A1_L,A1_R,A2_L,A2_R,PCG_L
0.4966,-0.8672,-0.6419,-1.1710,1.6069
0.1610,-1.0101,-0.8918,-1.2362,0.7941
-0.1602,-1.4720,-1.0538,-1.1389,-0.3227
-1.0288,-1.8745,-1.6047,-1.6294,-0.2806
-1.0336,-1.8948,-1.3590,-1.6419,0.3621
-0.4171,-0.6216,-0.4054,-0.8306,0.1188
0.0585,0.1255,-0.3511,-0.5861,-0.7595
-0.0059,0.4602,-0.2300,-0.1222,-0.2755
-0.1691,0.0102,-0.1338,-0.1720,0.0273
-0.0919,-0.2265,-0.4371,-0.2859,-0.1361
0.1515,0.0418,-0.4536,0.0394,-0.8928
0.2244,0.0764,-0.8246,-0.3710,-1.0092
0.3477,0.3599,-0.3689,-0.2486,-0.3894
0.0129,0.1714,-0.5370,-0.5249,0.3277
0.0681,0.0298,-0.1096,-0.0885,0.1206
0.1263,-0.1123,0.1016,-0.0158,-0.3230
0.3460,0.4102,0.5900,0.5116,0.4779
0.0964,0.6059,0.4392,0.3887,-0.0707
-0.0676,0.6016,0.4187,0.4242,-0.2313
-0.1843,0.4230,0.1687,0.3481,-0.1292
-0.7831,0.0548,-0.0192,0.2134,0.0438
-0.5796,-0.1706,0.4930,0.2187,0.0070
-0.5139,-0.1630,0.2888,-0.1373,-0.2108
-0.8092,-0.3983,-0.3554,-0.0148,-0.2949
-0.6757,0.0527,-0.4862,0.5993,-0.4505
-0.4390,0.4058,0.2554,0.6412,0.3799
0.0925,0.4284,0.4335,0.3119,0.1981
0.3493,0.4226,0.6290,0.6608,-0.0301
0.8804,0.7844,1.0203,0.8084,-0.7806
0.9040,0.9027,0.8016,0.8523,-0.8926
0.9640,0.9179,0.9786,1.2297,-0.9209
-0.2369,-0.0264,0.4989,0.4386,0.2733
-0.5943,-0.5716,0.1613,-0.3013,-0.3772
-0.8183,-0.4957,0.0262,-0.2457,-0.0759
-0.8227,-0.5740,-0.1132,-0.0789,0.7004
-0.5290,-0.4683,-0.3781,-0.1125,-0.2008
0.3510,-0.1330,0.2005,0.0764,0.0811
0.4963,0.0770,0.3466,0.2140,0.2605
0.5983,0.3810,0.6759,0.3170,0.3221
1.1828,0.4341,1.3910,0.8395,-1.2966
0.9134,0.5788,1.1344,1.0452,0.0449
0.5066,0.3540,0.5650,0.6849,0.3303
0.5841,0.8729,0.2050,0.5559,-0.3820
0.3668,0.6423,-0.0633,0.3753,-0.0836
0.5082,0.4503,-0.1184,0.2175,0.2452
0.6863,0.6039,0.4193,0.4378,-0.2856
0.2132,0.2400,0.3549,0.3779,-0.4736
0.0446,-0.2125,0.3251,-0.1676,0.1704
-0.0119,0.2043,0.5259,0.3089,0.8128
0.1163,0.2427,0.7327,0.5284,0.4621
0.3163,0.4418,0.8478,0.3000,0.8181
0.9864,0.9060,0.5110,1.0532,0.0260
0.1843,0.3278,0.3754,0.6878,0.1191
-0.6523,-0.3828,0.2205,-0.4794,-0.0101
-0.9767,-0.7581,-0.0614,-0.2959,0.0261
-0.6892,-0.6087,-0.2831,0.0374,-0.1704
-1.2157,-0.9860,-0.7966,-0.4738,-1.3129
-1.1785,-1.0584,-0.4427,-0.6394,-0.3002
-0.6172,-0.3282,-0.1290,-0.1273,-0.2083
-0.1293,-0.3643,0.2171,-0.3082,0.4508
0.6646,0.2160,0.5078,0.5096,-0.3559
0.0202,0.1137,0.8895,0.5985,-0.8245
-0.2677,-0.1075,0.1653,-0.0335,-0.4593
0.0272,-0.0319,0.4835,0.3318,-0.4429
0.1316,0.1584,0.4193,0.3103,-0.6741
-0.7121,-0.4053,-0.3235,-0.2892,-0.0185
-0.3271,-0.1557,0.0675,0.1079,0.0758
0.3208,0.0446,-0.2451,-0.0972,-0.1133
0.6032,0.3308,0.4374,0.3376,-0.3645
-0.0686,0.0046,0.4048,0.4839,0.0996
-0.4029,-0.0981,0.0245,-0.2014,0.4328
-0.2830,-0.3370,-0.2915,-0.0756,0.4245
-0.0984,-0.1743,-0.4688,0.0281,-0.0882
0.0319,0.1540,0.1704,0.4535,-0.9943
-0.3440,-0.1608,0.1190,-0.1113,0.3364
-0.1386,0.1075,0.1497,0.0321,0.7106
-0.7461,-0.3275,-0.8292,-0.6100,1.0551
-0.2657,-0.4918,-0.5334,-0.4568,0.5812
0.2862,0.0745,0.1944,0.1169,-0.6440
-0.2144,0.0007,0.4543,-0.1882,-0.3019
-0.2935,0.2447,0.1651,0.0657,0.3858
-0.4004,-0.2632,-0.5453,-0.3632,0.0802
-0.0654,-0.3064,-0.4996,-0.1773,-0.0481
-0.5122,-0.3774,-0.6153,0.0224,-0.4088
-0.2519,-0.1169,-0.5827,-0.4160,-0.5109
0.6391,0.5263,-0.1315,-0.2408,0.0079
1.1408,0.6785,0.2512,0.2973,-0.5913
0.4147,0.0319,-0.1309,0.2829,-0.3836
-0.2813,0.0464,-0.3750,0.2306,-0.5067
-0.4460,-0.3868,-0.5428,0.0675,-0.0927
-0.1180,-0.3023,-0.2122,0.2078,-1.2033
-0.7757,-0.8460,-0.1986,-0.0868,-0.9542
-1.4136,-1.4689,-0.7518,-0.9898,-0.6795
-0.8502,-0.8504,-0.9785,-0.9115,-0.9220
-0.2000,-0.2380,-0.4982,-0.4574,-0.9011
0.0236,-0.1451,-0.3748,-0.8227,0.4932
0.0089,0.1741,-0.8439,-0.7261,1.1205
0.5602,0.1652,-0.3377,-0.5245,0.5728
0.8537,0.5884,-0.1985,-0.3192,0.8359
1.1385,0.7962,0.2128,0.6298,0.3911
-0.1309,0.3142,0.0766,0.2911,0.6892
-0.2549,0.2251,0.3105,-0.0259,-0.2110
-0.0685,0.5225,0.5049,0.9293,-0.2158
-0.1592,0.4052,-0.0030,0.6023,-0.8016
0.0971,0.3079,-0.3937,0.4394,-0.2357
-0.3255,0.3405,-0.2286,0.3513,-0.3275
-0.7211,-0.1754,-0.0697,0.0366,-0.3354
-0.4826,-0.0202,-0.0020,0.4561,-0.1613
0.0380,0.4203,-0.1690,0.3804,0.0905
-0.0963,0.1820,-0.1620,0.5236,-0.5849
-0.7942,-0.8114,-0.3567,-0.2972,-0.4456
-0.2131,-0.3891,-0.2767,-0.2519,-0.1338
-0.5138,-0.2406,-0.2243,0.0543,-0.2362
0.0158,0.1575,0.6072,0.8296,-0.3837
-0.7654,-0.3062,0.0324,0.3388,-0.1773
-1.3102,-0.9217,-0.5894,-0.6962,0.4922
-1.0365,-0.6883,-0.7586,-0.5996,-0.3047
-0.3815,-0.5617,0.0928,-0.3738,-0.3193
-0.2962,-0.4549,0.8293,-0.1830,0.5131
-0.2591,-0.0793,0.3369,0.0765,-0.2249
0.5369,0.7235,0.6245,0.7210,0.7741
0.3835,0.7590,0.4290,0.9344,0.6054
0.4547,0.5045,0.1667,1.0367,-1.0933
0.2347,0.5332,0.0241,1.2746,-0.9753
0.4820,0.9382,0.3241,1.3136,0.4023
-0.0843,0.4868,0.4053,1.2841,0.8956
-0.4214,-0.2014,0.3247,0.7211,-0.2861
-0.0633,-0.0245,0.7515,0.8483,0.1646
0.1086,0.0327,0.1803,0.6165,0.1450
-0.2767,-0.3272,-0.6240,-0.3204,-0.4137
-0.0312,-0.1915,-0.5788,0.0102,0.1166
-0.1517,-0.1121,-0.5433,0.4406,-0.8299
-0.6535,-0.2856,-0.4476,-0.1822,0.3286
-0.9073,-0.3265,-0.8572,-0.6325,-0.6815
-0.8242,-0.5852,-0.9161,-0.8935,-0.4737
-0.9415,-1.0262,-1.2824,-1.0570,0.6954
-0.6486,-0.1779,-0.5653,-0.6754,0.9457
0.0326,0.1771,0.0622,-0.1522,1.0213
0.3127,-0.0983,0.2955,-0.2836,1.2153
-0.6244,-0.1025,-0.6347,-0.4532,1.3452
-0.8244,-0.2132,-0.7773,-0.6559,1.1562
-0.2623,-0.0783,-0.2998,-0.0417,0.2678
0.1695,0.1611,-0.1339,-0.0526,-0.4727
-0.4520,0.0622,-0.1866,-0.0187,-0.7504
-0.0015,0.1283,0.0358,-0.2212,0.2036
0.8764,0.6837,0.6617,0.1531,-0.2688
0.5353,1.0929,0.3451,0.5679,0.1620
0.0527,0.6053,-0.1518,0.2222,0.3477
0.1550,0.6269,0.2261,0.1282,0.3518
0.5569,0.5218,0.5141,0.2360,-0.1021
0.0865,0.4908,0.3666,0.4251,-0.2593
-0.5666,0.0018,-0.5062,-0.3436,0.2075
0.1806,0.1528,-0.3494,-0.6142,0.2266
0.1426,0.2962,-0.2821,-0.3810,0.8843
0.6717,0.7822,0.4453,0.5394,-0.2046
0.6455,0.6695,0.9336,0.8173,-0.3734
-0.3041,0.2016,0.5067,0.4829,0.7295
-0.1079,-0.0181,0.2828,0.4939,0.9436
-0.3568,-0.4547,-0.7227,-0.0945,0.3951
0.0422,-0.1007,-0.3546,0.0328,-0.0055
-0.6045,-0.8823,-0.5446,-0.7020,-0.4972
-0.7608,-0.9264,-0.5565,-0.8846,1.5315
-0.6125,-0.2731,-0.8541,-0.9880,0.7115
0.0385,-0.0022,-0.2433,-0.6863,1.1141
1.7717,0.9203,0.6391,0.0430,1.0824
1.0336,0.5162,0.1407,-0.4904,1.8185
0.9785,0.9859,0.4842,0.0777,0.7979
0.6836,1.0218,0.6931,0.5715,0.8387
0.6598,0.4029,0.1376,-0.3027,0.0479
0.6194,0.2577,-0.0391,-0.2312,0.2741
0.2763,-0.0747,0.0027,-0.2098,-0.9103
0.5818,-0.0420,0.1979,0.1299,-0.7070
1.1047,0.4237,0.7963,0.4625,-0.5034
1.3455,0.7308,0.8770,0.5375,-1.0645
0.9468,0.6297,0.3503,0.6234,-0.6608
1.2288,0.9163,0.5935,0.7451,-0.4699
1.2475,0.8189,0.8397,0.7613,-0.1266
1.1423,0.7878,0.3625,0.5270,0.0079
0.7126,0.3237,-0.2123,-0.2495,-0.7271
0.4224,0.2246,-0.2300,-0.0108,-1.2232
-0.4232,-0.2928,-0.2943,-0.5171,-0.2502
-0.6375,-0.3909,-0.7893,-1.2585,-0.4100
-0.5970,-0.2322,-0.9332,-0.8035,-0.0746
0.6948,-0.1108,-0.3919,-0.6804,0.2320
0.6076,0.1435,-0.0864,-0.7509,1.0693
-0.0381,-0.0799,-0.0682,-0.6837,1.1970
-0.3086,-0.1985,-0.3445,-0.8323,1.3137
0.0382,-0.3930,-0.3761,-0.6424,-0.0145
-0.0900,-0.3601,-0.1975,-0.2124,0.0897
-0.4945,-0.0660,0.0625,-0.2043,0.0047
-0.6058,0.2051,0.0535,-0.2278,-0.8317
-0.4210,0.0070,-0.3384,-0.2979,-0.0073
-0.7703,-0.7159,-0.9933,-0.6411,-0.4513
-0.3454,-0.4051,-0.5741,-0.1854,-0.6753
-0.4947,-0.5814,0.1998,0.2127,-0.7152
-0.3555,-0.8400,-0.1336,0.1941,-0.7368
0.0188,-0.8416,-0.2579,-0.0964,-0.7745
-0.7427,-0.9167,-0.4870,-0.1977,-0.2478
-0.9289,-1.4642,-0.8571,-0.9906,0.3504
-0.3222,-0.1497,-0.2793,-0.1104,0.6131
-0.0746,-0.0807,-0.0446,-0.0279,0.8856
0.1179,0.0329,-0.4175,-0.0251,1.1080
0.4799,0.5021,0.1495,0.2739,0.7773
0.7694,0.2317,0.3011,0.5187,0.2773
0.6738,0.1748,0.6346,0.4473,-0.4135
0.1826,0.4720,0.3818,0.4133,0.2716
-0.3750,-0.3524,-0.0155,0.0847,0.4702
-0.4584,-0.9246,-0.0421,-0.3165,0.8164
-0.3455,-0.8448,-0.0149,-0.6525,0.8626
0.1338,-0.3538,-0.2621,-0.4136,0.8855
0.4397,0.6544,0.0385,-0.1447,1.0200
0.1966,0.4344,0.4489,-0.2091,0.9973
0.0144,0.4551,0.2644,-0.0324,0.9727
-0.1380,0.1197,-0.1485,-0.5436,0.2994
0.3760,0.2993,-0.2323,-0.4466,0.1970
0.8789,0.8289,0.6667,0.2618,0.1155
0.6104,0.5814,0.8132,0.4068,-1.3168
0.8531,0.3627,0.5048,0.2165,-1.3939
0.2156,0.0609,0.3527,-0.0017,-1.1118
-0.5727,-0.3046,-0.7106,-0.5654,0.1474
-0.3948,0.1309,-0.0284,-0.1766,-1.0640
-0.1587,0.1094,0.0937,-0.0782,0.0536
-0.6169,-0.6265,-0.6832,-0.6494,0.0245
-0.7244,-1.1863,-0.4950,-0.8767,0.0074
-0.9008,-1.5958,-0.6709,-0.8561,-0.3609
0.1444,-0.2144,0.3573,0.1567,-0.2000
0.2078,0.0568,0.5513,0.5122,0.0261
-0.2409,-0.1943,-0.0841,0.0933,-0.4595
0.1857,-0.4267,-0.2941,-0.0610,0.0553
0.3208,-0.3657,-0.3974,0.0100,-0.2664
-0.2040,-0.1583,-0.7684,-0.2317,-0.2967
0.3665,-0.0383,0.0084,-0.1249,-0.2475
0.7598,-0.1457,0.1981,0.0435,0.2632
0.1180,0.0731,0.0746,-0.2436,0.6996
-0.2551,-0.2075,-0.2596,-0.3104,1.5019
-0.3230,-0.4253,-0.6826,-1.0567,0.5287
-0.0647,-0.3390,-0.0795,-0.6954,0.6893
