A1_L,A1_R,A2_L,A2_R,PCG_L
-0.3029,-0.6092,-0.7958,-1.3265,-0.7917
-0.3601,-0.3778,-0.6582,-0.8932,-0.4963
-1.3760,-1.4072,-1.0255,-1.4795,-0.7312
-2.1035,-2.2262,-2.0928,-2.3812,-0.6311
-1.0543,-0.8996,-1.0030,-1.2030,-0.4937
0.7495,0.3431,0.4626,0.5589,0.1147
1.0258,0.9275,0.6907,1.1151,-0.1047
0.2409,0.0733,0.2309,0.2986,-0.5893
-0.2256,-0.1215,-0.0242,-0.3429,-0.4371
-0.0508,0.0596,-0.2006,0.0590,-0.4241
-0.5500,-0.6338,-0.5926,-0.5672,-0.2380
-0.6655,-0.9966,-0.7335,-1.1900,0.4207
-0.3619,-0.1667,-0.5259,-0.5037,0.0124
0.2584,0.4745,-0.0262,0.4182,-0.2127
-0.4143,-0.4110,-0.4668,-0.1121,-0.1949
0.0345,0.2060,-0.1192,0.2513,0.0323
0.3708,0.3324,0.4985,0.4423,0.6668
0.4388,0.4753,0.8749,0.6970,0.8536
0.4400,0.3101,0.8038,0.9951,0.7476
0.4414,0.2012,0.7159,0.6196,0.6118
0.3899,0.4743,0.3956,0.6116,0.2202
0.4912,0.3884,0.8157,0.4959,-0.2055
0.1958,0.2476,0.3842,0.7642,0.5255
-0.2690,-0.5593,0.1434,0.4811,0.6333
0.0579,-0.3449,0.3032,0.4405,0.7208
-0.2745,-0.5855,0.2123,0.2190,0.1210
-0.0669,-0.1854,0.3453,0.4626,-0.1762
0.2864,0.1688,0.5115,0.6803,0.8572
-0.0285,0.2118,0.7482,0.7134,0.5771
0.2438,0.3630,0.3402,0.5660,0.6394
0.5323,0.4047,0.4423,0.5208,0.2471
-0.2440,-0.2859,-0.1213,0.3249,0.2718
0.0657,0.3692,0.2798,0.5003,0.8498
0.1512,0.3665,0.4899,0.5621,0.8276
-0.1313,0.3049,0.1020,-0.0214,-0.5347
-0.3583,-0.2251,-0.8192,-0.9860,-0.8565
0.3883,0.3928,-0.4877,-0.4187,-0.4523
0.7580,0.9905,-0.0660,-0.0147,0.3222
0.6677,0.7802,0.1901,0.5010,0.4896
0.0959,0.1235,0.5210,0.3563,0.6246
0.2027,0.4764,0.4682,0.5558,0.3454
0.2285,0.4377,0.3879,0.5856,0.1005
0.5334,0.4445,0.1559,0.4499,-0.0433
0.6840,0.3466,0.3006,0.2342,-0.1773
0.4271,0.4307,0.4313,0.0590,-0.0365
0.2358,0.2215,0.5393,0.2107,-0.2868
0.0107,-0.2811,0.3734,0.1224,-0.3298
-0.1578,-0.0732,-0.3321,-0.0220,-0.0220
-0.0636,0.1285,-0.1570,-0.3476,-0.8386
0.4922,0.4354,0.1318,0.0566,-0.2762
-0.4213,-0.8324,-0.6399,-0.4840,0.1550
-0.6646,-0.8863,-0.9800,-0.9303,-0.9137
-0.3381,0.0890,-0.3870,-0.5399,-1.3274
-0.4123,-0.2219,-0.6205,-1.0159,-1.0044
-0.6990,-0.4219,-1.0652,-1.0661,-0.6382
-0.0855,-0.1103,0.0230,-0.4167,0.3744
0.0242,-0.1599,0.0604,-0.4098,-0.6967
-0.0725,0.3595,-0.1208,0.1091,-0.6455
0.3836,0.4949,0.4108,0.6253,-0.2808
-0.8751,-0.7867,-0.8747,-0.5461,-0.8581
0.0573,-0.3472,-0.1888,-0.5009,-0.4844
1.6016,1.0196,0.4387,0.1169,-0.3222
1.5063,1.6992,0.4691,0.8713,-0.2579
0.6746,0.3927,-0.2040,-0.2550,-0.2852
-0.0276,-0.5941,-0.0507,-0.7878,-0.2821
-0.2858,-0.3649,0.3297,-0.5347,0.6917
-0.2328,-0.4923,0.4434,-0.0502,0.6495
0.2782,0.1913,0.3495,0.2936,0.5204
0.8374,0.6160,0.3671,0.7411,-0.2019
0.4348,0.3226,0.2349,0.4450,0.4084
-0.3267,-0.2644,0.3874,0.3805,0.1082
