A1_L,A1_R,A2_L,A2_R,PCG_L
0.2289,0.6524,-0.0412,0.4746,0.5068
-0.1755,0.2810,-0.8101,-0.6000,-0.2991
-1.2830,-0.9338,-1.4445,-1.7089,-0.8597
-1.6431,-1.3273,-1.8309,-1.7161,-1.1533
-1.9662,-1.3649,-2.2026,-2.0113,-1.0802
-0.8978,-0.5084,-1.4923,-1.5861,-1.4190
-0.1173,-0.1079,-0.8710,-0.7463,-0.9858
0.5684,0.4141,-0.4611,-0.3686,-0.9816
0.4793,0.2764,-0.6098,-0.1738,-0.6552
0.4051,0.2642,-0.6913,-0.5446,-1.0725
-0.0568,-0.0590,-1.0442,-0.7036,-1.3815
-0.0356,-0.2573,-1.1378,-1.2183,-1.0464
0.1263,-0.1023,-0.9048,-0.7881,-0.7956
-0.2455,-0.1515,-1.1190,-0.6080,-0.8614
-0.1887,-0.1219,-0.8250,-0.3276,-1.0828
-0.4280,-0.4412,-0.4669,-0.4859,-0.5332
0.0710,-0.2028,0.0796,0.0807,-0.0651
0.2269,0.1553,0.4224,0.3253,0.1121
0.2264,-0.0794,0.6668,0.5758,0.3702
0.3221,0.3463,0.9290,1.1941,0.4786
0.0489,-0.0048,0.8832,0.7631,0.5288
0.2891,0.0803,1.1103,0.7408,0.7146
0.5493,0.1490,0.8947,0.8435,0.8361
0.3221,-0.0328,0.8892,0.9122,0.9909
0.0261,-0.2527,0.6103,0.7231,0.5631
0.3846,0.2404,0.8488,0.4506,1.1092
0.5631,0.1386,1.0367,0.7143,0.8535
0.6878,0.2228,1.0892,0.6631,1.2095
0.8400,0.4744,1.2176,1.0211,1.1965
0.9397,0.5692,1.3572,0.8108,1.3643
0.6307,0.7047,0.9684,0.8480,0.8132
0.1843,-0.0268,0.7419,0.4555,0.5385
-0.1428,-0.2083,0.8725,0.4357,0.3248
-0.0624,-0.0475,0.6343,0.3738,0.5341
-0.3310,-0.3780,0.4563,0.3642,0.4246
-0.6624,-0.3217,-0.3410,-0.0155,-0.4470
-0.5879,0.0436,-0.5968,-0.1987,0.3071
-0.7052,-0.2988,-0.5045,-0.4255,-0.2949
-0.4175,-0.1381,-0.2502,-0.4680,-0.2229
-0.3377,0.0936,-0.0494,-0.1373,-0.1227
0.6762,0.5873,0.3409,0.3612,0.0128
0.6824,0.8719,0.2799,0.4271,0.5994
0.8258,0.8026,0.4308,0.6213,0.5230
0.8148,0.8598,0.1868,0.4760,0.3242
0.2577,0.1386,-0.0355,-0.2281,0.0566
0.1629,-0.1386,0.3975,0.1101,0.9116
0.5912,0.0970,0.6071,0.2170,0.7572
0.1263,0.2297,0.5837,0.2956,1.2844
-0.0555,0.0730,0.2614,0.4779,0.7110
0.0362,0.3122,0.1719,0.4544,0.5753
-0.0625,0.0493,0.3667,0.1924,-0.0635
0.4180,0.4245,0.3878,0.4327,-0.1165
0.1674,0.2336,0.2920,0.3834,-0.0546
-0.0570,-0.2040,0.6282,0.4959,-0.3126
-0.8041,-0.5455,0.1489,0.1704,-0.5209
-0.7104,-0.4815,-0.1703,0.2419,-0.7699
-0.6773,-0.1080,-0.5729,-0.3217,-0.3367
-0.5699,-0.2944,-0.6233,-0.3451,-0.6259
0.1696,0.4016,-0.3218,0.0597,-0.6307
-0.2760,-0.1544,-0.0535,-0.1950,-0.8584
-0.2847,-0.2090,-0.0978,0.0495,-0.9295
-0.2219,-0.1335,0.0897,0.4500,-0.4499
0.3622,0.4748,0.4789,0.8057,-0.5378
0.5883,0.4691,0.6322,0.5321,-0.4060
0.2367,0.2917,0.6870,0.2148,0.1432
0.1743,0.0664,0.4465,0.0211,0.0878
0.5780,0.3709,0.4638,0.1930,-0.1718
0.0334,0.3379,-0.2009,-0.3073,0.0295
0.1506,0.1164,-0.1276,-0.2246,-0.1749
-0.2601,-0.1750,-0.0381,-0.2900,0.6613
-0.1375,-0.5064,0.4511,0.0605,0.4823
-0.0055,-0.0315,0.6311,0.3353,1.0143
-0.1093,0.0595,0.5245,0.3378,0.8513
0.4887,0.0983,0.4470,0.4066,0.7781
-0.0987,0.0800,0.3631,0.2006,0.7457
0.0081,-0.0710,0.3545,0.3392,0.4080
-0.7463,-0.7802,-0.0730,-0.2212,0.9589
-0.8351,-1.0836,-0.3232,-0.4702,1.1232
-0.2957,-0.3985,-0.4434,-0.4880,0.9979
-0.0624,-0.4781,-0.1489,-0.6561,0.4344
-0.2078,-0.4122,-0.1553,-0.5144,-0.4511
-0.7302,-0.7233,-0.4200,-1.4270,-0.6989
-1.3558,-1.0056,-0.5531,-1.1886,-0.7152
-0.7197,-0.5830,-0.2194,-0.1922,-0.7468
-0.0235,-0.1436,0.3682,0.3212,0.2726
0.2096,0.2100,0.3531,0.5990,0.4041
0.4893,0.2039,0.2976,0.2708,0.0537
0.4312,0.5084,0.2211,0.1378,-0.0306
0.5731,0.6266,0.2839,-0.0156,-0.2405
-0.4389,0.4209,-0.9279,-0.0040,0.3800
-0.2976,0.2903,-0.9931,-0.0434,0.0672
-0.8030,-0.3321,-1.0843,-0.8803,-0.2963
-0.4053,-0.0508,-0.7351,-0.7607,-0.0678
-0.0122,0.1880,-0.7790,-0.3423,-0.5904
-0.2522,0.0665,-1.0516,-0.8790,-0.8734
-0.2605,-0.0858,-0.8810,-0.3005,-1.1244
-0.5869,-0.2756,-1.3751,-0.7790,-1.6525
-1.1015,-0.6192,-1.4074,-1.0018,-1.5370
-0.5850,-0.8005,-0.8250,-0.4367,-1.7878
-0.0826,-0.1493,-0.2742,-0.2003,-1.2269
-0.5020,-0.4181,-0.7974,-0.8093,-1.0037
-0.4010,-0.1876,-0.4350,-0.3139,-0.8291
0.5754,0.2571,-0.3489,0.2580,-1.0104
0.6163,0.1211,0.3907,0.1957,-0.9901
0.1777,-0.2557,0.1701,-0.1646,-0.1190
0.2089,0.2563,0.1193,-0.0599,-0.0030
1.0047,0.6469,0.3764,0.4423,-0.6076
0.6986,0.6725,0.0581,0.1797,-0.3689
0.3170,0.2873,-0.0266,0.2523,-0.4898
0.2009,0.3367,-0.1135,0.2353,-0.7847
-0.1106,0.0056,0.2505,0.1355,0.1790
0.5841,0.4835,0.7103,0.5959,0.3990
0.6035,0.6379,0.4256,0.6602,0.8128
0.0038,-0.1937,0.2156,0.1257,0.4495
-0.6932,-0.3961,-0.5829,-0.4046,0.2511
-0.7238,-0.5244,-0.6286,-0.6828,-0.5932
0.2921,0.6266,-0.0326,0.1002,0.0655
0.8556,0.8341,0.3715,0.4237,0.2461
0.9035,0.8256,0.7908,0.4238,0.9026
1.4897,0.8501,1.1983,0.7077,1.3938
0.9797,0.6303,0.8822,0.3091,1.4184
0.5566,-0.0392,0.4422,0.0227,0.4454
0.6193,0.1343,0.6130,0.4567,0.6373
1.0005,0.6373,0.5874,1.4041,0.6011
0.8593,0.7090,0.2174,1.2071,0.5729
0.3430,0.2917,-0.0800,0.7011,0.1914
0.0460,0.0729,0.2571,0.3548,0.3681
0.0429,0.1938,0.5943,0.4749,0.4553
0.1998,0.6583,0.3067,0.4653,0.6325
-0.1519,0.2771,-0.0065,-0.1478,0.4359
-0.2943,0.1063,-0.3587,-0.6789,0.7384
-0.2256,-0.3153,-0.3420,-0.5423,0.8096
0.1317,-0.0327,0.0253,-0.2235,0.3423
-0.0615,-0.0732,-0.1617,-0.2829,-0.5892
0.0353,-0.1241,-0.0599,-0.4148,-0.9853
-0.7326,-0.2323,-0.6151,-0.7952,-0.6217
0.0703,0.1783,-0.2610,-0.4073,-0.9945
0.6308,0.4441,0.4878,0.4078,0.5290
0.5088,0.3600,0.9507,0.6702,0.9267
0.2459,0.4024,0.9238,0.5914,0.9910
0.2449,0.4235,0.1505,0.1531,-0.2908
-0.4602,-0.5290,-0.2080,-0.6822,-0.8014
-1.3720,-1.1725,-0.9581,-1.5547,-0.8274
-1.0003,-1.2807,-1.2706,-1.5983,-1.2223
-0.7287,-0.5630,-1.0126,-1.2166,-0.1889
-0.0719,-0.1627,0.0198,-0.2676,0.0165
0.4228,0.0724,-0.0324,-0.1344,-0.0270
0.2609,-0.3397,-0.2021,-0.5301,-0.2713
-0.6473,-0.7443,-0.2833,-0.8096,0.0346
-0.5542,-0.7961,-0.3496,-0.5933,-0.5393
-0.0461,-0.1256,-0.3038,-0.6613,0.1727
0.0289,-0.1990,-0.4064,-0.8814,-0.9188
-0.1460,0.0819,-0.4949,-1.1571,-0.6606
0.1039,0.5096,-0.5416,-0.6919,-0.4918
0.3235,0.4417,-0.0593,-0.2390,-0.4157
-0.2152,0.2723,-0.2990,-0.4580,-0.8277
-0.0785,0.1720,-0.4031,-0.6468,-0.6522
-0.5212,-0.2860,-0.6406,-0.8462,-0.8375
-0.7250,-0.3399,-0.7710,-1.2289,-1.2764
-0.2960,-0.1010,-0.5456,-0.4814,-1.1903
-0.6197,-0.3236,-0.5267,-0.6167,-0.3321
-0.8693,-0.8807,-0.6018,-0.5126,-0.9113
-0.5388,-0.5264,-0.4858,-0.7388,-0.5735
-0.0956,-0.3659,-0.2512,-0.6448,-0.5103
0.3540,0.2366,-0.2187,-0.2522,-0.4735
-0.1668,-0.2756,-0.7133,-0.7720,-0.6317
0.1031,0.0272,-0.1234,-0.2402,-0.8492
-0.1206,0.0087,-0.4564,-0.2632,-0.7933
-0.6532,-0.2075,-0.8120,-0.5645,-0.3467
-0.2123,0.1246,-0.5837,-0.3790,-0.0591
-0.4471,-0.2784,-0.2911,-0.4566,0.3025
-0.1828,-0.0112,0.0896,0.5154,0.3855
0.3002,0.3579,0.4944,0.7859,0.2826
-0.1013,0.2800,0.5107,0.4393,0.5149
0.2358,0.3333,0.0693,0.2455,-0.2413
-0.1192,-0.0110,-0.1900,-0.2659,-0.0563
0.0705,-0.2506,-0.1047,-0.1012,-0.3341
0.6200,0.3240,0.4436,-0.1968,0.3296
-0.0581,0.1084,0.1537,-0.2857,0.7536
0.2947,0.1377,0.2232,0.0053,0.7033
-0.6352,-0.4894,-0.0804,0.1308,0.7023
0.0817,-0.1449,0.0834,0.2250,0.6612
0.5047,0.2850,0.6760,0.3932,1.2815
0.1742,0.1507,0.1470,0.0536,0.8907
-0.1416,-0.0760,-0.2025,-0.3306,1.0301
-0.1080,-0.6526,-0.2592,-0.5315,0.3539
0.1954,-0.0754,0.1487,0.1277,0.3675
-0.4340,-0.2338,-0.0557,-0.0067,1.0369
-0.4312,-0.6105,-0.3229,-0.2371,-0.2077
0.3665,0.1052,0.5975,0.5367,0.5999
0.2852,0.3578,0.2214,0.6932,0.2284
-0.2836,-0.3142,-0.2009,0.0343,0.1560
-0.3090,-0.2478,-0.2341,-0.0420,-0.1114
-0.1427,-0.0259,0.3652,0.3056,0.7728
0.3841,0.3123,0.6575,0.4852,0.2112
-0.3488,-0.2088,-0.0587,-0.0088,-0.0587
-0.5149,-0.4893,-0.3565,0.0755,-0.7918
-0.7413,-0.7659,-0.5097,-0.3423,-1.2199
-1.0963,-0.8172,-0.7453,-0.8480,-1.2803
-0.3571,-0.4633,-0.6366,-0.6191,-1.4882
-0.2544,-0.3458,-0.0691,-0.1741,-0.6798
0.4380,0.1644,-0.0625,0.3683,-0.5860
0.2416,0.1366,0.1186,0.2101,-0.0555
0.0572,0.2330,0.3222,0.4104,-0.1034
0.1030,0.1617,0.0291,0.1508,-0.6147
0.0965,0.4177,0.3127,0.8397,0.0376
0.3346,0.0715,0.5614,1.2668,0.1510
-0.2123,-0.2836,0.7930,1.3026,0.7259
-0.1897,-0.1358,0.5098,1.2351,0.5057
-0.1631,-0.2262,0.2076,0.8803,0.3855
0.3060,0.3253,0.6217,1.1080,0.5618
0.8185,0.7252,1.2223,1.1753,0.8022
1.1711,1.1951,1.6528,1.6917,1.7720
1.3054,0.9464,1.3530,1.7187,0.7623
0.5510,0.4834,0.6009,0.6174,0.1682
0.5113,0.2610,0.7067,0.6015,-0.1732
0.5251,0.2584,1.1449,0.9961,-0.1241
0.4925,0.1738,1.4549,1.0664,0.5958
0.5657,-0.0227,1.0542,0.9763,0.3046
-0.3280,-0.3789,0.0050,0.2305,0.9575
0.3212,0.1494,0.5907,0.9513,1.1831
0.6726,0.9625,0.6008,1.4584,1.0483
0.0559,-0.0353,0.3985,0.9593,0.7842
-0.7956,-0.6657,-0.3360,0.7414,0.3564
-0.9813,-0.4665,-0.6741,-0.0572,-0.1656
-0.4400,0.4323,-0.7100,0.0723,0.5268
0.0171,0.3179,0.3750,0.3435,0.9722
-0.1515,0.6553,0.1699,0.6133,0.4882
0.0476,0.4992,0.1210,0.4241,0.2145
0.8873,0.8631,0.7501,0.9053,-0.1710
0.8233,1.2337,0.5888,0.6751,0.1209
1.1165,1.2456,0.9313,1.0542,0.0694
1.1628,1.1745,1.1893,1.4616,0.3427
0.0433,0.2090,0.9154,0.9822,0.2168
