A1_L,A1_R,A2_L,A2_R,PCG_L
-1.3276,-1.4585,-1.7301,-1.8285,0.2141
-0.8621,-1.1280,-1.4892,-1.6394,0.1415
-0.8051,-0.9625,-1.2361,-1.5157,-0.0091
-1.1074,-1.2662,-1.3982,-1.5303,0.2059
-0.7952,-1.1697,-1.0235,-1.1233,-0.0093
-0.7385,-0.7147,-0.8558,-0.9560,-0.4919
-0.2265,-0.4891,-0.4183,-0.4623,-0.6637
-0.1426,-0.2435,-0.5077,-0.3639,-0.6810
-0.2778,-0.2715,-0.7043,-0.4753,-0.6829
-0.1977,-0.5166,-0.5694,-0.4956,-0.3824
-0.8162,-0.6426,-0.9762,-0.9669,-0.6876
-0.6667,-0.5304,-0.6753,-0.7072,-0.7936
-0.7013,-0.5356,-0.6648,-0.7451,-0.7883
-1.0325,-0.4453,-0.5916,-0.6756,-0.9497
-0.3446,-0.0637,0.0125,-0.2614,-0.7634
-0.0537,0.1692,0.2237,-0.2358,-0.7889
0.6325,0.5786,0.5359,0.3733,-0.1957
0.8962,0.6352,0.7639,0.5655,0.0751
0.5036,0.4280,0.6429,0.7330,0.2873
0.8174,0.6002,1.2065,1.0085,0.4595
0.7128,0.6332,1.0987,0.8483,0.3472
0.3663,0.3836,0.4895,0.6594,0.3014
0.6586,0.5568,0.6852,0.8021,0.0220
0.2780,0.2001,0.4207,0.3530,-0.0764
0.1842,0.2614,0.3275,0.5638,0.2952
0.1437,0.3282,0.3411,0.6636,0.2974
0.1885,0.2424,0.3015,0.4130,-0.0591
0.3934,0.3143,0.6213,0.4804,-0.2689
0.4066,0.5260,0.6541,0.6576,-0.1818
0.7253,0.6384,0.7148,0.4354,0.1346
1.0775,1.0172,0.7682,0.8541,0.3459
0.9380,0.8495,0.6742,0.8279,0.8338
0.7297,0.6252,0.4885,0.7712,1.1527
0.5492,0.5447,0.3731,0.3457,1.1651
0.1079,0.1620,0.4083,0.2347,0.8885
0.1004,0.0353,0.6764,0.4073,0.3405
-0.1132,0.0465,0.3173,0.3387,-0.0613
-0.0827,0.0816,0.1946,0.5550,-0.0761
0.1977,0.2947,0.4179,0.7845,0.1282
0.3804,0.5488,0.6884,0.8610,0.3409
0.9993,0.9087,0.9376,1.1440,0.3540
0.8878,1.1799,0.9615,1.0800,0.0155
0.5862,0.7643,0.6857,0.6686,-0.2872
0.1991,0.5909,0.5364,0.5375,-0.2550
0.3772,0.3572,0.4001,0.3388,0.3823
0.8434,0.5930,0.7321,0.5385,0.3064
0.4280,0.4173,0.6960,0.4431,0.1550
0.5594,0.4129,0.7068,0.6736,0.1915
0.0843,0.3071,0.4693,0.5972,-0.1494
-0.2355,0.0634,-0.0462,0.3618,0.3105
-0.0852,0.3791,0.1031,0.5923,0.2690
0.1975,0.4599,0.3417,0.6386,0.2964
0.3472,0.4204,0.6895,0.6084,0.4791
0.1940,0.4589,0.5057,0.6435,0.6438
-0.1043,-0.0060,0.4074,0.3646,0.4396
0.0355,0.0828,0.1535,0.3603,0.0591
-0.3615,0.1515,-0.0606,0.3793,0.0291
-0.5503,-0.0123,-0.1771,0.0908,0.3077
-0.3305,0.0221,-0.0312,-0.2612,-0.0422
-0.2373,0.0323,-0.5890,-0.3636,-0.0268
-0.1373,-0.4267,-0.5781,-0.5320,0.1175
-0.1440,-0.3749,-0.6136,-0.6172,0.3231
0.0113,-0.3191,-0.2249,-0.4489,0.3772
0.6025,0.1909,0.1494,0.0261,-0.2358
0.5880,0.4506,0.2930,0.4260,-0.6265
0.7891,0.7140,0.5609,0.5666,-0.5603
0.9385,1.0858,0.7026,0.8785,-0.0638
0.8373,0.9890,0.6214,0.8469,0.0667
0.9752,0.8537,0.7711,0.8788,0.3596
0.3862,0.6179,0.7009,0.6429,0.5630
-0.0173,0.1578,0.4057,0.5039,0.5517
-0.2053,-0.2080,0.2598,0.3877,0.4943
-0.5226,-0.3901,0.1784,0.0226,0.8451
-0.2944,-0.3981,0.1037,-0.1314,0.5030
-0.3182,-0.6119,-0.0547,-0.4226,-0.0287
-0.4328,-0.6591,-0.2545,-0.5415,-0.6898
-0.0804,-0.3978,-0.0466,0.2569,-1.1068
-0.1845,-0.3524,0.0278,0.3838,-0.6307
-0.2382,-0.2134,-0.0915,0.4837,-0.0313
-0.2170,0.0235,0.1852,0.3778,0.1450
-0.0766,0.1728,0.2966,0.2127,0.2106
0.2742,-0.0472,0.3980,0.3890,-0.2567
-0.1506,-0.0975,0.2834,0.5146,-0.0364
-0.5812,-0.2506,-0.1924,0.2794,0.2094
-0.2621,-0.0253,-0.4031,-0.0321,0.2304
0.4042,0.3173,-0.3650,-0.0822,-0.4089
0.4435,0.4440,-0.4939,-0.2985,-0.7918
0.7610,0.2962,-0.5226,-0.3303,-1.0647
0.3126,0.3865,-0.6818,-0.4438,-0.8939
0.4518,0.4999,-0.0471,-0.1048,-0.4732
0.5038,0.5001,0.0268,0.2762,-0.6682
0.0277,0.2236,0.2180,0.3505,-0.4417
-0.2658,0.2477,0.3647,0.7236,-0.0473
-0.0654,0.4660,0.2665,1.0373,0.1486
