A1_L,A1_R,A2_L,A2_R,PCG_L
-1.0511,-1.8931,-1.1127,-1.7345,0.7663
-0.9168,-1.6127,-0.8686,-1.4684,0.2306
-1.6379,-2.1096,-1.1417,-1.4899,0.0070
-1.0609,-1.6606,-1.2588,-1.4321,0.2516
-1.6831,-2.3211,-1.6355,-1.9655,-0.4937
-1.2422,-1.3448,-1.3862,-1.6401,-0.6518
-0.4050,-0.6537,-0.9426,-0.9949,-0.5968
-0.1599,-0.0328,-0.3142,-0.4752,-0.9814
0.4733,0.1302,0.0764,-0.3148,-0.5285
0.8107,0.6059,-0.0276,0.4255,-0.2761
0.2320,0.5187,-0.4654,-0.1032,0.3234
0.4500,0.6574,-0.4677,0.0900,0.2849
0.8720,0.5432,-0.7135,-0.1372,0.2411
0.4061,0.8633,-0.5672,0.0921,-0.0321
0.8940,1.1284,-0.1333,0.6060,-0.6241
0.1455,0.0069,-1.0469,-0.4334,-0.8119
0.6302,0.8911,-0.0110,-0.1411,-1.0844
0.0910,0.1825,0.3937,-0.0630,-0.0641
0.5903,0.4314,0.8803,0.1770,0.1414
-0.0511,0.0564,0.6261,0.1064,1.0329
0.6801,1.0020,0.8931,1.1223,0.9107
-0.3140,-0.0156,0.4062,0.2717,1.0188
0.4611,0.6147,1.0862,0.5733,0.9206
-0.0223,0.0807,0.7091,0.2497,0.9756
0.6060,0.7011,0.7310,0.6256,0.7788
0.0720,0.5642,0.0417,0.3142,0.2484
0.6769,1.1764,0.7083,0.9117,0.0181
-0.2847,0.1898,0.3910,0.2019,0.8312
0.7787,1.1355,1.0053,1.1548,0.8028
0.2461,0.7509,0.6834,1.0182,0.6841
0.3175,0.6128,0.7863,0.8689,0.3203
-0.9961,-1.1246,0.1326,-0.1266,-1.0616
-0.5072,-0.6404,0.0244,0.0970,-0.4385
-0.2469,-0.1160,0.2879,0.3572,0.2073
0.0345,0.1114,0.3991,0.0063,-0.0505
0.0612,-0.1391,0.7414,0.4010,0.0899
0.0414,0.1915,0.1197,0.4621,0.5036
0.9773,0.7199,1.0169,0.9123,0.2339
0.3503,0.3278,0.2954,0.5671,0.2389
-0.2949,-0.2274,0.6833,0.6536,-0.0015
0.7774,0.9001,1.0194,1.0520,0.1624
-0.2587,-0.0570,0.4708,0.8811,-0.7558
0.4207,0.5466,0.9448,0.8088,-0.2605
0.1241,0.3223,-0.0671,0.8420,-0.5088
0.0058,-0.0175,0.0824,0.0271,-0.7516
0.5829,0.4879,0.3279,0.3746,-0.8905
0.0131,-0.1397,0.3919,-0.2586,-0.5159
-0.1384,0.0025,-0.1526,0.2563,-0.9766
-0.5942,-0.6130,-0.4029,-0.3492,-0.5295
0.0473,-0.0121,0.5425,0.1986,0.3197
-0.0209,0.0220,-0.0414,0.3024,0.3856
0.5818,0.3838,0.3976,0.4987,-0.2248
-0.3246,-0.1116,0.0027,0.3567,-1.0660
-0.3352,-0.6665,-0.4076,-0.1929,-0.7685
-0.3253,-0.7882,-1.2141,-0.8271,-1.5374
-0.5516,-1.0169,-0.9467,-0.9696,-1.6765
-0.8971,-0.5803,-0.6724,-0.3540,-1.4498
-0.4498,-0.2989,-0.5095,-0.4968,-0.7501
-0.6345,-0.1570,-0.2674,-0.0446,-0.3496
0.2218,0.1240,0.2353,0.1387,0.2713
-0.1711,0.3149,-0.3573,0.1481,0.5189
0.5498,0.7081,0.4843,0.3060,0.9319
0.0731,0.1765,0.3538,0.0796,1.0382
0.6464,0.4679,0.8762,0.5476,0.2131
-0.0407,-0.0076,0.0160,0.1165,-0.0260
0.2712,-0.0212,0.4898,0.1091,-0.5218
-0.3404,-0.3657,-0.4792,-0.1966,-0.5899
0.0397,0.0699,-0.3812,0.2128,-1.2966
-0.5276,-0.1841,-0.9299,-0.5310,-0.7906
-0.1772,-0.4623,-0.1280,0.0214,-0.0934
-0.0649,-0.3886,-0.0705,-0.1325,0.0759
0.3527,-0.0675,0.2510,0.3147,0.0130
-0.3651,-0.4266,-0.1830,-0.0545,-0.2975
-0.1254,0.0104,0.3462,0.4116,-0.1795
0.1753,0.2254,0.7604,0.2960,0.6515
0.2969,0.5084,0.9209,0.3578,1.1176
0.2539,0.1216,0.4871,0.2376,0.6626
0.0463,-0.2235,-0.0508,-0.2061,0.5526
0.3290,0.0058,0.0274,0.5143,-0.1898
-0.4745,-0.3709,-0.3117,-0.4703,-0.5342
-0.2804,-0.0911,0.1281,-0.1998,-0.7349
-0.2467,-0.6161,-0.1068,-0.4888,-0.4366
-0.8785,-0.9820,-0.3793,-0.4814,-1.9863
0.2991,-0.1207,-0.0897,-0.4017,-1.5861
0.1707,-0.0926,-0.0942,-0.2420,-0.4456
0.2401,0.2911,0.1898,-0.2172,-0.5094
0.2706,0.3358,-0.3221,-0.0404,-0.0581
1.2059,0.7314,0.1986,-0.1499,-0.1420
1.0429,0.9479,0.1007,-0.3333,0.5177
1.3942,1.4445,0.6764,0.4347,0.5340
-0.2796,0.3393,0.0664,0.3118,1.0739
0.0805,0.6662,0.1593,0.6404,-0.1531
-0.9030,-0.6530,-0.3461,-0.3616,-0.8030
-0.5964,0.0303,-0.3141,-0.1040,-0.6695
-0.4318,-0.1342,-0.2178,-0.1620,0.0016
-0.0880,0.0731,0.0891,-0.1552,0.1204
0.3792,0.2343,-0.4040,-0.0032,0.5499
0.0434,0.1333,-0.3911,-0.0265,0.0011
0.6314,0.7560,0.5108,0.5063,0.4401
0.4997,0.3779,0.3913,0.6372,0.6454
0.1161,-0.0057,0.7201,0.2540,0.6945
-0.1314,0.1471,0.5827,0.1393,0.7595
0.8285,1.0496,0.8969,0.7623,0.2567
-0.0536,0.4922,-0.0623,0.3906,0.5429
-0.0119,0.4782,0.4852,0.6195,-0.1346
-0.7621,-0.1115,-0.6349,-0.0611,-0.3162
-0.2557,-0.0584,-0.3357,0.2887,-0.0297
-0.4654,-0.6909,-0.6797,-0.5971,0.0283
-0.2923,-0.3836,-0.4290,-0.1771,-0.1509
-0.7935,-0.6839,-0.6729,-1.0636,0.2304
-0.4095,-0.4681,-0.2698,-0.2327,-0.6685
-0.4937,-0.3110,-0.8216,-0.3680,-0.6073
0.0473,-0.0104,-0.2535,0.3670,-0.2180
-0.4157,-0.3317,-0.1639,-0.1614,-0.5951
-0.9514,-0.8470,-0.5285,-0.4908,-0.4283
-0.2749,-0.6271,-0.1567,-0.3552,-1.0316
-0.5353,-0.4562,-0.3648,-0.2153,-0.4852
-0.0340,-0.3306,0.4499,0.2717,0.0037
-0.4087,-0.2865,0.0561,-0.2743,0.5514
0.5245,0.1232,0.5519,0.0873,0.0131
-0.0011,-0.3469,0.3154,-0.1646,1.1090
0.3441,0.7961,0.4823,0.3639,-0.2640
-0.2342,0.4032,-0.4061,0.2795,-0.5472
0.5105,1.3800,0.3389,1.2184,-0.3113
0.1394,0.3480,-0.0163,0.4981,-0.2993
1.1535,1.2091,0.6572,0.8754,-0.5670
-0.6678,-0.7246,-0.3083,0.0072,-1.8793
-0.3592,-0.7526,-0.2310,-0.0756,-1.3160
-0.3881,-0.1252,-0.3220,0.1108,-1.1944
-0.2270,-0.5110,0.0317,-0.3489,-1.0174
-0.5870,-0.6088,-0.8384,-0.3448,-1.8694
-0.8495,-0.8943,-0.4273,-0.2099,-1.0783
0.2764,0.5533,-0.2653,0.4633,-0.3612
-0.2056,0.0416,-0.1581,-0.1337,0.0834
-0.1828,-0.0729,0.2266,0.4985,0.4529
-0.6568,-1.1553,-0.4856,-0.0784,-0.4343
-0.0045,-0.0252,-0.2339,-0.2724,-0.5871
-0.1732,0.3088,-0.0452,0.2418,-0.4895
0.8308,0.6403,0.2754,0.1258,-1.2502
0.7379,0.6238,0.1650,-0.1989,-0.5866
1.3053,1.0221,0.7648,0.2871,0.0964
0.6404,0.3326,0.2258,-0.4811,0.9509
0.3716,-0.1271,0.2469,-0.1059,1.0271
-0.3607,-0.6258,-0.5080,-0.5345,1.4536
