A1_L,A1_R,A2_L,A2_R,PCG_L
0.1021,-0.8188,-0.6023,-1.6149,-0.8830
-0.1802,-0.0561,-1.0658,-1.3831,0.6873
0.4191,-0.0298,-1.0038,-1.2360,0.7821
0.2411,0.1817,-0.8087,-1.1880,-0.0849
0.1740,-0.1025,-0.8030,-1.2022,-0.5149
0.1260,-0.0334,0.0947,-0.5889,-0.2419
-0.1066,-0.2252,0.4028,-0.5013,-0.4537
0.6328,-0.5458,0.7213,-0.0198,-0.9288
-0.3442,-0.0167,-0.6729,-1.1707,-0.9152
0.1502,-0.1723,-0.4313,-1.0086,-0.0133
-0.0898,-0.3576,-0.2483,-0.8118,-0.0802
-0.3297,-0.6284,-0.7120,-1.2092,0.6434
-1.0144,-1.0076,-1.2888,-1.8166,0.3429
-0.9627,-0.8924,-0.7072,-1.1833,0.0549
-1.1045,-1.2206,-0.2448,-0.7860,-0.8757
-0.4514,-0.6464,0.5534,0.0616,-0.9572
0.2683,-0.2356,0.4423,0.9207,-0.2685
0.2723,0.2298,0.4906,0.9646,-0.5137
0.8423,1.0119,1.1409,1.4903,0.9409
0.3684,0.7439,0.8689,1.8023,1.6060
-0.8952,-0.4090,0.2317,0.6153,-0.1685
-0.0040,-0.0716,0.7500,1.0373,-0.2174
-0.2457,0.2502,0.4658,0.7613,0.1812
-0.2237,-0.1717,0.2806,0.7615,0.8634
-0.0488,-0.0036,0.1616,0.6940,0.4608
-0.4117,0.1980,0.3212,0.8389,0.2655
0.3090,0.7647,0.8911,1.5206,0.0896
0.1134,0.7809,0.5715,1.1899,0.2418
0.7248,0.9450,0.3943,0.8435,0.3698
0.6553,0.9745,0.4925,0.6899,0.4214
0.2939,0.7653,0.7650,0.9773,0.1933
0.3430,0.6818,0.9228,1.1686,-0.0274
-0.0813,0.4113,0.1787,0.3597,0.2037
0.1207,0.2078,0.0416,0.4275,0.2637
-0.0574,-0.0661,-0.5660,-0.4461,0.1146
-0.3236,-0.2165,-1.1539,-0.9000,-0.6670
-0.2617,0.0363,-0.4818,-0.4340,-0.0364
-0.1720,-0.4222,-0.3090,-0.0568,0.4622
-0.1947,-0.5180,-0.4371,-0.1154,0.1294
0.1924,0.5005,-0.0376,0.0652,-0.0504
1.0010,1.0761,0.2714,0.3503,0.1353
0.6338,1.1687,0.4738,0.6268,-0.0882
0.5545,1.0560,0.8892,0.9367,0.4223
0.5981,0.6481,1.0980,0.8629,0.4623
-0.0509,0.4351,0.6446,0.5822,0.3351
0.2155,0.0664,0.5234,0.5584,-0.2407
0.3808,0.3053,0.6018,0.1003,-0.0488
0.1715,0.3396,0.1777,0.2820,0.0436
-0.6183,-0.2602,-0.1890,0.3523,0.1797
-0.8400,-0.4015,-0.5021,0.1910,-0.5449
-0.4974,-0.5119,-0.1298,0.0554,0.0391
0.1346,-0.1222,0.2452,0.2804,0.9219
0.0599,0.1543,-0.1529,-0.0954,0.5588
-0.4416,-0.6886,-0.8200,-0.5744,-0.3092
-0.8304,-1.2869,-0.8975,-1.1702,-1.1993
-0.6710,-0.2833,-0.7457,-0.7848,-1.1477
-0.1209,-0.0658,-0.1761,-0.0383,-0.3632
-0.5450,-0.5812,-0.4186,-0.6555,-0.6307
-0.6042,-0.3993,-0.5587,-0.1442,-0.3991
-0.6309,-0.4503,-0.3789,-0.7160,-0.4620
-0.1452,-0.2359,0.0296,-0.0508,-0.4692
0.3717,0.1640,0.7711,0.3667,-0.0510
-0.0315,0.2013,0.7875,0.2551,0.3921
-0.3708,-0.4839,0.0790,-0.0223,-0.6264
-0.4216,-0.1509,-0.1708,-0.3187,-0.4827
0.0694,0.7871,0.0198,0.1465,-0.1677
0.2631,0.5116,0.2719,0.3894,0.7546
0.2459,0.0770,-0.0770,0.2948,0.0923
-0.3071,0.2351,-0.2634,0.2562,-0.0221
0.3840,0.2210,-0.0001,0.6935,0.2102
0.4487,-0.1425,0.4080,0.5074,-0.0142
-0.2308,-0.4178,-0.0751,-0.0141,-0.1288
-0.1156,-0.2918,-0.3747,-0.3161,-0.8940
-0.5332,-0.2286,-0.5859,-0.2068,-0.4713
0.1805,-0.1728,0.2804,0.4816,-0.2288
-0.3315,-0.3366,-0.0417,0.4169,0.0099
-1.2239,-1.0019,-1.1020,-0.2401,0.2110
-0.5187,-0.3465,-0.5379,0.3475,-0.6404
-0.3799,0.2730,0.0219,0.4930,-0.0580
0.4061,0.1056,0.7163,0.5086,0.2496
0.0732,-0.2214,0.2875,0.2275,-0.8763
-0.1584,-0.5168,-0.6171,-0.7213,-0.9693
-0.6939,-0.3628,-0.8499,-1.4925,-0.7627
-0.2059,0.5342,-0.2096,0.2036,-0.2111
0.3567,0.6687,0.3240,1.0903,0.5205
0.7897,1.0651,0.5753,1.4231,0.7624
0.9114,0.9052,-0.1040,0.8873,0.6921
0.8130,0.8231,-0.1142,0.3590,0.2691
0.4167,0.5995,0.0341,0.5729,-0.2704
-0.1770,-0.2716,-0.2109,0.3079,0.0007
-0.0245,-0.4558,0.3006,0.2202,0.1195
-0.6451,-0.9014,-0.4743,-0.4461,0.0351
-0.5207,-0.3728,-0.2784,-0.3994,-0.0881
-0.0271,0.6502,-0.1127,-0.1072,0.1501
1.3963,1.0986,0.4414,0.5148,0.6621
1.1550,1.2626,0.3955,0.4881,1.3147
0.4516,0.6026,0.0978,-0.0015,0.3079
0.0029,0.0182,0.2155,0.2449,-0.2198
0.2188,0.1389,0.1981,0.7550,-0.3000
-0.5716,-0.1125,-0.5902,0.1948,0.1769
-0.3129,-0.4684,-0.4784,-0.2486,-0.2037
0.0409,0.0747,-0.2342,-0.0423,-0.0797
0.2164,0.5475,-0.2086,0.1431,-0.0038
0.6490,0.2124,0.0377,0.3554,-0.1970
-0.1959,-0.1229,-0.2365,0.1448,0.1053
-0.0746,0.0178,-0.3961,0.4171,0.5521
0.0464,0.0834,0.0311,0.0670,0.6237
0.1283,0.3718,0.2282,0.4160,0.4527
0.1066,0.6391,-0.2338,0.5810,-0.2615
-0.0906,0.0680,-0.2970,0.1383,-0.2510
-0.2776,-0.0642,-0.6849,-0.5203,-0.0467
1.1319,1.3568,0.3421,0.3522,0.8928
1.3444,1.3299,0.2197,0.1877,0.5968
0.9340,0.8815,-0.2550,-0.2981,0.1546
0.3559,-0.0809,-0.5153,-0.9963,0.0070
-0.2805,0.2282,-0.3632,-0.4058,0.4269
-0.1849,-0.0766,0.2468,0.1552,-0.2085
-0.0405,-0.3209,0.6935,0.5709,-0.4869
0.4789,0.4086,0.7273,1.1800,-0.0382
0.9492,0.6254,0.7712,0.9450,0.6549
-0.0710,-0.3924,-0.7882,-0.2472,0.2296
-3.8440,-2.8494,-3.3005,-1.6927,0.3482
-0.3589,-0.9740,-0.3403,-0.7306,0.5613
0.5639,-0.0274,0.4106,-0.2022,0.7064
0.8315,0.0027,0.6587,0.1044,0.3824
0.1607,-0.5577,0.5689,0.1454,0.1561
-0.7490,-1.0641,0.3789,-0.0070,0.0240
-0.3246,-1.0386,0.1157,-0.0468,0.0495
-0.0723,-0.3224,0.3081,0.2096,0.4426
-0.1751,-0.2520,0.3727,0.3567,0.4730
-1.0851,-1.4169,-0.2736,-0.8468,-0.5397
-0.5206,-1.8905,0.1002,-0.9362,-1.7308
-0.2049,-0.4396,0.5670,-0.5363,-1.7245
0.5612,1.4824,0.2939,0.1899,-0.2405
1.0540,1.1439,0.4868,0.3743,1.2485
0.2507,0.5864,-0.2692,-0.2488,0.7531
0.0177,0.6693,-0.1496,0.0601,1.0810
0.5091,0.5960,-0.0414,0.6156,0.6143
0.4305,0.5949,-0.3211,0.0868,0.5316
0.7016,0.4872,0.0071,-0.3492,0.1682
0.3389,0.3675,0.3986,0.0866,0.5426
-0.2133,-0.6214,0.0136,0.0513,0.2387
-1.1713,-1.5658,-1.0108,-1.2287,-0.2587
-0.7385,-1.0005,-0.7755,-1.0880,-0.1582
0.3233,0.0350,0.1250,0.1331,0.5075
0.2970,0.6965,0.4781,0.8423,1.1038
0.0831,0.4225,0.1279,0.9504,0.9357
0.2489,0.2144,0.3570,0.5956,1.1560
0.4790,0.1381,0.1014,0.3490,0.5318
-0.0229,-0.0118,-0.0383,0.1340,0.0727
-0.2651,0.4510,-0.0508,0.3091,-0.3932
-0.7965,0.2584,-0.3707,0.1167,-0.0779
-0.2005,0.5381,0.1317,-0.1956,0.3357
0.9295,1.4351,0.5628,0.7667,1.9003
1.3406,1.9103,0.9667,1.2485,1.7647
0.7144,1.0378,0.8143,0.8978,1.2187
0.1209,0.4458,0.8056,0.7248,1.3166
-0.5105,-0.5449,0.2569,-0.1181,1.9388
-0.5928,-1.2222,-0.3715,-1.1945,0.6550
0.3547,-0.0551,-0.1763,-0.6548,0.4545
0.4448,0.6506,0.3585,0.1828,0.8480
0.1568,0.2275,0.4058,0.3039,1.3093
-0.1118,-0.1962,-0.0345,0.3479,1.7260
0.0361,-0.4226,-0.5287,-0.3578,1.1298
-0.2802,-0.1912,0.3402,-0.3979,-0.6263
0.2622,-0.2404,0.4837,-0.2921,-0.1294
0.1387,-0.0600,0.1080,-0.1785,0.0929
-0.3146,-0.2642,0.0068,-0.0866,1.6409
-0.4953,-0.4932,-0.6385,-0.7694,0.9788
-0.5379,-0.4830,-0.7647,-0.5687,-0.1494
-1.3016,-1.0021,-0.8907,-0.7805,-0.8140
-1.1455,-0.5730,-0.8909,-0.4816,-0.7998
-0.6350,-0.2466,-0.4839,-0.2238,-0.4445
-1.2585,-0.7786,-0.5616,-0.2284,0.0742
-0.7593,-0.8932,0.0317,0.1039,0.3548
-0.3428,-0.3050,0.0645,0.3623,0.4141
0.1957,0.2855,0.1864,0.7421,0.5815
0.0607,-0.2283,-0.1576,-0.5258,0.6957
2.4649,1.4160,2.4614,0.0235,-0.7782
0.6349,0.4110,0.5374,-0.5755,-1.4771
0.1542,0.2263,0.0322,-1.0201,-0.7280
0.9892,0.6663,0.7768,-0.1428,-1.1381
0.5374,0.5055,0.7191,0.3750,-0.7951
0.3877,0.2303,0.6710,0.5138,-0.6553
-0.0711,-0.0976,0.3049,-0.0917,-0.7392
0.1024,-0.1104,0.3999,-0.4838,-0.6816
0.5007,0.1620,0.6798,-0.0335,-0.6326
-0.0258,0.1319,0.1544,0.0775,0.4117
-0.3998,-0.3030,-0.4272,-0.2846,-0.3180
0.2529,0.7316,-0.3453,0.4163,-0.4535
0.4157,0.5562,-0.0162,0.2730,-0.2267
-0.2445,-0.3416,-0.4362,-0.2746,-0.1896
-0.8390,-0.8044,-0.4974,-0.4298,0.1743
-0.6805,-1.0658,-0.2483,-0.3004,-0.4906
-2.0880,-2.7716,-1.1995,-1.1687,-0.5734
0.7288,-0.4464,0.3176,-1.0762,-1.3257
0.7450,-0.2206,-0.1620,-1.5002,-0.4179
0.3919,-0.2598,-0.6093,-0.8656,-0.9136
-0.6868,-0.6791,-1.1648,-0.9927,-0.9079
-0.5570,0.0097,-0.8647,-1.1370,-0.8867
0.5715,0.7395,-0.3043,0.0384,-0.1220
1.3138,0.9784,0.2773,0.4407,-0.1299
0.7754,0.5756,0.4368,0.2437,-0.6684
0.3476,-0.2776,-0.2707,-0.4553,-1.2623
0.2313,0.2079,-0.5806,0.0017,-0.6346
0.2975,0.2533,-0.1786,-0.1294,-0.7564
-0.0183,0.0196,0.0478,-0.2720,-0.2958
-0.5685,-0.5879,-0.2643,-0.7694,0.0076
0.2666,-0.1718,0.0343,-0.0114,0.2866
0.2989,0.1372,-0.0416,-0.4217,-0.0792
-0.4874,0.1151,0.2323,0.2024,-0.9218
-0.0692,0.5812,1.0044,1.1697,-0.3622
0.6343,1.0034,1.1686,1.4960,0.3021
0.0008,0.0342,0.4588,0.5600,0.1960
-0.6496,-0.4979,-0.4596,-0.5193,-0.8983
-0.1526,-0.0345,-0.5869,-0.3195,-1.1461
0.2571,0.0201,-0.2166,-0.2514,-0.7411
-0.0570,0.1805,-0.1607,-0.3106,-0.8348
