A1_L,A1_R,A2_L,A2_R,PCG_L
-0.9081,-1.0066,-0.6404,-1.1968,-0.8050
-1.0578,-0.9739,-1.0340,-1.2135,-0.5316
-1.2626,-1.7258,-1.6479,-1.5736,-0.6400
-2.1227,-2.2879,-1.8596,-1.6195,-1.1972
-1.3107,-1.3317,-1.1531,-0.5906,-1.0439
-0.1693,0.1138,-0.4716,0.2309,-0.8327
0.7967,1.1061,-0.1455,0.1282,-0.1980
1.2631,1.4832,-0.3092,0.0563,0.3546
1.0606,1.5918,-0.2832,0.0027,0.4974
0.8094,1.2948,-0.9888,-0.3003,1.1013
0.6489,0.9927,-0.9311,0.0661,1.0836
-0.2071,0.5822,-1.0891,-0.5535,0.8805
-0.1393,0.3465,-1.4417,-0.7137,1.2306
-0.0238,0.4734,-1.0683,-0.4426,0.3443
-0.2303,0.1460,-0.4683,0.2867,-0.8637
-0.2670,-0.1057,-0.1887,0.1929,-0.7924
-0.1224,-0.1339,0.4565,0.4613,-0.2501
0.1431,-0.1037,0.9512,0.3592,0.1573
0.4219,0.0039,1.1874,0.5866,0.1903
0.4451,-0.3389,1.4524,0.6535,-0.1153
-0.0593,-0.2030,1.0251,0.4094,-0.0308
0.2250,-0.2293,0.8293,0.0260,-0.1579
0.1327,-0.0653,0.4408,0.0677,0.1379
-0.0604,-0.5365,0.5756,0.0887,0.3670
-0.2418,-0.7331,0.4389,-0.1872,0.1070
-0.1936,-0.3883,0.7185,-0.2483,0.3834
0.3099,0.3025,0.0865,0.0163,0.6246
0.8429,0.6075,0.6356,0.2094,0.4508
1.0377,0.6270,1.0539,0.7712,0.5985
0.6299,0.8357,0.4845,0.7110,0.7265
0.5669,0.7740,0.5646,0.8974,0.4171
0.3676,0.2921,0.6307,0.5685,0.3746
-0.2226,-0.0032,0.1557,0.3908,0.4623
0.3205,-0.1580,0.2604,0.3853,0.2170
-0.4339,-0.5708,-0.0368,0.1143,-0.2996
-0.9669,-0.6243,-0.2010,0.3301,-0.8251
-0.4889,-0.2900,-0.3166,0.1486,-0.2172
-0.5910,-0.7135,0.1044,0.3824,-0.1170
-0.3459,-0.4102,0.1625,-0.0279,-0.1748
0.0740,-0.0271,0.0789,-0.1419,-0.0448
0.0980,0.2668,-0.1593,-0.1666,-0.3138
-0.0858,0.0397,-0.4248,-0.4825,-0.5446
-0.0609,0.0008,-0.3416,-0.3091,-0.5670
-0.0686,0.3231,-0.3536,-0.5658,0.1736
0.2670,0.2856,0.1455,-0.0811,0.0855
0.5801,0.2502,0.5557,0.0615,0.3715
0.6171,0.6036,0.2847,0.0961,0.5908
0.5169,0.5462,0.1112,0.5948,0.4151
-0.1645,0.1958,-0.0028,0.6977,0.0017
-0.5042,-0.1407,-0.3238,0.0040,-0.0258
0.0172,-0.0930,0.1634,0.0057,-0.2936
-0.1736,-0.3447,0.5538,-0.2969,-0.3951
-0.0083,-0.3261,0.8241,0.0019,-0.4264
-0.1130,-0.7567,0.8365,-0.0349,-0.6071
-0.7037,-1.1652,1.1060,0.1567,-1.2052
-0.5604,-0.5233,0.3355,0.3298,-0.9807
-0.9229,-0.7425,0.3266,0.0480,-0.7110
-0.6379,-0.7837,0.4055,-0.1299,-0.7957
-0.1314,-0.5535,0.3175,-0.4247,-0.2794
-0.0268,-0.0657,0.3179,0.0865,-0.2104
0.5865,0.4205,0.1680,0.3856,0.2755
0.7561,0.6893,0.2698,0.8008,0.3070
0.9071,0.7786,0.3258,0.3992,0.8370
0.8804,0.8175,0.5785,0.4103,0.8937
0.4108,0.4393,1.0604,0.3901,0.6359
0.4451,0.0850,0.8064,0.1622,0.5905
0.6279,0.5696,0.7290,0.4137,0.3914
0.5890,0.8450,0.2375,0.5889,0.7867
0.4820,0.8993,0.3298,0.7370,0.5457
0.3422,0.2095,0.3994,0.0938,0.3426
-0.1088,-0.1209,-0.0738,-0.3265,0.0600
-0.3051,-0.2749,-0.2383,-0.2807,-0.1650
-0.3588,-0.2071,-0.3972,-0.3373,-0.4716
-0.0433,-0.0368,0.1715,0.0382,-0.9429
-0.2815,0.0296,0.1814,-0.1514,-0.6423
-0.5963,-0.0224,-0.1077,0.2049,-1.0660
-0.5808,-0.0372,0.0535,0.3461,-0.7222
-0.3468,0.3488,-0.1294,0.7648,0.2981
0.6087,0.6687,0.5968,1.1127,0.5594
0.4267,0.8196,0.3603,0.5552,0.5521
1.0020,1.1099,0.4168,1.1013,0.3548
0.0426,0.1923,0.2254,0.0248,-0.1830
-0.8761,-0.7331,0.2385,0.1097,-1.3101
-0.1017,-0.1513,0.8300,0.8203,-0.5155
-0.0220,0.0480,0.4088,0.3753,0.0867
0.2269,0.0306,0.2444,0.1741,0.1386
0.1577,0.1159,-0.4099,-0.3135,0.1419
0.2481,-0.0597,-0.6243,-0.5539,-0.0841
-0.1220,-0.5370,-0.6052,-0.4304,-0.2210
-0.4056,-0.4653,-0.4042,-0.0972,-0.0870
-0.3267,-0.5027,-0.1900,-0.1927,-0.2778
-0.6565,-0.2852,-0.4947,-0.0241,-0.3477
-0.8823,-0.4901,-0.7337,0.3411,-0.9379
-0.7104,-0.3890,-0.5008,0.2542,-0.8141
-0.6192,-0.5503,0.1160,-0.0625,-1.0396
-0.5170,-0.7149,0.0091,-0.0062,-1.0437
-0.9029,-0.3878,-0.1686,-0.1813,-0.8016
0.1070,0.4108,0.2458,0.0477,0.2753
0.3395,0.1551,-0.3871,-0.1182,0.5739
-0.0125,-0.0413,-0.3430,-0.2540,0.2622
-0.3547,-0.3255,-0.2149,-0.4658,-0.5360
0.3416,0.3592,0.1597,0.4259,-0.4795
0.1585,0.1811,-0.1385,0.1969,-0.3045
0.5296,0.0400,0.4798,0.7501,0.3912
0.1714,-0.1720,0.5294,0.2954,0.8310
0.1219,-0.0410,0.7936,0.2771,0.3175
0.5244,0.2993,0.7628,-0.0416,0.7229
0.7037,0.5303,1.0406,0.7764,1.2865
0.7747,0.3918,0.7335,0.5621,1.5462
0.2226,0.1417,0.7699,0.8641,1.0356
0.2118,0.1627,0.1703,0.7161,0.4058
0.1832,0.3646,0.0122,0.0830,0.2728
0.6147,0.6557,0.3834,0.4482,0.1344
-0.6710,-0.4941,-0.2195,-0.0916,-0.6280
-0.9457,-0.9224,-0.2853,-0.3479,-0.6999
-0.4996,-0.5927,-0.2159,-0.7535,0.6223
0.7000,0.6869,0.6610,0.3806,1.2732
0.3208,0.2159,0.4427,0.1136,0.2703
0.0274,-0.3991,0.5247,-0.0431,-0.1123
0.8261,0.5937,0.7525,0.3168,0.1839
0.5536,0.3697,-0.0847,-0.4334,0.4835
-0.5060,-0.0256,-1.0651,-0.9180,0.3259
0.0095,0.2239,-0.4435,-0.2515,-0.3243
