A1_L,A1_R,A2_L,A2_R,PCG_L
1.2922,0.8453,0.0410,-0.1375,0.7328
0.0979,-0.1567,0.1341,-0.0066,0.3041
-0.7285,-0.8550,-0.0572,-0.4263,0.3074
-1.0441,-0.7972,-0.0859,0.2306,-0.6616
-1.3943,-1.1356,-0.7418,0.0982,-0.3700
-2.0170,-1.3606,-1.7768,-0.5873,-0.0685
-0.6406,-1.1938,-0.9802,-0.0359,0.5944
0.0401,-0.0564,-0.5119,-0.0296,0.4092
-0.3382,-0.2749,-0.5963,-0.5984,0.4769
0.6242,0.1180,0.3906,-0.2219,0.2113
0.7749,0.0916,0.7721,-0.3851,0.4460
0.3959,-0.0592,0.0178,-0.5674,0.6582
-0.2830,-0.6710,-0.7486,-1.3728,0.3617
-0.1721,-0.8621,-0.8309,-1.0041,0.5184
-0.1957,-0.2566,-0.7310,-0.8042,0.6968
-0.4446,-0.4292,-0.5862,-1.0537,0.9041
0.7555,0.3307,0.3804,0.0344,-0.3093
0.3582,0.3393,0.3277,0.3353,-0.4214
0.4069,0.5662,0.0884,0.3196,-0.3245
0.8339,0.6864,0.8721,0.5302,-0.1252
0.4015,0.6769,0.7932,0.3383,-0.4517
0.1205,0.8628,0.6233,0.3088,-0.6586
0.7458,0.8808,1.0191,0.9132,-0.3595
0.4644,0.9029,0.7435,1.0078,-0.7658
0.2237,0.4392,0.8927,0.3095,-0.1986
0.6914,0.3192,1.0496,0.9083,-0.9292
0.5426,0.4391,1.2429,1.1476,-0.9932
0.2134,0.1066,0.7218,0.4584,-0.5858
-0.3248,-0.1557,-0.1570,0.4046,-1.1718
0.2754,0.1044,0.0662,0.4907,-0.9808
0.8460,0.5534,0.1985,0.4751,-0.8873
0.6414,0.4845,0.3930,0.2751,0.1494
0.4308,-0.0162,0.0068,-0.2979,-0.2523
-0.2030,0.0684,-0.0791,-0.1761,-0.2145
-0.2802,-0.3290,-0.0628,0.2289,-0.5372
-0.4124,-0.5947,-0.4231,-0.4195,-1.3068
-0.5354,-0.6384,-0.2863,-0.0200,-0.7852
-0.7337,-0.4126,-0.1595,0.4352,0.0703
-0.3884,0.1412,0.0179,0.4271,0.0355
-0.3129,0.0574,-0.0218,0.7001,-0.0656
-0.0267,0.0554,-0.0534,0.7107,0.1723
-0.3295,0.0815,-0.2283,0.1809,-0.1258
-0.1720,0.2182,-0.4724,0.0605,-0.0920
-0.4034,-0.2698,-0.2733,-0.1421,0.0712
-0.5869,-0.5880,-0.6230,-0.7155,0.1625
0.0986,-0.1054,-0.3494,-0.3907,-0.0231
0.6579,0.4623,-0.1317,0.4620,-0.7875
0.4435,0.2422,-0.1164,0.2658,0.1934
-0.2083,0.1972,-0.3885,-0.1652,0.7466
0.1627,0.2216,-0.4122,-0.0975,0.3064
0.2685,0.1871,-0.3630,0.0309,0.3325
0.3687,0.2326,-0.2759,0.0462,-0.1079
0.5837,0.5311,0.0280,0.4979,-0.3945
0.1831,0.3280,0.7697,0.8472,-0.2836
-0.2710,0.2049,0.7373,0.0983,-0.0435
-0.5181,-0.1326,0.8334,-0.3158,0.1886
-0.5170,-0.3774,1.3861,-0.3014,0.1774
0.2658,-0.1065,0.5072,-0.0963,-0.1392
0.3500,0.3131,0.1327,0.5759,0.3710
0.3148,0.2830,-0.1421,0.4567,0.6781
0.2033,0.1183,-0.1094,0.3426,0.4480
0.0586,-0.2368,-0.0660,-0.4307,-0.2078
-0.2474,0.0760,-0.2605,-0.4670,-0.5726
0.3274,0.2791,0.4576,-0.1971,-0.3002
0.4054,0.6220,0.2669,0.2997,-1.1854
0.0048,0.1510,-0.2962,0.2324,-0.8817
0.0952,0.1280,-0.2416,-0.1597,-1.2653
-0.6015,-0.0526,-0.0478,-0.4767,-1.1717
-0.1384,0.4161,-0.2540,-0.2683,-1.4696
-0.4251,-0.0336,-0.2678,-0.0331,-1.0178
-0.6070,-0.1481,-0.0504,-0.2247,-0.1196
-0.7266,-0.1809,-0.5923,-0.5476,-0.4533
-0.0618,-0.0350,-0.1690,-0.2034,0.1105
0.3068,0.4178,-0.1030,-0.2093,-0.2474
-0.0629,0.2998,-0.1266,0.1107,-0.2830
-0.2169,0.1904,0.0916,-0.0876,0.6580
0.1139,0.1035,0.6619,0.7481,0.7708
0.2497,-0.3677,0.8510,0.7969,0.6164
-0.2317,-0.5069,0.7069,0.5712,0.8110
-0.7060,-0.9394,-0.0427,0.0916,0.9203
-0.8598,-0.5934,-0.5082,-0.7709,-0.1826
-0.4495,0.1251,-0.1959,0.0449,0.4211
-0.0196,0.0846,-0.0785,-0.1465,0.5741
-0.3931,-0.5206,0.0133,-0.5315,0.6602
-0.3595,-0.7096,0.2907,-0.7227,1.5359
0.6147,0.3638,0.5432,0.1347,1.4289
0.5177,0.6864,0.7345,0.6958,0.4709
0.0772,0.5127,0.5019,0.3240,0.5460
0.1196,0.4518,0.0260,0.3770,0.2829
-0.0512,0.4718,-0.4947,-0.0410,0.0631
0.1972,0.3783,-0.5453,-0.5199,0.0498
-0.2838,-0.0804,-1.0552,-0.4973,0.2708
-0.6797,-0.5904,-1.0823,-0.7853,0.8221
-0.5798,-0.7635,-0.5972,-0.4649,0.5345
-0.4253,-0.3184,-0.4488,-0.2125,0.7605
-0.3322,-0.1779,-0.5993,-0.2256,0.4723
-0.2229,0.4339,-0.4601,-0.0947,0.1291
-0.1993,0.4906,-0.6665,-0.4736,0.2580
0.1171,0.2619,-0.7974,-0.8639,0.9206
0.5652,0.0402,-0.8532,-0.2476,0.1499
0.3058,-0.2833,-0.8616,-0.2698,-0.4148
-0.3957,-0.6428,-1.1444,-1.2199,-0.0415
-0.4614,-0.6775,-0.8030,-0.8514,-1.1255
-0.5846,-0.6761,-0.9045,-0.8069,-0.4567
-0.2336,-0.4335,-0.5042,-0.7410,-0.4393
-0.0484,-0.3633,-0.1313,-0.4740,-0.2076
0.9084,0.3519,0.9764,0.6423,0.2121
1.1712,0.6939,1.2994,0.9410,0.2490
0.9811,0.4811,0.8396,0.5640,0.1792
-0.0481,-0.1153,-0.2697,-0.5145,-0.0312
-0.4271,-0.6003,-0.2578,-0.6571,-0.4411
-0.4080,-0.6603,-0.1142,0.0797,-0.4289
-0.6179,-0.7758,-0.1815,-0.0222,0.0290
-0.0836,-0.3516,-0.2028,0.1454,-0.1571
0.6108,0.3533,-0.7395,0.8508,-0.3141
-0.1975,-0.2087,-0.9188,-0.1177,0.1773
-0.7206,-0.7442,-0.6614,-0.6463,0.0442
0.1235,-0.1773,0.0986,-0.4441,0.0966
0.1955,-0.5040,-0.2769,-0.3812,0.3606
0.2669,-0.0424,-0.1805,-0.1838,-0.1810
0.7400,0.6938,0.4653,-0.1451,0.5287
0.5169,0.2836,-0.2276,-0.3044,0.1266
0.7276,0.4519,0.4676,0.7342,0.6883
1.1234,1.0483,1.0640,0.9386,-0.1069
0.4746,0.6241,0.8533,0.5343,-0.2879
1.1510,0.7507,0.9658,0.7468,1.1304
1.0991,1.0676,0.8832,1.1625,0.5763
0.4991,0.4908,0.5310,0.9910,0.6573
0.1041,-0.0764,-0.5299,0.6720,-1.0434
-0.2489,-0.1366,-0.6489,0.2962,-1.4237
0.0224,0.4042,-0.4511,0.2601,0.2836
0.0377,0.6487,0.1403,0.8085,0.8949
0.7570,1.1406,0.7979,0.8862,1.2228
0.5602,1.1206,0.7106,0.3018,0.3147
