A1_L,A1_R,A2_L,A2_R,PCG_L
0.1483,-0.1022,-0.6573,-1.3945,0.2290
-0.3749,-0.5483,-1.4041,-1.7962,-0.9434
-0.7905,-0.8466,-1.6566,-1.8472,-1.3635
-1.7023,-1.9195,-1.8956,-2.1796,-0.9556
-1.3684,-1.4182,-1.1103,-1.7570,-0.9826
-0.5293,-0.5195,-0.9296,-1.2986,-0.4913
0.0410,0.2845,-0.8506,-0.6401,-0.3553
0.0500,0.0393,-0.5472,-0.7549,-0.6816
-0.0151,0.6188,-0.4455,-0.4538,-0.9563
0.3824,0.7706,-0.6825,-0.3203,-0.5966
0.1447,0.6029,-0.8316,-0.5764,-0.3908
-0.2649,0.1432,-1.1748,-1.1993,-1.1632
-0.4579,-0.1054,-1.0125,-1.2075,-1.1104
-0.4735,-0.2067,-0.8303,-0.7313,-0.3612
-0.2261,0.0273,-0.1710,-0.0582,-0.4348
-0.2886,-0.2137,-0.0648,0.0488,-0.1405
0.1071,-0.2876,0.2808,0.3121,0.2674
0.4695,-0.0914,0.9362,0.5904,0.5729
0.4138,0.0310,1.1550,1.0400,0.1869
0.3417,0.0729,0.8764,1.0615,0.9443
0.0438,-0.1748,0.5852,0.9472,0.4856
0.2796,-0.3220,0.7698,0.7993,0.4893
0.3254,0.1642,0.7739,0.8197,0.2126
0.2577,0.1263,0.6934,0.4540,0.8771
-0.1306,-0.1525,0.1501,0.3467,1.0577
-0.2039,-0.0063,0.1973,0.0181,0.3197
0.5111,0.6529,0.6608,0.8322,0.7515
0.2948,0.2652,0.7922,0.8193,0.9227
0.5014,0.4006,0.9601,1.0971,0.6833
0.3584,0.2186,0.4440,0.7066,0.9875
-0.4520,-0.4608,0.0136,0.1542,-0.1317
-0.5332,-0.5645,0.2075,-0.1776,-0.7650
0.0055,-0.2268,-0.0249,0.2165,-0.3851
-0.2579,-0.2894,0.1059,0.3988,0.3678
-0.6842,-0.4936,0.1071,-0.0953,-0.9667
-0.7422,-0.2144,-0.1473,-0.2980,-0.8135
-0.4048,-0.3349,-0.2534,0.1677,-0.0327
-0.3988,-0.8858,-0.0727,0.0321,0.1323
-0.0114,-0.1121,0.2744,0.7154,0.6022
0.2533,0.3320,0.2821,0.9257,0.5937
0.7113,0.5137,0.4033,0.7301,0.4312
0.7708,0.6126,0.5548,0.9151,0.2922
0.6287,0.8125,0.3943,0.6330,-0.4522
1.1358,1.3444,0.5257,0.7102,-0.0140
0.4610,0.8813,0.5113,0.6167,0.7139
0.2386,0.4433,0.6316,0.4880,0.4505
