A1_L,A1_R,A2_L,A2_R,PCG_L
-1.3898,-0.7011,-1.4262,-1.1143,-0.9541
-0.8663,0.0289,-1.0834,-0.4048,-0.8381
-0.0276,0.5824,-0.8239,-0.0568,-1.0711
0.4999,1.3689,-0.1475,-0.3169,-0.7075
0.4278,0.9751,0.1126,-0.1156,-0.6113
0.1181,0.6267,-0.3474,-0.7576,-0.8667
-0.5788,-0.1136,-1.0544,-1.0628,-1.7587
-0.3707,0.3814,-1.3843,-1.0447,-1.6433
-0.3709,-0.3182,-0.6225,-0.6060,-0.5253
-0.3551,0.0368,-0.7019,-0.6323,-0.8929
-0.6477,-0.7258,-0.6444,-0.2880,-0.8559
0.0583,0.0668,-0.1282,-0.2911,-0.1797
0.1274,-0.0883,0.0250,0.1891,0.3738
0.4877,0.2896,0.6904,0.3161,0.9767
0.1604,-0.0535,1.0159,0.5701,1.2410
-0.0329,-0.4348,1.0492,0.2597,1.0718
0.3774,-0.4159,1.5752,0.8398,0.9568
0.3004,-0.1051,1.0210,0.6362,0.9520
0.7241,0.2548,1.3582,0.8894,0.3180
-0.0872,-0.0546,-0.1593,0.2101,-0.4474
-0.0305,-0.2532,-0.3440,-0.2845,-0.0894
-0.5041,-0.6873,-0.4362,-0.0911,-0.1054
0.1283,-0.1084,0.2616,0.2636,0.6930
0.3357,0.5188,0.5665,0.2125,0.8543
0.2184,0.3906,0.6265,0.3783,1.4193
0.4736,0.3862,0.5991,0.6622,1.0062
0.8072,0.6759,0.3422,0.7490,0.9812
0.4412,-0.1804,0.4573,0.5165,0.2181
-0.4390,-0.3650,0.1986,0.2650,0.2627
0.3666,-0.3255,0.3293,0.4818,0.6914
-0.7027,-0.7478,-0.3342,-0.3258,-0.0284
-0.4369,-0.5734,-0.1481,0.3746,-0.8869
-0.6770,-0.7778,-0.9273,-0.5579,-1.4965
-0.5642,-0.9968,-0.6243,-0.2126,-1.1129
-0.5821,-0.7547,-0.3919,-0.3415,-0.4888
0.4690,0.1180,0.5429,0.3075,0.7313
0.6699,0.6946,0.4389,-0.2200,0.1294
0.6802,0.9157,0.7345,0.4819,0.0783
0.9702,1.1237,0.7026,0.2833,-0.5863
0.9652,0.7749,0.5624,0.5934,0.3096
1.3397,0.7844,1.0528,0.7253,0.6884
0.5991,0.1229,0.6533,0.2514,0.8523
1.5512,0.6654,1.3353,0.3214,0.8178
0.2448,0.0869,-0.0063,-0.4424,0.3640
0.1442,-0.2187,-0.3695,-0.3722,-0.1065
-0.9401,-0.7646,-0.7520,-0.5998,-0.4039
0.0646,-0.1009,0.3467,-0.1015,0.2587
-0.0668,-0.2808,0.0640,-0.2002,0.3085
0.4818,0.1978,0.6317,0.6537,1.0066
-0.3596,-0.5743,0.4131,0.1372,0.8797
-0.7067,-0.6562,-0.4866,-0.3222,0.1189
-1.4820,-1.0050,-1.3593,-1.1996,-0.7861
-1.3400,-0.9661,-1.0416,-0.8079,-1.0866
-1.7800,-0.8962,-1.4297,-0.6290,-1.9253
-0.3759,-0.2891,-0.4523,-0.5424,-0.6672
-0.6227,-0.6064,-0.4000,-0.5902,-0.5453
0.1508,-0.0289,-0.1088,0.3504,0.2208
0.5894,0.5396,0.3810,0.3218,0.6489
0.7080,0.7931,0.5270,0.3770,1.0408
0.6688,0.4765,1.1286,0.5811,1.2415
0.6659,0.4406,0.1279,0.2661,1.0697
-0.0680,-0.0072,-0.0823,0.1868,0.8815
0.0659,0.0534,-0.2666,-0.2128,0.5217
-0.1483,-0.4613,0.3076,-0.0456,0.0774
0.8059,0.5467,0.3285,0.0571,-0.1823
0.9197,0.2509,0.3609,0.0459,0.3542
0.3168,0.3222,-0.4313,0.0119,-0.3026
-0.5029,-0.2666,-0.5425,-0.0529,-0.2681
-0.2040,-0.3559,-0.2534,0.2044,-0.2577
-0.4115,-0.7220,-0.1129,-0.1007,-0.4073
-0.1312,-0.5059,-0.5583,0.3673,-0.3646
-0.7701,-0.2366,-0.3053,0.4136,0.2673
-0.9018,-1.1746,-0.1342,0.2078,0.0761
-1.1631,-1.1153,0.0217,0.5430,-0.0871
-0.9858,-0.9597,-0.3357,0.6154,0.1612
0.4048,0.4036,0.3783,0.7200,0.8412
0.5900,0.6981,-0.3390,0.1027,0.4253
0.1132,0.2083,-0.2283,0.3888,0.1337
-1.6850,-1.2358,-0.9447,-0.5166,-0.1884
-0.3939,-0.2685,-0.0906,0.0627,-0.2332
0.6444,0.7826,0.2021,0.2779,-0.2772
0.9510,1.1133,0.1325,0.3379,-0.3024
0.9663,0.9662,-0.6286,-0.8712,-1.0752
0.0921,-0.7655,-0.9218,-1.6379,-2.0400
-0.0013,-0.2198,-0.9852,-1.0495,-1.3231
-0.4139,-0.5305,0.1025,-0.7360,-0.2145
-0.4164,-0.3386,-0.2691,-0.2260,0.1672
-1.2367,-0.5755,0.1392,0.4763,0.2488
-1.1446,-1.0415,-0.5002,-0.3722,-1.1407
-1.3149,-1.0567,-0.6977,-0.6541,-1.1507
-1.0427,-0.5101,-0.5537,-0.3730,-1.0480
-0.4150,-0.0446,-0.6095,-0.0504,-0.1491
-0.8804,-0.4787,-0.9595,-0.4766,-0.7734
-0.1283,0.1091,-0.2381,-0.3362,-0.5805
0.1475,0.1346,0.3182,0.1751,0.4507
0.6707,0.0955,0.9527,0.5130,1.3378
0.0879,0.1155,0.4985,0.3078,0.9087
-0.3413,-0.3005,0.5970,0.5832,0.5992
0.4332,0.9182,0.5981,0.7144,0.0682
0.1992,0.6784,0.5481,0.7591,0.5757
0.3223,0.5278,0.0003,0.4264,-0.7219
0.1644,0.7918,-0.2253,-0.2368,-0.3503
0.2041,-0.0559,0.0704,-0.8730,-0.0315
1.1017,1.0154,0.6122,0.1555,0.5302
0.8341,0.8759,0.3768,-0.0866,0.3785
0.6097,0.0137,-0.0540,-0.4003,-0.0641
0.1004,-0.0042,-0.7789,-0.8428,-0.6329
-0.3013,-0.5520,-1.2623,-1.0750,-1.1793
-0.4350,-0.5269,-0.9964,-0.9736,-1.0322
-1.2514,-1.4707,-0.8425,-0.8190,-0.8393
-1.1549,-1.2782,-0.9845,-0.6106,-0.9770
-0.9690,-0.5730,-1.2171,-0.3992,-0.9435
0.0555,0.1047,0.0549,0.1596,-0.5921
-0.0747,0.0608,0.1522,0.2081,0.2192
0.6325,0.2199,1.0211,0.6395,0.6478
0.7628,0.8354,1.1060,1.1010,1.3555
1.2313,0.8386,1.2484,0.8017,1.5615
1.1120,1.2551,1.1788,1.7651,1.9375
1.2565,1.4184,1.0393,1.7033,1.3948
1.6253,1.7311,0.8249,1.1844,1.6684
0.8745,0.8192,0.5185,0.9235,0.5047
0.2379,0.4311,-0.0436,0.2946,-0.2693
-0.4517,-0.1861,-0.2028,0.2432,-0.4868
0.1123,0.1058,-0.2744,0.1139,-0.3677
0.3549,0.1997,-0.3551,-0.1874,-0.3750
-0.5294,-0.4690,-0.7429,-0.7779,-0.8748
-0.6398,-0.8909,-0.7352,-0.8092,-0.8255
-0.8543,-0.8141,-0.6632,-0.8480,-0.4298
0.4044,-0.0606,0.5666,0.0952,0.2055
0.3078,0.4830,0.0099,-0.2185,0.6966
-0.2152,-0.6713,-0.3615,-0.1247,0.6735
-0.8514,-0.6446,-0.5541,-0.3274,0.5890
-1.1544,-0.7345,-0.7659,-0.2860,-0.1777
0.5295,0.5167,0.2263,0.4979,0.0454
0.7460,0.5802,0.4999,0.6443,0.4335
1.0073,0.5395,0.5954,0.8352,0.5344
0.5284,0.3869,0.4036,0.1235,1.0289
0.3679,0.3349,0.0980,-0.1313,-0.4153
-1.0112,-0.3573,-0.7711,-0.0329,-1.4868
-1.2682,-0.6376,-1.1520,-0.8147,-1.6795
-0.2876,0.2049,-0.5891,-1.0975,-1.2491
-0.0245,0.1951,-0.4352,-1.0746,-0.6247
0.4985,0.3692,0.0372,-0.6504,-0.6399
0.3298,0.1392,-0.3246,-0.7967,-0.8874
0.1570,0.0960,-0.8476,-0.8730,-0.6050
-0.5602,-0.1681,-0.7762,-1.3381,-0.6348
0.2534,0.0298,0.1055,-1.2303,-0.5229
-0.0111,-0.1773,-0.8006,-1.3902,-0.0647
-0.7272,-0.5516,-0.8711,-1.4000,-0.0769
0.0212,-0.0947,-0.3628,-1.5722,-0.3343
-0.2371,-0.0417,-0.2733,-1.0147,-0.3385
0.1721,0.1617,0.1665,-0.7931,-0.3973
-0.0692,0.1259,-0.2549,-0.7643,-0.1939
-0.6247,-0.4525,-0.8054,-0.6628,-0.7645
-0.9709,-0.5627,-0.6028,-0.7654,-1.0676
-0.7958,-0.7690,-0.6116,-0.5277,-0.8321
-0.1410,-0.6068,0.0882,-0.1330,-0.1178
-0.4293,-0.8726,0.2492,-0.0182,0.1963
0.0129,-0.0060,0.2002,0.0712,0.5160
-0.0092,-0.0958,0.3253,0.2648,0.4362
0.3307,0.0996,0.0495,0.4286,0.1867
0.0222,-0.1708,0.0245,0.3068,0.1469
0.2337,0.3333,0.6328,0.9728,0.4856
-0.1685,0.1304,0.4301,1.0361,0.4613
0.1204,0.4823,0.3305,1.1809,0.7658
-0.3074,0.0543,0.1183,0.6668,1.2219
-0.0793,-0.2893,0.3510,0.5013,1.4242
-0.1700,0.0723,0.8292,0.6146,1.4293
0.8041,0.4614,1.3652,1.1276,1.3334
0.4033,0.2100,0.8195,0.7106,1.6875
0.7065,0.1534,1.9082,1.5504,2.1954
0.2572,0.2317,1.0127,1.0422,1.7234
0.7612,0.0822,1.5552,0.9038,1.9919
0.2393,0.4295,0.0829,0.3206,1.2256
-0.2778,-0.0859,-0.4569,-0.1579,0.6010
0.5200,0.8816,-0.0354,0.1574,0.6948
-0.1825,-0.1264,-0.1084,0.1316,-0.1050
0.6217,0.3852,0.3757,0.1431,-0.0689
0.4002,0.4212,0.2671,0.3794,0.4483
0.8062,0.4058,0.2994,0.3337,0.3561
0.2961,0.6614,-0.4872,0.6516,0.3142
-0.8387,-0.4199,-0.8380,-0.3113,-0.8287
-0.9035,-1.3070,-0.8880,-0.6648,-1.4786
-1.3622,-1.2850,-1.4267,-0.9687,-1.1566
-0.8820,-0.7988,-0.6764,-1.0525,-0.6367
0.9746,0.8920,0.0934,-0.6155,0.0335
0.4249,0.7446,0.0087,-0.1528,0.2585
0.0598,-0.2021,-0.0015,0.0663,-0.6562
-0.8185,-0.4619,-0.6683,-0.1704,-0.5424
-0.3719,-0.2405,0.2893,0.2786,-0.3910
0.2390,0.8807,0.3773,0.4634,-0.2168
-0.6985,0.3128,-0.2068,0.3145,-0.8494
-0.4177,-0.1636,-0.4632,0.6170,-1.0135
-0.8458,-0.2631,-1.3406,-0.1337,-1.3795
-1.2306,-1.0110,-1.2399,-0.3060,-1.2283
0.4994,0.5010,-0.2304,-0.3509,-0.6139
0.1913,0.3768,-0.4682,-0.6143,-0.4119
0.3626,0.3612,-0.2589,-0.6210,-0.4186
0.7284,0.4855,-0.4795,-0.5185,-0.6484
-0.0807,-0.2904,-0.8875,-0.9039,-1.1231
-0.0770,-0.4715,-0.4986,-0.9405,-0.6866
-0.3060,-0.3266,-0.5192,-1.0308,-0.5340
-0.8008,-1.2271,-0.9113,-1.4103,-1.6524
-1.6531,-1.6267,-1.3934,-1.0785,-1.5193
-2.1140,-1.8309,-1.1717,-1.0868,-1.3978
-1.3399,-0.8796,-0.7234,-0.4005,-0.8982
-0.9884,-0.7778,-0.3667,-0.3956,-0.3212
0.4469,0.7555,0.6748,0.2070,0.4704
0.7544,0.6686,0.6465,0.1919,0.9111
0.4422,-0.1327,0.0760,-0.2033,-0.0140
-0.4593,-0.5868,-1.0064,-0.7915,-0.7514
0.4780,-0.1019,-0.2070,0.0730,-0.6081
0.2110,0.2056,-0.1056,-0.1228,-0.7135
0.6773,0.9118,0.4255,0.7989,-0.0589
0.2599,0.3433,-0.1842,0.5017,-0.3651
-0.8505,-0.3927,-0.8283,0.2110,-0.7476
-0.2330,-0.2727,-0.3157,0.1047,-0.6679
-0.1096,0.1041,-0.1363,0.2700,-0.2370
0.3813,-0.1235,-0.1539,0.1520,-0.3430
0.0133,-0.4907,0.3133,-0.1403,0.3259
-0.9328,-1.0723,0.2551,-0.0484,0.6388
-0.4794,-0.2217,0.5392,0.4995,1.4607
-0.1782,0.1144,1.3524,0.8590,2.0732
0.5504,0.6114,1.7997,1.2884,2.1507
0.6862,0.7461,1.3640,1.2187,1.6564
1.5181,1.3470,1.6270,1.1864,1.4110
1.0743,1.1840,0.9617,0.6056,0.7818
1.0570,0.7583,1.2721,0.4654,0.2703
0.9804,0.8923,1.1494,0.5295,0.7855
0.7624,0.1902,1.3556,0.5965,0.9340
0.6171,0.6111,0.6548,0.5931,-0.1015
-0.7988,-0.4896,-0.4654,0.0588,-0.3650
-0.4417,-0.2032,-0.2516,0.5042,-0.4834
0.5198,0.8152,0.6752,0.5654,0.6374
0.5457,0.5516,0.8102,0.6101,0.9182
1.5805,0.8648,1.1354,1.2244,0.7111
0.5161,0.7771,0.2882,0.5962,0.0491
0.3486,0.6136,0.2087,0.5729,-0.3235
0.7333,1.1354,0.1239,0.2546,-0.2054
0.3546,0.7073,0.1571,0.1050,-0.2686
0.2856,0.0372,0.2483,-0.3381,-0.2218
-0.2121,-0.3709,-0.5673,-0.0137,-0.8227
-0.5947,-0.9181,-0.6757,-0.2849,-0.7433
0.6071,-0.0095,0.0601,0.2284,0.1216
0.8434,0.3277,0.5719,-0.4383,0.8309
0.5812,0.0170,0.7626,-0.1110,1.3012
0.8252,0.2768,1.2720,0.4388,1.4421
0.7865,0.8190,0.7849,0.7222,1.6101
0.4497,0.3442,1.0862,0.7897,1.5716
0.7669,0.7470,0.7121,1.1884,1.3725
0.0308,0.2177,0.3288,1.0715,0.9848
-0.4397,-0.8709,0.7104,0.7227,0.8418
-0.0856,-0.4231,0.8427,0.6090,1.1049
0.0193,0.0677,0.5466,0.5261,0.6009
0.1926,-0.1710,0.5702,0.3411,0.5830
0.6919,0.2608,0.6703,0.6119,0.5422
0.2764,0.0439,0.7475,0.9024,0.7263
0.0904,0.0136,0.5434,0.8266,0.6195
0.0266,-0.4035,0.4833,0.0926,-0.2602
-0.6869,-0.1116,-0.5824,-0.0184,-0.5500
-0.9594,-1.2353,0.0395,-0.1933,-0.0910
-0.1584,-0.3451,0.0718,-0.4577,-0.2413
0.2109,0.5449,0.1259,-0.2633,-0.3751
-0.5136,-0.1245,-0.0331,-0.6505,0.0577
-0.9978,-1.2000,-0.2786,-0.4662,-0.1555
-0.8845,-0.8488,-0.8290,-1.1332,-0.4232
-1.1560,-0.4967,-0.9256,-1.4759,-0.7153
-0.6374,-0.2302,-0.7715,-1.1039,-0.5149
1.1784,1.1388,0.4220,-0.2041,-0.2138
1.2073,1.4172,0.6227,0.1634,0.2180
1.1718,1.1468,0.8380,1.1555,0.6406
1.5993,1.2011,0.9313,0.9003,0.8556
1.1253,0.8908,0.4540,1.0035,0.9229
0.3562,0.6307,0.2538,0.2299,0.4083
1.3043,0.9361,0.7872,0.5737,0.6131
1.7489,1.1866,0.9789,0.3126,0.8027
1.1537,0.7131,1.5660,0.7256,1.3051
0.3276,0.1214,0.7285,0.3698,0.7987
-0.9275,-0.4280,-0.0003,0.1614,-0.6240
-1.2517,-0.2414,-0.2454,0.5057,-1.0227
0.2388,0.1607,0.5688,1.3578,-0.6987
0.4679,0.5589,0.7355,0.9321,0.2267
-0.6461,-1.1063,-0.1718,-0.3008,0.0014
-0.2489,-0.4672,-0.3665,0.4817,-0.7299
0.3549,0.1720,-0.2025,0.0216,-0.9693
-0.2477,-0.6368,-0.6495,-0.7120,-1.0296
0.8615,0.9241,0.1363,-0.0528,-0.8533
1.1610,1.6246,0.5279,-0.0304,-0.3322
0.8758,0.4061,0.4137,-0.7619,0.1134
0.0780,-0.8175,-0.2967,-0.3248,-0.2923
-1.1731,-0.6408,-1.4397,-0.6046,-1.5210
-1.2961,-0.1058,-1.4182,-0.6532,-1.1137
-1.2413,-0.5086,-1.1914,-0.4636,-0.3706
-0.6871,-0.7266,-1.3113,-0.0614,-0.4409
0.1226,0.1483,-1.0462,-0.4621,-0.4306
-0.2316,-0.2749,-0.8055,-1.3268,-0.5155
-1.5044,-1.2898,-1.0105,-1.7171,-0.5596
-1.9275,-1.6622,-1.0369,-1.2913,-0.1850
-1.0830,-0.9112,-0.9051,-0.6062,-0.4005
-0.6046,-0.5882,-0.5388,-0.5662,-0.2346
