A1_L,A1_R,A2_L,A2_R,PCG_L
-0.3114,-0.7322,-0.3376,-0.8418,-2.0548
-0.5834,-0.5511,-0.8532,-0.9375,-0.8357
-1.2759,-0.5827,-1.2095,-0.9899,0.2896
-1.8055,-1.3628,-1.4532,-1.3913,0.2403
-1.4110,-1.1233,-1.2529,-1.4993,1.0888
-0.6739,-0.5591,-0.7936,-0.5247,-0.3257
-0.0120,-0.2147,-0.3924,0.0365,-0.3821
0.1842,0.3218,0.1506,-0.0256,-0.5129
0.0345,0.4447,-0.1439,-0.0888,-0.7785
0.1992,0.3834,-0.4719,-0.3806,-0.8248
-0.1169,0.3614,-0.9305,-0.9831,-0.1449
0.1064,0.4225,-1.0590,-1.0247,-0.1010
-0.5020,-0.7094,-1.2226,-1.6864,-0.6517
-0.1304,-0.3778,-0.9189,-1.4618,-0.4174
-0.8285,-0.5825,-0.9734,-1.0173,-0.5051
-0.4180,-0.3264,-0.2423,-0.2398,-0.3739
-0.1358,0.0042,-0.2339,0.0172,-0.5037
-0.2594,-0.1443,0.2100,0.3428,-0.6464
-0.3789,-0.4286,-0.0487,-0.0491,-0.6686
-0.2203,-0.0071,0.1534,0.1533,-0.9932
-0.5261,-0.1902,0.1456,0.0689,-0.4676
-0.5121,-0.2983,0.0909,0.1545,-0.2971
0.4068,0.2278,0.1508,0.6867,0.4095
0.0756,-0.4048,-0.3068,-0.3006,0.3327
-0.5274,-0.5823,-0.5677,-0.1533,0.8848
-0.1861,-0.1417,-0.0019,0.1887,0.7599
-0.0376,0.2198,0.2860,0.9678,-0.1710
0.7443,0.3868,1.0004,0.9136,0.3643
0.3231,0.4226,0.9998,1.0894,-0.4611
0.4587,0.5731,1.0177,1.0498,0.7980
0.7988,0.8073,0.8670,1.1166,0.6889
0.7226,0.8204,0.6582,0.7056,0.7643
0.3316,0.2871,0.5557,0.2566,0.5451
-0.1346,-0.1087,0.6217,0.4897,0.2936
0.0023,-0.4402,0.1077,0.1005,-0.0840
0.2134,-0.0424,0.0726,-0.0985,-0.0811
0.2550,0.2806,0.3306,0.0842,0.0643
-0.0600,-0.0632,0.3843,0.3159,-0.7242
0.2343,-0.1663,0.7536,0.8195,0.2686
0.2717,0.0213,1.1063,1.1111,0.0158
0.6539,0.2493,0.9896,0.9832,0.1817
0.8295,0.6404,1.2456,1.1334,0.2670
1.2954,0.4998,1.1339,0.6879,0.8937
0.5400,0.1171,0.6954,0.4476,-0.2355
0.2566,0.1946,0.5927,0.6350,-0.2806
0.3450,-0.0125,0.8971,0.5611,-0.0733
0.4201,-0.1219,0.8525,0.4763,-0.0882
0.3674,0.1432,0.7211,0.4445,-0.5364
0.1981,-0.2625,-0.0617,0.2241,-0.5689
0.0348,-0.1822,-0.1185,0.1576,-0.6114
0.0985,-0.0172,0.1689,0.0159,-0.0498
0.5144,0.2632,0.0444,0.2652,-0.1112
1.0468,0.3210,0.4353,0.2818,0.1254
0.0803,0.1702,0.1750,0.3582,-0.2107
-0.6807,-0.4872,-0.0793,-0.1254,-0.4585
0.2607,0.1063,0.3325,0.0693,0.2865
-0.3529,-0.0392,-0.3382,0.0042,0.3643
-0.2328,0.0262,-0.4283,-0.6248,0.0210
0.7483,0.3782,-0.1937,-0.1364,0.5177
0.4610,0.4620,-0.0873,0.2535,1.1064
0.5470,0.6334,-0.2407,0.3250,0.1908
1.0834,1.5350,0.4527,0.8064,0.2292
1.2982,1.3087,0.7724,0.8948,-0.1076
0.3346,0.6894,0.7859,0.8938,0.1000
0.2571,0.5990,0.5130,0.1223,-0.0416
0.8213,0.2586,0.5947,0.1585,0.3970
0.5774,0.7472,0.6616,0.8133,0.3830
0.1767,0.5827,0.5812,0.8186,0.1802
1.2694,1.4151,0.5924,1.3927,0.4432
1.4130,1.4473,1.0191,1.4845,0.5835
0.6522,0.8519,0.2531,0.6192,0.7034
0.5854,0.6780,0.4055,0.8585,0.2853
1.2232,0.5954,0.9422,0.5492,0.1193
1.0618,0.8604,0.9874,0.8276,-0.0082
1.0306,0.8773,0.8368,0.9799,0.0547
0.8368,0.5370,0.4404,0.4478,0.4720
0.2679,0.2403,-0.2761,-0.0573,0.9672
0.1595,0.2315,-0.2331,0.1361,-0.0661
-0.0813,-0.2858,0.3038,0.5778,-0.3452
0.1536,0.0571,0.1523,0.4788,-0.5241
0.1738,-0.0006,0.3088,0.4534,-0.1146
0.2584,0.1525,0.2615,-0.1816,-0.2322
-0.8821,-0.5881,0.1081,-0.3323,-1.5532
-0.2093,0.0115,0.5901,0.3127,-1.3148
0.2471,-0.0601,0.6996,0.6539,-0.7447
0.3769,0.0480,0.2891,0.8216,-0.1457
0.1470,-0.0283,-0.2536,0.6022,-1.0226
0.3486,-0.1336,-0.2109,0.2391,-0.7358
-0.5313,-0.4786,-0.4547,0.1549,-1.4120
-0.7424,-0.9830,-0.9980,-0.4284,-1.5683
-0.7940,-1.2312,-0.8003,-0.8173,-1.7570
-1.4801,-1.2448,-0.7530,-0.6930,-1.3539
-1.5375,-1.2831,-1.4077,-1.3693,-1.1613
-0.4491,-0.9129,-1.2077,-1.2166,-0.8784
-0.2180,-0.6012,-1.1395,-1.0304,-0.5968
-0.3762,-0.7118,-1.0852,-1.2839,0.2015
-0.5553,-0.7147,-1.3257,-1.1945,-0.4664
-0.1540,0.1910,-0.5440,-0.9763,-0.0017
-0.0998,0.0358,-0.4807,-1.2716,0.0342
-0.6317,-0.4850,-0.8265,-0.5876,-0.0664
-0.6355,-0.2662,-0.7269,-0.4652,0.3326
0.2121,-0.2148,-0.1375,-0.2662,-0.3675
0.3196,0.0964,0.2095,0.0548,0.3173
0.0159,0.1105,0.0775,0.4905,-0.9393
0.0382,-0.1346,0.0079,0.2289,-0.2588
-0.2405,-0.3901,0.4557,0.1773,-0.1594
-0.0559,-0.4781,0.1483,0.0465,0.5193
0.2947,0.1566,0.0807,-0.2002,0.6229
0.7380,0.2584,0.3141,0.0862,0.5022
0.2335,0.2291,0.1538,0.4893,0.1764
0.1404,0.0821,0.6952,1.0268,-0.0673
0.6889,0.5166,1.2879,1.1403,0.0923
0.5140,0.4354,1.1626,1.2457,0.8843
-0.0836,-0.3356,0.4429,0.4652,-0.1256
-0.4113,-0.5385,-0.0135,-0.5926,0.4230
0.1679,-0.0323,0.4284,0.1714,-0.8902
0.5036,0.2797,0.7742,0.8181,-0.2944
0.2666,0.2724,1.0859,1.2153,-0.0958
0.3508,-0.1511,1.1580,1.3756,0.0495
0.3266,0.2619,1.0544,0.9026,0.6132
-0.3797,-0.5385,0.5661,0.2498,0.0629
0.4078,-0.4720,0.5861,0.0497,0.3234
0.2852,-0.1352,0.5335,0.3731,0.2977
0.0357,-0.4038,0.6800,0.1401,0.3673
0.2776,-0.1342,0.2737,0.4994,0.5332
-0.0602,0.1854,0.3733,0.4316,0.8126
-0.6610,-0.5517,-0.3774,-0.5646,0.7067
0.3623,-0.0004,-0.0120,-0.4395,0.1900
0.3771,-0.1984,-0.0037,-0.1044,-0.2344
0.3221,0.0365,-0.2329,0.0055,0.8509
0.9720,0.6123,-0.2132,-0.5200,1.2566
0.3812,0.1316,0.0012,-0.2350,0.4321
0.2276,0.3395,0.3079,0.4902,0.1226
0.1508,-0.0165,0.5725,-0.1893,-0.2402
-0.1632,-0.1309,0.0018,-1.0747,-0.0244
-0.9718,-0.6930,-0.9927,-1.5953,0.4119
-0.2951,-0.1471,-0.3661,-1.0313,-0.1464
-0.0396,-0.4613,0.2420,-0.6789,0.0138
-0.9935,-0.9335,-0.0794,-0.7445,0.6983
0.0921,-0.0913,0.6608,-0.1422,0.4629
0.7632,0.0106,0.7178,-0.0988,0.7371
-0.3502,-0.1608,0.1145,-0.4222,0.6632
-0.9117,-0.8212,-0.4357,-1.0818,0.4119
-0.7793,-1.3395,-1.4522,-1.7517,0.3242
0.1851,-0.5673,-0.6974,-1.1961,1.1058
0.3587,-0.0459,-0.1920,-0.5679,0.8743
0.1570,-0.1003,-0.6694,-0.2917,0.3951
0.3398,0.0856,-0.4416,-0.1316,0.5961
-0.5077,-0.4897,-0.8042,-0.9318,1.1137
-0.0639,-0.0342,-0.6858,-0.8742,0.9457
0.6331,0.1976,-0.7471,-0.7400,1.9707
0.0192,-0.0687,-1.4351,-1.3577,1.8113
-0.3753,-0.2353,-1.2773,-1.1736,0.2120
-0.3290,-0.1744,-0.5543,-0.9814,0.1990
0.2749,-0.1032,-0.2693,-0.5908,0.2905
-0.2004,0.0635,-0.5248,-0.1116,-0.1803
-0.6063,-0.4013,-0.3013,0.1530,-0.5096
-0.4791,-0.3154,-0.5984,0.0827,-0.3959
-0.4569,-0.5143,-0.8642,-0.8967,0.2294
-0.5041,-0.2829,-0.6931,-0.2473,0.1460
-0.3453,-0.6228,-0.5832,-0.3516,0.5095
-0.6952,-0.6938,-0.4859,-0.0425,-0.3158
-0.5081,-0.6912,-0.6005,-0.4876,-0.1368
0.2325,-0.1324,0.1684,0.2057,-0.4620
0.0913,-0.0659,-0.3412,-0.6254,1.1436
-0.2137,-0.3330,-0.5450,-0.4523,0.7046
0.1105,-0.1113,-0.3713,-0.3038,1.0573
0.8881,0.7907,-0.0186,-0.1872,1.1137
0.4941,0.6238,-0.0214,-0.3190,0.8493
-0.0453,0.0230,-0.2403,-0.3685,0.0202
-0.3890,-0.2372,-0.4411,-0.3568,0.7438
0.3840,0.5744,0.3670,0.5886,0.2369
0.1976,0.0695,0.5902,0.6148,0.1294
-0.4971,0.0102,-0.3005,-0.2376,-0.0197
-0.2801,0.4251,-0.7508,-0.2439,0.4519
0.4104,0.9690,-0.0307,0.2953,0.8910
0.5800,1.1859,0.4055,1.1126,0.0577
-0.0957,0.5470,0.3478,0.4219,0.0248
-0.3962,0.2556,0.3211,0.1264,0.3176
0.2245,0.4315,0.6398,0.4033,0.3880
-0.2300,-0.1172,0.3777,0.0114,0.4163
0.3520,0.6529,0.0355,-0.0432,1.0346
0.5983,0.5770,0.0803,0.1919,1.2648
-0.0752,0.1743,0.1956,0.0476,-0.0319
-0.5218,-0.3609,-0.0021,0.2126,-0.4069
-1.2714,-0.9614,-0.3704,-0.2222,0.6229
-1.0638,-0.7581,-0.0770,0.0510,0.7813
-1.1044,-0.8582,-0.4504,-0.2394,-0.1669
-0.2998,-0.3362,-0.4137,-0.4513,-0.1514
0.8213,0.9286,0.4164,0.4629,0.5025
0.8374,0.9203,0.2440,0.2311,0.4535
0.1343,0.2219,-0.2664,-0.2377,-0.0518
-0.3283,-0.1708,-0.7783,-0.1442,0.4458
-0.1608,0.0426,-0.1204,0.6630,0.2378
0.0413,-0.0134,0.3661,0.6106,0.1960
-0.5306,-0.6771,0.2157,-0.0434,-0.8703
-0.9601,-0.9456,-0.2510,-0.6682,-0.1656
-1.1163,-1.0132,-0.5979,-0.7235,0.5047
-1.1407,-0.5500,-0.6816,-1.1166,0.7561
0.2394,0.2307,0.0040,-0.5012,0.1464
0.2129,0.0362,-0.1324,-0.4665,0.5647
0.2594,0.4459,0.0425,-0.1596,-0.0454
0.0513,0.0153,-0.7731,-0.3668,0.1658
0.1406,-0.0636,-0.2808,-0.6810,0.4270
0.3257,0.2051,-0.1062,-0.5650,0.3278
-0.4281,-0.3200,-0.8371,-0.8631,0.0776
-0.3924,-0.7518,-1.0151,-1.0633,-0.0473
-1.2590,-1.3804,-1.2285,-1.5003,0.3657
-1.4227,-1.3249,-1.3653,-1.6598,0.0242
-0.6563,-0.6572,-1.0183,-1.3110,0.0593
0.1661,-0.0405,-0.0048,-0.0516,0.3959
0.3567,0.2603,0.5787,0.5556,0.3095
0.2544,-0.0342,0.5528,0.3557,0.2228
-0.3996,-0.1654,0.0589,0.0155,0.4486
0.0013,0.2244,-0.1249,0.4161,0.9418
0.1623,0.2608,0.6022,0.7353,0.9594
0.2718,0.4602,1.1497,0.9851,0.0105
-0.1699,0.2922,0.9933,1.0016,-0.1531
-0.7154,-0.2636,0.3646,0.3252,-0.9297
-0.6583,-0.3363,-0.3457,-0.4007,-0.2849
-0.2854,0.2128,0.0654,0.1280,0.2888
-0.4675,0.0274,-0.1219,-0.1121,0.3028
-0.4368,-0.2351,0.0263,0.1030,-0.4667
-1.0940,-0.7619,-0.6125,-0.5431,-0.8399
-1.4266,-0.5482,-1.1272,-0.7451,-0.4016
-0.4447,0.1814,-0.3842,-0.0135,-0.2582
-0.9960,-0.3307,-0.4300,-0.0248,-0.3270
-0.6024,-0.2595,-0.0473,-0.0123,0.4304
0.0025,0.4369,-0.1577,0.3985,0.3788
0.5661,1.0717,0.4734,0.8406,-0.0060
0.1139,0.6378,0.1237,0.9169,-0.5184
0.0818,0.7901,0.1741,1.2669,-1.1485
0.0696,1.0106,0.5209,1.2129,-1.3697
-0.3314,0.6741,0.0420,0.2495,-0.8828
-0.3361,0.9391,-0.0816,0.1903,-0.4327
-0.8900,0.3234,-0.9604,-0.3709,-0.9197
-0.3462,0.2984,-0.6144,-0.3048,-0.7293
0.2911,0.8105,-0.1947,0.2440,-0.7816
0.0936,0.6312,0.2067,0.3330,-0.9741
0.1272,0.5185,0.1581,0.1172,-0.6752
0.1532,0.9326,-0.0987,0.1379,-1.1643
0.2076,0.7737,0.6747,0.6868,-1.1408
0.6467,0.8681,0.7706,0.9605,-1.3310
0.9260,0.7960,0.6915,1.0106,-0.8686
0.4648,0.4187,0.2459,0.7751,-0.7741
-0.6196,-0.6020,-0.5448,-0.3918,-1.2510
0.1034,-0.0143,0.0936,-0.2016,-0.7162
0.3786,0.0115,0.1489,-0.0598,-0.9532
0.1877,0.2119,0.4685,0.5219,-0.8527
0.4938,0.4956,0.8916,0.6003,-0.7230
0.3057,0.1080,0.9706,0.8069,-0.4786
0.3034,0.2369,0.8524,0.4200,-0.7147
0.6159,0.1423,1.0418,0.2888,-0.8000
0.4797,0.3554,0.2401,-0.0425,-0.4297
0.3432,0.0686,-0.1410,-0.2358,-0.5607
-0.0346,-0.0683,-0.1952,-0.2392,-0.4492
0.3795,0.1344,0.4816,0.0932,-0.6556
0.5639,0.1317,0.7538,0.7563,-0.4750
0.6107,0.2366,1.2711,1.2394,-0.7299
0.8566,0.4826,1.0015,0.7272,-0.2899
0.5295,0.3169,0.4820,0.2690,-0.0490
0.0352,-0.0784,-0.0295,-0.5174,1.0450
0.4874,0.0715,0.2519,-0.1306,0.0015
0.2868,0.0018,0.0537,-0.5717,0.3828
0.4210,0.6156,0.1986,-0.0539,1.0459
0.4333,0.3348,0.0533,0.1760,1.2083
0.8610,0.4845,0.1891,0.2250,0.8302
0.9040,0.3557,0.6602,0.7077,1.0394
0.6907,0.0778,0.8479,1.1461,-0.5352
0.7562,0.0116,0.8185,1.1479,-0.5510
-0.0381,-0.5332,0.6939,0.3489,-0.6111
-0.3757,-0.3219,0.6876,0.2135,-0.4602
0.4191,0.0508,1.1050,0.3533,0.4222
1.0940,0.6695,1.4197,1.0326,-0.2423
0.9051,0.5187,0.5256,0.7035,-0.2211
0.6604,0.2244,0.0509,0.0627,0.2548
0.5225,0.1172,0.1588,-0.0111,0.7171
0.1133,-0.1331,-0.3712,-0.3861,0.0579
-0.1334,-0.2989,-0.0801,0.0075,-0.0838
0.2460,-0.0118,0.0015,-0.0071,0.1448
0.4635,0.1589,0.0843,-0.3004,0.5123
-0.4229,-0.8063,-1.0061,-1.3754,0.7518
-0.4219,-0.5135,-0.8400,-0.7958,0.8958
-0.2731,-0.5033,-0.5180,-0.3974,0.6043
0.2136,0.3564,0.0115,0.6174,0.1530
0.6738,0.5038,0.5773,1.0009,0.1403
1.2480,1.1236,0.7095,1.0563,0.2079
1.5794,1.5065,0.6901,1.0194,0.5261
0.7957,1.1418,-0.4678,-0.2066,0.3656
0.4203,1.0298,-0.0266,0.1452,-0.0926
0.0486,0.2877,0.0183,0.1759,-0.2049
-0.1903,-0.2255,0.4971,0.6179,-0.5801
-0.2862,-0.4223,0.7804,0.3860,-0.3054
-1.3183,-1.3318,-0.4590,-0.1342,0.2440
-1.6617,-0.9743,-0.9881,-0.7542,-0.2328
-2.2798,-1.2593,-2.0056,-1.7616,-0.6554
-1.7988,-1.4032,-1.8630,-1.6856,-0.4683
-1.8720,-1.5862,-1.9336,-1.8908,-0.6513
-2.0347,-1.5940,-1.8041,-1.6619,-1.3068
-1.8619,-1.3711,-1.9074,-1.8731,-0.3130
