A1_L,A1_R,A2_L,A2_R,PCG_L
-0.6053,-0.2935,-1.0574,-0.9743,1.1555
-0.9920,-0.3422,-0.9523,-1.0495,0.8163
-0.4314,-0.2508,-0.7419,-1.0179,0.1491
-0.8978,-0.2843,-0.6395,-0.9692,0.3003
-0.7182,-0.6022,-0.8068,-0.9897,0.7361
-0.4028,-0.0997,-0.6594,-0.9045,0.5367
0.3312,0.2789,-0.6109,-0.2019,-0.1517
0.8016,0.9026,-0.0904,-0.0389,-0.1278
0.7344,0.8614,0.0066,0.0499,-0.4212
0.4065,0.4272,-0.2721,-0.2955,-0.5193
-0.2725,-0.0134,-0.4430,-0.5327,-0.0931
-0.4333,-0.1725,-0.7357,-0.7209,-0.0314
-0.6547,-0.1564,-0.6479,-1.0754,-0.0402
-0.2860,0.3484,-0.1995,-0.4886,-0.1451
-0.0158,0.1696,0.1781,-0.0943,-0.7795
0.4181,0.3357,0.6096,0.4356,-0.6151
0.3805,0.1707,0.3764,0.5038,-0.3837
0.8480,0.5129,0.8688,0.9414,0.0419
0.6480,0.1721,0.6207,0.6280,0.2600
0.5989,0.5039,0.8319,1.1091,0.5469
0.4048,0.1801,0.7505,0.9692,0.5443
0.0228,-0.6385,0.1911,0.3879,0.0849
0.4161,-0.4947,0.4168,0.4830,-0.6198
-0.5129,-0.7820,0.1992,-0.0484,-0.4680
-0.0300,0.0227,0.4264,0.3006,0.1320
0.4584,0.1735,0.3032,0.2923,0.3716
0.4147,0.5153,0.4942,0.6556,0.5361
0.5190,0.5204,0.8860,0.9849,0.4615
0.3266,-0.4304,0.5146,0.3421,-0.0516
0.4283,0.0735,0.7321,0.6452,0.3033
0.3429,0.2101,0.4782,0.7085,0.4843
-0.2753,-0.5078,0.0414,0.3935,0.1674
-0.2509,-0.7459,-0.0820,0.0394,-0.1313
-0.6014,-1.0106,-0.0766,-0.4101,-0.7469
-0.5033,-0.6868,0.1256,-0.0844,-0.5982
-0.4625,-0.8034,-0.3397,-0.3850,-0.3827
-0.3471,-0.1340,-0.2989,-0.0535,0.0434
-0.3822,-0.5997,-0.2518,-0.1281,0.0889
-0.3914,-0.5887,0.1662,-0.2059,-0.1123
0.2844,0.3046,0.6790,0.4270,0.1566
0.7618,0.3289,0.4256,0.7077,-0.1790
0.7957,0.7397,0.5298,0.9620,0.0600
0.6472,0.6490,0.7065,0.9885,0.0136
0.7050,0.1899,0.8461,0.9310,-0.0836
0.2414,0.0846,0.2796,0.6231,-0.4912
0.0097,-0.1185,-0.1747,0.0594,-1.0609
0.1864,-0.1547,-0.1067,0.1088,-1.6649
-0.5231,-0.2732,0.0530,-0.0258,-0.7262
-0.7859,-0.6350,-0.3824,-0.4130,-0.4502
-0.7997,-0.4206,-0.6060,-0.3952,-1.1825
-0.2322,-0.0712,-0.2885,-0.1971,-1.4014
-0.0801,-0.1362,-0.3033,-0.3502,-0.8810
-0.1301,-0.0027,-0.4178,-0.4059,-0.3149
-0.5826,-0.3130,-0.3907,-0.5502,0.0072
-1.0517,-0.8570,-0.7314,-0.8997,0.0019
-0.9942,-0.3128,-0.6260,-0.5741,-0.1655
-0.3415,0.0856,-0.1286,-0.0548,-0.8355
-0.2581,-0.4027,-0.2212,-0.2670,-1.0043
0.0206,0.1727,0.2742,0.3308,-1.0196
0.2982,0.1721,0.4551,0.5786,-0.0286
0.5742,0.3291,0.3525,0.3473,0.6268
0.8729,0.9938,0.8543,0.9122,1.1849
0.8906,0.8370,0.5206,1.0169,0.9175
0.9971,1.2452,0.8383,1.2518,0.8876
0.3681,-0.0422,0.6563,0.2610,0.2530
0.4314,0.1482,0.8978,0.2983,0.4783
0.9519,0.7098,1.1458,0.8793,0.9255
0.8335,0.6131,0.6378,0.8877,0.8517
0.2543,0.2386,0.5340,0.6160,0.4635
0.1223,-0.1848,0.4360,0.4287,0.4277
0.1813,0.0938,0.5709,0.6286,0.4807
0.2117,-0.0431,0.7340,0.4164,-0.0254
-0.2001,0.0015,0.0810,-0.2230,-0.3846
-0.2501,-0.1534,-0.4312,-0.3979,-0.4362
0.0893,-0.0327,-0.1878,-0.0872,-0.6158
-0.0416,0.3207,0.5579,0.0952,-0.3894
-0.5222,-0.1191,-0.3580,-0.3381,-0.6985
-0.3165,-0.2355,-0.5140,-0.5129,-0.2030
-0.3025,-0.3688,-0.5213,-0.1823,-0.4494
-0.4852,-0.0179,-0.2742,-0.3183,-0.3227
-0.4454,0.0628,-0.3556,-0.3116,-0.2582
-0.8988,-0.5545,-0.9774,-1.2459,0.7278
-0.7747,-0.2996,-1.1972,-1.2050,0.2717
-0.0566,0.4230,-0.3828,-0.3319,0.2158
0.3962,0.5676,0.1837,0.0368,0.5202
0.4161,0.6667,0.2537,0.0721,1.3311
0.5227,0.6046,-0.4197,-0.4364,1.0351
0.5303,0.1444,-0.3473,-0.6822,0.2991
-0.2115,-0.0907,-0.2460,-1.1073,0.4541
-0.3184,-0.8835,-0.2768,-1.1268,0.4189
-0.3539,-0.4156,-0.0560,-0.5235,0.6228
-1.1407,-1.3076,-0.7630,-1.5410,0.4006
-1.7759,-1.5559,-1.7505,-2.1701,0.0989
-0.8953,-0.3222,-1.3502,-1.0552,-0.7644
-0.3502,0.3406,-0.6644,-0.5413,-0.9731
0.1707,0.2848,-0.0622,0.2181,-1.0918
-0.5766,-0.8031,-0.1926,-0.4909,-0.1390
-0.3778,-1.2266,-0.4283,0.1226,-0.0484
-0.8674,-0.9934,-0.6476,-0.1762,-1.2501
