A1_L,A1_R,A2_L,A2_R,PCG_L
-1.2444,-1.0283,-1.0306,-1.2940,0.4417
-0.8853,-0.3357,-1.1873,-1.1003,-0.1377
-1.2984,-1.0634,-1.5487,-1.3865,-0.7793
-1.8743,-1.8908,-1.4281,-1.7878,-0.1349
-2.1474,-1.9428,-2.1186,-2.5273,0.3833
-1.4653,-0.9848,-1.7515,-1.6293,0.0620
-0.0975,-0.0409,-0.7161,-0.7568,-0.0055
-0.0139,0.1440,-1.0622,-0.5864,-0.4013
0.2102,0.1584,-0.6944,-0.2119,-1.0462
0.6775,0.1150,-0.8754,-0.2793,-1.1628
0.2348,0.2901,-1.4058,-0.7358,-1.3810
-0.2594,0.4487,-0.9913,-0.6144,-1.3543
-0.1951,0.1004,-1.2325,-0.8124,-0.7325
0.2619,0.5772,-1.1525,-0.3928,-0.9024
-0.2640,0.1833,-0.9633,-0.7080,-1.2198
-0.6397,-0.4396,-0.7261,-0.4550,-0.7670
-0.3512,-0.0601,0.2046,0.0285,-0.9992
-0.1676,0.1040,0.5798,0.0892,-0.1340
0.2838,0.3468,0.6959,0.6038,-0.2829
0.3111,0.1596,1.1300,0.5631,-0.3147
0.4307,-0.2221,1.0757,0.3274,0.2566
0.3628,-0.3335,0.9967,0.0977,-0.3632
0.4797,-0.1889,1.0174,0.1710,-0.0981
0.4850,-0.0251,0.8465,0.0334,0.4679
0.3372,0.2159,1.1484,0.5650,0.1463
0.2881,0.1011,1.0020,0.6419,0.5600
0.8841,0.7889,1.0235,0.7666,0.5584
1.0563,1.0690,1.2825,1.0321,1.1887
0.9549,0.8683,0.9384,0.8568,0.5564
1.1888,0.6350,1.1369,0.8933,-0.0566
1.0309,0.6522,0.6948,0.6077,0.2857
0.3120,0.4884,0.4117,0.3832,-0.2463
0.1721,0.0229,0.2727,0.4362,0.8104
0.4351,0.3892,0.1215,0.1832,0.5764
0.1308,0.1800,0.1720,0.3285,0.0615
-0.1761,0.0641,0.0380,0.3758,1.1904
-0.3934,0.3036,0.0059,0.3875,0.5857
-0.2618,0.4558,0.5335,1.1285,0.3644
-0.0938,0.1304,0.4802,0.9673,0.2969
0.4071,0.1333,0.5375,0.5906,0.1845
0.9314,0.5057,0.6615,0.5370,0.9780
0.9694,0.8612,0.5475,0.3656,0.6011
0.2041,0.5267,0.6139,0.5434,0.1955
0.5070,0.9038,0.8244,1.1872,0.8045
0.7423,0.6070,0.8051,1.0312,0.2380
0.5880,0.3956,0.6382,0.7745,0.5177
0.4264,0.3250,0.3954,0.4954,-0.0553
0.3308,0.0689,0.6456,0.3957,-0.5040
-0.2238,-0.3905,0.2228,-0.0610,0.4125
-0.3518,-0.0582,-0.3310,0.0020,0.2851
-0.3774,0.0849,0.1930,0.5880,-0.0378
-0.3503,-0.1852,0.1719,0.5094,0.8289
0.1741,-0.1742,0.6862,0.5234,-0.1277
0.0853,-0.1885,0.6916,0.4969,0.2625
-0.2098,-0.3390,0.2481,0.2222,0.3869
-0.5867,-0.1472,-0.0272,0.4813,0.3074
-0.7745,-0.0909,-0.1298,0.4532,0.4753
-0.5106,-0.2950,-0.3207,0.2962,-0.3380
-0.4129,-0.7142,-0.4860,0.1313,-0.5379
-0.0441,-0.3641,-0.5062,-0.2225,-0.0196
0.1801,-0.0906,-0.3448,-0.1752,-0.1519
0.0614,0.1810,-0.1865,0.2228,0.5736
0.5525,0.5138,0.1819,0.3420,0.0918
0.3825,-0.0313,0.3246,0.2960,-0.2929
0.3802,0.1134,-0.0122,0.0022,0.0793
0.1288,0.3025,0.4982,0.6409,0.1398
0.4362,0.6600,0.9813,0.8849,0.5726
0.3433,0.2417,0.4833,0.3869,0.3127
-0.4155,-0.3293,0.0802,-0.2204,-0.2581
0.2416,-0.1034,0.5624,0.0722,0.3937
0.2028,-0.2767,0.3973,0.1683,0.1858
-0.2870,0.1036,0.4569,0.6777,-0.0154
-0.1480,-0.1951,0.0362,0.4228,0.0549
0.1464,-0.3224,-0.2667,0.0099,-0.6732
-0.2267,-0.1067,-0.2014,0.1849,-0.4374
-0.4924,0.0632,-0.4975,0.1206,0.1207
-0.4069,-0.7836,-0.2195,0.3437,-0.5380
-0.7953,-1.3518,-0.5065,-0.6565,-0.5060
-0.4552,-0.5027,-0.1461,-0.6424,0.1559
0.2518,-0.4428,-0.2047,-1.0435,-0.7454
-0.1362,-0.5884,-0.1536,-1.0439,-0.2439
0.1174,-0.4396,0.0668,-0.4368,0.3972
-0.3030,-0.3836,0.2260,-0.1423,0.1013
0.1745,0.2045,0.4790,0.5880,1.0337
0.7927,0.4736,0.8093,0.7426,0.4948
0.3735,0.2792,1.3035,0.8985,0.4485
0.6927,0.1935,0.9587,0.4114,0.5825
0.7973,0.6714,1.1862,0.5525,-0.2869
0.3351,0.2149,0.6213,0.4206,0.0529
0.3902,-0.4348,0.4833,0.0323,0.5217
-0.5268,-0.6927,-0.0246,-0.2032,0.0172
-0.5570,-0.8793,-0.6646,-0.3022,-0.0517
-1.0954,-0.6147,-0.4521,-0.4019,0.1854
-0.1753,0.0844,-0.1172,0.2955,-0.0607
0.2259,0.3098,0.1066,0.3354,-0.5621
0.5624,0.1216,0.5430,0.3832,0.6327
0.4268,0.0983,0.0882,0.1644,0.2463
-0.0193,0.3962,0.2866,0.5324,0.4856
0.3817,0.0308,0.1701,0.2048,0.2147
0.3952,-0.1080,-0.0164,0.0011,-0.4344
-0.1300,-0.1153,-0.3087,-0.0890,0.5621
0.0321,0.3836,0.0760,0.1488,0.3995
-0.1949,0.6206,0.6245,0.8364,0.4105
0.3299,0.2982,0.3721,0.6002,0.1239
0.1127,0.2102,0.5631,0.5810,-0.4811
-0.7195,-0.4261,-0.1218,0.0542,-0.9217
-0.3004,-0.0834,-0.3355,0.0907,-0.6934
-0.4223,-0.3832,0.3701,-0.0375,-0.1777
0.0022,-0.0279,0.1411,0.0296,-0.2895
-1.6833,-0.7052,-0.4824,0.7865,-1.5688
-1.6774,-0.2979,-0.3283,0.7858,-0.7975
-0.5437,0.6201,-0.3767,1.2417,-0.2214
-0.2423,0.5774,-0.2362,0.7106,0.1001
-0.6603,0.6296,-0.1839,-0.0332,0.4028
-0.2713,0.5831,-0.5248,-0.2638,0.8123
-0.8406,0.0239,-0.7073,-0.7123,0.5302
-0.4034,-0.2839,-0.5414,-0.7444,0.1061
-0.1119,-0.4858,-0.2442,-0.6653,-0.5125
-0.1715,-0.4417,0.0262,-0.4973,-0.8671
0.5477,0.5578,0.3784,-0.0003,-0.2184
1.0182,1.2447,1.1561,0.5854,0.6540
0.6947,1.0030,1.1574,1.0683,0.9488
0.9197,0.6163,0.6983,0.4085,0.5726
1.2682,0.7510,0.7582,-0.1410,0.4714
0.3337,0.5252,-0.0162,-0.1993,-0.3639
-0.1144,0.0102,-0.5466,-0.9307,0.1104
-0.7100,-1.1872,-0.9623,-1.2090,-0.4239
-0.6236,-0.8236,-1.0834,-1.0773,0.3242
-0.2977,-0.3807,-0.9967,-0.7642,0.0290
-0.6193,-1.4119,-0.9172,-1.3874,-0.8945
-0.5062,-1.0757,-1.1996,-1.3576,-0.7330
-0.7274,-1.0037,-1.1998,-0.8904,-0.4999
-0.4750,-0.0820,-0.2041,-0.1423,-0.1514
-0.0297,0.0972,-0.1647,-0.1930,-0.2195
0.1271,0.0421,-0.1693,0.2166,-0.4430
-0.6997,-0.4092,-0.3589,0.2102,0.6177
-0.3453,0.0139,0.1749,0.4242,0.1229
0.2617,-0.1698,0.7816,0.7693,-0.2168
0.1164,-0.1115,0.3582,0.8297,0.3487
0.3653,0.2820,0.5023,0.9189,0.6534
0.4671,0.4186,0.6553,0.4126,1.7111
0.2409,-0.0662,0.4436,-0.2821,1.2120
-0.4887,-0.9387,-0.1117,-0.8681,0.4209
-0.9949,-1.1863,-0.7626,-0.9695,0.8267
-0.1200,-0.0565,-0.2684,-0.4732,0.4796
-0.5610,-0.7035,0.0634,-0.3054,0.3053
-0.0332,-0.3422,0.4617,0.0028,-0.5443
0.0728,0.4168,0.7879,0.2963,-0.4860
0.3201,0.6446,0.5584,0.5829,0.2086
-0.1063,0.1290,-0.2992,-0.2078,-0.4154
-0.0821,-0.1542,-0.3538,-0.1678,-0.5809
-0.1215,-0.5419,-0.0402,0.3067,0.1571
-0.2669,-0.1187,-0.5952,0.2552,-0.3315
-0.1674,-0.2278,-0.5811,-0.7181,-0.0813
1.2186,0.7467,0.5255,0.2001,-0.6454
0.2811,0.3983,0.0185,-0.4582,-0.3077
0.4287,0.4892,-0.4230,-0.1696,-0.6487
0.3440,1.2760,-0.3440,-0.0780,-0.6443
0.0629,0.1041,-0.8189,-0.9937,-1.3185
-0.2988,0.3622,-0.7650,-0.9189,-0.6128
-0.4437,-0.2987,-0.4217,-0.6781,-0.3026
0.4705,0.0085,-0.4606,-0.5782,-0.6593
0.3892,-0.3114,-0.4748,-1.0171,-0.3137
-0.4169,-0.3416,-0.9480,-1.0453,0.0272
0.2094,0.5030,-0.6562,-0.5820,-0.5615
0.1671,0.2989,-0.5517,-0.5623,0.0248
0.5957,0.5101,-0.7303,-0.0442,0.1486
0.0297,0.3854,-0.3630,0.0339,0.0787
-0.9857,-0.6486,-0.2915,-0.0848,0.8082
-0.6886,-0.6426,-0.8284,-0.3275,0.6158
-0.7068,-1.0349,-0.5729,-0.8832,0.6441
-1.1536,-1.3164,-0.9658,-1.4183,0.9775
-0.3440,-0.0808,-0.7946,-0.8166,0.7331
-0.2507,-0.2737,-0.2579,-0.6527,0.6270
0.2007,-0.0773,-0.0373,-0.7060,0.3871
-0.0509,-0.2397,-0.6029,-1.0843,0.0841
-0.1736,-0.1581,0.0057,-0.3210,0.5143
0.2159,0.4418,0.0073,0.3648,0.1460
0.1291,0.3315,-0.5167,0.4692,-1.3711
-0.2789,-0.1523,-0.2486,0.4603,-1.4005
-0.0199,-0.1882,-0.3194,0.4882,-0.3392
-0.1940,-0.1829,0.1624,0.4537,0.1113
0.7277,0.7484,1.0930,1.0215,0.0352
1.0498,1.0721,1.2400,0.8472,-1.2106
0.4906,0.3617,0.6557,-0.3129,-0.9461
-0.2953,-0.1279,-0.1662,-0.5674,-0.5869
-0.0274,0.1308,0.2393,-0.3691,-0.0094
-0.7967,-0.2951,0.1184,-0.6950,0.2713
-0.7918,-0.9420,-0.5649,-0.9660,-0.0851
-0.4802,-0.9827,-0.3947,-0.6611,-0.7553
0.2884,-0.7051,0.3078,-0.4694,-0.1916
-0.6678,-1.1516,-0.5891,-1.1492,-0.2841
-1.2047,-1.0529,-1.1496,-1.2828,-0.4212
-0.7866,-0.5014,-0.4741,-0.5610,0.1453
0.4548,-0.0765,-0.3447,-0.2355,0.9486
0.4387,-0.3259,-0.5913,-0.2061,1.2499
-0.5020,-0.4955,-0.8193,-0.4660,1.5428
-0.2099,0.2630,-0.7948,-0.0306,1.9672
-0.1687,-0.1751,-0.4841,-0.1647,1.2448
0.4972,0.5935,-0.2505,0.1538,1.0977
0.3604,0.7580,-0.4384,0.2630,0.5946
0.1290,0.7008,0.1273,0.7297,0.6286
0.7524,0.6655,0.1043,0.5745,0.7820
0.8983,0.2143,0.4171,0.0353,0.6453
0.2021,0.0848,0.1095,0.0806,0.5814
0.5903,0.6200,0.2018,0.4523,0.0991
0.2836,0.0417,0.4051,0.7448,-0.1924
-0.4424,-0.3995,-0.0982,0.1665,-0.7234
-0.6234,-0.3031,0.2156,0.4506,0.1499
-0.7206,-0.0045,-0.0608,0.6972,1.0339
0.2472,0.8873,0.0746,1.0338,0.0757
0.3989,0.5279,0.2514,0.7569,0.3299
0.9622,1.2244,0.5527,0.8853,1.0709
0.5704,0.7581,-0.0815,0.0365,0.3083
-0.0047,0.0631,-0.3704,-0.3913,0.6038
0.5407,0.4774,-0.0562,-0.0765,0.8032
0.3722,0.0669,0.6519,0.5073,0.0746
1.2336,0.5999,1.7710,0.9446,-0.7199
1.1205,0.9667,1.3708,1.2616,-0.5646
0.3151,0.2680,0.4893,0.7379,-0.2563
-0.1471,-0.0383,0.7363,0.1175,-0.2115
0.4519,0.4047,0.6392,0.2678,0.5861
0.9928,0.5605,0.2652,0.1184,0.4444
0.6990,0.1443,0.1942,-0.3578,-0.0461
0.4178,0.0484,-0.1009,-0.4445,0.0866
-0.0403,0.1722,-0.0606,-0.0198,0.2630
-0.4585,-0.0953,0.2008,0.1122,-0.1017
0.4682,0.4815,0.4265,0.5646,-0.0971
0.2532,0.4042,0.2330,0.2026,0.3241
0.4528,0.6872,-0.1325,0.3977,-0.2101
0.5277,0.3756,0.4500,0.6911,-0.2335
0.4211,0.4584,0.7173,1.1139,-0.1746
-0.1097,0.1326,0.1149,1.0149,-0.3444
0.1442,0.3616,1.0290,1.1176,-0.0892
0.2830,0.0360,0.9655,0.8450,-1.1190
-0.1269,-0.1613,-0.0219,-0.0878,-1.1103
-0.4144,-0.4231,-0.3460,0.0925,-0.7060
-0.2872,0.3030,0.1555,0.7401,-0.0264
0.7068,0.3891,1.2521,0.7766,-0.0086
0.0104,-0.4190,0.4621,0.3130,-0.6290
0.4510,0.1579,0.6521,0.3257,-0.6542
0.4946,0.6102,0.5356,0.7936,-1.1951
0.3219,1.0343,0.3028,1.0845,-1.4682
-0.1862,0.1118,-0.1184,-0.0881,-1.9935
0.2368,-0.3588,-0.1937,-0.1949,-1.8014
-0.6557,-0.8793,-1.2398,-1.3802,-2.7538
-0.9649,-0.7645,-0.8830,-1.2642,-1.1748
0.6351,0.2716,-0.2787,-0.6560,0.5264
0.3655,-0.2818,-0.1305,-0.8382,-0.3031
0.0367,-0.3277,-0.1423,-0.7052,-0.9873
0.1576,-0.3434,0.5645,0.0133,-1.2712
-0.0579,-0.2450,0.4616,0.2894,-0.4517
0.8595,0.4072,0.9949,0.3316,-0.2390
0.1381,0.0991,1.0362,0.4387,0.4633
-0.6919,-0.4164,0.5122,0.1692,-0.7980
-0.6803,-0.5283,0.5757,-0.0396,-1.2176
-0.4456,-0.2659,0.5967,0.3366,0.3741
0.3749,0.2308,0.0115,0.1522,0.6032
0.6976,0.3525,-0.3048,-0.4179,1.2508
0.4361,0.1000,-0.3496,-1.1459,1.4944
0.2782,-0.1491,-0.8727,-0.8694,1.2377
0.0294,-0.0415,-0.5501,-0.4147,1.6138
-0.0324,-0.3307,-0.6397,-0.9420,1.2932
0.0344,-0.4249,-0.7215,-1.3565,1.3969
-0.6453,-0.6486,-0.8946,-1.0201,0.8235
-1.0242,-0.7147,-1.0187,-1.4238,-0.0916
-0.6558,-0.3902,-0.3253,-0.7159,0.3164
-0.6888,-0.8990,-0.3592,-1.0348,0.2121
-0.6121,-0.9596,-0.0520,-0.5085,0.0860
-1.0965,-0.7069,0.2860,-0.0377,0.5163
-1.2528,-0.7988,-0.2336,-0.8889,-0.0697
-1.6005,-1.4015,-0.3312,-1.1163,-0.0489
-0.0491,0.0924,-0.1435,-0.1412,-0.1122
1.2208,0.9415,0.5265,0.6880,-0.1850
0.5204,0.7220,0.4549,0.6336,-0.7071
0.8807,0.7397,0.7552,1.0736,-0.6632
0.7760,0.8779,0.6791,0.7574,0.3807
0.6748,0.9303,-0.0611,-0.0190,0.3991
1.0102,0.4311,0.2730,-0.4220,1.0865
0.7948,0.0833,0.0345,-0.6519,0.4946
0.8555,0.1627,0.0038,-0.4243,0.7009
0.4053,-0.5273,-0.5110,-0.3198,0.6319
0.4208,0.0081,-0.5630,-0.0270,1.0519
0.4921,0.6712,-0.2502,0.4527,0.3958
0.1530,0.3212,0.1831,1.0254,-0.2091
0.6863,0.7518,0.5209,1.2718,-0.0637
0.3939,0.5054,0.8183,0.8642,-0.8435
0.5716,0.6650,1.5754,1.2521,-0.5419
1.3278,0.6027,1.1399,1.0421,-0.2536
0.3539,0.2884,-0.0167,-0.1713,-0.8665
