A1_L,A1_R,A2_L,A2_R,PCG_L
-0.1641,-0.0875,-0.4651,-0.9174,1.6696
-0.7672,-0.4829,-0.9132,-1.9351,0.8066
-1.0485,-0.8648,-0.8743,-1.2289,-0.0803
-1.7154,-1.3793,-1.1148,-1.5069,-0.7262
-1.7990,-1.4094,-1.2702,-1.8901,-0.8610
-0.0409,0.1123,-0.6365,-1.0133,-0.6168
0.9062,0.6085,0.0508,-0.1030,-0.8416
1.3526,1.3548,0.5305,0.3975,-0.6482
1.0772,0.7682,0.5272,0.2950,-0.8621
0.7325,0.1165,0.3316,-0.1630,-1.1159
0.7827,0.3476,-0.1689,-0.3496,-0.3599
-0.0337,0.1588,-0.6453,-0.7896,-0.0304
-0.2190,-0.0104,-0.5574,-0.9094,-0.4774
-0.6608,-0.1553,-0.6173,-1.0903,-0.5689
0.0061,-0.3806,0.1943,-0.2838,-0.5592
0.0546,0.0550,0.3214,0.2409,-0.2615
0.1351,0.1145,0.3953,0.8127,-0.0837
0.2786,0.3270,0.7632,1.2662,0.1158
0.1553,0.0053,0.9052,1.1859,0.0528
0.5777,0.3621,0.9510,1.2100,0.0739
0.1464,0.0916,0.8824,0.8684,0.4437
0.5692,0.4225,0.8726,0.9224,-0.0310
0.5424,0.4892,0.5641,0.7714,0.0371
-0.4914,0.1558,0.1449,0.4880,0.0135
-0.3744,-0.2696,0.0418,-0.0776,-0.2007
0.2104,-0.3928,0.5348,0.0292,-0.1541
0.7391,0.3106,0.4855,0.9558,0.0437
0.5428,0.8759,0.8092,0.9852,0.4386
1.0720,0.7308,1.0661,1.4117,0.6137
0.9133,0.9681,0.5821,1.2414,0.0927
0.4338,0.1071,-0.0686,0.8971,-0.1916
0.1077,-0.0951,0.3641,0.3416,-0.2108
-0.5858,-0.5442,0.4633,0.2693,0.5266
0.1235,0.0164,1.1257,0.7062,0.5463
-0.5089,-0.6241,0.2591,0.0605,0.7782
-0.5132,-0.4878,-0.1148,-0.2099,0.4960
-0.6183,0.0097,-0.4349,0.0606,0.8758
-0.6073,-0.1192,-0.2843,0.3741,0.5669
-0.0667,0.1690,0.4834,0.9224,0.2284
0.8194,0.6471,0.4818,1.4317,1.2662
1.7220,1.5267,0.2526,1.4631,1.4865
1.2819,1.3122,0.5175,1.4444,0.6706
0.8135,1.0299,0.4256,0.8758,0.5636
0.0266,-0.0306,-0.3597,-0.2107,0.4436
0.1346,-0.0750,-0.8197,-0.6723,-0.7103
-0.2893,0.1332,-0.4767,-0.2770,-0.6883
0.2244,-0.0461,0.0279,0.0177,-0.4339
-0.3401,-0.2070,-0.0120,0.1266,-0.9234
-1.4019,-0.9696,-0.5426,-0.3865,-0.7084
-0.8008,-0.5433,-0.7118,-0.5044,-0.3679
-1.0937,-0.7882,-0.9729,-0.8201,-0.9461
-0.4930,-0.4879,-0.7229,-0.9441,-1.1613
-0.6108,-0.8666,-0.6866,-0.9360,-0.7526
-1.0236,-0.9116,-0.5052,-0.6754,0.3181
-1.6925,-0.8918,-1.5906,-1.7079,0.5151
-0.4996,0.0388,-1.3868,-1.3849,1.0360
-0.5455,0.0865,-1.1928,-1.4891,1.0671
-0.1843,-0.0063,-0.6932,-0.6871,0.3858
-0.4698,0.2162,-0.6004,0.1573,-0.6269
-0.5674,-0.5304,-0.8975,-0.3689,-0.2691
-0.3324,-0.0783,-0.3984,0.0879,-0.1049
0.3603,0.5104,0.3387,0.7992,-0.2232
0.8507,0.4594,1.5339,1.1331,-0.0397
0.2029,-0.3333,0.6204,0.1018,-0.7316
-0.0810,-0.4585,0.5660,0.4416,-0.9226
-0.0657,-0.3035,0.3773,0.3679,-0.3429
0.6507,0.4850,0.2162,0.6596,-0.3560
0.0055,0.2682,-0.3667,0.3065,-0.3948
0.2025,0.1170,0.0834,0.5612,-0.0637
0.7568,0.2818,0.8704,1.1767,0.2311
-0.2795,-0.0551,0.0101,0.4332,-0.1576
-0.4535,-0.5768,-0.3014,0.1195,-0.8730
-0.6215,-0.4530,0.0895,0.2899,-0.7867
0.5565,0.3458,0.3732,0.9188,0.1183
0.5362,0.5035,0.1975,0.6262,0.0990
0.1921,0.7477,0.6981,1.0065,-0.3976
-0.5462,0.4438,0.2309,0.5997,-0.5800
0.0869,0.0138,0.0440,0.6025,-0.4572
0.2796,0.3160,0.0778,0.6104,0.3253
0.5934,0.1879,0.0007,0.5339,0.5554
0.8660,0.9530,-0.0373,0.3408,-0.3422
-0.4673,-0.2178,-0.2610,-0.3943,-1.1343
-0.9557,-0.5918,-0.4348,-0.8095,-1.6223
0.0871,-0.3405,-0.5898,-0.5255,-0.7009
1.0257,0.5271,0.4856,0.3146,-0.2152
0.0365,0.3009,0.1761,0.2649,-0.2860
0.5822,0.3858,0.6028,0.6357,-0.2065
0.1117,0.2940,-0.1182,-0.2660,0.2471
0.2614,0.0513,-0.0293,0.2198,-0.0002
-0.3170,-0.0983,0.2688,0.4945,-0.8442
-0.5292,-0.6420,0.5279,0.6350,-0.9023
-0.4262,-0.4516,0.2665,0.2341,-0.4724
