IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.6129,-0.7726,-0.7381,-0.3937,0.6406,0.4696,-1.4944,-0.9531,0.1089,0.6336
0.6843,-0.0631,-0.6956,-0.4237,0.2006,0.3618,-1.3868,-1.1499,-0.1631,0.3359
-0.2378,-0.6118,-2.3650,-2.0631,-0.3099,-0.2629,-0.8589,-1.6928,-0.8094,-0.3751
0.2245,-0.8097,-2.0740,-1.6954,-0.6220,-0.6559,-0.8996,-1.6833,-0.8584,-0.2965
0.0726,-1.4710,-1.3892,-0.8388,-1.0338,-0.4326,-1.4405,-1.5712,-1.0887,-0.5307
-0.1650,-1.6126,-0.7984,0.0475,-0.6876,-0.5939,-0.6729,-1.0437,-0.7336,-0.2750
0.6359,-0.4324,0.7983,1.1419,-0.1542,-0.2009,0.5952,-0.3756,0.2998,0.4173
0.6478,0.8336,2.6020,2.4989,0.6333,0.2273,0.3877,-0.1933,1.2579,1.1629
0.3280,0.9503,1.6424,1.3095,0.7332,0.1599,-1.1778,0.0039,1.4986,1.1828
0.4523,1.2173,1.8841,1.5031,0.6688,0.7807,-0.4642,0.7655,1.3073,0.9980
0.1474,0.5310,0.5896,0.2037,0.3118,0.4972,-0.4018,-0.2231,0.7218,0.7619
-0.1158,0.0515,0.9242,0.9393,0.0233,0.6492,-1.0770,-0.4272,0.2094,0.3700
-0.1773,-0.2855,-0.2648,0.0059,-0.5851,-0.1068,-0.7310,-0.7172,-0.1173,-0.1631
-0.0533,0.0022,0.3552,0.7483,-0.3976,-0.2653,0.1161,-0.7565,-0.2612,-0.4158
-0.0282,-0.2846,-0.3767,-0.1430,-1.0074,-0.6466,-0.1484,-0.6384,-0.5070,-0.4992
0.2038,0.0357,-0.1160,0.0710,-1.0558,-0.1301,0.2378,-0.3396,-0.5597,-0.5673
0.2637,0.2689,-0.8460,-0.5538,-0.6928,-0.1221,-0.3742,-0.2464,-0.3183,-0.1645
0.4841,0.3370,-0.3696,-0.4892,0.0559,0.5780,0.4039,1.0655,-0.0954,-0.1381
