IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.8804,1.1281,0.9768,1.6020,0.4013,1.2169,0.1163,-0.1848,0.7712,0.7614
0.5782,0.6042,1.2428,1.3750,0.4098,0.9175,0.0748,0.2838,0.8267,0.8548
0.1408,-0.0450,0.8719,1.1466,0.2921,0.6967,-0.6578,0.2566,0.4948,0.4874
-0.7323,-0.8426,0.0676,0.8293,0.2942,0.3142,-1.1452,0.5989,-0.1584,-0.2001
-0.2885,-0.2157,-0.0264,0.9843,0.3436,0.0979,-1.8999,0.7394,-0.0498,0.2090
-0.3170,-0.2087,0.4029,0.7152,0.9223,0.5308,-1.8979,0.8534,0.0247,-0.0381
0.5891,0.1495,-0.1229,0.2221,0.7626,0.6851,-1.5920,1.3268,0.3666,0.4404
0.8799,0.6173,-0.0782,-0.0687,0.7640,0.4779,-1.0090,1.5285,0.3431,0.4829
1.0666,0.4807,-0.4470,-0.1045,0.4634,0.6965,-0.7329,0.7698,0.4122,0.5335
0.3373,0.7828,-0.1877,-0.5870,-0.3858,-0.2712,-0.7911,0.5745,0.8386,0.5917
0.2597,0.5514,-1.5228,-1.9027,-0.7090,-0.7023,-0.8555,-0.1737,0.5686,0.6863
0.1056,0.1998,-1.1437,-0.5600,0.0204,0.2463,-0.8702,-0.0125,0.2112,0.2421
0.2830,-0.1417,0.2133,0.1989,-0.1984,-0.3891,-1.1886,0.3528,0.1504,0.1088
0.2861,-0.1224,0.0480,0.5017,-0.3756,-0.3239,-0.5762,-0.2457,-0.1369,0.0650
0.2349,-0.4560,0.4097,0.4848,-0.9789,-0.2775,-0.0529,0.5229,-0.5901,-0.1562
0.1505,-0.6048,-0.0561,0.1917,-1.1692,-0.6532,-0.5714,-1.0593,-0.8299,-0.3251
-0.2334,-0.8763,-0.3764,-0.7607,-1.1785,-0.7448,0.1554,-0.9101,-1.0804,-0.8633
-0.7434,-1.1014,-0.9838,-1.2907,-1.4073,-0.7811,1.3498,-0.9081,-1.0741,-1.1510
-0.6186,-0.7124,-0.5995,-0.7610,-1.3425,-0.8786,0.8231,-1.0353,-0.9175,-1.0388
0.0179,-0.1282,-0.0249,-0.2488,-0.8773,-0.4852,-0.1958,-0.5757,-0.5457,-0.4605
-0.0660,-0.1684,0.6623,0.4070,-0.3907,-0.8915,0.6533,-0.6904,-0.2773,-0.3170
0.1046,0.1869,0.8896,0.8269,0.0092,-0.6578,2.3418,-0.3984,0.2339,0.1503
-0.3871,0.0467,0.9776,0.4037,-0.2523,-0.8356,1.1272,-0.4064,0.0257,-0.1405
-0.4097,-0.1168,0.7623,0.5742,-0.3164,-0.6229,0.0697,-0.5972,-0.1870,-0.3176
-0.2448,-0.3347,-0.0587,0.1634,-0.6468,-0.3937,0.3842,-0.9569,-0.4345,-0.4869
-0.4536,-0.2044,0.0459,0.1492,-0.9027,-0.7532,0.4822,-1.1308,-0.7296,-0.7284
-0.5138,-0.3675,0.0698,0.1386,-0.7593,-0.9053,0.0783,-0.8012,-0.6263,-0.8617
-0.8783,-0.8080,-0.2411,-0.7094,-0.7289,-1.2349,0.2711,-0.8148,-1.0607,-1.2542
-1.3323,-0.9813,-0.1874,-1.0846,-0.3807,-1.3145,0.0113,-1.1920,-1.1126,-1.4242
-1.2364,-0.8811,-0.3231,-1.1217,-0.7731,-1.7394,-1.5150,-1.0552,-0.8249,-1.1220
-0.8405,-0.6136,0.0861,-0.3004,-1.1120,-1.2282,0.2454,-1.3168,-0.7036,-0.7454
-1.1339,-0.4466,0.0116,-0.1927,-1.5089,-1.6847,-0.7302,-1.6547,-0.7765,-0.9890
0.0184,0.2456,0.2382,0.3461,0.2802,0.5019,-0.1082,0.0206,-0.2394,-0.0593
-0.7977,-0.3771,-1.1424,-1.6224,0.0207,-0.1245,-0.2909,-0.5795,-0.1324,-0.4021
-1.1980,-0.8531,-0.4447,-1.3401,-0.2921,-0.6760,0.0763,-1.1483,-0.6554,-0.9285
-1.3814,-1.2222,-1.2402,-2.0810,-0.0987,-0.3309,0.4594,-0.7178,-0.3145,-0.5123
-0.9503,-1.4824,-1.4841,-1.7423,-0.4589,0.1468,0.5847,0.6245,-0.6661,-0.6144
-0.4852,-0.8623,-1.3795,-1.2977,-0.2225,0.6524,0.3109,0.3424,-0.5621,-0.4974
-0.1750,-0.5724,-1.7565,-1.5340,-0.4361,0.9018,-0.8651,0.0493,-0.4326,-0.1490
0.0835,-0.3991,-1.5989,-1.8403,-0.4321,0.5605,-1.2350,0.8499,0.1731,0.2681
0.5015,0.2382,-0.8503,-0.5439,0.2036,0.5962,-0.7147,0.1448,0.5319,0.8907
0.5137,0.3490,-0.3981,-0.0512,0.3275,0.6752,0.6075,0.0058,0.6415,0.9171
0.4761,0.4909,-0.3722,-0.0184,0.4743,0.5094,0.8921,-0.3567,0.6396,0.7804
0.7305,0.7835,0.3951,0.9327,0.6543,0.6847,1.2289,1.0134,0.8362,0.9709
0.6916,0.8323,-0.0425,0.8115,0.7492,0.4798,1.5002,-0.4278,1.1660,1.1972
0.6105,0.9196,0.6010,1.2234,1.2915,0.5240,1.4979,-1.3978,1.3512,1.2291
1.0046,1.0743,0.8896,0.8998,1.8747,1.1861,2.4154,0.5706,1.0873,1.0294
0.4647,1.4925,1.5084,0.7929,1.9053,1.2191,1.9300,0.6947,1.1921,0.8654
0.2727,0.6976,1.2496,0.5387,1.8264,1.4878,1.0432,1.2026,0.6402,0.4378
0.4568,-0.0756,-0.1181,-0.4176,1.1221,1.1108,1.6742,0.6852,0.0369,-0.0337
-0.1470,-0.0327,0.1047,-0.0672,1.2861,0.8448,1.1707,-0.1170,0.1557,-0.0135
-0.0191,0.1007,0.4504,0.2384,1.4966,1.4872,1.2165,0.3046,0.5177,0.4661
0.0771,0.2510,1.1993,0.6591,1.6033,1.3825,0.5242,0.9430,0.3349,0.1937
0.5042,0.7364,1.3190,0.9999,1.4229,1.4806,-0.6851,0.6074,0.2350,0.1773
0.5454,0.5249,1.3238,0.4788,1.1209,0.7794,0.1042,0.4856,0.2694,0.2151
0.5212,0.2039,0.6053,-0.1868,0.8685,0.4701,0.2885,0.3287,0.4457,0.2268
0.2084,0.0143,0.0819,-0.2006,0.1964,-0.0374,0.4195,-0.6378,0.1036,-0.0083
0.5217,-0.0490,-0.6847,-0.2964,-0.2208,0.4066,-0.9604,-1.0801,-0.2352,-0.1709
0.3502,-0.2274,-0.7536,-0.0755,-0.6142,-0.1620,-0.3608,-0.2241,-0.7332,-0.5447
0.4690,-0.4756,-0.9363,-0.0258,-0.7254,0.2588,-2.4968,0.6643,-0.9360,-0.5195
0.3020,-0.5625,-0.5359,0.1465,-0.4672,0.3409,-0.7975,0.8350,-0.7940,-0.4100
-0.0282,-0.5774,-0.4633,-0.1085,-0.2151,0.0520,-0.4753,0.1508,-0.7953,-0.4192
-0.2835,-0.1544,0.0929,0.2309,0.0076,-0.1442,-0.7650,0.2094,-0.7042,-0.3748
0.1025,0.5257,0.1410,0.3660,0.3281,0.0662,0.8567,1.2765,-0.2362,-0.2214
-0.0402,0.9753,0.3819,0.6360,0.2709,-0.1391,1.0144,0.9800,-0.0927,-0.1246
-0.8308,0.1882,0.2158,0.2682,0.3503,-0.0674,0.3333,0.7882,-0.5331,-0.5822
-0.7627,0.1948,0.0064,0.3116,0.0311,-0.4312,0.1192,0.8040,-0.2425,-0.2908
-1.2307,-0.2197,0.7842,0.7740,0.3679,-0.3885,-0.5880,0.8330,-0.3797,-0.6423
-0.8294,0.1719,0.7920,0.6863,-0.1520,-0.4838,-0.1431,-0.0331,-0.1951,-0.6718
-1.0701,0.0941,0.9046,0.0533,-0.2787,-0.9493,0.0377,0.2298,-0.3363,-0.8471
-0.5811,0.2665,0.1321,-0.4733,-0.0851,-0.2839,0.2703,0.6731,-0.3849,-0.6518
-0.2366,0.6424,0.0537,-0.1996,0.3540,-0.0747,0.0285,0.6230,-0.0939,-0.3736
0.0411,0.7011,0.4931,-0.1269,0.5804,-0.3559,0.0382,0.7246,0.0137,-0.2792
0.2138,0.8249,0.7523,0.2598,0.3649,-0.3169,-0.0434,-0.3239,0.0610,0.0823
0.0083,0.8339,0.3481,0.0184,-0.2121,-0.5482,-0.8940,1.0579,-0.0825,-0.0145
0.2722,0.8107,-0.2057,0.1508,-0.3546,-0.2497,-0.7070,-0.1638,-0.2370,0.0632
0.4968,0.8700,-0.2368,0.5896,-0.1334,0.3050,0.4780,0.3802,0.0117,0.3718
0.0549,0.3387,-0.1236,0.5323,-0.2147,-0.0040,0.1386,0.6593,0.1831,0.3510
0.5772,0.3859,0.0009,0.9283,-0.1784,0.0493,0.2344,0.1462,0.2305,0.5181
0.5841,0.1430,0.5984,0.9265,0.1134,0.4027,-0.2410,0.0242,0.4418,0.5370
0.7415,-0.0935,0.5850,0.7621,-0.1954,0.2862,1.0929,0.2399,0.3312,0.5647
0.5753,-0.4460,0.5977,0.4080,-0.1864,0.1409,1.6874,0.7788,-0.0291,0.2405
0.7387,-0.1600,-0.4133,-0.1260,-0.2666,0.4072,0.9372,0.6501,0.2092,0.4766
0.3711,-0.2496,-0.2518,0.2911,-0.3149,0.2343,-0.7046,0.0832,0.0991,0.3284
-0.1515,-0.3531,-0.6794,-0.7275,-0.5430,-0.2989,0.2638,-0.0972,0.2445,0.1295
-0.3685,-0.6131,-0.5054,-0.2606,-0.2920,-0.7220,0.3067,-0.0949,0.6044,0.3147
-0.3508,-0.5943,-0.9823,-0.5446,0.0471,0.0075,-0.2474,-0.0179,0.4762,0.2807
-0.1285,-0.0127,-0.6179,-0.2373,0.0449,-0.0254,-0.7361,-1.1100,0.7398,0.6068
-0.1533,0.0715,-0.6309,-0.5103,0.2694,0.0673,0.3390,-0.9834,0.5125,0.2951
0.1848,0.2101,-0.6686,-0.3728,-0.0242,0.0972,0.0964,-0.6241,0.6149,0.5755
0.1930,0.3149,-0.0549,0.1689,-0.0445,0.1427,-0.7721,-0.4608,0.7957,0.6040
0.4974,0.7991,-0.1243,0.1650,-0.0515,-0.0618,0.1506,0.0576,0.7496,0.6186
0.1953,0.6368,0.5326,0.6742,0.3734,-0.0462,0.6003,0.6658,0.8693,0.8346
0.6409,0.7208,0.5937,0.6616,-0.1489,0.1006,0.4682,0.4620,0.8218,1.0009
0.3211,0.3966,0.5160,0.3680,-0.2956,-0.1958,0.9593,0.4076,0.7873,1.0087
-0.1003,-0.1334,0.3451,-0.1324,-0.5374,-0.6266,1.0195,0.1517,0.3545,0.5275
0.1762,0.4195,0.2929,0.1324,-0.2832,-0.3489,0.2764,-0.5246,0.4111,0.5880
-0.1290,0.5059,0.2763,0.1367,0.1794,-0.5023,-0.0030,-0.0784,0.5999,0.3299
0.6579,0.4858,0.3138,0.1781,0.4509,-0.2369,1.0282,-0.5693,0.6573,0.6017
1.0723,0.2324,0.6933,0.0403,0.0717,-0.3667,1.0529,0.1023,0.4660,0.4234
0.8453,0.2300,0.0840,0.1492,-0.4401,-0.5078,0.3535,0.1166,0.4138,0.6450
0.8637,0.1517,0.8371,0.8155,-0.3915,-0.2244,-0.0334,0.0830,0.0322,0.3125
0.9333,-0.2227,0.7411,0.7141,-0.5254,0.4143,0.3291,0.4411,0.0271,0.3233
-0.1209,-0.5071,1.0377,1.4576,-0.3846,0.3052,0.4983,-0.0956,-0.1149,-0.0967
0.0295,0.1282,0.7573,1.1551,-0.0558,0.5816,1.3501,0.2757,0.1499,0.4118
0.0153,0.2483,0.6504,0.7688,-0.1141,0.3300,0.2825,0.1086,-0.0099,0.2682
0.3587,-0.9148,-0.9015,-0.7602,-0.8716,0.3951,-0.5926,0.2507,-0.6812,0.0187
0.1734,-1.8894,-1.5029,-1.3115,-1.6180,0.1370,-1.5744,0.5277,-0.8259,-0.2402
-0.3165,-2.6507,-1.5857,-1.3543,-1.9899,0.0318,-1.8872,-0.3665,-1.3473,-0.7132
-0.2408,-1.9630,-1.2030,-1.2865,-1.6207,0.1381,-1.1953,-0.3887,-0.8563,-0.1792
-0.4621,-0.9392,-0.5305,-0.5646,-1.0479,-0.0526,-1.1547,-0.2369,-0.1929,0.1778
-0.6131,-0.3371,0.1295,0.0186,-0.3360,-0.1537,-0.6824,0.0504,0.1096,0.1999
-0.4928,-0.1261,0.1852,0.0507,-0.3956,-0.1280,-0.0847,0.0648,0.3854,0.4405
0.0968,0.0679,0.1125,0.2419,-0.2921,-0.2544,0.1292,-0.1785,0.2621,0.3286
0.3062,0.6810,0.2888,0.4663,0.1617,-0.0943,0.1426,0.3044,0.6799,0.6382
0.2875,0.7900,0.4214,0.2665,0.2595,-0.3431,1.1954,0.5433,0.6088,0.3733
0.4226,0.8322,0.4803,-0.1829,0.7138,-0.0714,1.4067,0.6074,0.6053,0.0904
-0.2037,0.6300,0.0621,-0.6138,0.7485,-0.3822,1.3476,-0.7345,0.3809,-0.1169
0.0245,0.7463,0.2158,-0.2375,0.7178,0.0539,1.8166,-0.3201,0.2944,0.1679
-0.0651,0.7082,-0.0614,-0.1672,0.3593,-0.0851,1.3786,-0.8354,0.4991,0.1656
0.6449,0.9445,0.1240,0.3870,0.4350,0.3220,1.7576,-0.0263,0.7042,0.5585
0.7600,0.6104,0.4893,0.6113,0.7472,0.6015,0.1768,0.7230,0.7105,0.6935
0.4725,0.2650,0.0957,0.0773,0.3993,0.7665,-0.3338,1.0327,0.4329,0.4726
0.0528,0.0127,0.6441,0.2128,0.2782,0.3681,-0.1154,0.3260,0.0823,-0.0344
-0.0302,-0.0657,0.7324,-0.0079,0.2230,0.2350,-0.0218,0.6728,-0.1545,-0.2930
-0.5173,0.0924,0.7846,0.0407,0.2187,-0.5856,0.5231,0.5713,-0.1619,-0.4896
-0.2470,0.2380,1.0348,0.3776,0.5984,-0.2594,0.0678,-0.0079,-0.1140,-0.2514
-0.2000,-0.1194,0.3210,-0.3495,0.1199,-0.3103,-0.7105,0.2110,-0.5295,-0.6505
-0.0170,-0.5787,0.1120,-0.0294,-0.4422,0.0568,-0.0536,-0.0955,-0.7920,-0.6840
-0.0395,-0.6317,-0.8800,-0.5068,-0.7221,0.1309,0.5217,0.1932,-1.0285,-0.7862
-0.2618,-0.4496,-0.5286,-0.2461,-0.2165,0.1341,0.6352,-0.6490,-0.8009,-0.7433
0.0388,-0.8035,-0.4924,-0.3101,-0.2759,0.3388,0.0450,-0.9413,-0.7049,-0.5064
-0.1602,-0.7985,-0.0311,0.0084,-0.6466,-0.0817,-0.1974,0.0301,-0.4503,-0.5610
-0.2735,-0.2069,0.3804,0.2896,-0.2449,-0.3164,-0.2601,-0.0892,-0.1275,-0.3601
-0.0952,-0.1102,0.8293,0.7355,-0.1388,-0.3393,-0.7780,-0.0158,0.0671,-0.0586
-0.3801,0.1687,0.3326,0.4046,-0.1823,-0.6225,-0.5133,0.6635,-0.0030,-0.3185
-0.5581,-0.0237,0.2859,-0.0306,-0.6726,-1.2023,-0.2574,0.2723,0.0219,-0.3988
-0.8208,-0.1240,-0.7516,-1.4184,-0.8741,-1.2431,-0.2257,-0.0320,-0.1863,-0.6961
-0.6401,0.5983,-0.3883,-0.6764,-0.2894,-0.7905,-0.3468,0.4465,0.3101,-0.3422
-0.6224,0.4177,0.0969,-0.2890,0.2990,-0.4421,0.4915,-0.4476,0.2706,-0.4034
-0.2176,0.5269,0.1969,-0.1150,0.4372,-0.3307,0.0736,-0.5117,0.6582,-0.0981
-0.2100,-0.3182,0.3441,-0.0535,0.6533,0.2031,-0.7188,0.0021,0.5359,-0.0556
0.4537,-0.5622,0.7838,0.3760,0.1026,0.1490,0.1673,0.4597,0.5759,0.5398
0.2245,-0.7061,0.5957,0.3247,0.0055,-0.0941,0.4613,-0.0296,-0.0783,0.2269
0.8652,-0.4418,0.7990,0.7976,0.0608,0.8724,0.1572,1.1239,-0.5087,0.1285
0.9258,-0.0110,0.3207,0.1414,-0.1711,1.2440,-1.2002,1.5525,-1.0501,-0.3878
1.5147,0.5956,0.4303,0.8191,0.1184,1.6442,-0.0653,0.5786,-1.0509,-0.4276
1.8102,0.2289,-0.5013,-0.0937,0.2666,2.1159,-0.0722,0.1614,-1.5282,-0.8406
1.0567,0.1511,-0.8666,-1.0045,0.2453,1.4258,0.1656,0.8610,-1.1341,-0.9211
0.2784,-0.5805,-1.2196,-1.5827,0.3446,1.4375,0.1537,0.1239,-0.9483,-0.7820
-0.5404,-1.0758,-1.0284,-1.4071,0.5757,1.4705,-0.4068,0.3781,-0.9654,-0.7945
-0.7242,-0.7348,-1.0160,-1.1426,0.1046,0.6414,-0.4593,-0.5545,-0.9096,-0.8549
-0.0868,-0.4330,-0.4748,-0.4934,0.3567,0.4789,-0.4115,-0.1404,-0.5237,-0.3430
0.4014,0.0164,-0.7515,-0.5131,0.7805,1.1920,-0.1344,-0.4554,0.0519,0.1029
0.6216,0.2469,0.0004,0.0986,0.4362,0.5274,-0.4201,-0.1268,0.1528,0.1934
1.2462,0.4708,0.3829,0.6470,0.8219,1.1829,0.5289,0.1719,0.5225,0.5423
0.7493,0.1621,-0.5172,-0.4792,0.8222,1.2223,-0.2506,-0.0833,0.3217,0.2099
0.7347,0.1054,-0.0480,-0.7106,0.6125,0.9207,0.2857,0.4177,0.2553,0.2250
0.5419,-0.1565,0.2196,-0.0243,0.6410,0.6718,0.1490,-1.2609,0.3370,0.1535
-0.4155,-0.6128,0.2184,-0.2612,0.2536,0.1486,-1.6896,-1.3777,-0.0766,-0.3974
-0.3684,-0.9029,0.0876,-0.6171,0.3497,0.1733,-2.1270,-1.3902,-0.0007,-0.2121
-0.5818,-1.0722,-0.4505,-1.1817,0.3078,-0.3093,-0.8159,-1.6896,-0.2701,-0.5441
-0.3870,-1.2341,-0.0396,-0.5797,0.1885,-0.0591,-1.2156,-1.1410,-0.2524,-0.3108
