IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.3089,1.4135,0.4066,0.4824,1.4523,1.2292,-1.0048,-1.2828,0.1354,-0.2395
-0.5795,0.3272,0.4956,0.5207,1.1405,0.1784,-1.1589,-1.1849,-0.4530,-0.8720
-1.4315,-0.3598,0.8438,0.7540,0.4883,-0.5586,-0.1778,-1.0935,-0.5598,-0.7549
-1.6193,-1.1575,0.4453,0.4719,0.0741,-0.0536,-0.6695,-1.6966,-0.4915,-0.6025
-0.3408,-0.6598,0.0375,0.2504,0.1694,-0.0270,-0.1305,-0.3612,0.0491,-0.0828
-0.1280,-0.7609,0.2647,0.4490,0.0038,0.3719,0.3408,-0.7205,-0.1839,-0.3231
0.2759,0.0862,-0.0329,0.5458,0.8051,0.6411,0.6561,-0.9638,0.4508,0.5447
-0.0342,-0.4059,0.1519,0.6968,0.4769,0.3294,-0.7910,-0.6972,0.0110,0.0768
-0.4469,-0.5502,-0.4807,0.4707,-0.0212,0.1297,-0.6148,-1.2410,0.3533,0.4973
-0.3353,-0.9038,-0.4616,0.6686,0.1600,0.2407,-0.5647,-0.6814,-0.1924,-0.1354
-0.1410,0.2661,-0.6073,0.0161,0.1428,-0.1460,-1.0067,-0.8161,-0.0709,0.2091
0.3589,0.0534,-1.1210,-0.7740,0.3293,0.3048,-0.4445,-0.6390,-0.0757,0.1503
0.5331,1.1020,-1.2253,-0.9092,0.7388,-0.0739,-0.2964,-0.3228,0.0143,0.4972
0.6715,0.9744,-0.5615,-1.0659,0.5140,0.0969,-0.4410,0.1752,-0.0895,0.0619
0.8609,1.3236,-0.3311,-0.8110,-0.1900,0.2092,-0.0628,1.1898,0.7341,0.7038
1.0006,0.5068,0.4116,-0.1051,-0.1164,0.5355,-0.1346,1.4546,0.6621,0.4277
1.0512,0.5328,-0.0211,0.0088,-0.2756,1.2550,-0.1412,0.6882,1.1467,0.9424
0.4054,-0.9637,-0.1747,0.0411,0.2725,0.9189,0.1128,0.3879,0.6334,0.8992
-0.0388,-0.5591,-0.0899,0.3385,0.4066,0.5354,1.4166,-0.2009,0.5556,0.7805
-0.4025,-0.9900,0.3985,0.2780,0.3062,0.3320,2.2029,0.5766,-0.1234,-0.1356
0.1136,0.0863,0.5057,0.4491,0.2076,-0.4848,0.4388,-0.2406,0.2684,0.1493
0.1630,0.2833,0.7138,0.1944,0.1274,-0.6190,-0.2499,-0.8893,0.2832,-0.1280
-0.0329,0.0052,-0.1488,-0.3690,-0.3375,-0.1931,-0.5820,-0.0316,0.1357,-0.1966
