IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.5456,0.0529,-0.2397,-0.0431,0.1649,0.4609,-1.7222,-0.8839,0.1956,0.5983
0.4558,0.0551,-0.8636,-0.7874,-0.2393,-0.0403,-0.8451,-1.3190,0.0688,0.2075
0.3404,0.1197,-0.6598,-0.9355,-0.2207,-0.4349,-0.4499,-0.8183,-0.1733,-0.0333
0.4745,0.0905,-0.2205,-0.2251,-0.2170,-0.4724,-1.2244,-0.8937,-0.0001,0.2189
0.3571,0.0913,-0.8572,-0.6836,-0.4552,-0.4309,-0.9683,-0.4276,0.1083,0.2286
0.1123,-0.1645,-0.7762,-0.8772,-0.4170,-0.3011,-0.8222,-0.5437,-0.0646,0.1425
-0.0937,-0.0086,-0.7060,-0.9537,-0.6053,-0.5776,0.2825,-0.4751,-0.0859,0.0343
-0.4885,0.2016,-0.2060,-0.3021,-0.5857,-0.8949,-0.1718,-0.0203,-0.1180,-0.2579
-0.4048,-0.3828,-0.2203,-0.6017,-0.4592,-0.5205,-0.1372,-0.0117,0.4187,0.2117
-0.0511,-0.4523,0.0317,-0.3447,-0.5800,-0.3198,0.3332,-0.1036,0.5157,0.3766
0.2589,-0.5105,-0.0015,0.0025,-0.3515,-0.3736,0.1897,-0.0559,0.0418,0.1234
0.2384,-0.4696,-0.3593,0.0359,0.0775,0.2962,-0.7171,-1.3655,-0.0597,0.2481
0.2811,0.2452,0.0981,0.6466,0.4477,0.5629,-0.4670,-0.9567,0.1298,0.3679
0.0872,0.4804,0.5306,1.0108,0.6087,0.4357,-0.1762,-0.1690,-0.1225,-0.0065
0.0791,0.2582,0.1785,0.4697,0.4465,0.5205,-0.5320,-0.3271,0.1318,0.0597
0.0924,0.2552,0.0860,0.5542,0.4056,0.5094,-0.4390,-0.2340,0.2793,0.2584
0.0090,-0.0967,0.3862,0.4544,0.2642,0.3337,-0.4101,0.3444,0.0890,0.0747
-0.0928,0.1343,0.4711,0.3420,-0.3278,-0.0163,0.3412,0.5261,0.2645,0.3752
-0.2668,-0.0267,0.5867,0.5330,-0.3101,-0.2266,0.3004,0.8142,0.1901,0.1714
-0.3945,-0.0590,0.3536,0.3671,-0.0794,-0.1673,0.3957,0.4550,0.0846,-0.0723
-0.4376,-0.0419,0.1765,0.2469,0.0774,-0.1875,-0.0764,0.4250,-0.0883,-0.3976
-0.4296,0.0025,0.2304,0.5310,0.1676,-0.2202,0.6359,0.1056,-0.2689,-0.5067
-0.6890,0.0042,0.2848,0.2765,0.1433,-0.5981,0.3707,0.5287,-0.0797,-0.4213
-0.5667,-0.3917,0.0898,-0.2743,0.0690,-0.2962,0.5073,0.5161,-0.1132,-0.4698
-0.5526,-0.3054,0.2405,0.1391,-0.0166,-0.1959,0.7858,0.3036,-0.2587,-0.4874
-0.4862,-0.1921,0.4566,0.5283,0.1735,-0.0384,0.5083,0.6593,-0.5467,-0.5746
-0.5234,-0.1683,0.3881,0.3425,0.4126,0.1279,-0.0231,0.5734,-0.5381,-0.6957
-0.2969,0.2938,0.7609,0.6738,0.6253,0.1055,0.2170,0.5864,-0.3900,-0.4268
0.0474,0.2597,0.8382,0.6521,0.4516,0.2474,0.8752,0.6959,-0.0033,-0.1145
-0.0216,0.5013,0.4744,0.2616,0.2891,-0.2238,0.6050,0.4777,0.0724,-0.0339
-0.2659,0.1481,0.0954,0.2145,0.4155,0.0354,0.1523,0.1944,0.0967,-0.2237
-0.3310,0.4233,-0.0899,0.1563,0.2033,-0.1230,-1.1373,0.0010,0.2637,-0.1995
-0.4731,-0.0155,0.0341,0.1346,0.3078,-0.1574,-0.8860,-0.1018,-0.5419,-0.5351
-0.2821,0.0751,-0.2393,-0.2636,0.1837,0.1146,-0.1519,0.3607,-0.2121,-0.3316
0.0971,0.2117,0.0952,-0.1653,-0.0488,-0.3215,0.4466,0.5362,0.1415,0.0480
0.4233,0.4938,0.3569,0.3335,0.5110,0.1161,0.3263,0.7709,0.2445,0.4572
0.2024,0.5153,0.3714,0.4539,0.6007,0.1871,0.3414,0.9412,0.2630,0.0936
-0.0199,0.0640,0.5840,0.2960,0.1851,0.0236,1.0805,0.8346,0.3411,0.1600
0.3988,0.1495,0.5560,0.1094,-0.5059,-0.2037,1.1884,0.7625,0.6301,0.7314
0.5405,-0.2557,0.5519,0.0443,-0.6232,-0.1481,1.0805,1.0446,0.7047,0.6513
0.5614,0.0175,0.0801,-0.2245,-0.5051,-0.0387,1.9184,0.9641,0.7799,0.7640
-0.0516,-0.4407,-0.2826,-0.4886,-0.4755,-0.2426,0.4957,0.0240,0.5542,0.7022
-0.1032,-1.0154,-0.1443,-0.0362,-0.3487,-0.2783,0.0411,-0.0504,-0.0487,0.1204
0.4941,-0.3420,-0.3800,-0.3855,-0.2969,-0.1032,0.2051,0.1194,0.0480,0.1129
0.4043,0.0191,-0.0658,-0.2286,-0.2751,-0.0522,0.2289,0.2868,-0.0265,0.1386
-0.1026,-0.0507,-0.1213,-0.3823,-0.1144,-0.2282,0.2325,0.1263,0.0217,0.1556
-0.8085,-0.5917,-0.3804,-0.4151,-0.3368,-0.2336,0.4378,-0.6559,-0.5384,-0.6256
-0.8669,-0.4463,-0.2277,-0.3860,-0.4349,-0.4289,-0.3259,-0.5677,-0.5357,-0.5316
-0.1786,-0.2932,0.1397,0.0312,0.0276,-0.0657,-0.3229,-0.0295,-0.4180,-0.2761
0.1171,0.0570,-0.2157,-0.0548,0.0146,0.1527,-0.1447,-0.6980,-0.1882,-0.1246
0.5443,0.5575,-0.1904,0.1544,-0.1079,0.0970,-0.7330,0.2493,0.0970,0.1682
0.4737,0.2925,-0.2534,-0.2883,-0.0389,0.1027,-0.2821,-0.2539,0.2636,0.1472
0.0760,-0.3034,-0.7253,-0.6870,-0.2164,-0.1768,-0.4022,-0.6996,-0.0662,-0.2075
-0.7272,-0.9099,-0.2744,-0.1872,-0.1393,-0.0897,-0.7498,-0.2271,-1.0324,-1.0128
0.0348,0.0785,0.0889,0.4664,0.4796,0.3711,-0.4826,-0.3687,-0.7753,-0.7031
0.2437,0.6261,0.4309,0.4645,0.7116,0.6739,0.4016,-0.1771,-0.2409,-0.1665
0.6005,0.5499,0.9172,0.8923,1.1430,1.2009,-0.6929,-0.2944,0.0301,-0.0562
0.0130,0.6946,0.5441,0.3811,0.7555,0.3919,0.2415,0.1082,0.2658,0.0650
-0.3654,0.2060,-0.5586,-0.9539,0.4811,-0.1784,0.6788,-0.1402,0.1483,-0.0079
-0.1088,-0.1449,-0.1631,-0.1683,0.1391,-0.1925,-0.2084,0.3716,0.3094,0.1764
-0.1987,-0.2935,-0.1540,-0.2086,0.1445,0.4376,-0.1872,0.1045,-0.1316,-0.3297
0.2176,0.1432,0.0739,0.2736,0.1895,0.5285,0.0395,-0.4590,-0.0947,-0.2937
-0.0577,0.5465,-0.0081,0.1669,0.3131,0.3714,0.1488,-0.6132,-0.0106,-0.0207
0.0424,0.4557,0.4874,0.4887,0.4879,0.5720,0.0902,0.1393,-0.1088,-0.2300
0.2204,0.7760,0.8691,0.7410,0.8299,0.7795,0.2363,0.9429,0.2243,-0.0276
0.2174,0.4566,0.5626,0.3174,0.8293,0.5511,0.3274,0.7617,0.3526,0.2375
-0.1447,-0.1554,-0.1458,-0.4819,-0.0621,-0.2712,0.4927,0.1258,0.3426,0.3865
-0.2188,-0.0434,-0.2266,-0.3331,-0.3044,-0.2903,0.5113,0.1058,0.3560,0.4854
-0.8372,-0.9527,-0.4766,-0.3822,-0.6323,-0.3545,-0.6538,-0.7309,-0.5382,-0.3622
-0.6197,-0.7206,-0.5448,-0.8134,-0.8681,-0.4538,0.0110,-0.6330,-0.5647,-0.4672
-0.1161,0.2441,0.0405,-0.0785,-0.5161,-0.3988,0.5500,0.5935,-0.1781,-0.0591
0.0484,0.2219,-0.2257,-0.3148,-0.1840,-0.0091,-0.1822,-0.3313,0.1885,0.2294
0.0474,-0.0035,0.0284,0.0221,0.0008,-0.2127,-0.3007,-0.4542,0.2303,0.3577
-0.5225,-0.6659,-0.0144,-0.1724,-0.5974,-0.1162,-0.5373,-0.7464,-0.4264,-0.3218
-0.2946,-0.5345,-0.1064,-0.0785,-0.8162,0.0785,-0.2981,-0.6166,-0.3046,-0.1571
0.0208,-0.5640,-0.0711,0.0546,-0.7250,0.3596,-0.0483,-0.0339,-0.0477,0.2777
0.7418,-0.1503,0.1591,0.4181,-0.4177,0.4829,-1.3993,-0.1792,0.0245,0.3351
0.9353,-0.1708,-0.5522,-0.3586,-0.3674,0.6697,-0.5892,0.1926,-0.0838,0.1519
0.2064,-0.5372,-1.0529,-0.8178,-0.8184,0.0489,-1.0639,-0.7674,-0.8503,-0.5234
-0.1018,-0.1609,-1.1078,-0.7391,-0.3275,-0.0850,-0.7766,-0.4207,-0.4196,-0.3463
-0.6788,-0.1531,-0.0008,-0.2405,0.1024,-0.2727,-0.2506,0.4266,-0.2385,-0.3981
-0.7388,-0.2420,0.0509,-0.6279,0.0085,-0.3810,-0.5144,0.0308,-0.2088,-0.3540
-0.4996,-0.2965,-0.0826,-0.4084,-0.1173,-0.5042,0.0523,0.1322,-0.2877,-0.2179
-0.2758,-0.6554,-0.3691,-0.4453,-0.5869,-0.2237,-0.8281,-0.9469,-0.4453,-0.2423
0.0597,-0.3015,-0.6080,-0.3295,-0.6177,-0.1442,-1.2253,-0.5406,-0.3167,0.0238
0.3241,-0.1267,-0.3935,-0.0552,-0.2422,0.1269,-1.0972,0.0826,-0.2598,0.1534
0.4347,0.3687,-0.4383,-0.1252,0.0641,0.3432,-1.0708,-0.7285,0.1185,0.4560
0.4622,0.5121,-0.3034,0.0574,0.2203,0.1218,-0.9542,0.1285,0.3379,0.4047
0.2749,-0.1724,-0.0964,0.0330,-0.1690,-0.1206,0.9559,-0.0591,0.0303,0.0559
0.4269,-0.0694,-0.4292,-0.3063,-0.3159,-0.1716,-0.3714,-0.4309,0.4549,0.5156
0.2182,-0.1088,-0.6312,-0.2730,-0.1508,0.0901,-1.0994,-0.5862,0.4676,0.4900
0.0098,-0.5089,-0.7068,-0.1030,-0.0749,0.3151,-1.5347,-1.3258,-0.1273,0.0765
0.0079,-0.0372,-0.7189,0.0100,0.3893,0.4492,-0.6478,-0.7225,-0.3360,-0.2837
-0.1039,-0.0450,-0.3497,0.2436,0.4645,0.2924,-0.8385,-0.3600,-0.4139,-0.3783
0.2491,-0.1383,0.1988,0.6374,0.3128,0.3085,-0.8477,-0.2954,-0.2639,-0.1429
0.5923,-0.2900,-0.0917,0.3648,0.2226,0.2975,-1.0708,-0.2751,-0.3632,-0.0328
0.2116,-0.3556,-0.3478,0.0587,0.0339,0.3661,-1.1131,-0.8609,-0.4270,-0.1906
0.2527,0.3723,0.0987,0.4771,-0.0267,0.3993,-1.1397,-0.1617,-0.0277,0.2446
0.4166,0.6352,0.5816,1.0935,0.2042,0.4141,-0.3770,0.7431,0.1557,0.4856
0.2887,0.3307,0.4630,0.8201,0.0477,0.4650,-0.1113,0.3020,0.2764,0.5115
0.0594,0.2590,0.6431,1.0339,0.0389,0.1347,-0.0799,0.5577,0.1611,0.2903
0.0632,0.2758,0.6244,0.5986,0.3484,0.2705,-0.1329,0.4564,-0.1267,-0.1416
0.1423,0.5164,0.8218,0.7462,0.5038,0.5318,-0.6473,0.5905,0.0817,-0.0175
-0.0053,0.6918,1.0735,1.2085,0.8114,0.6804,-0.1373,0.3872,0.1234,0.1064
0.3347,0.6038,0.9089,1.2409,0.8462,0.8130,0.1929,0.4113,0.1211,0.0154
0.2776,0.4626,0.6865,0.7005,0.7947,0.5591,-0.0205,0.4277,0.2853,0.0875
0.0834,0.1189,0.8782,0.4728,0.5608,0.1573,-0.0861,0.1211,0.4141,0.1340
0.2013,0.4284,0.6438,0.3477,0.5356,0.2910,0.8948,0.3292,0.7104,0.5289
-0.3529,0.2347,0.6316,0.5165,0.5277,0.2412,-0.0957,-0.0653,0.1261,-0.0497
-0.2482,0.2089,0.8048,0.8854,0.6506,0.2775,0.2028,-0.1343,-0.1058,-0.4221
-0.0275,0.2587,0.4851,0.3990,0.7236,0.3793,0.3074,0.0665,-0.4265,-0.7455
-0.5962,-0.3737,0.2859,0.2027,0.2388,-0.0029,-0.6150,-0.6789,-0.7538,-0.9045
-0.4462,-0.2581,0.3632,0.3765,0.3638,-0.0888,-0.6999,-0.0975,-0.1971,-0.2475
-0.6822,-0.4925,0.1602,-0.2439,0.0635,-0.5791,-0.8256,-0.0011,-0.3186,-0.4849
-0.6024,-0.5711,-0.2952,-0.5087,-0.5244,-0.9618,-0.9252,-0.6195,-0.6099,-0.8538
-0.3788,-0.3034,-0.2705,-0.4320,-0.6776,-0.7613,0.0933,-0.0223,-0.2390,-0.3864
