IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.0758,0.3643,0.9175,0.3137,0.4021,0.1770,2.0483,0.6672,-0.3682,-0.4464
-0.1456,0.2215,-0.5265,-0.4352,-0.0171,-0.3049,0.7053,0.1248,-0.3664,-0.4538
-0.0807,-0.0864,-0.7557,-0.8485,0.0569,-0.0425,-0.6529,-0.1327,-0.5318,-0.3477
0.3414,0.3048,-0.7460,-0.9695,0.2124,0.0105,0.4641,0.1785,0.4909,0.6608
0.5155,0.7782,-0.4070,-0.7831,0.2680,0.1214,0.6476,-0.2939,0.5721,0.7435
0.4096,0.5141,-0.6114,-0.5427,0.1197,0.0696,0.2520,-0.8659,0.7884,0.8366
-0.2728,-0.1898,-0.1288,-0.3235,-0.4309,-0.2501,-0.0150,-0.7871,0.4372,0.2735
-0.8560,-1.0177,-0.1627,-0.4113,-0.8388,-0.5476,-0.4422,-0.1552,-0.3365,-0.4670
-0.9636,-1.5466,-0.3922,-0.5436,-1.4083,-0.6047,-0.6459,-0.2103,-1.0304,-0.9681
-0.9126,-1.7301,-0.4362,-0.4222,-1.4898,-0.3355,-1.8048,-0.6930,-0.8332,-0.6651
-0.7297,-1.2804,-0.7189,-0.3817,-1.2487,-0.1005,-1.3235,-0.8061,-0.4485,-0.3008
-0.8388,-0.4875,-0.5703,-0.5840,-0.8346,-0.5798,-1.3847,-0.8156,-0.0784,-0.3373
-1.2555,-0.2944,-0.7268,-1.2198,-0.2140,-0.7740,-1.5761,-0.9721,-0.2483,-0.6487
-0.9568,-1.0243,-0.6433,-0.9561,-0.3952,-0.8686,-0.8922,-1.1818,-0.6727,-0.5554
-0.4853,-0.8372,-0.5710,-0.1027,-0.8003,-0.5864,-0.5085,-0.9807,-0.1862,-0.0168
-0.1067,-0.2620,0.3058,0.4630,-0.2850,-0.1527,-0.7262,-0.2373,-0.0091,0.0552
0.3120,0.1181,0.3853,0.7604,-0.1185,-0.2144,0.1788,-0.2857,0.3045,0.2633
0.4901,0.2497,0.8956,1.0999,-0.0165,0.1455,0.0986,0.2692,0.3770,0.2975
0.6711,0.1128,0.4713,0.2440,0.2652,0.8850,-0.8763,0.6250,0.3204,0.2984
0.5408,0.2231,0.2912,0.4406,0.4761,0.7579,-0.1604,0.4354,0.2596,0.2758
0.2447,0.0625,0.8476,0.7127,0.6207,0.5120,0.3938,0.5712,0.3593,0.1763
-0.1918,0.0766,0.5313,0.5577,0.1621,0.0836,-0.3566,0.4230,0.1443,0.0173
-0.4318,-0.5102,-0.0014,0.2556,-0.1123,-0.3944,-0.2862,-0.2137,-0.5022,-0.6232
0.4656,0.1812,0.2899,0.1237,0.2155,0.2949,-1.0802,0.5071,0.0413,0.0248
0.2453,0.0838,0.6185,0.5128,0.0103,0.3453,-0.5109,0.5012,0.2539,0.1410
0.8053,0.2968,0.7483,1.3663,0.0496,0.5862,0.9258,0.8446,0.4005,0.5228
0.2271,0.0671,1.5103,1.4322,-0.2679,0.1032,-0.4682,0.3655,0.2841,0.3628
0.0206,0.0233,1.2113,0.7991,0.0874,0.3869,0.2008,-0.0589,0.2791,0.3390
0.6342,0.6049,0.3163,0.7150,0.3318,0.5266,0.9317,0.2223,-0.0682,0.2388
0.4001,0.2042,-0.1513,0.1540,0.3461,0.1215,0.0265,0.4482,-0.7105,-0.5720
-0.0254,0.0009,-0.4997,-0.3355,0.5368,0.0259,0.3369,0.2819,-0.9892,-0.9538
-0.7956,-0.2720,-0.4948,0.0752,0.2513,-0.3952,-0.5957,-0.3516,-0.5709,-0.5910
-0.4250,-0.3943,-0.2656,-0.1377,0.0293,-0.2532,-0.7150,-0.2373,-0.0243,-0.0898
0.1422,0.2048,0.0383,-0.0626,0.1942,0.1382,-0.1902,-0.1727,0.1741,0.1139
-0.0502,0.2534,-0.2424,-0.4388,0.3224,0.1314,0.0416,-0.2587,-0.1842,0.0011
0.5295,0.6177,-0.2358,0.1041,0.5381,0.3836,0.2904,0.2859,-0.3152,-0.0349
0.1370,0.5301,0.0398,-0.2665,0.8179,0.2733,0.2535,0.7178,-0.3355,-0.3220
0.3280,0.4100,0.0152,-0.0742,0.7174,0.4634,1.0541,0.6160,0.1410,0.2301
0.6134,0.2614,0.6086,0.7546,-0.0585,0.5034,0.6553,0.6758,0.4122,0.4964
0.3340,-0.1438,0.4838,0.6276,-0.3725,0.1604,0.1076,0.7263,0.3035,0.3027
0.0007,0.1951,0.4681,0.9980,0.1756,-0.3862,0.5124,0.7034,0.1438,0.0384
-0.2497,0.4971,0.0120,-0.0366,0.9256,-0.5444,0.4176,0.4353,-0.0773,-0.3610
-0.3495,0.3670,-0.2940,-0.0803,0.5019,-0.8352,-0.5694,0.3029,-0.1044,-0.1955
-0.6559,-0.0837,0.3046,0.2241,0.2515,-0.7873,0.0861,0.1708,-0.1818,-0.2522
-0.0329,0.1933,-0.0355,-0.1571,0.7561,-0.0489,0.9190,0.0894,0.1609,-0.0107
-0.0963,0.3060,0.2299,0.0566,0.3595,-0.2551,0.3875,-0.2236,-0.0782,-0.2005
-0.5987,-0.4401,-0.2711,-0.3470,-0.2666,-0.7408,-0.8192,-0.5269,-0.7531,-0.6947
-0.6817,-0.7065,-0.9239,-0.7927,-0.3389,-0.6034,0.2777,-0.5914,-0.8804,-0.6053
-0.0169,-0.3542,-0.5942,-0.2900,-0.9043,-0.6741,1.0007,-0.7816,-0.2409,-0.0989
