IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.9396,0.3278,-0.4624,-1.1552,-0.5592,-1.2141,-1.0202,-1.1598,-0.7037,-0.8360
-0.8119,0.0708,-0.7129,-1.1338,-1.0205,-1.1516,-0.8219,-1.0922,-0.8150,-0.9593
-1.2170,-0.4780,-1.2455,-1.4562,-1.2766,-1.3241,-1.9585,-1.5178,-0.8642,-0.9217
-0.9570,-0.3115,-1.6842,-1.6782,-1.1924,-1.4194,-1.7800,-0.8788,-0.9706,-1.0970
-1.2839,-0.5247,-1.2892,-1.5104,-1.2254,-1.6598,-2.1696,-1.0183,-1.1538,-1.2604
-0.9299,-0.4408,-0.4351,-0.6738,-0.8857,-1.1790,-0.8985,-0.8731,-0.6702,-0.6888
-0.1598,0.0686,0.0149,-0.1104,-0.1947,-0.6226,0.0437,-0.2916,0.0837,0.0820
0.0445,0.2569,0.1580,-0.1802,0.4965,-0.2516,0.2535,0.0273,0.6274,0.6102
0.2897,0.1743,0.2750,0.0181,0.6744,-0.0485,-0.4652,0.3919,0.7081,0.7535
0.7042,0.4841,0.4652,0.3582,1.2109,0.3422,0.1942,0.3976,0.6335,0.6227
0.6513,0.5306,0.5103,0.4389,1.1165,0.1274,-0.4118,0.3202,0.8835,0.6923
0.7182,0.2194,0.9668,0.8712,0.9298,0.5042,-0.3436,0.4150,0.2978,0.4839
0.1818,-0.1095,0.5878,0.8214,0.4619,0.3766,0.9509,0.2730,0.2438,0.5775
-0.3988,-0.3410,0.1623,0.1405,-0.0492,-0.0365,-0.2348,-0.0628,-0.1770,0.2927
-0.1364,-0.2771,0.0613,0.1670,-0.1693,0.0024,-0.4998,0.4800,-0.2412,0.2483
-0.0921,-0.1779,0.0342,-0.1678,0.2262,0.1006,-0.0248,0.2303,0.1500,0.3493
0.4613,-0.0544,0.4534,0.1890,0.4481,0.1098,0.3656,0.2137,0.2164,0.3203
0.4766,0.1452,0.3827,0.2140,0.2490,0.6443,0.1176,0.1820,0.2468,0.2814
0.4175,0.3014,0.1090,0.1442,0.8003,0.8884,0.5472,0.4829,0.4226,0.3813
0.3612,0.3804,0.5412,0.6893,1.1249,0.7124,1.1539,0.6039,0.3827,0.3374
0.5156,0.4381,0.5392,0.5791,0.9661,0.4070,0.4153,0.2522,0.4824,0.4541
0.4561,0.5480,0.5632,0.5917,0.6457,0.6025,0.5776,0.4852,0.0469,0.0002
0.2371,0.2508,0.3167,0.1005,0.3810,0.4023,0.3293,0.5400,0.4310,0.3664
0.5794,0.1746,0.0242,0.0559,0.4255,0.5709,1.4243,-0.4256,0.1764,0.1462
0.3979,0.1269,-0.0591,0.1161,0.2103,0.6120,0.6456,-0.1172,0.2897,0.0647
0.6403,-0.0659,-0.0540,0.0607,0.0141,0.4272,0.4846,0.2674,-0.1914,0.0238
0.1190,-0.1085,-0.2503,-0.1136,0.0372,0.4193,-0.8115,-0.4775,-0.5374,-0.6652
0.5531,0.0599,-0.1026,0.1066,-0.0437,0.5381,1.2351,0.1771,-0.4065,-0.5301
0.0949,-0.0255,0.0146,0.1113,0.3991,0.8822,0.5655,0.3351,-0.0077,-0.0427
0.2590,-0.1435,-0.2284,-0.2633,0.2232,0.3722,-0.1263,-0.1462,0.0720,-0.0543
0.2547,-0.0585,-0.1829,-0.0381,0.4464,0.2138,0.3466,0.1543,0.0655,0.0384
0.4280,-0.0388,0.1106,0.3493,0.1615,-0.1049,0.6350,0.1275,0.2116,0.2353
0.4412,0.5472,0.3490,0.4475,0.6041,0.4422,0.7298,0.5107,0.3564,0.3962
0.8604,0.6211,0.5820,0.3966,0.5556,0.5768,1.2130,0.8352,0.5020,0.4630
0.4276,0.3435,0.8034,0.4637,0.4155,0.2164,0.9421,0.8385,0.7328,0.3905
0.4130,0.3961,0.4199,0.3487,0.5935,0.2892,0.3288,0.2713,0.6325,0.1829
0.0269,0.1286,0.2879,0.2207,0.3692,0.3167,-0.0302,0.0564,0.1564,0.0213
-0.2185,-0.4706,-0.0952,-0.1733,-0.2930,-0.2843,-0.3200,-0.2526,-0.2562,-0.2716
-0.1493,-0.5201,-0.3018,-0.1551,-0.3349,0.2189,-0.7050,-0.3272,-0.3444,-0.3638
0.6513,-0.0277,-0.0914,-0.1207,-0.2340,0.1671,-0.0550,-0.1191,-0.4155,-0.1636
0.5564,-0.0345,-0.0404,0.0322,0.0248,0.6502,0.5242,0.4146,-0.1093,0.1302
0.5846,-0.0180,-0.3041,-0.0037,-0.4457,0.5695,-0.1223,0.3481,-0.2656,0.0572
0.0656,-0.3273,-0.2669,0.0119,-0.7575,0.2741,-0.8722,0.2966,-0.3708,-0.2673
-0.3638,-0.6334,-0.2510,0.0399,-1.0446,-0.2386,-0.2622,0.1669,-0.8561,-0.9276
-0.7237,-0.5540,-0.2265,-0.0578,-0.8351,0.0384,-0.5332,-0.0380,-0.3469,-0.5856
-0.3814,-0.2853,-0.4717,-0.1766,-0.7092,-0.1971,-0.1260,0.3196,-0.5318,-0.6424
-0.5856,-0.2337,-0.2167,0.0309,-0.6132,-0.3788,0.2182,-0.1185,-0.2314,-0.4572
-0.2608,-0.3809,0.1152,0.2503,-0.5614,0.1133,0.2505,-0.0343,-0.4216,-0.4070
-0.4878,-0.2982,0.0271,0.4189,-0.5507,-0.0487,-0.1743,0.0415,0.0641,0.0890
0.0877,-0.2444,0.2730,0.8338,-0.3502,0.0650,0.5659,0.3251,-0.0044,0.0405
0.0424,-0.2407,0.0734,0.4098,-0.4332,-0.1166,-0.3170,0.3709,0.3427,0.3463
0.4808,0.2511,0.1803,0.3739,-0.4228,0.0416,-0.1061,0.5651,0.4475,0.4290
0.4768,0.1917,-0.5719,0.2288,-0.1597,0.2060,-1.5686,0.3853,0.5295,0.4614
0.7397,0.3636,-0.1749,0.5369,0.1050,0.8881,-0.4144,0.4317,0.1639,0.3385
0.9203,0.6739,0.1823,0.3649,0.3077,0.6919,-0.4032,-0.2436,0.3750,0.5902
0.8193,0.5468,0.5426,0.4307,0.1388,0.5212,-0.0026,0.1935,0.2288,0.3098
0.0855,-0.1296,-0.1287,0.0504,-0.2740,0.3013,0.2292,-0.8333,0.1031,0.1005
-0.4972,-0.2403,-0.2423,-0.0592,-0.3189,0.2760,0.2441,-0.0720,-0.0044,0.0333
-0.8517,-0.3158,-0.5808,-0.3324,-0.7323,-0.3595,-0.2480,-0.1144,-0.0138,-0.0559
-0.8293,-0.3657,-0.2391,0.0053,-0.8941,-0.3971,0.1417,0.3436,-0.2150,-0.2198
-0.6914,-0.4417,-0.2967,-0.0766,-1.0271,-0.5009,-0.2134,-0.0597,-0.3015,-0.1416
-0.7395,-0.3103,-0.2977,0.2656,-0.4267,-0.0595,-0.2315,-0.5792,-0.2406,-0.1669
-0.2941,0.0463,0.1743,0.7530,-0.4141,0.0144,-0.5087,-0.2202,-0.0562,0.0146
0.3879,0.4976,0.8834,1.2144,-0.2900,0.3576,0.7536,0.4994,0.1192,0.3619
0.2545,0.5006,0.7393,1.1334,-0.5226,0.1066,0.7207,1.0191,0.5567,0.5151
-0.0950,0.3209,0.4805,0.7039,-0.3013,0.3868,-1.2972,-0.0848,0.5807,0.4304
-0.2147,0.1884,0.4617,0.6820,-0.1710,-0.1383,-0.3772,0.5442,0.4166,0.4763
-0.8201,0.0899,0.6603,0.9531,0.4326,-0.0497,0.0182,0.1019,0.3699,0.1988
-1.0485,-0.1040,0.4344,0.4087,0.0523,-0.8553,-0.9627,-0.4494,0.4800,0.1390
-1.1374,-0.5665,0.8063,0.5340,-0.0487,-0.8811,-0.1554,-0.5523,0.5041,-0.0916
-0.7365,-0.6920,0.8659,0.4945,-0.4255,-0.6111,0.0804,0.0405,0.2483,-0.1893
-0.5498,-0.9372,1.1212,0.9455,-0.7028,0.0610,-0.3262,0.6874,0.1252,0.0633
-0.5083,-0.8377,0.5009,0.7626,-0.6383,0.0072,-0.1319,0.0559,-0.1511,-0.1231
