IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.4361,0.7315,0.1115,0.3696,0.3490,-0.0885,0.2543,-0.3136,0.9164,0.5298
-0.0097,0.4738,0.6998,0.4996,0.5566,0.2757,-0.4478,-0.6819,0.8564,0.6093
0.0314,-0.0225,0.6655,0.5498,0.5930,0.1788,-0.0968,-0.4530,0.7988,1.0116
-0.1607,-0.0718,0.4386,0.1484,-0.0907,-0.4881,-0.1081,0.3130,0.5425,0.8192
-0.1907,-0.1434,-0.1760,-0.3898,0.0063,0.0817,-1.5114,-0.4531,0.3101,0.6034
-0.2237,-0.7192,-1.6133,-1.3610,-0.4991,-0.4278,-0.5835,-0.7084,-0.0705,-0.0502
-0.3722,-0.5979,-1.4003,-0.9504,-0.6281,-1.0360,-0.4789,-0.8896,-0.0129,-0.0830
-0.3195,-0.5653,-0.8853,-1.0057,0.1312,-0.1230,-0.4466,-1.4210,-0.0437,0.0906
-0.0417,-0.2909,-1.2629,-1.2814,-0.8869,-0.6396,-0.0140,-1.5182,0.0051,0.0996
0.0707,0.1028,-0.3377,-0.5034,-0.2940,-0.3843,-0.9990,-0.3869,-0.2100,0.0610
0.0252,-0.0152,0.0279,-0.3719,0.1720,-0.4010,0.2752,0.0197,-0.3562,-0.0795
-0.1955,-0.0602,-0.4330,-0.0461,0.0453,-0.7277,0.2436,-0.1107,-0.1882,-0.2555
-0.0134,-0.3917,0.4114,0.3248,-0.2088,-0.2090,0.0977,-0.2301,-0.1901,-0.1814
0.8916,0.3701,1.2476,1.2232,0.2391,0.2288,0.7617,0.6127,0.3145,0.5415
1.2087,0.5256,0.9884,1.2280,-0.4371,-0.1633,0.2666,0.3124,0.6260,1.0712
0.8668,0.1227,1.1760,1.1623,-0.1188,0.4087,-0.5680,0.3535,0.4964,0.8486
0.2325,-0.2854,0.2735,0.6055,-0.7113,-0.2778,0.1323,0.7375,-0.0641,0.4039
-0.1255,-0.1664,0.0691,0.1084,-0.5966,-0.2037,-0.0964,-0.0235,0.0174,-0.0112
0.3733,0.5492,0.3085,0.3395,-0.0847,0.0604,0.4083,-0.1629,0.1304,-0.0015
0.2277,0.7137,0.1888,0.3552,-0.3466,-0.4024,0.5983,0.2130,0.1530,-0.2854
-0.5725,0.1596,0.0807,-0.2527,-0.3318,-0.2351,-0.1310,-0.7692,-0.0580,-0.4489
-0.6630,0.0378,-0.7410,-0.4195,-0.3456,-0.1519,-0.0404,-0.1036,-0.2214,-0.5182
-0.6300,-0.0453,-0.7801,-0.5288,-0.8478,-0.4772,0.4165,0.3737,-0.4105,-0.7890
-0.3561,0.1639,-0.0613,0.2360,-0.1843,-0.0535,-0.4088,0.4642,-0.2171,-0.5332
-0.2349,0.0538,0.0233,0.4585,0.1790,-0.1186,0.5058,0.2999,-0.0181,-0.2129
-0.3996,-0.0388,-0.0283,-0.1397,-0.1057,-0.1048,-0.2425,0.3984,-0.2622,-0.3785
0.0715,0.2092,-0.2414,-0.0005,0.1484,-0.0905,0.3584,0.0788,0.0492,-0.1956
0.1138,0.2082,-0.5911,-0.5373,-0.2179,-0.4851,0.5505,-0.2867,-0.1313,-0.4455
0.0908,0.0462,-0.2822,-0.2184,0.4085,0.0406,-0.0626,-0.0363,-0.4827,-0.4307
0.2960,-0.0906,-0.2052,0.3904,0.0862,-0.1058,0.4185,0.5657,-0.2827,-0.2639
-0.0388,-0.3149,0.4687,0.5294,0.2156,0.0642,-0.2001,0.6481,-0.3361,-0.3661
0.5307,-0.2327,0.4409,0.7190,-0.0281,0.2011,-0.3605,0.6391,-0.2783,-0.1843
0.3086,-0.5290,0.1722,0.3827,-0.1364,0.4319,0.1477,-0.7298,-0.6543,-0.4802
0.0713,-0.7161,-0.1315,-0.0907,-0.0325,0.6885,-0.7212,-0.2779,-0.9301,-0.6995
-0.3324,-0.5948,-0.8545,-0.4152,-0.1366,0.6346,1.1234,0.4168,-0.7097,-0.5158
-0.2984,-0.1178,-0.2742,-0.1681,-0.0624,0.4976,-0.2782,0.2357,-0.5120,-0.5109
0.2131,0.2564,0.4370,0.2483,0.6076,0.9290,0.1088,0.9454,-0.3110,-0.3304
0.4114,0.6658,0.7206,1.0887,0.6030,0.9036,0.7789,0.5642,0.1181,0.0109
-0.0814,0.1040,1.2619,1.0489,0.8991,1.5613,0.2114,0.1817,-0.1252,-0.0019
-0.2022,-0.0166,0.6940,0.7500,-0.0611,0.5102,0.1579,0.4203,0.0056,0.0511
-0.6946,-0.1343,0.2373,-0.1661,-0.2668,0.1010,-0.0615,0.2622,-0.0904,-0.1265
-0.6907,-0.4524,-0.4555,-0.5478,0.0173,0.1195,-0.7373,0.2256,-0.4411,-0.4495
-0.2674,-0.3735,-0.7778,-0.8047,-0.3215,-0.4957,0.5339,0.0944,-0.2703,-0.5187
0.0355,0.0723,-0.3257,-0.4927,0.3176,-0.0358,-0.3079,-0.3398,-0.1475,-0.3865
0.4899,0.5678,0.1890,0.0199,0.5598,0.2815,0.9560,0.3160,0.2667,0.0176
-0.2701,0.5739,0.4212,-0.2212,0.3937,0.1941,0.7282,0.2575,0.2153,-0.1519
-0.5561,-0.0024,0.5190,-0.1762,0.5105,0.2770,-0.3302,0.2284,-0.0453,-0.2606
-0.4324,-0.5654,-0.3503,-0.3175,-0.1379,0.0606,0.0747,0.3456,-0.5122,-0.5684
-0.4613,-0.7432,-0.4523,-0.2951,-0.1564,-0.0736,-0.5081,0.7136,-0.7080,-0.8678
0.0156,-0.5394,0.1128,0.3235,0.4145,0.7062,-0.2717,-0.3096,-0.2729,-0.5080
0.2892,-0.2314,0.0625,0.0806,-0.2119,-0.1015,0.0019,-0.6712,0.3107,-0.0699
