IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
1.0111,0.7738,0.5258,0.7010,1.3407,0.3427,0.6490,-0.1754,0.3346,0.6960
0.7370,0.5363,-0.0146,0.1791,0.7214,-0.1387,0.4582,-0.5608,0.4396,0.8869
0.0231,-0.5177,-0.4639,-0.0846,0.2378,-0.3981,-0.1431,-0.2620,0.1683,0.4399
0.3039,-0.2568,-0.2520,0.1005,-0.3449,-0.1824,-1.0941,-0.2754,0.3722,0.5894
0.3871,0.0556,-0.1569,0.2886,0.1245,-0.1209,-0.0350,-0.8845,0.1705,0.2612
0.4690,0.1784,-0.3597,-0.1505,0.0523,0.1273,-0.4180,0.0486,0.0437,0.3112
0.4961,-0.0288,0.2519,0.4227,0.2520,0.3057,0.4543,0.3973,0.1438,0.3879
0.4649,0.2229,0.3323,0.4825,0.7560,0.4877,0.6018,0.2519,0.5327,0.7269
0.0746,0.4179,0.5368,0.3250,0.1036,0.5094,0.5328,-0.4678,0.4109,0.4127
-0.3951,0.0168,0.4029,-0.1640,-0.0031,0.1298,0.2071,0.3992,0.0499,0.1011
0.6931,0.7238,0.2946,0.5913,0.1287,1.0244,0.2350,0.5171,0.3508,0.5751
0.5603,0.2144,0.1031,0.3640,-0.1033,0.3998,-0.7869,-0.1627,-0.0491,0.2632
0.3602,-0.0406,-0.1389,0.1234,-0.5366,0.1383,0.1167,-0.2557,-0.2020,0.1662
0.0711,-0.1985,-0.1454,0.1818,-0.4638,-0.3869,-0.3842,0.3061,-0.1991,-0.2240
0.3077,0.0494,0.2766,0.4780,-0.1214,0.1368,0.0120,-0.3990,0.2670,0.2221
-0.1837,-0.0487,-0.0565,0.2556,0.2589,-0.1213,0.5815,-1.1451,0.2478,0.3237
0.3573,0.5957,0.2655,0.6214,0.3671,0.3432,1.0630,0.7235,0.5664,0.7633
0.3072,0.1429,0.5397,0.7044,0.3916,0.4204,-0.4197,0.2027,0.2825,0.3169
-0.2385,0.0497,-0.0175,0.1241,0.1963,0.1712,0.6208,0.3337,-0.0494,-0.0651
0.0509,0.3677,0.3420,0.5110,-0.1094,-0.1174,0.4205,0.0903,-0.0814,-0.0195
-0.0624,0.0708,-0.2437,0.2761,0.2667,-0.2074,-1.0540,-0.3800,-0.0880,0.1196
0.0503,0.5124,-0.2824,0.0101,0.1755,-0.1269,-0.4574,-0.7356,-0.3348,-0.1255
0.1346,0.4842,-0.0171,0.2343,0.2317,-0.1145,-0.1477,0.3550,-0.3665,-0.2852
0.3408,0.6146,0.1481,-0.2489,0.0239,0.4999,0.3568,0.2983,-0.2024,-0.3675
-0.0715,-0.0769,0.0561,0.0950,0.0492,0.2885,-1.0079,-0.3698,-0.3805,-0.3938
-0.4110,-0.6673,-0.6314,-0.4672,0.0780,-0.3256,-1.0367,0.1360,-0.6222,-0.6500
-0.4847,-0.4405,-0.2149,-0.5666,0.0212,-0.4636,-1.0553,-0.3300,-0.6378,-0.9398
-0.4176,0.3152,-0.1329,-0.5687,0.9657,-0.3160,-0.4469,-0.4454,-0.4129,-0.6636
-0.1269,0.4787,0.0234,-0.6494,0.7640,-0.0275,0.5939,-0.3642,0.0396,-0.3189
-0.6982,-0.2807,-0.2694,-0.4461,0.3201,0.1046,-0.1678,0.1378,-0.1047,-0.1065
-0.3337,0.0280,0.0086,-0.0540,0.0330,0.2721,0.0597,0.5204,0.1626,0.0927
-0.3898,-0.0843,0.3245,0.3353,0.5652,0.1666,0.1979,0.3197,0.0436,-0.1103
-0.3967,-0.3267,0.1965,0.3995,-0.5716,0.0172,-0.1854,0.2803,0.0032,-0.0339
-0.4210,-0.6702,0.1685,0.2469,-1.0135,-0.0420,-1.0261,-0.0078,-0.2281,-0.3448
-0.5343,-0.5881,-0.1837,-0.4730,-0.1165,-0.5481,-0.8142,0.4777,-0.6043,-0.9543
-0.0862,-0.0358,-0.0396,-0.5756,-0.2224,-0.7461,-0.1438,0.3147,-0.6333,-0.8906
-0.3669,-0.5850,-0.4474,-0.5045,-0.0578,-0.9546,-1.0614,-0.2239,-0.7263,-0.9866
-0.3221,-0.5307,-0.1807,-0.1184,-0.6997,-0.2587,0.0089,-0.1298,-0.3863,-0.3375
-0.3473,-0.6927,-0.4490,-0.0888,-0.9942,0.3657,-0.1845,-0.5257,0.0499,0.4041
-0.0616,-0.3333,-0.6807,-0.3546,-1.5387,0.5879,0.5648,0.0695,0.4419,0.6212
-0.1559,-0.5977,-0.0777,-0.0681,-1.6518,0.1451,-0.0517,-0.0878,0.1007,0.0157
-0.3781,-0.2500,-0.4049,-0.4256,-0.5827,0.0432,-0.0266,0.2725,-0.1280,-0.4655
-0.2907,-0.1052,0.2955,0.0048,-0.5831,0.4850,0.9355,0.7394,0.0866,-0.4556
-0.5517,-0.6525,-0.2483,-0.1507,-0.5537,-0.7542,-0.4231,-0.0166,-0.1639,-0.4291
-0.6937,-0.6301,0.0259,-0.2089,-0.5810,-1.1324,-0.4149,-0.6242,-0.2040,-0.5256
-1.0687,-1.2881,-0.1334,-0.2306,-0.4783,-1.3687,-0.3703,-1.5855,-0.2034,-0.7322
-1.1869,-1.0911,-0.8527,-1.1358,-0.2965,-1.2351,-1.5310,-0.8974,-0.1533,-0.5644
-1.1095,-0.6854,-0.5402,-0.7071,-0.2863,-0.6525,0.3017,-1.2221,-0.4731,-0.7835
-0.5230,0.0662,0.3689,0.1210,0.2544,-0.4219,1.1705,0.2968,-0.1264,-0.4274
0.0857,0.2960,0.4941,0.4095,0.3713,-0.6017,0.4493,-0.1799,0.2252,-0.1200
-0.2150,-0.3790,-0.1116,-0.2255,-0.1170,-0.7058,-0.0292,-0.2688,0.0878,-0.0153
0.0874,0.0452,-0.1410,0.0042,-0.6207,0.1087,-0.8606,0.2363,0.5525,0.5198
-0.4386,-0.4008,-0.3929,-0.1553,-0.7473,0.2577,0.6167,0.1631,0.2929,0.3045
-0.6384,-0.5910,-0.6422,-0.5498,-0.9162,-0.1043,0.2296,0.4269,-0.1339,-0.2262
-0.6603,-0.5172,-0.5023,-0.7231,-1.0833,-0.1791,0.0764,0.0280,-0.4880,-0.5686
-0.4388,-0.4844,-0.3109,-0.2370,-0.6223,0.3322,-0.2381,0.5106,-0.2812,-0.3762
0.0055,-0.4306,-0.3612,-0.0525,-0.7040,1.2009,-0.3217,0.4675,-0.4362,-0.3831
-0.1548,-0.3971,-0.2039,-0.1112,-0.5653,0.6564,1.3914,0.1253,-0.5061,-0.6384
-0.0851,-0.2575,-0.5046,-0.2132,-0.3710,0.3237,1.1306,0.4232,-0.3007,-0.4539
0.3578,-0.1016,-0.5680,-0.0734,-0.9416,0.7367,0.6161,0.6694,-0.3407,-0.7143
-0.0234,-0.4221,-0.4640,-0.5715,-0.8301,0.3776,-0.5190,0.5481,-0.5102,-0.8431
-0.1291,-0.0213,0.0287,-0.4028,-0.6534,0.2732,0.3352,-0.2611,-0.3406,-0.7434
-0.2557,-0.1023,-0.0762,-0.3492,-0.3271,0.0836,0.4704,-0.2223,-0.3672,-0.6608
0.2896,0.2817,0.0326,0.1398,-0.4722,-0.3550,1.2980,0.6821,-0.0179,-0.0909
0.1097,0.0259,0.2227,0.2259,-0.2123,-0.4714,0.8098,0.8241,-0.0993,-0.1081
-0.2827,0.6190,0.5245,0.0490,-0.1175,-0.5204,0.5047,1.2419,0.3780,-0.0772
-0.0474,0.4397,1.1581,0.6319,0.4219,0.1340,1.3335,1.1353,0.5251,-0.0751
-0.8289,0.1741,0.4274,-0.2869,0.3070,-1.1127,0.1608,-0.2656,0.4232,-0.1649
-0.4911,-0.1452,0.0081,-0.4628,0.0249,-1.0533,-0.3690,-0.4114,0.3209,-0.0927
-0.0510,0.2051,0.0468,-0.4003,0.5375,-0.9510,0.2931,0.7877,0.4020,0.2195
-0.0241,0.3161,0.5120,-0.0541,0.1379,-0.6233,0.9836,-0.0077,0.4412,0.2396
-0.1200,-0.2348,0.0962,0.0430,0.3817,-0.6102,0.2619,-1.1801,0.2877,0.3166
0.4192,0.2762,-0.1591,0.1716,0.5255,0.2068,1.0712,-0.1289,0.6894,0.7681
0.3840,0.1573,-0.2539,0.2972,0.1102,-0.1388,-0.2329,-0.3364,0.2528,0.2587
0.4160,0.3583,-0.6523,-0.4750,-0.0513,0.3062,0.2991,-1.2144,0.1431,0.1137
-0.3003,0.0420,-0.8757,-0.8103,-0.2071,-0.2388,0.2191,-0.7122,-0.1408,0.0179
-0.2150,0.0970,-1.0864,-0.8141,-0.0944,0.4883,-0.1191,-0.3599,0.2090,0.1678
0.2084,-0.0101,-0.4940,-0.0301,-0.2420,0.4875,-0.0943,0.0851,0.1761,0.1965
-0.0240,-0.4935,-1.0443,-0.9404,-0.0277,-0.3778,-0.1766,-0.4222,-0.4122,-0.5287
-0.1542,-0.4540,-1.3887,-1.3921,-0.0867,-0.5653,-1.3883,-1.0792,-0.6768,-0.6179
0.3466,0.2612,-1.0819,-1.3128,-0.2674,-0.2923,-1.2858,-1.0757,-0.4439,-0.3014
0.7570,0.0966,-0.5844,-0.9551,-0.1112,-0.1911,-1.3289,-0.8778,-0.3800,-0.4098
0.6214,-0.0967,-1.3226,-1.2559,0.0535,0.1485,-0.0583,-1.2476,-0.4170,-0.3190
0.4080,-0.0518,-1.1910,-1.1945,0.0308,0.1640,-0.1220,-0.9110,-0.2656,0.0259
0.6152,0.5790,0.0589,0.0107,0.6564,0.0892,0.5637,0.1569,0.1129,0.2625
0.6961,1.0543,0.6438,0.3418,0.8380,0.1518,1.4966,1.1695,0.7843,0.5903
-0.1854,0.2969,0.4046,-0.1584,0.1448,-0.9085,1.7363,0.4753,0.1748,-0.0037
-0.2746,0.2901,0.3212,-0.3461,-0.1839,-0.2374,0.2268,1.4246,0.2185,0.0829
0.0569,0.4027,0.8950,0.5420,0.3280,0.3495,-0.1695,1.1734,0.3709,0.2741
0.4349,0.6860,0.3340,0.2133,0.5027,0.8222,-0.3515,1.4553,0.4982,0.6945
0.0910,0.4604,0.8940,0.3429,0.5428,0.9265,0.4013,1.3245,0.7375,0.9249
0.3501,0.6803,1.4101,0.6573,0.8958,0.9606,1.2470,2.5561,1.1814,1.3859
0.5684,0.6757,2.0675,1.3661,0.5271,0.6484,1.1905,1.2459,0.8710,1.0201
-0.1338,-0.3058,1.1527,0.7123,0.3652,0.0098,-0.1539,1.4612,0.4528,0.8077
0.0833,0.3060,1.7030,1.5586,0.6265,0.8250,1.4828,1.6824,0.6859,0.8833
0.5114,1.2016,1.8119,1.7924,1.0550,0.6504,0.5244,1.4392,1.1018,1.3065
0.3548,0.5150,1.7454,1.4137,0.7673,0.4340,0.6080,0.8353,0.8476,0.8143
0.0077,-0.2070,0.5930,0.1645,-0.3727,-0.5327,-0.4533,0.8380,0.1535,0.1945
-0.6422,-0.3804,0.1759,0.3255,-1.0596,-0.5720,-0.3698,0.4087,-0.2995,-0.2205
-0.4984,-0.3958,-0.2024,-0.5239,-0.5429,-0.6863,1.0680,0.4583,-0.0690,-0.2844
-0.1907,-0.1604,0.4782,-0.2083,-0.2150,0.6574,1.3701,0.6502,0.0339,-0.1248
0.3910,0.6122,0.8394,0.5292,0.3150,0.5426,1.2918,1.6030,0.1848,0.1648
0.7885,0.5984,0.6987,0.7569,0.4920,1.1236,1.1625,1.0450,0.1835,0.3578
0.0492,-0.5797,-0.5364,-0.6360,0.2994,0.2015,-0.0411,-0.1642,-0.1576,-0.0704
0.4826,-0.3471,-0.8307,-0.3219,-0.0094,0.1725,-0.7590,-0.4093,0.4301,0.3549
0.0439,-0.7385,-0.9112,-0.3803,-0.0187,-0.0270,-1.0594,-1.8169,0.0288,-0.0547
0.2535,-0.2896,-0.7939,-0.2952,0.2346,0.3534,0.9947,-0.8415,0.2598,0.1379
0.2815,0.2576,-0.0358,0.5657,0.4084,-0.1060,0.2539,-0.4300,0.2499,0.0400
0.3935,0.4344,-0.0030,0.4378,0.4856,0.3881,0.1135,-0.9656,0.3523,0.2326
-0.3257,-0.1058,-0.1750,0.0490,0.2794,0.3855,0.1285,-0.7730,-0.1981,-0.0112
-0.2219,-0.0513,0.0417,-0.0015,0.2264,0.6372,0.4700,0.4716,-0.4407,-0.0863
0.2159,0.2373,0.7776,0.6318,0.7760,0.9481,0.8741,0.5934,-0.3564,-0.1819
0.3344,0.2907,0.1088,-0.3090,1.0861,0.5967,-0.1065,0.6200,-0.1371,-0.0196
0.0262,0.4887,0.2629,-0.2795,0.7497,0.5444,0.7411,0.6431,-0.0218,-0.0619
-0.1755,0.4856,0.2858,0.0261,0.7698,-0.2570,-0.1512,0.6995,-0.2153,-0.5285
0.0517,0.3566,-0.1296,-0.1573,0.5948,0.1085,0.1550,0.5623,-0.2481,-0.4606
-0.5002,-0.2291,-0.1459,-0.0888,0.3286,0.1895,0.9360,0.3080,-0.4301,-0.4565
-0.4089,-0.0494,-0.2039,-0.3953,0.0908,0.3719,0.5322,0.4898,-0.2916,-0.2753
-0.9661,-0.4894,-0.0858,0.0007,0.0755,0.0738,-0.6228,-0.5359,-0.4477,-0.5613
-0.9728,-0.4682,-0.6002,-0.8906,0.3149,-0.0556,-0.2286,-0.7953,-0.7555,-0.7564
