IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.3180,0.6317,0.6178,0.6679,1.0762,1.0416,0.1259,-0.1228,0.2100,-0.1503
0.5886,0.9815,0.4307,0.8395,0.9908,0.9330,1.1170,-0.1254,0.8371,0.7343
0.7454,1.2321,0.9424,1.3728,0.6966,0.8507,0.1991,0.7077,1.0548,1.1265
0.8159,1.0272,1.1746,1.6101,1.3315,1.3029,0.5514,1.0049,1.0958,1.0966
1.0860,1.3291,1.0078,1.3786,0.7922,0.9179,1.2992,0.8185,1.4720,1.6139
0.4066,0.4241,0.7292,1.0947,0.4417,0.3078,2.0294,0.3288,1.0709,0.9462
-0.1921,-0.2174,0.7841,0.7053,-0.4888,-0.4528,-0.0366,0.3911,0.5012,0.3664
-0.6894,-0.9275,0.3800,0.1890,-0.2851,-0.3050,-0.7241,-0.2376,-0.5018,-0.3829
-0.8889,-0.9442,0.0105,-0.3316,-0.5239,-0.7213,-0.8152,-0.4262,-0.6844,-0.7609
-0.7514,-0.5929,-0.7776,-1.1381,-0.4833,-0.4523,-1.8820,-1.5531,-0.8853,-0.7701
-0.6387,-0.3221,-1.1297,-1.5732,-0.6769,-0.7281,-2.2895,-2.4605,-0.9847,-0.9291
-0.4958,-0.4544,-0.6019,-1.1114,-0.6909,-0.9428,-1.8750,-1.8906,-1.0290,-1.0896
-0.0758,-0.0917,-0.4354,-0.5818,-0.6281,-1.1747,-1.0028,-1.5044,-0.7862,-0.7977
0.2735,-0.0196,-0.7326,-1.0869,-0.6607,-1.0235,-1.5277,-0.8935,-0.3001,-0.0837
-0.4767,-0.6266,-1.0278,-1.2033,-1.2313,-1.0576,-1.4011,-1.5853,-0.6398,-0.2741
-0.2016,-0.2982,-0.7103,-0.8743,-0.8648,-0.6917,-0.5672,-0.8850,-0.1536,-0.0766
0.3196,-0.1437,-0.6955,-0.3200,-0.2230,-0.3360,-0.2883,-0.1009,-0.0202,-0.0771
-0.1007,-0.3863,-0.3753,-0.1018,0.1100,0.4288,-0.1185,0.3584,-0.3669,-0.2939
-0.2789,-0.3592,-0.0967,0.3171,0.2820,0.6356,0.6352,0.4068,-0.4697,-0.3445
0.1691,-0.1474,-0.5152,-0.0421,0.8042,0.9295,0.1820,0.4925,-0.4473,-0.2542
0.2188,-0.2259,-0.0525,0.3787,0.7094,0.7019,0.4488,0.9208,-0.0717,0.0977
0.0286,-0.2055,-0.0304,0.2522,0.0648,0.5218,0.0673,1.0012,0.0576,0.1795
-0.2562,-0.2266,-0.1873,-0.0979,0.4750,0.5562,1.0754,0.8650,0.1061,0.0922
-0.0264,0.0599,0.1938,0.0527,0.3743,0.1383,0.5725,0.8519,-0.0119,-0.1740
-0.2402,0.1174,-0.2152,-0.4189,0.7395,0.1309,0.1465,0.3247,-0.3773,-0.5458
-0.3494,-0.0848,-0.2394,-0.7859,0.2938,-0.2178,-0.6234,-0.2619,-0.6142,-0.9148
-0.3330,-0.1167,-0.0843,-0.3593,0.1680,-0.4044,0.5017,0.0668,-0.4172,-0.4671
-0.3318,-0.2401,-0.3770,-0.6454,-0.0543,-0.1269,0.4823,0.0896,-0.4134,-0.5682
-0.2497,-0.5178,-0.2325,-0.2509,0.1106,-0.0458,0.4740,0.9127,-0.7154,-0.5975
0.0660,-0.2180,-0.1756,-0.3448,0.0239,-0.0963,0.6471,0.9681,-0.2627,-0.1454
0.1124,-0.4082,0.0946,-0.2206,-0.2540,0.0640,0.6061,0.7661,0.0791,0.1081
0.0568,-0.6005,0.0368,0.1807,-0.6041,0.0787,0.3357,1.0705,-0.2651,-0.2017
-0.2078,-0.9832,-0.0913,-0.0090,-0.3607,0.2293,-0.1021,0.5879,-0.8277,-0.6018
-0.1078,-0.7215,-0.2409,-0.1215,-0.3933,-0.0104,0.7832,0.6170,-0.8566,-0.5860
-0.4703,-0.0636,-0.9531,-0.8595,-0.5980,0.1844,-0.0298,0.1634,-0.6306,-0.5712
-0.6282,0.4043,-0.8770,-0.8170,-0.6054,-0.0102,0.4507,-0.1722,-0.0896,-0.4209
-0.2670,0.0452,-0.4481,-0.2101,-0.2720,0.2235,0.6031,-0.3423,-0.1261,-0.3880
0.9941,1.0525,0.2744,0.5340,0.4816,-0.1752,1.2968,-0.0384,1.5522,1.1517
0.7621,0.3642,0.4406,0.6534,0.3177,-0.3196,0.9064,0.5527,1.2976,1.4836
0.3531,-0.4704,0.2133,0.7025,-0.3529,-0.2192,0.4207,0.6256,0.5404,0.8306
0.6783,0.2546,-1.2906,-0.4745,-0.4566,-0.6530,0.2021,-0.0824,1.1190,1.1001
0.0384,0.4356,-0.3415,-0.3926,-0.1735,-0.6940,-0.6279,-0.5984,0.5597,0.5127
-0.8534,-0.5265,-0.7932,-1.1355,-0.2319,-0.2688,-0.2740,-0.3893,-0.6706,-0.6331
-0.4888,-0.0840,-0.3558,-0.8935,-0.5028,-0.1664,-0.4604,-0.1528,-0.5197,-0.6867
-0.1851,0.0651,0.0053,-0.2392,-0.0466,0.0606,-0.1296,-0.0727,-0.3557,-0.3342
0.5216,0.5394,0.1747,0.1240,0.0044,0.4204,0.5607,0.0812,0.0648,0.1587
0.9546,0.5841,0.7959,0.8396,0.7151,0.7625,0.3612,0.7118,0.6843,0.7204
1.3884,0.8807,0.8082,0.9145,0.8869,0.9465,1.0954,1.2832,1.0306,1.0170
0.7314,0.6195,0.6694,0.4947,0.5870,0.4799,0.6012,0.7843,1.1074,0.9651
