IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.2983,0.5409,-0.4079,-0.0595,0.2779,0.2911,-1.5847,-0.8046,-0.0742,-0.0184
0.1440,0.0475,-0.0740,0.4112,0.1469,0.5174,-0.4765,-0.5009,-0.1883,0.0987
0.5761,0.6874,-0.1132,0.2320,0.2100,0.1625,-1.0114,-1.0138,0.2737,0.4447
0.6326,0.6249,0.0196,0.5704,0.1946,0.5418,-0.9523,0.0489,0.3329,0.5222
0.9409,0.8558,-0.0927,0.2461,0.2346,0.2255,-0.6005,-0.2498,0.4629,0.5278
0.9987,0.2633,0.0942,0.2882,-0.0100,0.2979,-0.3555,1.5317,0.1013,0.3240
1.0834,0.0891,0.0703,0.0178,0.1415,0.3595,0.0526,-0.4645,0.4027,0.6130
0.5060,-0.0933,-0.0579,-0.0396,-0.1057,-0.0970,-0.2925,-0.1134,0.1558,0.1977
-0.1257,-0.3807,-0.2890,-0.4190,-0.0352,0.1251,-0.5131,-0.8188,0.1484,0.2973
-0.2794,-0.2666,-0.2044,-0.2335,0.1283,0.2124,0.4447,0.6919,-0.3347,-0.2303
-0.3300,0.1522,-0.1557,-0.1490,0.4925,0.1077,-0.2019,0.1599,-0.1807,-0.2645
-0.1570,0.4986,-0.2894,-0.0087,0.8087,0.3931,0.2140,0.2712,-0.1046,-0.3964
-0.1905,0.4332,0.2316,0.5816,0.4220,-0.4509,-0.4548,-0.3603,0.2548,0.0437
-0.2631,-0.1221,0.2284,0.1609,0.0684,-0.4376,-0.1975,-0.4599,-0.0896,-0.1695
0.0264,-0.1693,0.0449,-0.0633,-0.4343,-0.6898,0.1743,-0.7176,0.0386,-0.0455
-0.3541,-0.3866,-0.0717,-0.2277,-0.4269,-0.2308,-0.3831,0.1551,-0.1961,-0.2249
-0.0685,-0.0338,-0.2554,-0.2169,-0.4045,-0.3793,-0.5195,-0.0756,0.0592,-0.0240
-0.2787,-0.2821,-0.4719,-0.5205,-0.6517,-0.4170,0.4135,-0.1442,-0.1479,-0.2331
-0.3362,-0.1738,-0.1945,-0.3081,-0.2328,-0.5640,-0.2623,-1.0929,-0.1811,-0.2279
-0.5097,-0.4780,-0.4871,-0.3398,-0.0768,0.0706,0.1236,-0.1437,-0.3999,-0.3570
-0.3696,-0.3562,-0.2112,-0.4412,-0.4144,-0.2508,-0.2036,-0.3069,-0.3393,-0.3512
-0.5471,-0.7416,-0.3730,-0.4806,-0.0460,0.4306,0.2112,-0.0675,-0.5681,-0.3642
-0.4031,-0.4641,-0.4729,-0.2997,-0.0785,0.0852,0.6409,-0.1025,-0.3084,-0.2397
-0.3022,-0.4733,-0.7018,-0.5314,-0.0420,0.5627,0.1640,0.4996,-0.6852,-0.6117
-0.1981,-0.4027,-0.5064,-0.4761,-0.2373,-0.1508,0.1983,0.0933,-0.4253,-0.4093
-0.4255,-0.5025,-0.2140,-0.0937,-0.3738,-0.1516,0.4818,-0.2577,-0.0713,0.2036
-0.0140,0.1538,0.4772,0.1489,-0.2795,-0.5072,0.4323,-0.3041,0.3914,0.5041
-0.1263,0.2332,0.5602,0.2009,-0.3769,-0.4521,0.9345,0.1057,0.6371,0.6433
0.0168,0.2697,0.5222,0.0709,-0.4524,-1.2275,0.0061,-0.0453,0.6314,0.2400
-0.6123,0.0159,0.0149,-0.3444,-0.2721,-1.0563,-0.2089,-0.8310,0.6093,0.1143
-0.5610,0.0766,-0.0704,-0.6134,-0.4295,-0.8826,0.1790,-0.6885,0.4061,-0.2684
-0.8915,-0.5013,-0.1753,-0.6807,-0.1808,-0.6565,0.6003,-0.8968,-0.2445,-0.7223
-0.6964,-0.3482,-0.0580,-0.6678,-0.2707,-0.7695,0.8304,-0.2147,-0.5123,-0.7459
-0.5083,-0.2898,0.1259,-0.5522,0.0024,-0.3854,0.2711,-0.1195,-0.2229,-0.0581
-0.0902,0.2624,0.1158,-0.2363,-0.0084,-0.3878,0.5057,0.6604,-0.0997,-0.1659
0.0612,0.4537,0.1615,0.0569,0.5478,-0.2167,0.4565,-0.0299,0.3184,0.2135
-0.0783,0.1970,-0.0512,0.2118,0.6606,0.1902,-0.0765,0.2529,0.2114,0.1397
0.1500,0.2811,0.4133,0.6866,0.1615,0.1612,0.6065,-0.4255,0.4108,0.3773
0.0864,-0.5929,0.6318,0.6371,-0.2458,0.2066,0.1738,-0.0336,0.2792,0.2160
0.2021,-0.2601,0.3198,0.3273,-0.6524,-0.0995,0.0859,0.0488,-0.1745,0.1018
-0.3705,-0.4796,-0.2221,-0.2318,-0.6031,-0.2170,-0.2280,-0.8349,-0.3413,-0.1873
-0.6338,-0.5906,-0.4848,-0.5636,-1.0591,-0.4125,-0.5348,0.1134,-0.5962,-0.5184
-0.5623,-0.3340,0.2134,-0.0579,-0.7197,-0.4562,0.4920,-0.9161,0.1890,0.1617
-0.2898,-0.0184,0.2385,0.1642,-0.3500,-0.2219,-0.0407,-0.0423,0.3254,0.4133
0.4150,0.5167,1.0531,1.0328,0.0608,0.3640,1.4686,0.8084,0.7466,1.0394
0.5845,0.4339,1.0357,1.4435,0.3934,0.6305,1.3021,1.1330,0.5558,0.6666
1.0195,0.9322,1.5726,2.0053,1.0067,0.9362,1.6610,1.3224,0.7506,0.8763
0.9645,1.0356,1.4824,1.8264,1.0636,1.3049,1.6057,1.6119,0.7718,0.7993
0.8603,0.8575,1.7797,1.8866,0.9051,1.1723,0.8236,0.8029,0.8252,0.9043
0.5674,0.4584,1.2697,1.6754,0.8502,1.0907,0.9099,0.7016,0.7593,0.5519
0.7468,0.5275,1.2796,1.4489,0.1692,0.3189,0.8609,0.6987,0.6371,0.4481
0.1426,-0.3009,0.6438,0.6014,-0.3497,0.2973,0.0732,0.8400,0.2404,0.0560
0.2488,-0.1074,0.5431,0.2781,-0.9615,-0.0198,0.0524,1.1869,-0.4256,-0.2201
0.1347,-0.0406,0.2615,0.1948,-0.3260,0.2800,-0.0008,-0.0151,-0.4867,-0.0887
0.3552,0.2087,-0.2109,-0.0570,-0.2263,-0.0229,-1.3187,-0.0344,-0.4488,-0.1112
0.5229,0.5348,-0.4378,-0.1282,0.3971,0.2551,-0.3899,-1.0685,-0.1960,0.2688
0.9114,0.7796,-0.3791,-0.1789,0.4889,0.1513,-0.3946,0.0493,0.0629,0.2778
0.7975,0.9890,-0.3306,-0.0565,1.1011,0.2628,-0.5451,-0.6997,0.2052,0.2889
0.1837,0.4860,-1.1259,-0.6837,0.9047,0.1707,-1.3378,0.0335,-0.1015,-0.2177
-0.2525,-0.2662,-1.1647,-0.7414,0.0934,-0.4253,-0.7521,-0.6756,-0.5515,-0.5229
-0.9257,-1.3620,-1.0592,-1.0691,-0.5099,-0.5614,-2.1107,-1.0664,-0.8795,-0.7422
-0.8177,-0.9832,-0.9208,-0.8030,-1.0289,-0.6077,-1.0422,-0.7209,-0.8338,-0.7763
-0.7656,-0.6863,-0.7646,-0.5594,-0.4761,-0.4239,-1.2714,-0.7858,-0.6916,-0.9044
-0.4113,-0.4488,-0.7910,-0.5016,-0.5920,-0.5826,-1.6058,0.7976,-0.5945,-0.7867
0.0728,0.3440,-0.6610,-0.4853,0.2238,-0.3933,-1.3777,-0.5961,-0.1737,-0.2991
-0.1437,-0.1248,-0.8725,-0.5662,0.2283,-0.4292,-0.6377,-0.4422,-0.1763,-0.4545
-0.1029,-0.0123,-0.5389,-0.6060,-0.0367,-0.6515,0.4906,-0.7911,-0.1936,-0.4881
-0.4466,-0.3565,-0.7611,-0.8934,-0.0045,-0.7027,-0.2873,-0.4363,-0.3157,-0.4607
-0.5226,-0.5296,-0.9079,-0.7752,0.0538,-0.1363,-1.1115,-0.1849,-0.6618,-0.6625
-0.5460,-0.4013,-1.1101,-0.7868,-0.1125,-0.1219,-1.0584,-0.2613,-1.0426,-1.0555
-0.6191,-0.7141,-1.2182,-1.1643,-0.3927,-0.1864,-1.6038,-0.0796,-0.8994,-0.9605
-0.5227,-0.3435,-0.2032,-0.6523,-0.6276,-0.9159,-0.4542,-0.1087,-0.3051,-0.3352
-0.5831,-0.3164,0.2510,-0.2119,-0.5052,-0.8278,0.1614,-0.8819,0.4043,0.4105
0.1253,0.4536,0.8033,0.1639,-0.2807,-0.4738,-0.1333,-0.0905,0.6868,0.6618
0.3610,0.2759,0.8050,0.3679,0.1956,0.0234,0.2897,-0.3770,0.9604,0.9152
0.5224,0.2981,0.6932,0.2726,-0.1408,0.1039,-0.9577,0.1518,0.6399,0.5230
0.4721,0.1118,0.2830,0.1033,0.1010,0.0374,-0.6269,-0.5350,0.4781,0.5553
0.6928,0.3785,0.1936,-0.0422,-0.0222,0.1955,-0.9495,0.3528,0.1576,0.1578
0.6773,0.1795,0.0187,0.0080,0.2626,0.3384,-0.2535,-0.2418,0.1294,0.2257
0.1754,-0.2491,-0.1921,-0.4826,-0.0261,0.2787,-0.2664,0.2931,-0.0598,0.0522
0.7480,0.2817,0.0058,-0.3821,0.0608,0.3339,-0.1426,-0.2285,-0.0327,0.1253
0.6307,0.1009,0.4269,0.1937,0.8121,1.0173,0.9964,0.5481,0.1531,0.2804
0.7492,0.8427,0.4679,0.4442,0.9790,0.9885,1.6024,0.4390,0.3451,0.3632
0.1723,0.4511,0.5477,0.3990,0.8286,0.7375,1.0635,0.3750,0.6709,0.4174
-0.0766,0.1982,0.6223,0.3355,0.3171,-0.0028,0.1064,0.5977,0.2840,-0.0882
-0.8400,-0.6972,0.2318,-0.2552,-0.0282,-0.6698,0.1451,-1.9808,-0.0291,-0.2362
-0.4856,-0.7081,-0.0937,-0.3348,-0.4787,-0.6572,-1.2309,-0.2051,-0.5068,-0.6638
-0.4735,-0.6585,-0.3668,-0.5942,-0.3717,-0.3611,-1.1441,-0.6199,-0.6318,-0.7145
-0.7351,-0.8547,-0.5087,-0.7823,-0.4017,-0.2893,-1.8855,0.1228,-0.5861,-0.6087
-0.2529,-0.3128,-0.2142,-0.4498,-0.1354,-0.1207,-1.0120,-0.1003,-0.2599,-0.3877
-0.4573,-0.6680,-0.4936,-0.8287,-0.1485,-0.2784,-0.7261,-0.2397,-0.3517,-0.7102
-0.5577,-0.2981,-0.6545,-0.9428,-0.5014,-0.6151,-1.0620,-0.1772,-0.8232,-1.0968
-0.5119,-0.4309,-0.5956,-0.5820,-0.0459,-0.0963,-0.8762,-1.2036,-0.9350,-0.7917
-0.1009,-0.2197,-0.3456,-0.3370,0.2026,-0.1669,-0.9094,-0.4132,-0.6676,-0.4186
0.4553,0.1419,0.3301,0.2183,0.4206,0.2877,-0.5748,-0.1694,-0.1843,0.2676
0.6926,-0.0094,0.2463,0.3903,0.5037,0.8987,-1.1451,0.5004,0.0878,0.3817
1.3683,0.7029,0.6237,0.8155,0.2567,0.7796,-0.5302,-0.3981,0.5581,0.8627
0.7682,0.3079,0.1768,0.2626,0.2172,0.0026,-0.4192,-1.1288,0.7819,1.2296
0.1519,0.0185,-0.2699,0.1983,-0.3199,0.3757,-0.1718,-0.7382,0.0877,0.6153
-0.0222,-0.0221,0.0131,0.1312,-0.2306,0.3219,0.6652,0.0865,0.2982,0.5666
0.5231,0.2506,0.5923,0.4595,-0.0222,0.2380,0.4399,1.0913,0.5157,0.6193
0.7203,0.4337,1.0385,0.7887,0.2614,0.6284,1.1996,0.8744,0.5385,0.4192
0.7056,0.3753,0.8477,0.5366,0.1805,0.4490,0.6061,0.9369,0.3886,0.4904
0.5613,0.1258,1.1912,0.8221,0.2754,0.4844,0.1153,-0.0580,0.1758,0.4559
-0.2186,-0.1435,0.8998,0.8199,-0.0346,0.1835,-0.0452,0.3653,0.2025,0.3194
0.1449,0.2699,1.1088,1.0378,-0.2423,0.3639,1.3370,0.9102,0.4221,0.4340
0.2194,0.4150,1.3032,1.0940,0.3910,0.9428,1.9865,0.8479,0.7839,0.7278
-0.0322,0.4041,1.3039,1.1085,0.8827,0.5947,1.9586,1.0781,0.9689,0.6917
-0.1618,0.5312,1.7738,1.3663,1.0245,0.4436,1.8841,0.5901,1.1496,0.8476
-0.5168,0.0512,1.5322,1.0204,-0.0279,-0.9166,0.8577,0.8276,0.8515,0.4455
-0.5686,0.0093,1.1655,0.5401,-0.6195,-1.1508,0.4464,-0.3014,0.6920,0.1442
-0.2482,0.1623,0.2189,0.2949,-0.5234,-1.0276,0.3646,-0.0337,0.5645,0.3693
0.2887,0.8239,0.1922,0.7431,-0.1756,-0.4097,0.1493,0.6533,0.6014,0.5024
0.4927,0.7233,0.1773,0.7636,0.4521,0.0277,0.1228,0.3356,0.8005,0.6648
0.8894,1.0490,0.4128,0.8454,0.4249,0.2091,1.1249,0.9186,0.7008,0.7294
0.3700,0.3728,0.4247,0.8834,0.4536,0.3160,1.0495,0.3177,0.7095,0.5955
0.3069,0.1500,0.8953,1.0163,-0.0371,-0.1103,0.9796,0.7821,0.5175,0.2868
0.2842,0.3054,1.0049,0.9177,0.2666,0.2440,2.0512,0.4577,0.4974,0.4146
-0.6306,-0.5175,0.6407,0.3183,-0.4207,-0.6612,0.2802,0.4024,-0.0838,-0.3979
-0.7892,-0.6308,0.1228,-0.2787,-0.7607,-0.9512,0.1655,-0.2313,-0.4772,-0.9184
-0.8135,-0.5445,-0.8034,-1.0292,-1.0232,-1.1468,-1.0620,-0.2682,-0.5514,-0.7675
0.1766,0.0783,-0.6268,-0.7969,-0.8426,-0.5523,-0.5184,-0.1417,-0.4286,-0.3894
0.3308,-0.1476,-0.5355,-0.5726,-0.4270,-0.2064,-0.2384,-0.1315,0.0641,0.2942
0.6304,0.2933,0.0446,-0.1899,0.0698,0.5424,-0.3851,0.2073,0.0787,0.4053
0.4136,-0.0448,-0.1626,-0.1558,0.4046,0.6453,0.4162,0.0418,0.1583,0.3487
0.2983,0.1182,-0.3764,-0.2768,0.0626,0.3722,-0.0479,0.0796,0.0536,0.1492
0.4197,0.6217,-0.0096,-0.1711,0.2601,0.2600,0.4997,-0.2184,0.2162,0.3085
0.0713,0.1727,0.0803,-0.1246,-0.0871,-0.4220,0.0476,0.0988,0.3348,0.2619
0.2272,0.8539,0.3655,0.1836,0.2249,-0.2404,0.9708,-0.2131,0.6282,0.4272
-0.1697,0.1266,0.0470,-0.0220,0.3257,-0.0314,0.1508,-0.0811,0.4498,-0.0337
-0.5119,-0.3232,-0.3248,-0.4945,0.2278,-0.1119,-0.3289,-0.5928,-0.0626,-0.7010
-0.6195,-0.8675,-1.6273,-1.4708,-0.0932,-0.2628,-1.4745,-0.9662,-0.8988,-1.2045
0.2216,-0.0494,-1.3494,-1.0122,-0.0800,0.0381,-1.6285,-0.7041,-0.8970,-0.3645
0.6073,0.5347,-0.9738,-0.5080,0.1719,0.2852,-0.6886,-1.0634,-0.1751,0.4155
0.8180,0.5092,-0.7576,-0.2839,0.0870,0.5370,0.2044,0.2120,-0.1228,0.3947
1.4912,1.0074,-0.4213,0.0363,0.5931,0.9922,-1.6118,-0.6415,0.0863,0.5720
0.9936,0.6778,-0.8947,-0.5473,0.6526,0.6272,-1.0727,-0.6074,-0.0077,0.2120
0.5894,0.7566,-1.0344,-0.7665,0.2264,0.7002,-0.9574,-0.8077,-0.2319,-0.1967
-0.4342,-0.0608,-1.1838,-1.2531,0.0420,0.1031,-0.6643,-1.9745,-0.3145,-0.4306
-0.5711,-0.4579,-0.9982,-1.0826,-0.7499,-0.7713,-0.5472,-0.4893,-0.7204,-0.6295
