IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.9531,0.6996,0.8830,0.9211,0.9739,1.1621,-0.2660,0.6014,0.5461,0.5695
-0.0239,0.1421,0.2800,0.2669,0.3119,0.4362,-0.8516,-0.2507,0.2518,0.0546
-0.1955,-0.1382,0.0858,0.0772,-0.0210,0.1186,-0.3495,-0.8096,-0.2598,-0.6274
-0.2099,0.1488,-0.3061,-0.4955,-0.2354,-0.2258,-0.9530,-0.3476,0.1027,-0.1681
-0.6685,0.3501,-0.7728,-0.8146,0.0131,-0.5062,-1.0655,-0.9291,-0.2617,-0.3178
-0.5263,0.0051,-1.0311,-1.1347,-0.2272,-0.6422,-0.5473,-0.7067,-0.1165,-0.0569
-0.0541,0.1388,-0.6608,-0.4462,-0.2187,-0.5260,-0.0845,-0.7671,-0.2332,-0.3033
0.2875,0.1471,-0.3277,-0.2377,-0.4139,-0.0720,0.2496,0.2498,0.5067,0.4682
0.4966,0.4188,0.1928,0.1311,-0.3394,0.2491,0.1033,0.1330,0.2493,0.0751
0.5611,0.6329,0.0920,-0.2282,-0.3875,0.1623,-0.2740,0.0553,0.4621,0.4612
0.6418,0.6894,0.1199,-0.1232,-0.2290,0.0683,-0.2480,0.4586,0.0847,0.0994
0.2601,0.8336,-0.8329,-0.6284,-0.0511,-0.1739,-1.5285,-0.6655,0.1228,0.1495
0.0383,0.5697,-0.9690,-0.4331,-0.1012,-0.1946,-1.3376,-1.0666,-0.2927,-0.3224
0.3517,0.7695,-0.8445,0.0865,0.3226,0.3594,-0.5939,-0.6097,0.2596,0.2896
0.2455,0.5770,-0.3486,0.1588,0.4095,0.2494,-0.4653,-0.3548,0.1522,0.1891
0.1582,0.2227,0.0880,0.3766,0.3742,0.1068,-0.5867,-0.2512,0.4037,0.4359
0.0173,0.0245,0.1847,0.2122,0.1462,0.1240,0.1712,-0.4161,0.2199,0.1340
0.1260,-0.1953,0.1143,0.2868,-0.2200,-0.2953,-0.1785,0.4564,-0.0509,-0.1154
-0.0535,-0.3630,0.2640,0.3842,0.0071,-0.0016,0.3150,0.9770,-0.1345,0.0053
0.0704,-0.2174,0.2439,0.4646,0.1062,0.0734,-0.0220,1.1071,-0.2471,0.0216
0.3569,-0.2520,0.2778,0.5135,0.2521,0.1257,-0.2302,0.9913,-0.0968,-0.1632
0.3227,-0.2882,0.6376,0.8107,0.2835,0.6134,-0.3067,1.4112,-0.1755,0.1865
0.6452,-0.2611,0.2710,0.3529,-0.0840,0.1383,0.1275,0.7237,-0.2201,-0.0120
0.4309,-0.1044,0.1682,0.3146,0.2609,0.5335,-0.0966,0.8696,-0.1223,0.0078
0.5352,0.4142,0.1920,0.1658,0.4645,0.4535,0.0808,0.3204,0.2717,0.0669
-0.1876,0.2705,0.3293,0.2342,0.4668,0.5792,0.2913,0.5358,-0.1031,-0.0980
-0.1368,0.5621,0.0829,0.3506,0.4055,-0.0391,-0.1834,0.1892,-0.0024,-0.1553
-0.0356,0.1886,0.3263,0.7021,0.5236,0.5377,-0.4528,0.9003,0.0796,0.0528
0.4158,-0.2308,0.3510,0.6447,0.1244,0.0516,-0.5674,0.8210,0.0507,0.0514
0.3154,-0.2557,0.4874,0.6700,0.2953,0.5025,-1.1740,1.0910,-0.0459,0.1041
0.7992,0.2455,0.2429,0.6141,0.2296,0.8767,-0.9447,1.2765,0.1593,0.4273
1.1394,0.3517,-0.3236,0.1636,-0.1581,0.1414,-1.1559,0.8629,0.1481,0.6380
0.5831,-0.1743,-0.9931,-1.1907,-0.9083,-0.3414,-1.8612,-0.0537,0.2527,0.6130
-0.8193,-1.6149,-1.1011,-1.1548,-0.9631,-0.2150,-0.4665,-0.5758,-0.5403,-0.1647
-0.8728,-1.0873,-0.6961,-0.8454,-0.9209,-0.4312,-0.2270,-0.8888,-0.2260,-0.1520
-0.8116,-1.0321,-0.4744,-0.6288,-0.7582,-0.5041,0.7648,-0.5862,-0.3468,-0.0160
-0.7366,-0.4091,-0.3640,-0.2076,-0.5452,-0.9186,-0.0482,-1.1292,-0.1728,0.0202
-0.6154,-0.4771,-0.1300,0.1278,-0.7278,-0.6005,0.0825,-0.9688,-0.1496,-0.0859
-0.5061,-0.0458,0.4667,0.3842,-0.3467,-0.5145,0.7924,0.0135,0.2615,0.2047
-0.8403,-0.5996,0.5502,0.3566,-0.3842,-0.7096,1.6809,0.0222,0.3057,0.0594
-0.6518,-0.4519,0.5051,0.2035,-0.0989,-0.4491,1.7255,-0.1552,-0.3824,-0.4047
-0.2520,-0.3619,0.2341,-0.1048,-0.3070,-0.1725,0.9690,0.6113,-0.3441,-0.3131
-0.0407,-0.1556,0.0300,-0.0823,0.1954,0.1166,0.2418,0.6562,-0.7653,-0.7211
-0.7912,-0.9421,-1.0123,-0.6315,-0.4970,-0.4957,-0.9080,0.2323,-0.9720,-0.8172
-0.8968,-1.0494,-0.5065,-0.5590,-0.5303,-0.6964,-0.1284,-0.9572,-1.0004,-1.1955
