IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.8476,1.6680,1.6491,1.7383,1.0922,1.2117,0.3947,-0.3714,0.7607,0.8249
0.2462,1.1933,1.5052,1.3151,1.3625,1.0000,0.4239,0.3930,0.9033,0.5688
0.0088,0.5783,1.4934,1.0819,1.4444,0.8891,0.2015,0.5356,0.8770,0.4577
0.0495,0.1581,1.2802,0.9637,0.7061,0.3928,0.6075,0.0932,1.1548,0.7828
-0.1257,0.1494,1.0858,0.8632,0.5008,0.4042,-0.5950,0.2778,0.6887,0.4625
-0.1049,-0.0424,1.0591,0.7804,-0.2117,0.2785,0.3644,0.6348,-0.0079,-0.1000
0.3682,0.3395,0.4685,0.3787,0.2196,0.4427,0.2156,0.3261,0.0646,0.0700
0.2218,0.3061,0.6676,-0.0093,0.4079,0.2777,0.7044,0.6844,0.2082,0.3831
0.3336,-0.0016,0.2800,-0.3660,0.2653,0.3231,0.9395,0.7570,0.2823,0.5283
1.2176,0.4854,0.4695,0.1990,0.2965,0.4561,1.1466,0.3712,0.8693,1.3124
1.2364,1.0625,0.4108,0.0165,1.1444,1.1056,0.9508,1.0893,1.3396,1.3648
1.1933,0.8187,0.7583,0.2767,0.8187,1.0680,1.2742,1.1607,1.0588,1.3535
1.4868,1.1219,0.5822,0.2432,0.6808,0.6739,0.3939,0.5865,1.4402,1.2315
0.8803,0.2344,0.5367,0.5441,0.3408,0.1294,0.6156,0.4482,0.6413,0.5558
0.2032,-0.0030,0.5337,0.1651,0.0482,0.3195,0.7881,0.9142,-0.0714,-0.1531
-0.3582,-0.2018,-0.7726,0.5296,-0.8410,-0.4711,-1.0297,-1.0112,-0.7761,-0.9202
-0.3368,-0.9700,-1.3233,-0.6213,-1.3061,-1.2178,-1.1344,-2.0654,-0.5245,-0.5214
-0.2600,-0.6615,-1.7223,-0.2969,-1.4685,-1.3377,-0.9846,-1.2255,-0.8199,-0.7023
-0.3504,-0.5593,-1.6427,-1.3679,-1.1909,-1.1862,-0.4874,-1.2051,-0.2701,-0.2101
-0.2422,-1.5572,-1.8265,-1.2561,-2.1547,-1.1229,-1.0800,-0.9093,-0.7410,-0.5578
-1.0569,-0.7181,-0.8617,-0.9576,-1.2705,-0.8598,-0.6465,-0.4875,-0.7054,-0.7785
-0.8653,-0.0665,-0.4705,-0.6303,-0.8613,-0.7104,0.4038,-0.3641,-0.6495,-0.8191
-0.0663,-0.2787,-0.2396,-0.1082,-0.6110,-0.0925,-0.0418,-0.0341,-0.3866,-0.3659
-0.3813,0.0298,0.1744,0.1255,-0.3737,-0.0263,0.7912,1.0655,-0.4356,-0.4342
0.1656,0.2088,-0.0941,0.6809,-0.1064,0.0171,-0.6424,0.2995,-0.7076,-0.6577
0.2202,0.2620,-0.2645,0.7242,-0.0348,0.0677,-0.1014,-0.1129,-0.1113,-0.1413
-0.2894,-0.2258,-0.2703,-0.1252,0.0831,0.0026,0.5294,0.0735,-0.6113,-0.6036
-0.5813,-0.6615,-0.7553,-0.5735,0.0344,-0.1083,-0.7347,-0.4844,-0.6954,-0.8343
0.0299,-0.1535,-0.2749,-0.3294,-0.0685,-0.0372,-0.6311,-0.1693,-0.1795,-0.2717
0.0508,0.0355,0.2693,-0.2845,0.2266,0.0559,0.1392,0.2698,-0.0396,-0.2958
0.1584,-0.1784,0.4703,0.8073,-0.0039,0.3977,0.2402,0.8453,-0.0053,0.1620
-0.0211,0.1186,0.3436,0.3824,0.1041,0.7027,-0.2829,-0.2859,0.1663,0.2507
-0.1082,0.3447,0.4213,0.0653,0.0922,0.2975,1.0208,0.4872,0.1774,0.2949
0.5687,0.8251,0.1217,-0.2422,0.1546,0.1941,0.2056,0.2701,0.2120,0.3564
-0.3310,0.5148,0.1891,0.2412,-0.3270,-0.5249,-0.1464,0.6429,0.1466,-0.2068
-0.5462,-0.0030,-0.2630,-0.6294,0.0811,-0.6229,0.6826,-0.2125,-0.5314,-1.0278
-0.2741,-0.1593,-0.8630,-0.9057,0.0403,-0.1936,0.0521,-0.1189,-0.4484,-0.2451
-0.1183,0.0291,-1.0146,-0.6701,0.0328,-0.1597,-0.5129,-0.4044,-0.0880,0.3300
-0.1127,0.0106,-0.8265,-0.5991,-0.2147,-0.6132,1.1512,-0.0269,0.0825,0.4087
-0.5403,-0.1144,-0.4697,-0.5403,-1.0235,-1.3806,-0.0543,0.0610,-0.0124,0.1257
-0.4742,-0.1446,-0.4808,-0.4708,-1.0608,-1.2814,0.7538,-0.0856,-0.0433,0.0293
-0.7031,-0.5825,-0.6225,-0.2658,-1.2612,-0.7876,-0.6059,-0.4978,-0.6099,-0.6053
-0.8238,-0.9132,-0.9170,-0.5148,-1.0075,-0.7135,-0.4583,-1.0129,-1.0239,-1.0387
-0.7895,-0.9107,-1.0771,-0.6310,-1.2544,-0.8650,-0.2099,-1.0287,-1.2816,-1.0651
0.0262,-0.4090,-0.6987,-0.4121,-0.8392,-0.1194,-0.8554,-1.0976,-0.7114,-0.3713
-0.4589,-1.0024,-0.0461,0.7211,-0.9341,-0.5581,-0.6589,-0.7026,-0.3605,0.0207
-0.5775,-0.8724,0.0814,0.6142,-0.6328,-0.9147,-0.5236,-0.4250,-0.3885,-0.2144
-0.6344,-0.7330,0.2000,0.1918,-0.5557,-0.9782,0.2777,0.0307,-0.0854,0.0989
-0.5643,-0.3851,-0.0129,-0.4252,-0.1893,-0.8362,0.5732,-0.2293,0.2044,0.2619
-0.8595,-0.6609,-0.3574,-1.2244,-0.0280,-1.1046,-0.4489,-0.8192,0.1050,-0.0466
-0.9480,-0.8941,-0.9801,-1.5667,-0.1298,-0.9922,-0.7111,-0.9559,-0.2965,-0.3801
-1.0612,-0.6271,-1.0836,-1.1335,0.2197,-1.1667,-0.8222,-0.8250,-0.0857,-0.3244
-1.0352,-0.2267,-0.4709,-1.1151,0.5703,-0.9189,0.1232,-0.3490,0.0577,-0.2055
0.0187,-0.0303,0.0869,-0.4251,0.6785,-0.1820,0.1629,-0.3233,0.4581,0.4897
0.5211,0.4141,0.7106,0.3789,0.8401,0.3595,0.7165,0.6783,0.7067,0.8254
0.4105,0.4145,0.4915,-0.1765,0.2158,0.4441,1.9856,0.9273,-0.0328,0.2209
0.6862,0.0859,0.0115,0.0612,0.0081,0.6692,1.1160,0.8491,-0.3947,-0.0828
0.7012,0.2473,-0.0369,0.7439,0.2735,0.6781,0.3213,1.1379,-0.5191,-0.2405
0.9289,0.4257,-0.0117,-0.0486,0.1845,0.9713,0.0926,0.5499,-0.5378,-0.4463
0.5393,-0.0534,0.0510,0.3174,-0.1046,0.6770,-0.2279,0.7902,-0.9237,-0.7032
0.0887,-0.0757,-0.0506,0.3352,0.1120,0.5726,0.3528,0.6803,-0.3850,-0.5690
-0.3698,-0.1349,0.0287,-0.2589,0.2583,0.0652,-0.0373,0.2953,-0.5381,-0.5801
0.1395,0.0504,0.2883,-0.0605,0.4994,0.2781,-0.1700,0.1387,-0.1439,-0.2009
0.6000,0.5436,0.4639,0.3975,0.3703,0.1367,-0.6267,0.5987,0.6311,0.4875
0.5476,0.9069,0.5571,0.0657,0.6245,-0.2011,0.1374,0.7817,0.9024,0.6961
0.5814,0.4395,0.7062,0.4828,0.4807,0.1088,0.5868,0.4486,0.6022,0.3459
0.7864,0.2044,-0.0376,-0.0267,0.5747,0.1481,-0.2524,0.1342,0.2154,-0.0970
-0.3211,-0.7178,0.3242,0.4271,0.1215,-0.3279,-0.3380,-0.5147,-0.6773,-0.8631
0.0748,-0.4031,0.1536,0.9079,0.1802,-0.1553,-2.0826,-1.7469,-0.8096,-0.8743
-0.7341,-0.2996,0.5092,-0.1376,-0.1460,-0.3229,0.5626,-0.6078,-0.3379,-0.3925
-0.5192,-0.2634,0.0766,-0.1698,-0.3857,-0.1761,0.9371,0.4448,-0.3833,-0.4726
-0.7095,-0.2388,-0.1727,-0.2345,-0.4048,-0.6847,0.0382,-0.4371,-0.3901,-0.9796
-1.0145,-0.5385,-0.1296,0.5045,-0.8563,-1.0230,-1.3272,-1.2562,-1.1342,-1.4355
-0.9422,-0.8674,-0.1347,0.4054,-0.8679,-0.8204,-2.3335,-1.0716,-1.2231,-1.3515
-1.2586,-1.4476,-0.0278,0.1463,-0.9095,-0.8911,-0.8237,-0.8618,-1.4419,-1.2244
-0.2488,-0.6592,0.0908,0.4795,-0.3252,-0.4614,-1.5855,-0.7776,-0.7947,-0.6617
-0.0542,-0.2802,0.2979,0.0583,-0.3331,-0.5387,-1.3680,-0.8129,-0.1614,-0.1939
0.0880,-0.1835,0.0880,-0.4350,-0.2538,-0.7378,-0.7948,-0.3416,-0.4996,-0.3926
0.3528,0.1468,-0.0655,-0.4780,0.2213,0.1401,-1.0147,0.4522,-0.2101,-0.1867
0.2009,0.1159,0.0646,-0.3971,0.2635,0.6458,1.2926,0.4073,0.0730,0.1346
-0.0690,-0.1609,0.0884,0.3273,0.1903,0.5412,0.7192,0.6035,0.1494,0.2506
0.3960,0.1891,-0.0210,0.1555,0.5358,0.6341,-0.3810,0.1535,0.3310,0.4466
0.1277,0.4467,0.3647,-0.1510,0.6177,0.6262,0.0618,0.7721,0.6365,0.5545
-0.0066,0.2936,0.5869,0.1275,0.0624,0.5779,1.5698,1.0331,0.5794,0.7193
0.5251,0.5588,0.1547,-0.0963,0.3545,0.2665,-0.2966,0.7547,0.6698,1.0219
