IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.0975,-0.5155,0.3630,-0.0111,-0.3666,0.5875,-0.2950,0.2782,-0.6981,-0.2044
0.3285,0.4464,0.1193,0.2083,0.1172,0.6862,0.0148,0.3026,-0.0903,0.1347
0.1006,0.6094,0.2118,-0.0322,0.0949,0.1942,0.0915,0.0990,0.1408,0.2950
-0.5582,-0.6358,0.2974,0.0553,-0.1594,0.1645,-0.1759,0.1410,-0.2852,-0.0577
0.0758,-0.0591,0.5562,0.8322,0.7919,0.1838,-0.5540,-0.3555,0.4917,0.3098
-0.5475,-0.4990,-0.2419,0.2727,0.5726,0.5934,-0.1784,-0.5650,-0.2200,0.0546
-0.4416,-0.5063,-0.2360,0.2913,0.4371,0.0469,-0.4416,-0.3685,-0.2569,-0.3658
-0.3978,-0.3051,-0.1250,0.6258,0.4109,0.4228,-0.7031,-0.2064,-0.3430,-0.1331
-0.1990,0.0641,-0.4488,-0.1831,0.6965,0.1613,-0.5831,0.0047,-0.0365,0.1945
-0.8703,-0.7508,-0.0664,-0.2815,-0.7085,-0.6866,-0.4629,0.2154,-0.3709,-0.2540
-0.3199,-0.2931,0.1258,0.0138,-0.2630,-0.2831,0.5428,-0.0114,0.0247,-0.1255
-0.2364,0.2408,0.1506,-0.4533,0.1639,-0.2202,-1.0519,-0.2116,0.2264,-0.1744
-0.2997,-0.0955,0.0730,-0.5548,-0.2581,-0.4097,-1.0615,-0.9665,0.0359,-0.2895
0.2700,0.4765,0.0450,-0.6254,-0.2138,-0.5945,-0.1068,-0.8476,0.3970,-0.3120
0.3139,0.3643,-0.4621,-0.6521,0.1956,-0.1059,-1.4821,-0.9530,0.0465,-0.1511
0.6450,0.4857,-0.9096,-0.9262,-0.0576,-0.4017,-1.2203,-0.4465,0.3386,0.2966
0.2367,0.0511,-0.5777,-0.5289,-0.8242,-0.5552,-0.0858,0.0708,-0.1824,-0.1132
0.5856,0.4689,-0.4768,-0.5621,-0.1893,-0.1429,-0.7155,-0.1755,0.4920,0.3524
-0.1372,-0.0548,-0.4809,-0.8711,-0.4232,-0.1147,-0.8115,-0.1210,0.4382,0.3754
0.1017,-0.1685,-0.3061,-0.4548,-0.4097,-0.7899,-0.0613,0.4314,0.3940,0.3631
-0.1894,-0.2381,-0.2233,-0.0532,-0.3853,-0.1429,-0.5414,-0.3146,0.4063,0.3728
-0.1359,-0.2525,-0.5006,-0.1596,-0.5704,0.2376,-0.2271,-0.3778,0.2969,0.2613
0.0478,-0.4165,0.0946,0.2200,-0.8344,-0.0782,0.6296,0.6453,0.0758,-0.1064
0.1974,-0.1278,0.2232,0.3667,-0.4608,0.4399,0.2986,0.5235,-0.2824,-0.1491
0.4345,0.2711,-0.5143,-0.2841,-0.1317,0.2121,0.8404,0.1312,0.1918,0.1755
-0.3589,-0.5839,-0.2350,-0.2045,-0.6776,-0.0535,1.0240,1.0267,-0.3851,-0.3877
0.4755,-0.1105,-0.1047,0.2731,-0.0736,0.5860,1.1687,0.6995,-0.1129,0.0014
0.4407,-0.0023,0.0196,0.0209,0.2196,0.8881,-0.3667,-0.0013,0.0680,0.1595
0.1484,-0.2245,-0.3741,0.0702,0.2173,1.1555,-0.4688,-0.2958,0.0596,0.2079
0.1469,-0.4324,0.3684,0.2463,-0.1970,0.4246,0.5380,-0.2623,0.0605,0.0110
-0.4397,-0.7397,0.6159,0.6181,0.1119,0.1504,-0.3697,-0.3507,-0.4404,-0.1851
0.4471,0.0022,0.1154,0.3446,0.8343,0.9383,0.0794,-0.0211,-0.1445,0.1970
-0.0742,-0.2300,0.2924,-0.2818,0.6028,0.4710,-0.1308,-0.3059,-0.4349,-0.0710
-0.1214,-0.5014,-0.1637,-0.2943,0.0731,0.2430,0.2183,0.1582,-0.7882,-0.3743
0.3732,0.0514,-0.6392,-0.0197,-0.0325,-0.0094,0.4204,0.2511,0.0334,-0.0815
0.2965,0.1831,-0.3184,-0.2364,0.2436,0.0336,0.5103,0.0290,0.1082,0.0589
0.3486,0.3185,0.1189,0.4587,-0.6222,-0.7389,1.0464,0.0488,-0.2093,-0.1364
0.2741,0.1759,-0.3429,0.1586,-0.2055,0.3343,0.4313,-0.3988,0.3652,0.2927
-0.6419,-0.9182,-0.6740,-0.3682,-0.1464,0.3866,-0.3314,-0.9604,-0.4141,-0.3233
-0.5931,-0.7535,-0.4193,-0.3978,-0.1548,-0.2944,0.6165,-0.4150,-0.4556,-0.4850
-0.4432,-0.4696,-0.4462,-0.3254,0.0698,-0.0402,0.6420,-0.3242,-0.2918,-0.5950
-0.5469,-0.1476,0.2577,-0.0204,0.2930,-0.4355,0.8026,-0.0187,-0.1462,-0.6306
-0.7793,-0.4332,0.2764,-0.0715,0.1841,-0.3407,-0.1443,-0.5058,-0.2564,-0.4854
-0.1887,0.2626,-0.0201,-0.0454,0.5734,-0.4058,0.1566,-0.6188,0.1494,-0.0378
-0.1795,0.1666,0.1536,0.2521,0.6270,-0.2080,1.4904,-0.6642,0.1962,-0.2065
-0.2169,0.0729,0.2483,0.1645,0.0781,-0.4284,1.1886,-0.1632,0.0204,-0.4886
-0.1337,-0.1061,-0.2411,-0.2252,0.2509,-0.2275,0.2183,0.1581,-0.5636,-0.7696
0.4562,0.5395,-0.9280,-0.6868,0.7061,0.0587,-0.6595,-0.1453,-0.2100,-0.1314
0.4572,0.4366,-1.3809,-0.8742,0.0580,-0.1403,-0.3706,-0.2533,-0.1165,-0.2121
-0.1042,-0.4434,-0.5975,-0.5549,-0.2368,-0.2245,0.1401,-0.1759,-0.6525,-0.4050
0.2535,-0.2380,-0.7904,-0.2448,-0.7686,-0.6552,-0.4865,-0.1301,-0.3091,-0.1249
0.6069,0.2772,-0.3265,-0.0587,-0.5181,-0.5060,-0.3087,0.0288,0.1336,0.2035
-0.0054,0.2149,0.2712,0.0976,-0.0164,0.2489,-0.5008,0.3590,0.1435,0.2894
0.7089,1.0410,-0.1973,0.3278,0.2033,0.5364,-0.5975,-0.4416,0.6724,0.8937
0.1088,0.8994,0.0753,0.0378,0.0499,0.3041,0.0482,-0.2204,0.6132,0.8472
0.3784,0.9497,0.7683,0.4702,0.1178,-0.5370,0.5003,0.7811,0.2823,0.7623
1.0050,1.2721,1.1639,0.7981,0.3341,-0.7584,1.0784,1.5845,0.4095,0.6554
-0.1099,0.9716,1.3457,0.8768,0.2082,-0.8218,0.6900,1.2285,0.1798,0.2689
0.4938,1.1265,1.4396,1.0493,0.0925,-0.7942,1.2112,1.3148,0.5732,0.5357
0.5179,1.0664,1.4738,1.1208,0.7011,-0.1718,0.8413,1.6585,0.9927,1.0934
0.4797,0.7868,1.3545,1.2227,0.6626,0.2211,0.8364,1.9428,0.9142,0.8152
0.7155,0.6865,1.0142,0.9338,0.4845,-0.0846,0.2745,1.2407,1.0856,1.0152
0.4128,0.1221,0.8767,1.0420,0.0547,0.2989,-0.1399,0.5219,0.7385,0.9411
0.6750,0.4018,1.2394,0.9607,-0.4112,-0.1613,0.8055,1.7374,1.2209,1.2427
0.2742,0.2433,1.2579,1.3519,0.0258,0.1533,0.7979,1.2057,0.9552,1.2071
0.7651,0.8575,1.2837,1.2842,0.6181,0.3976,0.5317,0.6093,1.5023,1.7904
0.6328,0.5853,1.1886,1.3922,-0.0728,0.2754,0.0141,0.8085,0.9664,1.4337
0.8878,0.5630,0.8036,1.0880,-0.3650,-0.2804,1.4180,0.6545,0.7688,1.5003
