IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.4016,0.0614,0.5558,0.2806,0.7731,0.2674,0.3059,-0.6365,0.3985,0.2578
0.5183,0.3657,0.8117,0.3359,0.4966,0.0292,-0.1138,-0.7917,0.5259,0.4131
0.2450,0.2402,0.3147,0.4958,-0.0968,-0.1236,-0.8997,-0.8302,0.0637,-0.2341
0.4162,0.5290,0.2897,0.1699,0.4558,0.2432,-0.3728,-0.8133,0.2379,0.1374
0.3473,0.7406,0.0696,0.2467,0.3356,0.0129,0.5351,-0.5647,-0.0883,0.1168
0.1207,0.1543,0.3014,0.2800,0.2575,0.0910,-0.2271,-0.1528,0.1321,0.2116
-0.0949,0.0982,0.2237,0.6903,0.1516,0.0102,-0.3843,0.0862,0.0295,0.0618
0.1090,0.1158,0.3766,0.8660,0.0924,0.4146,-0.3122,0.0904,0.5926,0.6696
-0.3006,0.1293,0.7977,0.9885,-0.1744,0.0457,0.2971,0.7386,0.0741,0.0656
-0.3225,0.2337,0.6755,0.2695,0.4044,0.0961,0.6905,0.7740,0.5060,0.5406
-0.3967,0.2907,0.3690,0.3018,-0.0508,-0.5087,-0.0072,0.5877,-0.0685,-0.1484
0.0274,0.3464,0.2421,0.3319,0.3026,-0.1761,0.3964,0.2537,-0.0257,0.0455
0.1729,-0.0612,-0.0253,0.1874,0.3623,-0.2041,-0.6237,0.3972,-0.1969,0.0498
0.2128,-0.0698,0.2699,0.3350,0.1294,-0.1835,-0.5440,0.8906,0.2499,0.3469
-0.3508,0.0956,0.4545,0.6308,-0.0300,-0.1387,-0.8186,0.4776,0.2870,0.4084
-0.3469,-0.2865,-0.2051,-0.0235,-0.0738,-0.0628,-0.1551,-0.1213,0.3730,0.3985
-0.5207,-0.8067,-0.3783,-0.2740,-0.3429,-0.3743,0.3215,-0.4792,0.0101,0.0546
-0.8471,-0.7639,-1.0328,-0.8468,-0.7189,-0.5834,-0.5854,0.0127,-0.5620,-0.4484
-0.1908,-0.6400,-1.2568,-0.6965,-0.5673,-0.0719,0.8549,0.2813,-0.8558,-0.6054
-0.0259,-0.1446,-0.7452,-0.3658,-0.4233,-0.1091,0.1506,0.2017,-0.2422,-0.0847
-0.4646,-0.1229,-0.3619,-0.3222,0.0986,0.2313,0.5081,0.4025,-0.1848,-0.2554
-0.7348,-0.3821,-0.2334,-0.1164,-0.2076,-0.0194,0.2443,-0.3859,-0.5785,-0.7048
-0.6759,-0.7694,-0.4677,-0.3440,-0.1566,-0.2799,0.1408,-0.3896,-1.0719,-1.0695
-0.7341,-0.2943,-0.5114,-0.3976,-0.0773,-0.1948,0.0164,0.3521,-0.8896,-0.7743
-0.2782,-0.1583,-0.4769,-0.9355,-0.3707,-0.2034,-0.1222,0.4376,-0.6281,-0.4745
-0.6066,-0.5224,-0.4092,-0.6766,-0.6923,-0.3743,-0.9777,-0.0929,-0.8878,-1.1814
-0.6599,-0.7334,-0.7413,-1.1542,-0.6817,-0.5739,0.1780,-0.5306,-0.8478,-1.3131
-0.7477,-0.5124,-1.4511,-1.2100,-0.7951,-0.3295,-0.0012,-0.3520,-0.9522,-1.1447
-0.2354,-0.1729,-0.9811,-0.7764,-0.3922,-0.0971,-0.1131,-0.5268,-0.4629,-0.6066
-0.2423,-0.3613,-1.0651,-0.7300,-0.3523,-0.2493,-0.7339,-0.6188,-0.7205,-0.7758
0.0233,-0.5092,-1.1190,-1.0495,-0.4133,-0.0213,-1.4586,-0.8058,-0.7404,-0.5989
-0.1107,-0.4251,-0.7382,-0.3468,-0.4071,0.0951,-0.5253,-0.2792,-0.5695,-0.5127
0.2390,0.0484,-0.1859,0.0044,0.1001,0.0079,-0.6954,0.0885,0.0405,0.0709
0.3910,0.1332,0.2316,0.0648,0.0221,-0.2601,-0.0130,0.4775,0.4378,0.4751
0.2383,-0.3172,-0.0926,-0.5568,-0.1465,-0.2417,1.0530,0.5514,0.3070,0.3224
0.3384,-0.1421,0.0603,-0.0185,-0.0100,-0.1360,0.2528,-0.3315,0.1794,0.1993
0.2996,0.0033,0.7366,0.4596,0.1246,0.1724,0.0088,-0.5148,0.0961,0.2674
0.3143,0.0079,0.7014,0.7669,0.0312,0.6230,0.2642,-0.2053,-0.1171,0.3318
0.4347,0.0884,0.6933,0.4883,-0.2789,0.4104,0.9016,-0.0229,-0.1583,0.2805
0.6204,-0.0886,1.0235,0.9069,0.3999,0.8404,1.0282,0.3961,-0.3150,0.2553
0.2270,-0.0958,0.6342,0.9169,0.2858,0.5262,0.0182,0.7085,-0.1012,0.3674
0.0716,-0.1412,0.5613,0.3932,0.3050,1.0095,0.4906,0.3899,-0.2449,-0.1937
-0.3727,-0.2043,0.3016,0.0112,0.1128,0.8052,0.0674,-0.2835,-0.6509,-0.6713
-0.1084,-0.1302,-0.3527,-0.5577,-0.0630,0.2582,-1.2142,-0.5893,-0.3951,-0.4938
-0.1109,-0.1485,-0.7805,-0.9269,-0.5872,0.1639,-0.9907,-0.7507,-0.4854,-0.5280
0.2752,0.0836,-0.8674,-0.9886,0.0271,0.5118,-1.2634,-0.6031,0.0384,0.2284
0.7279,-0.0079,-0.8110,-0.4472,-0.0869,0.7106,-1.0836,-0.8341,-0.1421,0.0929
0.9442,0.3070,-0.2320,0.2927,0.2851,0.7483,0.0714,0.0301,0.1239,0.1665
0.4820,0.3287,0.4503,0.5227,0.2814,0.0823,0.2132,0.2278,0.0643,-0.0170
-0.0399,0.1641,0.5942,0.4496,0.1566,-0.3758,0.4014,-0.1299,0.1077,-0.2611
-0.2292,0.3911,0.5715,0.7015,-0.0628,-0.8734,-0.6981,-0.0045,0.2834,-0.0369
0.5641,0.5251,0.6844,0.6665,0.1153,-0.5856,-0.8409,0.1944,1.0443,1.0232
0.4772,0.7508,1.0138,0.9022,0.2020,-0.4804,0.1737,0.4033,1.6675,1.4402
0.6683,0.9264,1.2479,0.8439,0.4451,-0.2589,1.3979,0.8837,1.0737,0.7830
1.2048,1.0316,1.1362,0.4672,0.7153,0.2150,1.3849,0.7575,1.5714,1.3452
0.7367,0.6750,1.2602,0.5914,0.1039,0.0320,0.3560,0.5771,1.1318,1.0266
0.7639,0.4893,0.8144,0.1249,0.0535,0.0034,0.9069,0.4962,1.3316,1.0226
0.3004,0.5590,0.4552,-0.2521,0.1056,-0.5927,0.0189,1.0788,0.9598,0.6090
-0.2260,0.3559,-0.2670,-0.5052,0.3513,-0.5540,0.3024,0.3950,1.0450,0.6064
-0.2537,0.2607,-0.0798,-0.2673,0.3500,-0.6387,1.2352,0.7196,0.8682,0.4427
-0.1258,0.3766,0.1692,0.1092,0.5372,-0.4474,1.6776,0.6609,0.5104,0.2133
0.0425,0.6279,-0.0637,-0.0678,0.4357,-0.2067,1.0845,0.3820,0.4366,0.2352
0.4051,0.9041,-0.0440,0.0167,0.6847,0.3134,1.1640,0.6846,0.1491,0.1360
0.6612,1.4699,-0.4759,-0.2452,0.7260,0.1835,1.7562,0.3736,0.3708,0.2398
0.6989,1.3817,-0.6624,-0.2886,1.0126,0.3801,0.9693,0.1544,0.0687,0.1135
0.1931,0.7327,-0.6620,-0.8765,0.7213,0.1113,0.4635,-0.1621,0.0411,-0.0365
-0.6248,0.1165,-0.2809,-0.5056,0.4497,-0.1284,1.0904,-0.3683,-0.4255,-0.5160
-0.5049,-0.1825,-0.3114,-0.6174,-0.0393,-0.4888,-0.1096,-0.4035,-0.1342,-0.3198
-0.3518,-0.3528,-0.1717,-0.1797,-0.2052,-0.3280,0.1744,-0.5852,0.0879,-0.1553
0.1147,-0.0248,-0.2454,-1.0385,0.0996,-0.2358,0.2552,-0.7719,0.8390,0.6411
0.3713,0.2936,-0.1396,-0.0181,0.0759,0.1551,0.3175,0.4836,1.0973,0.9353
0.3254,0.0520,0.4600,0.2563,-0.0731,0.0999,0.0805,0.2126,1.3288,0.7903
0.1068,-0.2907,0.6641,0.4085,-0.0328,-0.1567,0.4526,0.2129,0.8519,0.8562
0.0161,-0.1765,0.7983,0.5677,0.0700,-0.1880,0.2959,0.2253,0.8585,0.6922
0.1786,-0.3114,0.9412,0.6356,-0.0476,-0.1912,0.2209,0.2401,0.3488,0.2882
-0.2323,-0.6480,0.9264,0.8446,-0.2344,-0.2979,0.1954,0.1762,0.0965,0.1646
-0.6888,-0.5357,0.8031,0.3464,-0.6263,-0.4510,-0.7329,-0.2916,-0.7461,-0.7005
-1.1753,-0.6107,-0.0032,-0.6350,-0.9012,-0.6203,-2.0463,-1.1611,-1.1758,-1.3551
-1.1281,-0.8696,-1.2465,-1.3863,-0.9577,-1.1188,-1.9696,-1.7058,-1.5985,-1.6606
-0.8682,-1.0082,-1.0663,-0.8660,-0.9553,-0.7654,-0.6308,-0.9321,-1.0468,-0.8755
-0.5668,-1.0841,-0.2526,-0.0708,-0.8228,-0.0711,-1.0728,-0.0134,-0.4610,-0.3235
-0.4336,-1.1620,-0.0140,0.1819,-0.7748,-0.3272,-0.3954,0.1986,-0.4088,0.0768
0.0593,-0.7571,-0.1860,0.0284,-0.4696,-0.2156,-0.8032,-0.5030,0.0027,0.3438
-0.0177,-0.4725,-0.4604,-0.2363,-0.4359,0.1047,0.1458,-0.1656,0.1973,0.4225
0.2199,-0.1383,-0.3368,0.0550,-0.1982,-0.1978,0.1370,-0.0370,0.1972,0.3913
0.0095,-0.1918,-0.7529,-0.5167,-0.3828,-0.2378,-1.0897,-0.6554,0.0976,0.3018
0.2199,-0.1553,-0.7983,-0.4644,-0.2568,0.2020,-0.8163,-0.9088,0.1865,0.4489
0.4475,0.1533,-0.7002,-0.5438,-0.2105,0.0222,-0.3722,-0.4469,0.4644,0.5522
-0.0921,-0.0461,-0.4773,-0.3349,-0.3637,0.1484,0.1086,-0.6678,0.2997,0.3434
-0.2334,-0.2818,-0.4497,-0.1473,-0.7753,-0.1865,-0.1099,-0.2473,0.1979,0.1773
-0.4514,-0.1047,-0.0054,-0.2737,-0.3777,-0.2003,0.2626,0.2717,0.1712,0.3629
-0.2657,0.0835,0.3076,-0.0277,0.1329,0.2926,0.0403,0.5815,0.4196,0.4484
0.3895,0.5606,0.7009,0.5370,0.3473,0.6439,-0.5260,0.3571,0.5952,0.7572
0.3343,0.4984,1.0012,0.8542,0.4600,0.6321,0.9882,1.0387,0.6196,0.7325
0.7889,0.3177,0.5691,0.7069,0.6004,0.7140,-0.2238,0.5464,0.6649,0.6786
0.5149,0.2296,1.0900,0.7230,0.4293,0.8793,1.2321,0.7737,0.6871,0.5579
0.0726,-0.4442,0.7572,0.3510,-0.3591,0.4388,1.8167,0.7386,0.3409,0.5826
-0.5108,-0.9067,0.6076,0.3548,-0.7893,-0.0284,0.4040,-0.3335,0.0026,0.0364
-0.5097,-0.7973,0.6597,0.4236,-0.9517,-0.0103,-0.6611,-0.3601,-0.2833,-0.2318
-0.5028,-0.7453,0.5514,0.0338,-0.4805,0.0970,-0.4866,0.6188,-0.0569,-0.0465
-0.1455,-0.1578,0.3706,-0.0663,-0.1567,-0.0150,1.2552,1.2843,-0.0126,0.0941
0.2603,0.0492,0.3399,0.2481,-0.0539,0.3127,0.9067,0.6231,-0.0096,0.2993
0.3266,0.0601,-0.1136,0.2423,0.1122,0.3166,0.1904,-0.1611,-0.4088,-0.0713
0.5743,0.0957,-0.3674,0.0358,0.0955,0.3939,-0.1223,-0.1055,-0.5455,-0.4067
0.2615,0.1616,-0.5184,-0.2991,0.0252,-0.0348,0.2099,-0.1955,-0.9010,-0.6828
0.6003,0.5682,-0.6088,-0.5990,0.3435,0.5426,-0.1602,0.0606,-0.4202,-0.1904
0.3962,0.8156,-0.1070,0.1124,0.5332,0.8871,0.1531,0.5313,-0.4808,-0.3064
0.4307,0.6729,-0.2484,-0.1936,0.4475,0.6023,-0.7653,-0.0080,-0.7723,-0.7599
0.1701,0.1062,-0.2615,0.0209,-0.1565,0.3464,-1.0195,-1.0862,-1.3743,-1.4336
0.3608,-0.2798,-0.6570,-0.4186,-0.0528,0.6385,-1.6608,-2.0448,-0.9014,-0.8613
0.6539,0.0244,-0.4108,-0.3740,0.0983,0.7838,-0.3964,-0.4656,-0.3664,-0.3888
0.9449,0.5010,-0.2990,-0.0115,0.1879,0.8269,-0.4169,0.3865,0.1612,0.1538
1.1762,0.9582,-0.1261,-0.1130,0.2374,0.4238,-0.9933,0.3576,0.7885,0.7730
1.2226,1.1954,0.3146,0.2610,0.5786,0.1783,1.4074,0.5335,0.7774,0.8519
1.0317,1.2584,0.6399,0.6525,0.7842,0.5742,1.5701,1.3452,1.1176,1.3049
1.2125,1.5167,0.3446,0.3761,0.7415,0.4863,1.6918,1.5806,0.9784,1.4169
1.4373,1.6085,0.2343,0.5985,0.7248,0.7341,1.5883,1.7245,1.4991,1.7054
1.4305,1.4723,0.7091,0.6888,0.9988,0.7332,2.2024,1.4940,1.3343,1.6071
1.7988,1.6569,0.6060,0.4724,1.3612,1.0929,1.3310,1.5122,1.7576,2.0383
1.3757,1.4486,0.4772,0.5851,1.2446,1.3991,-0.6132,1.2377,1.1924,1.2799
1.2466,1.2697,0.2353,0.4366,1.4834,1.2127,0.2340,0.7104,0.9967,1.2056
0.6761,0.9532,0.5170,0.5243,1.2426,0.8743,0.9395,0.7170,0.6528,0.6824
0.3341,0.4723,0.5555,0.7742,0.9901,0.6731,0.0362,1.1087,0.8910,1.0241
-0.3732,0.0445,0.7244,0.7705,0.2714,0.3082,1.3000,1.4337,0.3829,0.3942
-0.5162,-0.3442,0.8619,0.8636,0.0913,0.1740,0.8220,1.6914,0.1231,0.2677
-1.2926,-0.5867,0.9732,1.2530,0.1291,0.0611,-0.1781,1.3854,0.0394,0.2591
-0.7496,-0.3911,1.1352,1.6676,-0.1520,-0.0914,0.6580,1.9437,-0.2096,0.0564
-0.3555,-0.2484,0.5387,0.9778,-0.0672,0.3455,1.5325,1.2763,0.0520,0.4787
-0.5785,-0.5356,0.0104,0.9473,-0.0739,0.3578,0.8754,0.4686,-0.1283,0.1892
-0.4828,-0.3104,0.0293,0.8756,0.0817,0.2536,0.3040,0.8028,0.1366,0.4241
-0.5244,-0.2474,0.6083,1.0325,-0.0236,0.1139,0.3107,1.1528,-0.0283,0.1967
-0.3318,-0.1625,0.7749,0.8873,-0.0995,0.1439,1.0688,1.7364,0.3874,0.5273
-0.8600,-0.3192,1.5353,1.3927,-0.5223,-0.0137,0.2942,0.9154,-0.2163,-0.1975
-0.7104,-0.8094,0.9458,0.5921,-0.5429,-0.0604,0.7750,0.4698,-0.3549,-0.3704
-0.8955,-1.0325,0.0348,0.1946,-0.8751,-0.5162,-0.9181,-0.5220,-0.8332,-0.9717
-0.6066,-0.6336,-0.6731,-0.6142,-0.9385,-0.9843,-1.3597,-1.4167,-0.9739,-1.1514
-0.7631,-0.3882,-1.1970,-1.4838,-1.0942,-0.9681,-0.8600,-1.0318,-0.8204,-1.0065
-0.3429,-0.2530,-1.5772,-1.6377,-0.7790,-1.0932,-0.7512,-1.4775,-0.7280,-0.9251
-0.3014,0.2304,-1.5994,-1.9809,-0.6517,-0.7435,0.5357,-1.0501,-0.2623,-0.4567
-0.4546,-0.5035,-1.4697,-1.5765,-0.8860,-0.8932,-0.1146,-0.7053,-0.5028,-0.4352
-0.5451,-0.9988,-1.1211,-1.6257,-0.7853,-0.6347,0.0737,-0.5236,-0.2159,-0.0457
-0.7279,-0.6927,-0.6863,-0.9265,-0.3482,-0.6464,0.1369,-0.4754,-0.1361,-0.1818
-0.5783,-0.1653,-0.3536,-0.3192,0.1283,-0.5576,-0.3120,-0.2282,0.2035,-0.0164
-0.9256,-0.4461,-0.0805,-0.2859,-0.0858,-0.3937,1.2014,-0.5796,-0.0521,-0.5816
-0.7804,-0.8700,-0.6468,-0.5361,-0.5571,-0.9746,-0.4086,-1.6390,-0.4825,-0.8344
-0.2876,-0.9902,-0.9535,-0.3227,-0.4125,-0.8207,-1.3465,-1.4663,-0.9031,-0.9935
-0.4718,-1.1723,-1.0107,-0.3496,-0.8890,-0.7914,-0.9040,-1.8923,-1.4291,-1.3311
-0.1670,-1.0528,-0.8358,-0.3528,-0.8460,-0.8315,-0.5454,-1.8092,-0.8066,-0.6017
-0.2786,-0.8438,-0.6519,-0.3823,-1.1343,-0.6053,-2.1136,-1.2781,-1.0713,-1.0439
-0.4210,-0.7728,-1.0257,-0.6447,-0.6073,-0.5430,-0.7864,-1.0257,-0.4724,-0.5449
-0.2437,-0.3344,-0.2862,-0.1533,-0.2914,-0.4734,-0.5340,-0.8489,-0.1726,-0.0836
-0.0816,-0.1889,-0.1617,0.1927,-0.1666,-0.0236,-0.8637,-0.8500,-0.1068,0.1685
0.1709,-0.1167,-0.2664,0.0228,0.1130,0.4769,-0.7522,0.3367,0.3125,0.5276
-0.2453,-0.3750,0.3571,0.5339,0.1415,0.6042,-0.3027,0.0513,-0.1500,0.0189
-0.3175,-1.0203,0.4297,0.4690,-0.3142,0.2890,-0.0614,-0.3776,-0.7143,-0.6019
-0.3114,-0.9062,0.1150,-0.1100,-0.2039,0.1203,-0.6952,-0.5265,-0.5714,-0.4000
-0.2579,-0.8405,-0.3077,-0.2897,-0.2926,-0.0515,-1.1562,-0.8118,-0.9625,-1.0075
0.4236,-0.4046,-0.4883,-0.5473,0.2530,0.5267,-0.6443,-0.9308,-0.2299,-0.3352
0.4092,-0.1044,-0.2342,-0.4139,0.4840,0.4883,0.1358,-1.0862,-0.2251,-0.3881
0.4529,-0.2423,-0.2442,-0.2627,0.3629,0.3090,-0.5718,-0.6693,-0.1725,-0.4042
0.4560,0.0517,-0.2083,0.0992,0.5301,0.0255,-0.3592,-0.4869,-0.0714,-0.3005
0.8063,0.4747,0.2237,0.2560,0.4965,0.3411,-0.9852,-0.7347,0.1799,-0.1032
0.7551,0.8178,0.5207,0.6251,0.8059,0.3970,0.6245,-0.1490,0.4636,0.1107
0.6226,0.8282,0.3488,0.5226,0.4435,-0.1559,0.6716,0.3668,0.2203,-0.0771
0.4750,0.7976,-0.1134,0.0553,0.4368,-0.1478,1.5729,-0.4555,0.6572,0.2779
0.1165,0.4100,-0.0712,0.0341,0.3824,-0.3246,0.8071,-0.6168,0.1767,-0.1284
0.2170,0.1746,-0.1498,0.0061,0.5476,-0.1212,-0.2403,-0.4973,0.4796,0.1331
-0.0212,0.0261,-0.0729,0.1628,0.3229,0.1888,0.4065,0.3794,0.1447,-0.0442
-0.0314,0.0317,-0.2056,-0.2234,0.1658,-0.0681,-0.7456,-0.2496,0.3183,0.6254
-0.3186,-0.0945,-0.0926,-0.0818,-0.1269,0.0808,-0.5219,0.6077,-0.1797,0.2542
-0.4418,-0.4500,0.2704,-0.0152,-0.2728,-0.1141,-0.1648,0.4347,-0.5185,-0.0787
-0.1431,-0.2494,0.9205,-0.0014,0.1254,-0.3092,0.2293,1.2202,0.0866,-0.0654
-0.7685,-0.3188,1.3984,0.4941,-0.3371,-0.4990,0.6462,1.4701,0.0950,-0.1446
-0.4730,-0.4594,1.0270,0.0700,-0.3504,-0.8594,0.1707,-0.0797,0.3474,0.1598
-0.2622,-0.2434,0.4539,-0.0589,-0.2200,-0.9015,-0.5223,-0.0366,0.3021,-0.0744
-0.2218,0.1107,0.4070,0.3533,0.1167,-0.4871,-0.4795,0.0040,-0.0599,-0.3131
-0.2827,0.0341,0.5809,0.7547,0.1230,-0.2612,-0.9419,0.5805,-0.3304,-0.4030
0.0362,0.1345,0.1609,0.8720,0.1500,-0.1941,-0.3541,0.1862,-0.4360,-0.2637
-0.2257,0.0492,0.2571,1.0947,0.0276,-0.1037,0.4712,0.4493,-0.8083,-0.6148
