IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.0536,1.2037,1.3367,0.7179,1.7888,0.3505,-0.1399,-0.4606,1.1394,0.2728
-0.9632,0.4634,0.0838,-0.2047,1.0145,-0.2223,-2.0104,-1.7434,0.1700,-0.6372
-1.6496,-0.6608,-0.6580,-1.3318,-0.0077,-1.1584,-1.5686,-1.6128,-0.6141,-1.1292
-1.0195,-1.4830,-0.9590,-1.0123,-0.2650,-1.2367,-1.1234,-1.1440,-0.7019,-0.6293
-0.4647,-0.9070,-0.7689,-0.6472,-0.1469,-0.1749,-0.8685,-0.7787,-0.3370,-0.1651
-0.0819,-0.4399,-0.8401,-0.7921,0.0851,-0.0985,-0.6985,-0.4506,0.1433,0.2510
0.3334,-0.3049,-0.0006,0.1293,0.1777,0.0462,-0.1121,0.1078,0.5712,0.7617
0.1532,0.0338,0.0741,0.1995,0.2767,0.2681,0.4122,-0.3003,0.2842,0.5241
0.5391,-0.4004,-0.3697,-0.3114,0.1268,0.1528,0.1181,-0.0431,0.1568,0.5462
0.2648,-0.3759,-0.1945,-0.1986,0.3209,0.2173,0.5624,-0.1636,0.0774,0.6292
0.2938,-0.3899,0.1795,0.0990,0.1011,0.1558,0.1207,0.4863,0.7682,0.8286
0.5317,0.0992,0.7041,0.7243,0.6319,0.4354,0.7717,0.7312,0.5919,0.8733
0.7536,0.4320,0.3329,0.3627,0.8201,0.5482,0.4281,0.3170,0.7668,0.8631
0.0744,0.3145,-0.4371,-0.3841,0.4651,0.7326,0.2615,-0.2991,0.3070,0.5303
0.4632,-0.3161,-0.5345,-0.2975,0.1356,0.4249,0.1846,-0.5595,0.2103,0.3612
0.0461,-0.7883,0.0498,0.3834,-0.6820,0.1351,0.5759,0.3213,-0.7707,-0.3749
0.2341,-0.5378,-0.0698,0.5164,-0.7346,0.3854,-0.4491,-0.5015,-1.1780,-0.9795
-0.0185,-0.2300,-0.2000,0.2258,-0.7933,0.3243,0.4617,-0.6240,-1.0140,-0.9565
-0.2305,0.0718,0.2486,0.2979,-0.7163,0.0533,0.1438,0.9480,-0.5074,-0.5265
-0.6084,-0.1387,0.6429,0.6706,-0.2641,-0.0234,0.6654,0.3981,-0.6175,-0.5706
-0.4046,0.1787,0.5506,0.3855,-0.1363,0.2984,0.8282,0.1706,-0.6363,-0.9423
-0.0456,0.3294,0.0754,-0.1047,-0.1079,0.2532,-0.0513,0.3128,-0.5915,-0.6988
0.4428,0.0698,0.0446,-0.0038,-0.3327,0.4992,0.2106,0.1309,-0.0108,0.0372
0.3674,0.1347,0.0557,0.1711,-0.1936,0.1441,1.2810,0.4491,0.1412,0.1597
0.4513,0.2997,0.3551,0.7330,-0.0590,0.2022,0.6335,0.5739,0.0207,0.0016
0.0411,0.4179,0.2442,0.2561,-0.0413,0.0854,-1.1819,-0.2580,-0.1894,-0.2707
-0.1428,-0.0705,-0.5711,-0.7655,-0.4020,-0.3383,-1.9859,-0.5865,0.2268,-0.0228
0.0068,-0.5214,-0.1167,-0.5142,-0.1368,-0.1390,0.3433,0.6257,0.1736,0.1408
-0.0933,-0.7280,-0.6027,-0.8266,-0.6362,-0.7203,-0.0464,0.1137,-0.3379,-0.1298
0.0702,0.1042,-0.1458,-0.1240,-0.1314,0.0131,-0.1641,0.2174,-0.4756,-0.3743
0.2734,0.5471,-0.0386,-0.1102,0.3116,0.4533,0.2557,0.1628,0.0643,-0.0853
-0.2827,0.1504,0.3538,0.1499,0.1277,0.0650,0.4532,0.4555,0.0111,-0.0126
-0.1617,0.3957,0.3142,0.1884,0.0514,-0.0808,0.5087,0.1827,0.0817,-0.1461
0.3918,1.0594,0.4275,0.4708,0.4165,0.4588,0.2301,0.3775,0.1733,0.0334
0.5747,0.9458,-0.0636,0.0163,0.2101,0.2724,-0.1347,-0.0515,0.2634,0.2748
0.7249,0.3576,-0.1098,-0.0855,-0.0713,0.1637,0.2490,0.6851,0.7989,0.8351
0.6248,0.3349,-0.1922,0.1987,0.2158,0.7209,0.6512,0.4622,0.2275,0.6545
0.5329,0.5632,-0.1228,0.1793,0.3387,0.5218,-0.4714,0.4892,0.0829,0.4296
-0.0547,0.6527,-0.0586,0.0640,0.1228,0.4545,-0.0534,0.3510,0.0026,0.2479
-0.4656,0.2503,0.2044,0.0829,-0.4253,-0.5007,0.3187,0.1040,0.5561,0.5696
-0.1074,0.3428,0.1244,0.3460,-0.2394,-0.0656,0.5349,0.5284,0.1014,0.2182
0.0847,0.1533,-0.2799,-0.0508,-0.0406,0.1180,0.3099,0.7659,-0.0926,-0.3146
0.0104,-0.1506,-0.2712,-0.1645,-0.0136,0.4549,-0.3229,0.4261,-0.3467,-0.3171
0.0003,0.1738,0.0847,-0.1120,0.2656,-0.2078,0.1936,0.5773,0.5156,0.1664
-0.4107,0.6011,0.7200,0.1887,0.6014,-0.6883,0.4837,0.8950,0.4541,-0.2421
-0.6253,0.4732,0.6377,0.1692,0.7053,-0.6430,0.3858,0.1334,0.3963,-0.2739
-0.3975,-0.2888,0.0946,-0.3007,-0.5875,-0.7063,0.8040,1.0743,0.2119,0.0967
-0.2388,-0.8652,-0.2662,-0.3332,-1.1429,-0.8085,0.5648,0.6484,0.2433,0.3410
-0.2509,-0.5235,-0.0445,-0.0919,-0.7842,-0.5271,0.7529,-0.2881,-0.1267,-0.0712
-0.6182,-0.6622,-0.3586,-0.3655,-0.8787,-0.4145,-0.3511,-0.3360,-0.0534,-0.0556
-0.4127,-0.8633,-0.2474,0.1339,-0.8888,-0.3181,-0.0671,-0.2175,-0.1306,-0.0767
-0.0909,-0.4051,-0.2036,0.1245,-1.0209,-0.0884,-0.2427,0.1858,-0.4302,-0.1766
0.0899,-0.2123,-0.4343,-0.0538,-0.3865,0.2193,-0.1477,0.1149,-0.4398,-0.1760
-0.2721,-0.1866,-0.0228,0.2679,-0.2102,0.0569,-0.4305,0.2499,0.1115,0.2156
0.0409,0.6117,0.5727,0.6953,0.3477,0.1514,0.4315,0.5507,0.2835,-0.0401
-0.1165,0.9783,0.5468,0.5974,0.7865,0.4338,0.4595,-0.1146,0.1534,-0.1803
-0.5016,0.6012,0.2502,0.1273,0.4190,0.2083,0.1649,-0.3466,0.0201,-0.1001
-0.0990,0.2967,0.0194,0.1050,0.3614,-0.2537,-1.1382,0.0106,0.2081,-0.1704
-0.4283,-0.0401,-0.1374,-0.4839,0.7262,-0.5113,-2.5470,-0.5343,-0.5998,-0.8343
-0.7778,-0.2778,-0.1411,-0.5460,-0.5017,-0.9756,0.5380,0.1216,-0.7531,-0.6937
-0.2846,-0.3500,-0.8454,-0.9054,-0.9339,-1.4879,0.6389,-0.4178,-0.0548,-0.1004
-0.3817,-0.3815,-0.0921,-0.1203,-0.7328,-1.3827,0.7418,1.0486,-0.5135,-0.2903
-0.1570,-0.0206,-0.5087,-0.5333,-0.4273,-0.8449,0.7205,0.0487,-0.3694,-0.2650
-0.3848,-0.1884,-0.6295,-0.4784,-0.1378,-0.2360,0.3633,-0.3977,-0.0399,-0.0484
-0.5327,-0.1237,-0.0699,0.0083,0.0408,-0.0754,0.5945,0.3032,0.2893,0.2292
-0.1387,0.3778,0.1370,0.3502,0.2547,0.6235,0.6594,-0.1279,-0.2796,-0.3089
0.1196,0.4845,-0.3822,-0.1281,0.5775,0.6219,0.0901,0.0886,-0.9455,-1.2328
0.0058,0.4930,-0.5259,-0.4813,0.7538,0.5757,-0.4835,-0.6277,-0.9573,-1.6650
