IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.7291,0.4934,0.2019,-0.4662,0.2015,-0.1798,-1.0169,-2.4033,1.7166,1.4770
0.7732,-0.0483,-0.3937,-0.3746,-0.7708,-0.1688,-1.5301,-1.6849,0.9238,0.8432
1.1620,-0.0746,-1.0516,-0.4854,-0.6048,-0.0273,-1.4493,-0.8865,0.2831,0.8412
0.8909,0.3024,-1.4280,-0.7996,-0.6133,-0.2619,-1.2449,-1.3366,0.1713,0.7058
0.8075,0.6325,-0.6385,-0.2312,-0.1534,-0.1849,-1.4018,-0.8730,-0.0052,0.3401
0.1172,0.1089,-0.6407,-0.2154,-0.2368,-0.4137,-0.9552,-1.1463,-0.4867,-0.8143
-0.4041,0.2407,-0.7484,-0.6755,-0.1301,-0.7578,-1.3943,-1.5267,-0.3859,-0.8083
-0.8846,-0.2993,-0.8676,-1.2413,-0.5453,-0.8076,-1.8911,-1.4604,-0.6016,-0.7393
-0.4087,-0.5160,-0.7231,-1.5211,-0.6436,-0.5422,-1.3006,-1.1647,-0.3141,-0.1645
-0.2334,-0.4900,-0.6149,-0.7613,-0.7506,-0.5311,-1.0707,-1.0982,-0.2925,-0.3468
-0.2107,-0.6301,0.0167,-0.0146,-0.4515,-0.9363,-0.4876,-1.2330,-0.6383,-0.7789
-0.3083,-0.5400,-0.3084,-0.0294,-0.1000,-0.5754,-0.3915,-1.2003,-0.4921,-0.4100
-0.2182,-0.5744,-0.8095,-0.5168,-0.4040,-0.5080,-0.9652,-1.3253,-0.5856,-0.3640
-0.6967,-1.0383,-1.1294,-0.6834,-0.4727,-0.7474,-1.0637,-1.7421,-0.7710,-0.7625
-0.5434,-0.4992,-0.5484,-0.8685,-0.2930,-0.9423,-0.3179,-2.0879,-0.2166,-0.6621
-0.3986,-0.3622,-0.6529,-0.9127,-0.3143,-0.8641,-1.4744,-2.5090,-0.2373,-0.4312
0.1232,-0.1078,-1.1777,-0.8976,-0.2994,-0.3812,-0.6814,-1.5629,-0.0528,-0.0713
0.0578,0.2004,-0.5723,-0.1643,0.0640,0.1458,-0.3250,-0.8469,-0.0419,-0.0218
0.3244,0.5049,-0.1508,-0.0296,0.0033,0.6549,0.4593,0.6223,0.0112,0.5069
-0.0663,0.7129,0.2924,0.7512,0.1121,0.7325,1.0129,1.1677,0.1168,0.4350
-0.5446,0.8216,0.4985,0.3515,0.3504,0.6797,1.7838,1.6589,0.6477,0.7449
