IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.2603,1.1205,-0.1700,-0.4930,1.3424,0.4061,-1.4112,-1.3559,0.6028,0.4687
-0.8748,-0.1864,-1.5473,-1.4950,0.2446,-0.5261,-1.4235,-1.9110,-0.3507,-0.4510
-0.5140,-0.3043,-1.6728,-1.2571,-0.0905,-0.2909,-1.2136,-1.7147,-0.3659,-0.3298
0.4801,0.2519,-0.9422,-0.8340,0.3697,0.2552,-0.2149,-1.2047,0.5486,0.6505
0.7610,0.3564,-0.5587,-0.1871,0.2835,0.6275,-0.1335,-0.6439,0.7877,0.9743
0.4350,0.2110,-0.6674,-0.3160,0.1536,0.5879,-0.2960,-0.3051,0.1884,0.3018
-0.0281,0.0170,-0.5021,-0.5590,-0.4136,0.1276,-0.6399,-0.3304,0.1729,0.2382
0.2212,0.4451,-0.4637,-0.5134,-0.1448,0.1386,-0.7255,-0.0858,0.4717,0.7984
0.4263,0.6418,-0.0025,-0.0986,-0.0084,0.3789,0.1840,0.2234,0.4204,0.7203
0.4788,0.3027,0.3692,0.3133,0.2758,0.5487,0.0842,-0.0531,0.2656,0.0168
0.2431,0.0280,0.2315,0.1860,0.0068,0.4295,0.2751,-0.2033,0.2419,-0.2011
-0.2746,-0.2211,-0.3269,-0.2699,-0.4186,0.2897,0.2653,-0.2206,-0.4255,-0.5035
0.1630,-0.0833,-0.3956,-0.4948,-0.3103,0.0880,0.1454,0.0669,-0.2974,-0.3292
0.1221,-0.2605,-0.2890,-0.3153,0.0876,0.3213,-0.3684,-0.3197,0.0588,0.1999
0.1237,-0.0993,0.4040,0.3615,0.1883,0.4303,0.2001,0.3178,0.1603,0.2566
0.0216,0.0153,0.3732,0.5732,0.1702,0.2626,-0.1488,-0.1542,-0.1813,-0.0599
0.2049,-0.0029,0.5087,0.4769,-0.0199,0.1565,1.1711,0.5666,-0.1516,0.0028
0.0914,-0.0261,0.6731,0.5612,-0.0461,0.0610,1.1819,0.9373,0.0749,0.3433
-0.0477,-0.2116,1.0376,1.0185,-0.0142,0.1333,0.6160,0.9793,0.0315,0.3354
-0.1252,-0.2513,1.0040,0.8003,0.4048,0.1201,0.5865,0.2483,-0.0781,-0.3091
-0.1724,-0.3633,0.5686,0.0952,0.6075,0.3079,0.0876,0.2141,-0.4938,-0.4840
-0.5506,-0.6364,0.3231,0.2287,0.3563,-0.0667,0.5605,-0.0528,-0.7866,-0.9106
-1.0869,-0.7328,-0.0403,0.1059,-0.0509,-0.2873,-0.0552,0.1990,-0.8453,-1.0869
-0.6458,0.0121,0.1324,0.0170,0.3842,0.0287,0.4024,0.4552,-0.4587,-0.8023
-0.1046,0.0093,0.3333,-0.0082,0.4169,0.0136,-0.2033,0.1273,0.0116,-0.1175
-0.1655,-0.5916,0.3685,0.3710,-0.1624,-0.3900,-0.1911,-0.0800,-0.0825,0.0099
-0.2396,-0.3751,0.1801,0.2421,-0.4309,-0.3947,0.0393,0.2878,-0.0309,-0.1363
-0.2036,0.2932,0.2642,0.0842,-0.0589,-0.2114,-0.2227,0.2604,-0.1119,-0.1913
-0.1332,-0.1793,0.3057,-0.0291,-0.3450,-0.2883,-0.2823,-0.2421,-0.0429,-0.0430
0.2796,-0.3449,0.0454,-0.0431,-0.2942,-0.2985,-0.3754,0.3112,0.0860,-0.0538
0.4305,-0.3164,-0.0838,-0.1048,-0.7963,-0.2803,-0.0349,-0.4841,0.1982,0.1509
-0.0289,-0.4285,0.0550,0.2828,-0.6833,-0.1493,0.1286,-0.0784,0.0301,0.2194
0.4001,-0.4599,-0.1440,0.2523,-0.7419,0.1731,-0.8198,-0.0685,-0.1808,-0.0837
0.4415,0.1711,0.0187,0.4370,-0.5137,0.3634,-0.0645,-0.2292,0.1072,0.3498
0.1716,0.0683,0.4684,0.5468,-0.4717,-0.0866,1.3191,0.5209,0.0111,0.0099
0.5126,0.7360,0.8970,0.8560,0.6144,0.4767,0.9433,0.8198,0.2866,0.0969
