IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.7048,0.7215,0.2428,0.2999,-0.3643,0.8233,-0.0396,0.3710,0.2544,0.3490
0.1052,0.2942,0.3994,0.5075,-0.1582,0.3866,0.6562,0.0424,0.3392,0.2732
0.2933,0.2791,0.3815,0.3988,-0.0630,0.0478,-0.6922,-0.4685,0.7608,0.6406
0.1441,0.4333,0.2439,0.0713,0.0585,0.1638,-0.4009,-0.4222,0.6717,0.6682
0.2464,0.2105,0.3723,0.6121,0.5239,0.1782,-0.3386,0.0223,0.3671,0.3654
-0.0016,0.2901,0.5138,0.6844,0.4507,0.3115,0.0062,-0.2496,0.3660,0.2804
0.1895,-0.0289,0.7296,0.9951,0.2405,0.1585,-0.7793,0.3609,0.3786,0.4392
-0.6271,-0.2441,0.4089,0.9724,0.1830,0.0201,-0.4347,-0.3677,-0.2316,-0.3362
-0.2151,-0.2973,-0.5461,0.0103,0.2038,0.0279,-0.5093,-0.7349,-0.2105,-0.0089
-0.0266,-0.1869,-0.1358,-0.4475,0.0109,-0.1907,-0.9623,-1.0459,-0.3894,-0.2720
-0.5468,-0.4134,-0.7528,-0.8856,0.1958,-0.6007,0.1421,-0.3012,-0.7407,-0.6190
-0.4260,0.4030,-0.5372,-0.3269,0.4416,-0.4995,-0.6162,-0.2170,-0.1456,-0.2229
-0.6719,0.2519,-0.2003,-0.1600,-0.2359,-1.0425,-1.1212,-0.5828,-0.0516,-0.2287
-0.7561,-0.1974,-0.0015,0.0270,-0.3977,-1.2959,-1.0700,-0.3375,-0.5188,-0.7036
-0.7778,-0.8822,-0.0603,0.1880,-0.7605,-1.0409,-1.3954,-1.3232,-0.2578,-0.4295
-0.7089,-1.2102,-0.1886,-0.1263,-0.8524,-1.0150,-0.7077,-1.0990,-0.4748,-0.6074
-1.0126,-1.2208,-0.6659,-0.6872,-1.1394,-1.1206,-0.7716,-1.6180,-0.5314,-0.6193
-0.7525,-1.1711,-0.9436,-0.6181,-0.9129,-0.9588,-0.5214,-1.2076,-0.8446,-0.8148
-0.4662,-0.4948,-0.9358,-0.5223,-0.8010,-0.7061,-0.6220,-0.0332,-0.4957,-0.5117
-0.0804,-0.3363,-0.0942,0.0365,-0.2934,-0.1259,-0.0771,-0.3044,-0.6525,-0.4988
0.0022,-0.3267,-1.0831,-0.7876,-0.4324,-0.1011,-0.1608,-0.3966,-0.5500,-0.5140
0.1324,-0.1279,-0.4285,-0.1993,-0.2244,0.2091,0.1351,-0.3554,-0.4242,-0.4842
0.3096,-0.1061,-0.7157,-0.9846,-0.0287,0.3720,-0.8858,-0.2481,-0.4297,-0.5874
