IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.2254,0.7064,-0.1184,-0.4398,1.0679,1.0423,0.2068,-0.2633,0.0448,-0.1097
-0.0745,0.4418,-0.1213,-0.0204,0.2505,0.1800,-1.0911,-1.2017,0.1087,0.2323
0.0705,0.3014,-0.1646,-0.4786,-0.2898,-0.2061,0.2262,-0.5787,-0.1333,0.2764
-0.0278,0.3612,-0.2479,-0.1537,-0.4573,-0.3871,-0.6954,-0.0094,0.0431,0.2002
-0.1928,0.0011,-0.3731,-0.5354,-0.3949,-0.3304,-0.6121,-0.2844,0.0976,0.2584
-0.6160,-0.4687,-0.4900,-0.5006,-0.6347,-0.4889,-0.2179,-1.0712,0.0212,0.2841
-0.6993,-0.5723,-0.1527,-0.6801,-0.7557,-0.6222,-0.3002,-0.3650,-0.3178,-0.2982
-0.0231,-0.1825,0.5082,0.2055,-0.2818,0.0290,0.6846,-0.4257,-0.1899,-0.1697
0.0547,-0.3790,0.2173,-0.0637,-0.3931,0.0888,0.1778,-0.5375,-0.2074,-0.1036
-0.3501,-0.6086,0.0256,-0.1647,-0.5921,0.3292,-0.8356,-0.1296,-0.8262,-0.7126
-0.7014,-0.5380,-0.3537,-0.2785,-0.9500,-0.2802,-0.3244,-0.7361,-1.0615,-1.0951
-0.8183,-0.4781,-0.6669,-0.9602,-0.4902,-0.4086,0.6897,-0.5068,-0.8706,-0.7168
-0.6599,-0.5900,-0.2459,-0.0427,-1.0935,-0.7835,-1.3813,-0.0454,-0.8518,-0.7756
-0.0904,0.0655,-0.0842,-0.4227,-0.7811,-0.5618,-0.9514,-0.7001,-0.5031,-0.2561
-0.2902,-0.2438,-0.1613,-0.1575,-0.9922,-0.5357,-1.4790,-0.8180,-0.3872,0.1702
0.2800,-0.3180,-0.1919,-0.1921,-0.8956,-0.5032,-0.1200,-0.0751,-0.2752,-0.0290
0.2288,-0.2259,-0.0654,0.1193,-0.2810,-0.0068,0.4924,-0.6033,0.2688,0.5952
0.0744,-0.1059,0.0346,0.1507,-0.1095,-0.1186,-0.0778,0.0023,0.2375,0.2892
0.2999,-0.2482,0.5859,0.7042,-0.0540,-0.0033,0.4786,0.5585,0.3046,0.1071
0.1419,0.0791,0.6799,0.8615,0.3446,0.1276,0.4104,0.2912,0.6619,0.2104
0.1489,0.0871,0.2788,0.6757,0.3896,0.4593,0.2567,0.7079,0.6274,0.1699
-0.0407,0.2220,0.0740,0.1100,0.2982,0.4698,-0.2497,-0.0598,0.7417,0.0702
-0.1460,0.5424,0.0008,-0.4495,0.7682,0.7893,0.5144,0.3115,0.7256,0.1809
-0.0719,0.4097,-0.0516,0.4869,0.6584,0.1539,0.0448,0.3705,0.4157,-0.1468
0.7132,0.7241,0.1697,0.5860,0.9304,0.0746,0.9742,-0.0195,0.2651,-0.2710
0.0283,0.2275,0.5513,1.0947,0.6641,0.0535,-0.0186,0.2282,0.0380,-0.1087
0.2636,-0.2027,0.5926,0.9815,0.2518,0.0218,0.9586,0.4859,-0.0072,-0.1438
0.2078,0.0629,-0.2809,0.3213,0.2103,0.3464,0.3619,-0.0837,0.4467,0.2798
0.0149,-0.2923,-0.7872,-0.0632,-0.3566,-0.1404,-0.2100,0.6177,-0.0472,-0.0473
0.1914,-0.4390,-0.1238,0.7965,-0.3592,-0.2646,0.2242,0.2740,-0.1986,-0.0211
0.5314,0.2113,0.1431,0.4089,0.0518,0.0257,0.1414,0.0752,-0.0490,0.1917
0.7296,0.3708,0.6307,0.7919,0.5684,0.5247,0.3287,0.8676,0.1144,0.5462
0.6467,0.2735,0.2357,-0.0772,0.7807,0.5910,0.2403,0.4133,0.2073,0.5649
0.4248,0.0946,-0.3253,-0.1866,0.7819,0.8659,0.0102,0.4559,0.1630,0.5184
0.1036,-0.1477,0.0225,0.5474,0.4911,0.1632,-0.2182,0.0893,-0.4157,-0.2092
0.6340,0.3905,0.4047,0.8424,0.1387,0.3963,0.0216,-0.9066,-0.2040,0.0600
0.5908,0.1191,0.4344,1.1007,-0.4321,0.3264,-0.8242,-0.1097,-0.2636,-0.0037
0.9269,0.0257,0.7723,1.3790,-0.0586,0.4371,-0.2715,1.0496,0.0806,0.2905
0.2567,-0.0493,0.3960,0.6897,0.1821,0.3306,0.2151,0.8762,0.4859,0.6819
-0.5122,-0.1279,0.3161,0.2300,0.0102,0.0887,0.9099,1.0256,0.4738,0.1999
-0.2685,0.1840,0.2063,-0.4037,0.3815,0.1541,-0.0129,-0.1867,0.6074,0.3299
-0.3674,-0.1243,-0.2543,-0.8421,-0.0847,-0.0199,-0.5878,-0.4341,0.0682,-0.1168
-0.0197,-0.2435,-0.3931,-0.2925,-0.1087,-0.0531,-0.7384,-0.2758,-0.4526,-0.5378
0.4106,-0.1600,-0.3746,-0.4656,0.3024,0.7933,0.6036,-0.2390,-0.5234,-0.5278
0.0703,-0.3439,-0.2933,-0.1802,-0.0116,1.0195,0.5872,0.5306,-0.4443,-0.5471
-0.3829,-0.6665,0.0048,-0.3234,0.0834,-0.0814,0.0868,-0.1557,-0.5569,-1.0148
-0.2111,-0.0727,-0.0704,-0.2792,0.3821,0.1225,-0.0404,-0.6496,-0.2749,-0.3316
0.2816,-0.0532,-0.8093,-0.6738,-0.0783,0.6024,-0.8692,-0.2735,-0.5119,-0.2207
0.3234,-0.1407,-0.1871,0.0966,-0.2729,0.7013,-0.5657,0.2802,-0.1202,0.0811
0.2025,-0.3324,-0.2666,-0.4453,-0.5274,0.3994,0.8122,0.1893,0.1889,0.5115
0.1764,-0.3153,0.1642,0.2823,-0.2875,0.1770,0.8601,0.7474,0.0251,0.3237
