IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.4691,-0.3125,0.3086,0.2214,-0.6170,-0.1058,-0.0719,-0.1332,-0.3806,-0.1829
-0.0571,-0.1895,0.1077,0.2237,-0.1367,0.1950,-0.0870,-0.0373,-0.2904,-0.0894
-0.4117,-0.4939,-0.1918,-0.1558,-0.2288,0.2280,-0.0880,-0.3074,-0.4012,-0.3418
-0.5480,-0.4010,-0.5776,-0.4047,-0.3786,-0.0838,-0.7321,-0.8955,-0.4705,-0.3608
-0.5611,-0.4277,-0.6122,-0.3700,-0.3179,-0.0061,-0.6362,-0.6061,-0.2879,-0.2080
-0.6619,-0.2026,-0.6345,-0.4342,-0.2474,-0.0981,-0.2833,-0.2245,-0.3316,-0.1774
-0.5064,0.0130,-0.2355,-0.3577,0.0028,-0.0909,-0.3741,-0.1226,0.2281,0.1229
-0.1927,0.1736,-0.3411,-0.3885,-0.0836,-0.0718,-0.0923,-0.1834,0.1566,0.0577
0.0935,0.3584,-0.6136,-0.5226,0.0164,-0.0598,0.1182,-0.9337,0.1892,0.2378
0.2318,0.1806,-0.6570,-0.4121,0.2184,0.2844,-0.3048,-0.3873,0.3939,0.1820
0.0410,0.2812,-0.5386,-0.4062,-0.0297,-0.0765,0.2401,-0.0814,0.2893,0.1241
0.0639,0.4716,-0.5034,-0.4154,0.0155,-0.2162,0.4318,-0.0912,0.5168,0.4057
0.0964,0.3853,-0.2114,-0.0693,0.1017,0.0129,0.4313,0.1726,0.1296,0.1745
0.3397,0.1976,-0.2236,-0.1643,0.1678,0.1570,0.2743,-0.0241,0.1709,0.1737
0.1626,-0.1971,-0.2558,-0.1432,0.2341,0.3569,0.0138,-0.2949,0.3070,0.3624
-0.3019,-0.4451,-0.0348,0.0596,-0.3599,0.0281,0.1495,-0.2738,0.1021,0.0822
-0.1879,-0.1570,0.0946,0.2625,-0.2268,-0.0987,-0.1350,0.2502,0.1961,0.0611
-0.0761,-0.1465,0.4840,0.7641,-0.0853,-0.0205,-0.1095,0.4963,0.0827,0.0425
-0.0557,0.0932,0.5444,0.4967,-0.0241,-0.1598,0.4092,0.0646,-0.0866,-0.1468
0.1161,0.2465,0.5590,0.5906,0.2718,-0.1104,0.5702,0.0243,0.1192,0.0967
0.5380,0.3088,0.5723,0.6021,0.3166,-0.0214,0.3656,0.2043,-0.0700,-0.0992
0.2468,0.2656,0.3974,0.3643,0.2320,0.0118,0.4087,0.4027,0.1277,0.0805
-0.0602,-0.2361,0.0985,-0.0763,0.0906,-0.0939,0.0390,0.3627,0.1320,-0.0604
0.0917,-0.2886,0.0270,-0.1621,-0.0229,0.1022,-0.1082,0.0150,-0.1393,-0.3375
0.0586,-0.1726,-0.1229,-0.0953,-0.1144,-0.1296,-0.5239,-0.2098,-0.1502,-0.1798
0.3578,-0.0158,0.1820,0.1742,-0.0213,0.1302,-0.0401,0.5049,-0.4013,-0.2186
0.4434,0.0420,0.1944,0.2473,0.0137,0.0533,0.0333,0.6075,-0.2510,-0.1236
0.5228,-0.1259,0.0512,0.1552,0.0382,-0.1045,0.2081,0.2488,0.0765,0.1223
0.4537,-0.1114,0.0497,0.0799,-0.0517,0.0873,0.4097,0.6041,-0.0756,-0.0278
0.3192,0.0422,0.1647,-0.0083,0.0379,0.0802,-0.1969,0.5854,-0.0438,0.0287
0.3518,0.0778,0.1537,0.1762,0.1780,0.2521,0.4008,0.5709,-0.2710,-0.1083
0.2987,0.2428,0.5468,0.4173,0.4750,0.3615,0.4200,0.1735,-0.3145,-0.2016
0.3642,0.2495,0.3828,0.2440,0.3927,0.2724,0.1369,0.4189,-0.6047,-0.4678
-0.1886,-0.0004,0.4109,0.1735,0.1175,0.3220,-0.2090,0.0489,-0.9535,-0.9620
-0.3787,-0.2695,-0.0025,-0.2655,-0.3336,-0.1885,-0.0691,-0.3554,-0.8748,-0.8859
-0.3257,-0.3237,-0.1064,-0.1709,-0.3298,-0.2545,-0.6124,-0.0151,-0.5281,-0.5271
-0.1462,-0.2597,0.0204,-0.2398,-0.0651,0.1077,-0.4670,0.0746,-0.3510,-0.4263
0.1585,-0.3899,-0.2956,-0.1359,-0.0704,0.1668,-0.5016,-0.2606,-0.1071,-0.0257
0.1901,-0.2592,-0.2545,-0.0106,-0.0497,0.3916,-0.7149,-0.1074,-0.3527,-0.1950
0.3586,0.3902,-0.0535,0.0074,0.0019,0.3357,0.1833,0.4340,0.0165,0.0274
0.6088,0.5016,0.0066,-0.1110,0.3192,0.1451,0.2185,0.2764,0.2525,0.3044
0.6268,0.5842,0.4109,0.2837,0.6073,0.1493,0.7824,0.2088,0.3660,0.3584
0.2763,0.3855,0.1684,0.1759,0.5347,0.0894,0.1440,0.0026,0.5729,0.5199
