IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.9154,1.0087,0.7029,0.9085,1.5904,1.2588,-0.3455,0.8829,1.5752,1.0852
0.0995,0.0914,0.1408,-0.2130,-0.0916,0.3682,-0.9106,-0.2815,0.8977,0.9329
-0.6728,-0.3802,-0.8019,-0.9995,-0.6655,-0.7745,0.4057,-0.2120,0.3968,0.3412
0.4305,0.2960,-0.7806,-1.3493,-0.4164,-0.6772,-0.1818,-2.1594,0.3719,0.0983
0.7339,0.7697,-0.6662,-1.0421,0.0014,-0.8243,-0.3781,-0.9502,0.1973,0.0012
0.1062,-0.1186,-0.7472,-1.1748,-0.0937,-0.4550,-0.2906,-0.8512,0.1300,-0.1848
0.2493,0.0704,-0.6796,-0.9602,-0.3325,-0.7244,-0.4687,-0.5019,0.0102,-0.2139
0.2930,0.6140,-0.1760,-0.6271,0.2396,-0.2924,0.0911,-0.2414,-0.1642,-0.1738
-0.0580,0.3774,0.1739,-0.1547,0.1522,-0.3514,0.3831,-0.3915,-0.3546,-0.1579
-0.1707,-0.0279,-0.1879,-0.7641,-0.1467,-0.7014,0.5255,-0.4554,-0.2082,-0.1988
-0.2863,-1.0222,-0.9424,-0.6952,-0.4820,-0.6600,-0.0189,-0.9099,-0.2294,-0.2086
-0.2118,-1.2505,-0.9115,-0.3341,0.0253,-0.0566,-0.4916,-1.4387,-0.3817,-0.1836
0.3925,-0.8452,-0.7427,0.1317,-0.2131,0.3827,-0.1729,0.1896,-0.2977,0.1923
0.5389,-0.2672,-0.1459,0.7754,-0.0646,0.6358,-0.2615,0.6905,0.0746,0.3859
0.4462,0.0331,-0.0200,0.0910,0.3376,0.6870,-0.4463,-0.3194,0.6637,0.8907
0.3507,0.0835,0.2374,0.6701,-0.2222,0.0055,0.2017,-0.2726,0.8450,0.9043
-0.1699,-0.3984,0.0527,0.2046,-0.4017,-0.7270,-0.8997,-0.5240,0.1429,-0.1537
-0.5906,-0.7733,-0.3713,-0.0690,-0.9125,-0.9345,-0.7016,-0.5725,-0.7343,-1.0577
-0.2435,-0.5725,0.1137,0.3940,-0.7518,-0.4708,-0.1850,-0.2101,-0.4528,-0.6080
-0.1548,-0.1897,0.3046,0.4917,-0.4614,0.1909,-0.3897,-0.1649,-0.3403,-0.2454
0.0645,-0.1147,0.6058,0.6980,-0.3722,0.3727,0.4998,0.4480,-0.4043,-0.0225
-0.0231,-0.0206,0.7117,0.5730,0.0174,0.6006,0.5401,0.5238,-0.2025,0.0433
0.0387,-0.0003,0.4471,0.3262,0.0170,0.3356,0.8953,0.8202,0.1607,0.3439
-0.2443,0.1768,0.2652,0.3292,0.3327,-0.0567,0.0542,0.4852,0.1398,-0.2688
-0.3933,0.3018,0.4283,0.0802,0.4355,0.0070,0.2256,0.5738,0.0044,-0.3820
-0.8337,0.1503,1.0563,0.9509,0.3442,0.0350,0.6455,1.0270,-0.5974,-0.6498
