IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.1750,-0.2533,0.0980,0.1482,-0.4012,-0.5502,0.0233,0.8975,-0.0775,-0.1133
0.2497,0.0804,0.3600,0.3825,-0.0333,-0.4679,0.5461,0.8858,0.0484,-0.1022
-0.0501,0.1139,0.2845,0.1132,0.0009,-0.3671,0.0040,0.7576,-0.1285,-0.2896
-0.1978,0.1021,0.1534,0.0863,-0.1230,-0.2212,0.1189,0.7715,-0.3207,-0.2244
-0.0525,-0.2382,-0.4635,-0.4927,-0.0303,0.0766,-0.0704,0.2349,-0.4139,-0.0298
0.2852,-0.1662,-0.4965,-0.1974,-0.3076,-0.0779,-1.8171,-2.4310,0.0394,0.3560
-0.0239,-0.0905,-0.3086,-0.1229,-0.9907,-0.6280,-2.0908,-1.5468,-0.1039,-0.0201
-0.5043,-0.5166,-0.7017,-0.5823,-1.7861,-1.3188,-1.5462,-0.6566,-0.4643,-0.2502
-1.2668,-0.7863,-0.5658,-0.5824,-1.2650,-1.1796,-0.5724,-1.2842,-0.5222,-0.5635
-1.0476,-0.6077,-0.2114,-0.2127,-0.5192,-0.3749,-0.4319,-1.0599,-0.2213,-0.3388
-0.7382,-0.3844,-0.0103,0.0144,-0.2208,0.0753,-0.6366,-0.6971,-0.1312,-0.4808
-0.4827,-0.1866,0.0763,-0.0312,0.0720,0.2351,-0.4276,-0.1328,0.0032,-0.2974
-0.1808,0.0227,0.2515,0.2420,0.0098,0.2891,0.3283,0.0334,0.2595,-0.0618
0.0014,0.1857,0.0686,0.0721,0.3239,0.7264,0.3660,0.1753,0.3737,0.1881
0.1904,0.5198,0.2047,0.0908,0.2589,0.5859,-0.1013,-0.1602,0.6053,0.4900
-0.0620,0.3066,0.2359,0.2219,0.1765,0.3422,-0.0868,-0.1048,0.3238,0.2600
0.1832,0.1712,0.3534,0.5089,0.2197,0.1471,0.7325,0.4642,0.2628,0.3131
0.3671,0.3119,0.1218,0.2546,0.3535,0.2887,0.3301,0.1798,0.3833,0.4326
0.7138,0.5513,0.4187,0.3494,0.5159,0.5583,0.6785,0.2635,0.4249,0.4158
0.4720,0.5264,0.4637,0.5032,0.7483,0.5383,0.4476,0.8421,0.3470,0.2939
0.3914,0.5606,0.7685,0.7143,0.7477,0.5196,0.7805,0.3528,0.3665,0.0817
-0.0556,0.1915,0.4620,0.5207,0.7770,0.5292,-0.0653,-0.0539,0.1721,-0.0361
-0.0064,0.0848,0.6661,0.6165,0.7671,0.2890,0.0631,-0.0675,-0.0573,-0.2972
-0.3123,0.0855,0.3943,0.0733,0.6337,0.2225,-0.3472,-0.1428,-0.0246,-0.1683
0.0772,0.2981,0.2749,0.1048,0.5474,0.3718,-0.0444,-0.0619,0.2186,0.0208
0.1987,0.3571,0.1847,0.1013,0.5632,0.2172,0.3920,-0.0314,0.2668,0.0818
0.0988,0.0217,0.2759,0.2176,0.3388,0.0442,0.1708,0.2462,0.0813,-0.0212
-0.0439,0.0553,-0.0011,-0.0641,0.0919,0.0316,0.0329,-0.0132,0.0053,0.0004
0.2262,0.2343,-0.0369,-0.0933,0.1195,0.3571,0.0688,-0.2070,0.0492,0.1024
0.3077,0.0994,-0.1440,-0.1233,-0.0951,0.3650,-0.1628,0.0277,0.1584,0.2770
0.5047,0.2077,0.1858,0.1686,0.2047,0.4357,-0.0387,0.3733,0.2241,0.2723
0.6087,0.3872,0.3582,0.2536,-0.2805,-0.1198,0.0179,1.1571,0.2925,0.4612
0.3252,0.0471,-0.1381,-0.1683,-0.2596,0.0548,-0.0657,0.6685,0.0078,0.2792
-0.1003,-0.5160,-0.4589,-0.6888,-0.1410,0.1369,-0.4875,-0.3331,-0.5985,-0.1726
0.1359,-0.1502,-0.3253,-0.5948,-0.3802,0.1313,-0.1589,-0.6665,-0.0492,0.3099
-0.0315,-0.3217,-0.3887,-0.3000,-0.3280,0.1150,0.2393,0.2164,0.0068,0.1074
0.1275,-0.0587,-0.1356,-0.1972,-0.3911,-0.4194,0.9012,0.0760,0.0184,0.0251
-0.4622,-0.3594,-0.2459,-0.4651,-0.1838,-0.7966,0.1883,-0.4101,-0.3172,-0.4112
-0.3257,-0.4246,0.0910,0.0283,0.1610,-0.6033,-0.0546,0.2025,-0.6799,-0.5193
-0.1158,-0.2633,0.3017,0.4688,0.3473,-0.1798,0.2352,0.2463,-0.4902,-0.4454
-0.1717,-0.1902,0.1713,0.3035,0.1543,-0.4199,0.0711,-0.0473,-0.1806,-0.3794
-0.1199,-0.0426,-0.1368,-0.0895,0.2170,-0.3578,0.2569,-0.1438,-0.0875,-0.2746
-0.1414,-0.1353,-0.5142,-0.4417,-0.0529,-0.4117,-0.0294,-0.3027,-0.3876,-0.6493
-0.1827,-0.3602,-0.5589,-0.5994,0.1656,-0.2581,-0.0613,-0.2404,-0.8258,-0.8536
-0.1652,-0.3499,-0.3437,-0.2801,-0.0022,-0.1198,0.2662,-0.1591,-0.7203,-0.5034
0.0292,-0.4005,0.0696,0.1512,0.2704,0.1358,0.4154,-0.0947,-0.3549,-0.2182
0.2449,-0.3820,0.3439,0.2330,0.5197,0.3006,0.1254,0.0628,-0.2647,-0.1753
-0.0514,-0.1729,0.1114,0.0698,0.3124,0.3733,0.1153,-0.2254,-0.1208,0.0454
0.3514,0.2175,0.3963,0.3184,0.5517,0.5649,0.9383,0.0988,0.0720,0.2135
0.5498,0.0941,0.6835,0.4820,0.8204,0.7918,0.6849,0.7241,0.3330,0.5084
0.6443,0.3235,0.4985,0.3373,0.8952,0.8101,0.3785,0.0604,0.4394,0.6132
0.8128,0.7029,0.2715,0.1247,0.5816,0.6070,0.5821,0.0273,0.5298,0.7752
0.6384,0.3374,-0.0290,0.0128,0.2162,0.4244,0.5641,-0.2772,0.5048,0.7390
0.3984,-0.1306,-0.0764,0.0253,0.0621,0.5163,0.5417,-0.1178,0.4367,0.6026
0.4706,-0.2257,0.1948,0.3935,0.2133,0.6033,0.1744,-0.3252,0.3929,0.6643
0.1523,-0.3980,0.3693,0.4257,0.2901,0.3193,0.4714,-0.0513,0.3393,0.4588
