A1_L,A1_R,A2_L,A2_R,PCG_L
-1.9521,-0.5702,-1.1881,-1.2311,1.1359
-1.3873,-0.9207,-0.9842,-1.7236,0.1661
0.2800,-0.0512,-0.4524,-0.7868,-0.3239
0.2739,0.1445,-0.0636,0.0236,0.4903
0.8178,0.7348,0.3579,0.5739,-0.0192
1.0508,0.5355,0.2782,0.4914,-0.0036
0.1788,0.2794,-0.6224,-0.0737,0.2219
1.1399,0.4437,-0.6158,-0.0864,-0.6425
-0.1164,0.0426,-1.0369,-0.9792,-0.0468
-0.5825,0.0948,-1.1067,-0.7734,-0.0739
0.7492,0.8464,-0.1232,0.1457,0.1891
1.2471,0.5771,0.9625,0.1632,-0.5681
-0.5238,-0.2367,0.5595,0.3909,0.2906
0.0048,-0.2630,0.6967,0.1907,-0.4172
0.3574,-0.2634,0.5209,0.3952,-0.4430
-0.7069,-0.6261,0.1030,0.3320,-0.4476
-0.7045,-0.9823,-0.3115,-0.2914,-0.6890
0.0889,-0.2011,0.5519,0.4170,-0.9464
0.0024,-0.5374,0.6228,0.1852,-0.1021
-0.1240,0.0058,0.4344,0.4064,0.5734
0.6160,1.1004,0.8206,0.7668,-0.2002
-0.0513,0.6875,0.3002,0.2625,0.1311
-0.5825,0.1257,-0.8191,-0.3163,0.1758
-0.2011,-0.2123,-0.7372,-0.2910,-0.6376
-0.5267,-0.4160,-0.8915,-0.9055,-0.1142
-0.5882,-0.6202,-0.8123,-0.4966,0.5996
-0.1190,-0.0030,-0.0050,0.4947,-0.5106
-0.0668,-0.1965,0.0828,0.1465,-0.4293
-0.9462,-0.5404,0.0021,-0.0602,0.2286
0.2206,-0.2124,0.1793,0.4524,-1.0671
0.1863,-0.3316,0.3837,0.3973,-0.9372
-0.0924,-0.1152,0.4318,0.0003,-0.1658
-0.2482,-0.0750,0.2680,-0.0371,0.0531
0.5067,0.0544,0.4493,0.1215,-0.6578
0.0284,-0.2726,0.4161,0.2615,-0.3770
-0.3630,-0.8093,0.2304,-0.0029,0.2346
-0.4589,-0.2935,-0.0781,-0.2475,-0.0295
0.2720,-0.0118,-0.1495,-0.6465,-0.9483
0.1927,0.1677,0.1672,0.0983,-0.4779
-0.3784,-0.6205,0.0049,0.0602,-0.3189
0.3012,-0.0827,0.2917,0.8000,-0.3391
0.3188,0.1732,-0.0589,-0.0503,-0.7438
-0.4081,-0.3118,-0.2096,0.1313,0.0630
-0.2439,-0.5374,0.2955,-0.0339,-0.1799
-0.1148,-0.6449,-0.0167,-0.0903,-0.2651
-0.2129,-0.2828,-0.1816,-0.7162,-0.0736
-1.1358,-0.8910,-1.2701,-1.4823,-0.6772
-1.8289,-0.9077,-1.5658,-1.0244,-0.8001
-0.7081,-0.1334,-0.4650,-0.1629,0.0473
0.5348,0.3368,0.4235,0.5821,-0.4387
0.0807,0.2523,-0.1949,0.0652,0.3368
-0.5352,-0.0727,-0.8451,-0.3304,0.2509
0.1614,0.3326,-0.2815,0.2539,-0.0838
0.4408,0.6901,0.2361,0.0765,-0.1019
