A1_L,A1_R,A2_L,A2_R,PCG_L
0.0450,-0.0640,-0.0247,-0.8610,0.2971
-0.1697,0.0799,-0.3180,-0.9101,1.2318
0.3012,0.6425,-0.2439,-0.6174,0.2187
0.1639,0.2732,-0.2251,-0.5223,0.7384
0.1305,0.2146,-0.3888,-0.6976,0.2283
0.1052,-0.0509,-0.6657,-0.6429,-0.0896
0.3543,-0.0030,-0.5348,-0.7458,-0.4101
-0.3917,-0.8353,-0.3698,-1.1388,0.7569
-0.2701,-0.6780,-0.1003,-0.9106,-0.0489
-0.2468,-0.8799,-0.1490,-0.6863,0.7827
-0.3424,-0.6815,0.0162,-0.6581,0.3095
-0.2100,-0.6537,0.1349,-0.5848,-0.0100
-0.1758,-0.7407,0.4208,-0.4468,-0.7605
0.2645,-0.2157,1.0436,0.2309,-0.6416
0.5414,-0.0440,0.8064,-0.0007,-1.6905
0.1301,-0.7508,0.1567,-0.3356,-0.6514
-0.1944,-1.0145,1.1426,-0.4514,-1.1522
0.4713,-0.6191,1.2043,0.2615,-0.4343
0.3833,0.1087,0.9778,0.5713,-0.5027
-0.4916,2.0629,-0.0798,2.8597,-2.4484
-1.6688,0.3036,-1.5801,0.5351,-1.4984
-0.4937,-0.4145,-0.5766,-0.4598,-1.2846
-0.6996,-0.6854,-0.3681,-0.2112,-0.6586
0.3739,-0.1618,-0.0704,-0.1355,-0.8031
-0.5322,-0.7924,-0.5088,-0.2600,0.4485
-1.2627,-0.9556,-0.6275,-0.4927,0.5331
-0.5688,0.0037,0.0539,0.2939,0.3646
0.3876,-0.1069,0.1974,0.3229,-0.0340
1.0379,-0.2853,1.3040,0.1148,0.7704
0.3958,0.1177,0.8728,0.4835,0.5230
0.4855,0.6601,0.5505,0.9852,-0.2055
0.5596,1.2355,-0.4388,0.5215,-0.4254
0.2556,1.0181,-0.6878,0.6026,-0.6156
0.0534,0.8000,-0.5799,0.4407,0.0060
0.1910,0.9890,-0.6420,0.3445,0.7256
-0.6994,0.8747,-1.8107,0.1392,-0.7744
-1.6890,-0.2064,-2.0869,-0.3826,-0.5730
-1.4340,-0.6021,-1.1417,-0.5303,-0.3366
0.1817,-0.2431,0.3089,-0.1352,-0.3383
0.9181,0.4971,1.1216,0.5133,0.4723
-0.0481,0.4389,-0.1612,0.2009,-0.5066
0.4142,0.7128,-0.5702,-0.1162,-1.3566
0.0336,0.3645,-0.4766,-0.1967,0.3506
-0.0670,0.2693,-0.4674,0.0482,-0.5601
0.1825,0.0481,-0.5869,-0.0971,-0.2244
-0.6542,-0.7611,-0.9390,-0.7459,-0.7941
-0.5006,-1.0039,-0.6673,-0.8083,-0.1961
-0.7637,-0.6434,-0.8383,-0.5525,0.3706
0.2310,-0.1252,0.2656,0.1684,0.9368
0.1065,0.1968,0.2860,0.3965,0.9516
0.5184,0.2062,0.4591,0.7015,1.2082
-0.1657,-0.2616,0.7196,0.3424,0.7986
-0.0304,-0.3435,0.3812,0.2229,0.3411
0.1557,-0.0864,0.0344,0.0216,-0.5951
0.0483,0.0655,0.0212,0.2705,0.0781
0.3008,0.5239,0.1741,0.3175,-0.2204
-0.0812,0.0739,0.0269,0.1999,0.1643
-0.4651,-0.1244,-0.2474,0.3359,-0.3780
0.4279,0.4268,0.3139,0.5576,0.8552
0.1357,0.6812,0.4056,0.8334,0.6259
0.5932,0.8512,0.5758,0.9213,0.5719
-0.2013,0.5107,-0.2470,0.1885,0.2227
-0.1863,0.1178,-0.2705,0.1397,0.4194
0.5168,0.5775,0.2231,0.2875,-0.2287
0.4105,0.4652,0.1217,0.2981,0.3510
0.5088,0.7461,0.1091,0.3133,0.1386
-0.0099,0.1264,-0.0783,0.1123,-0.3811
0.4864,0.0592,0.1158,0.2613,-0.5103
0.7877,0.2833,0.5270,0.6269,0.8650
0.3652,0.0545,0.5182,0.6299,0.4266
0.7550,0.5544,0.1614,0.7561,0.5662
0.4392,0.5509,-0.2230,0.3393,0.0995
0.5026,0.5040,-0.3879,0.3996,0.0152
0.1249,0.1846,-0.2710,0.2337,0.1464
0.7340,0.5293,0.2621,0.3873,0.5480
0.5227,0.6321,0.4498,0.6067,1.8588
0.7139,0.7632,0.4406,0.8700,0.7896
0.4465,0.0312,0.4803,0.6890,1.2091
-0.2470,-0.3684,0.0558,0.0805,-0.2075
-0.4943,-0.5015,-0.1440,-0.1889,0.0674
-0.5850,-0.7084,-0.2465,-0.2304,-0.4814
-0.2900,-0.4846,0.1251,0.2510,0.3122
-0.0481,-0.2542,0.4184,0.3144,-0.4530
0.5361,0.0102,0.5775,0.4991,0.5147
-0.1995,-0.1748,0.1416,-0.0004,0.5147
-0.0375,-0.4108,0.2733,-0.0259,0.5879
-0.9610,-1.2577,0.1937,-0.7718,0.6021
-0.5550,-1.2483,0.1107,-0.7533,0.2434
-0.9452,-1.3232,-0.1935,-0.7413,-0.0891
-0.3755,-0.9541,-0.0724,-0.4867,-0.5838
-0.4623,-0.7169,-0.3293,-0.8037,-0.1811
-0.0647,0.0490,-0.2155,-0.6002,-0.9939
0.1129,0.1661,0.0412,-0.1116,0.5036
-0.0470,-0.1283,0.0364,-0.1790,-0.4011
0.1334,0.1617,0.3369,0.3096,-0.0053
0.2044,0.1000,0.1868,0.3296,-0.2608
-0.0252,0.0817,0.1623,0.4645,0.2328
-0.1281,-0.1933,0.4974,0.1117,-0.5166
0.2972,0.1085,0.4722,0.3519,0.3338
0.4719,0.5033,0.4871,0.3670,0.1515
0.3310,0.6964,0.3567,0.1188,0.5764
-0.0174,0.4973,-0.1699,-0.0585,-0.0089
0.2769,0.2904,0.1816,0.1532,-0.0203
-0.2535,-0.2035,0.2078,-0.3372,-0.2341
0.3053,-0.0644,0.1285,-0.1503,0.1767
-0.3903,-0.5581,0.1634,-0.3718,0.9133
0.5122,-0.0056,0.6734,0.0318,0.5851
0.3488,0.0863,0.4237,-0.1082,0.8091
0.5527,0.5953,0.6214,0.2955,-0.0740
-0.1900,0.0992,0.5261,0.2553,0.3143
-0.0072,0.1735,0.0586,0.4210,-0.2329
-0.4265,-0.0872,-0.3172,-0.3286,0.0437
0.3427,0.3754,-0.1823,-0.1135,-0.3041
0.1982,0.1724,-0.0274,-0.2011,0.1067
0.8304,0.8898,0.2519,0.0721,-0.1216
0.5072,0.4733,0.3413,-0.0107,0.8923
0.7746,0.6868,0.3340,0.0233,-0.5317
0.0033,0.2280,-0.0609,-0.3610,0.0685
-0.0958,0.1650,-0.0340,-0.5716,-0.2624
-0.4945,-0.3314,-0.1256,-0.5478,0.1285
-0.3917,-0.3115,0.0860,-0.3935,-0.4640
0.0514,-0.5252,0.6042,-0.0662,0.3550
-0.0421,-0.2055,0.4394,0.0846,-0.3048
-0.4024,-0.6850,0.0627,-0.4286,-0.1638
-0.4692,-0.3934,-0.3288,-0.4482,-1.1118
-0.8443,-0.9637,-0.3914,-0.8152,-0.2312
-0.3093,-0.2981,-0.3198,-0.3666,-0.5573
-0.6077,-0.3931,-0.5322,-0.6394,-0.0970
-0.0192,0.4666,0.0475,-0.1394,-0.1915
0.2443,0.5166,0.3435,0.3197,0.9214
0.2271,0.3591,0.4617,0.3784,0.9674
0.2896,0.2330,0.2584,0.4288,1.4722
0.4005,-0.0436,0.2933,0.2641,1.2567
-0.0965,-0.0555,0.2873,0.0828,1.2700
0.2482,-0.0094,0.5708,0.1632,0.6272
0.3530,0.5330,0.5702,0.5732,1.3156
0.3982,0.4666,0.7849,0.6943,0.5168
-0.0059,-0.2304,0.6868,0.4539,0.6092
-0.3010,-0.3301,0.1803,0.0688,0.1260
-0.1710,-0.1838,0.4681,0.1376,0.5930
-0.4552,-0.2619,0.2129,-0.4317,-0.1239
-0.2654,-0.1651,0.0811,-0.2654,0.5035
