A1_L,A1_R,A2_L,A2_R,PCG_L
-0.7961,-0.9115,-0.8801,-0.1805,-0.7724
-1.5756,-2.0499,-1.1231,-1.4277,0.2307
-1.0916,-1.3096,-0.5117,-1.3244,-0.3143
-0.6528,-0.8116,-0.4755,-1.2265,0.1749
0.3630,0.5259,-0.3445,-0.3698,-0.2443
0.3365,0.5638,-0.3006,-0.2921,-0.6287
1.3501,0.5430,0.2196,-0.8700,0.5819
0.2894,0.6958,-0.3290,-1.0776,-0.0470
0.6646,0.9223,-0.0747,-0.3660,-0.1121
0.3052,0.6377,-0.4956,-1.1553,-0.5447
0.6755,0.8633,-0.1607,-0.0950,-0.6391
0.0894,0.1625,-0.2692,-0.6097,0.0017
0.3422,0.2549,0.2523,0.2046,0.2361
-0.4445,-0.1222,-0.1579,-0.0614,0.1948
0.1600,0.6153,0.2403,0.9813,0.6849
0.5098,0.0127,0.3856,0.5175,0.3934
-0.2015,0.2787,0.2358,0.3210,0.0767
-0.2698,-0.4629,0.2510,0.0724,-0.3376
-0.1350,0.2002,0.4965,0.3197,-0.3635
0.4934,0.2074,0.8797,0.6571,0.4398
-0.1743,-0.0309,0.6848,0.5804,0.3173
0.5043,0.3876,0.6015,0.7952,-0.4854
-0.1514,-0.0448,-0.5141,0.1005,0.0863
-0.2924,-0.2312,-0.5788,-0.0556,-0.5871
-0.9682,-1.0070,-1.2273,-0.7129,-0.1403
-0.4842,-0.3359,-0.7492,-0.1741,-0.3805
-0.8555,-0.8380,-0.7625,-0.5059,0.1641
-0.2203,-0.4983,-0.0979,0.0198,-0.1924
-0.7414,-0.0323,-0.2819,-0.1826,-0.1972
0.2232,0.4653,0.6010,0.0880,-0.4775
0.2134,0.1313,0.2719,0.8352,-0.0613
0.4699,0.6847,0.8574,0.3838,-0.0882
0.5160,0.1231,0.9306,1.0641,-0.0662
-0.0147,-0.4022,0.8035,0.5985,1.1300
0.8979,0.5815,1.1231,1.4227,0.4883
1.1995,0.3637,1.1545,0.5199,0.7361
1.0026,0.4513,0.5205,0.2121,0.1055
