A1_L,A1_R,A2_L,A2_R,PCG_L
-1.1331,-1.4721,-0.5485,-0.8749,1.4813
-1.1452,-1.0889,-0.7888,-0.8489,0.9485
-0.7531,-1.2179,-1.0681,-0.5512,0.0119
-1.3758,-1.6936,-1.0141,-1.7436,-0.2904
-1.0762,-0.8924,-1.3064,-1.1785,-0.7718
-0.7352,-0.2397,-1.6416,-0.6542,-0.2251
0.2691,0.5347,-1.1006,-0.0404,0.6458
0.6116,0.3884,-1.5551,-0.6925,-0.4109
0.2081,0.2934,-1.2409,-0.9103,-0.5383
0.2033,0.4544,-1.1496,-0.5827,0.2863
0.8831,0.9818,-0.7126,-0.0768,-0.1500
0.8606,0.8925,-0.9806,-0.1493,-0.1209
0.4784,0.7903,0.0934,0.4743,-0.5323
1.0939,1.1906,0.6609,0.8047,-0.7875
0.6041,0.8110,0.3733,0.9304,-1.1858
0.7732,1.2317,0.9161,1.2760,-0.3914
0.8678,0.6013,1.1497,1.4139,-1.1979
0.3001,0.4287,1.1911,1.3617,-0.8091
-0.5033,-0.7116,0.7992,1.0154,-1.4118
-0.5474,-0.4613,0.6711,0.7273,-0.8501
0.3943,0.2994,1.0649,1.0681,-0.7949
0.7961,0.0316,0.8323,1.2362,-0.4688
-0.1084,0.1071,0.7477,0.6030,-0.1617
0.0077,0.1412,0.8750,0.4697,-0.1434
0.8009,0.4909,1.0249,0.6982,0.5677
0.4355,-0.0695,0.7327,0.5492,0.2373
-0.8288,-0.9527,-0.4916,-0.8577,-1.1056
-0.8485,-1.2931,-0.5621,-1.3490,-0.9793
-0.3461,-0.5792,-0.0413,-0.7286,-0.8279
-0.3628,-0.6097,0.0788,-0.0079,-0.5444
-0.2044,-0.4171,0.5765,0.0418,0.5625
-0.2815,-0.2795,0.4737,0.2763,0.3925
-0.1504,-0.3872,-0.2231,0.2137,-0.1988
-0.7010,-0.2988,-0.7693,-0.5589,-1.1704
-0.5908,-0.5574,0.0596,-0.7036,-0.4182
-0.3493,-0.8064,0.2798,-0.4531,-0.1767
-0.2345,-0.2366,0.0607,-0.2372,-0.9297
0.3481,0.3578,0.2051,-0.4306,-0.2442
0.1573,-0.3000,-0.3296,-0.8761,0.0038
-0.7124,-0.5471,-1.0039,-1.2135,0.2529
-0.4719,-0.1686,-0.6513,-0.7371,-0.2582
-0.1583,-0.1416,-0.0089,-0.5315,0.0515
-0.4457,-0.1231,-0.0502,-0.5663,-0.1880
-0.3643,-0.3715,-0.2141,-0.7042,0.1694
-0.5541,-0.1057,-1.0367,-1.0292,0.3059
0.4350,0.7653,-0.0014,0.0806,0.7723
0.7353,0.3039,0.3993,0.4882,1.1000
-0.6074,-0.5723,-0.4988,-0.0871,0.3769
-0.2201,-0.6853,-1.1949,-0.3999,1.8323
-0.6817,-0.6827,-1.6280,-1.2822,0.8280
-0.0388,0.1776,-0.6565,-0.6468,0.4049
0.7488,0.5283,-0.2029,-0.3789,0.7258
0.8511,1.1726,0.4328,-0.0885,1.0803
0.5383,0.8687,0.3645,-0.3910,1.0941
0.4013,-0.1356,0.2957,-0.3508,1.0292
-0.3002,-0.4488,-0.1115,-0.1722,0.5511
-0.4429,-0.4308,0.2012,0.2035,-0.2882
0.4521,0.0166,0.7134,0.8551,0.8772
-0.1686,-0.1579,0.1461,0.4141,0.5386
-0.3699,-0.3431,0.4811,0.0022,1.3276
-0.0882,-0.0942,0.5507,0.0521,1.6553
0.2642,0.3311,1.1459,0.4134,1.8066
0.4098,0.4305,1.1841,0.7368,1.6269
-0.1619,-0.3070,0.8152,-0.1799,0.2440
-1.1644,-0.6475,-0.4726,-0.5697,0.0931
-0.3878,-0.2701,0.3025,-0.1914,-0.1627
0.1522,0.0660,0.5081,0.3350,0.4497
-0.2177,0.3298,0.4262,0.6179,0.1986
-0.3153,-0.0034,-0.0788,0.0376,-0.1124
0.4278,0.2421,-0.0244,-0.3929,-0.0529
