A1_L,A1_R,A2_L,A2_R,PCG_L
-1.8073,-1.7282,-1.5041,-1.5838,-0.4783
-0.8270,-1.0286,-0.9267,-0.9074,0.0816
-0.8536,-0.6843,-0.9085,-1.4053,0.7028
0.3200,0.2439,-0.4108,-0.5474,-0.2830
0.2934,0.2617,-0.9762,-0.8651,-0.2735
0.0689,0.6475,-1.2663,-0.7260,-0.8475
0.2470,0.7269,-0.4539,-0.6552,0.7306
0.6936,0.8267,-0.5607,-0.6527,1.4383
-0.9866,-1.0441,-1.5187,-1.8770,0.5861
-0.5791,-0.6165,-1.0588,-1.3647,0.1810
-0.7467,-0.5590,-1.0766,-1.0863,-0.4411
0.8491,0.0244,0.0775,-0.3608,-1.3172
-0.1115,0.3173,0.2114,0.1837,-0.8820
0.8496,0.2256,0.5811,0.6305,-1.7111
0.1425,0.0014,0.7838,0.2223,-1.1991
0.9042,0.0027,1.0279,0.6520,-1.9419
-0.2111,-0.0631,1.0574,0.4036,-0.7127
0.2402,0.2205,1.2900,1.2133,-0.8342
-0.0474,-0.0214,0.4816,0.6138,-1.1676
0.2862,-0.0135,0.6271,1.0099,-0.7909
-0.0990,-0.1011,0.4570,0.3049,-0.7393
0.7877,0.7167,0.9750,1.2602,0.4911
0.4655,0.1288,0.5988,0.3823,1.1679
0.2455,-0.0063,0.6155,0.4837,1.4338
-0.3615,-0.7168,-0.0690,0.1070,0.9460
0.0970,0.1232,0.3722,0.4871,0.7487
-0.0087,0.2731,-0.0482,0.2412,0.7721
-0.1977,0.2535,-0.3910,0.2809,0.1738
0.3448,0.0415,0.0093,0.0464,0.4484
-0.4527,-0.3551,0.1224,0.1136,-0.1955
0.5557,0.2650,0.6125,0.8137,-1.1242
0.1784,0.5257,0.4529,0.4225,0.5687
0.8308,0.4995,0.8040,0.9758,-0.3851
0.7431,0.6551,0.8204,0.9266,0.9120
0.3639,0.5050,0.8157,0.4270,0.6318
0.9656,0.1195,1.1361,0.6601,0.3669
0.0752,0.2706,0.9012,0.4471,0.3015
-0.2048,-0.0952,0.4177,0.3439,0.2769
-0.5863,-0.1744,-0.5710,-0.4387,-0.4197
-0.6651,0.0615,-1.0968,-0.4590,-0.0136
0.2245,-0.0647,-0.5662,-0.5910,-0.1007
-0.9537,-0.3648,-0.5679,-0.9757,0.6763
-0.3974,-0.4166,-0.3750,0.0220,-0.2854
-0.9237,-1.1910,-1.0728,-0.6000,-0.5209
-0.9667,-1.2830,-0.4412,-0.2757,-0.6648
-0.4778,-1.1712,0.1715,0.1292,-0.3757
-1.0275,-0.6511,-0.1781,0.0016,0.6896
-0.0840,-0.2111,-0.1266,0.0079,0.5184
-0.1735,0.2980,-0.2756,0.0038,0.2405
0.1979,0.3086,0.3639,1.0116,0.2715
0.0498,0.5431,-0.0381,0.4953,0.4632
0.0680,0.6289,0.0550,-0.0094,-0.0205
-0.1814,0.3973,-0.1963,-0.1922,-0.0457
-0.6701,-0.2826,-0.4641,-0.1567,0.1675
-0.3951,-0.3005,-0.7472,0.0269,1.0424
-0.9242,-0.6210,-0.5986,0.0905,-0.1288
-0.5138,-0.5230,-0.6634,0.3898,-0.1264
