A1_L,A1_R,A2_L,A2_R,PCG_L
-1.5189,-1.1703,-1.5991,-1.9014,-2.2868
-1.9423,-0.8174,-2.0249,-1.5287,-1.4180
-1.3492,0.2303,-0.8169,-0.5991,-1.2525
1.4618,0.9205,-0.7245,0.1612,0.2155
1.6574,1.7365,0.1036,-0.0490,1.1165
1.9298,1.7666,0.0188,-0.0286,1.3150
0.0505,0.4325,-1.1632,-1.2107,0.8409
0.3510,0.2483,-0.6922,-0.6992,0.2411
0.5834,0.3895,-0.8044,-0.8421,-0.5453
0.1790,-0.0642,-0.8993,-1.3077,-0.5993
0.8774,0.8350,-0.1642,0.1370,-0.3022
1.2857,0.8210,0.5970,0.3236,0.1441
0.4990,0.2161,0.4705,0.2337,0.1457
0.5309,0.1945,0.7314,0.7982,-0.3346
0.1873,0.0308,0.8281,0.4318,-0.2530
0.2695,-0.4767,0.7305,0.1777,-0.6950
0.3296,-0.6352,0.8297,0.2041,-0.6097
-0.5707,-0.9109,0.4228,-0.0706,-0.4594
0.1323,-0.1922,0.5932,0.8789,-0.3108
0.4251,0.4938,0.4636,0.9002,0.0542
0.7329,0.2407,0.9939,0.6051,0.4815
0.8714,0.2545,0.6026,0.1928,0.2448
-0.0641,-0.5840,0.0572,-0.6596,0.5059
-0.0787,-0.5814,-0.2398,0.0369,0.3160
-0.0584,-0.3279,-0.0965,0.1497,-0.3469
-0.7423,-0.7260,-0.0718,0.2110,-1.8844
-0.7330,-0.0088,-0.4766,0.8193,-1.0607
-0.8847,-0.4584,-0.2548,-0.2200,0.6479
0.0990,0.1956,0.6736,0.4433,0.9371
0.2262,0.2722,0.7707,0.1793,0.9824
-0.7107,-0.2526,0.0326,-0.1824,0.2378
-0.4881,-0.2148,0.1237,0.0515,-0.7808
-0.7757,-0.9414,-0.4771,-0.8842,-1.1535
-0.5969,-1.1304,-0.5695,-1.1320,-1.1249
-0.6230,-0.6906,-0.2652,-0.7557,-0.3746
-0.9366,-0.8151,-0.0635,-0.3676,0.0024
-0.6761,-0.6502,0.0788,-0.1266,-0.9570
-0.9355,-0.5148,-0.3403,-0.2405,-1.2129
-0.8674,-0.5849,-0.5058,-0.2064,-0.7605
-0.1208,-0.3375,-0.0029,-0.2120,-0.2880
-0.8310,-0.5299,0.0006,-0.3499,-0.2971
-0.2091,-0.7528,0.2098,0.0017,-0.4601
0.3278,-0.3268,0.5960,-0.1454,0.0463
-0.4757,-0.8644,0.2388,-0.3603,0.4172
-0.8705,-0.7636,-0.0611,0.2505,-0.4021
-0.7132,-0.7764,-0.2634,-0.1535,0.0101
-0.7345,-1.1934,-0.4586,-0.4995,0.0866
-0.3720,-0.5136,-0.0661,0.0396,0.6089
0.1788,0.0796,0.3856,0.1536,1.4196
0.3731,0.4515,0.6100,0.3061,1.4054
0.4682,0.4661,0.7301,-0.0553,1.5443
-0.1352,-0.0783,0.5524,-0.3458,0.9604
