A1_L,A1_R,A2_L,A2_R,PCG_L
-0.2983,-1.5921,-0.8779,-0.7118,0.3018
-1.1036,-2.1910,-0.8973,-1.0611,-0.7153
-0.6198,-1.6294,-0.6694,-0.7219,-0.6270
-0.4790,-1.2562,-0.3391,-0.3910,-0.1615
0.0424,-0.4307,0.0332,0.1015,0.4552
0.6020,-0.5240,-0.5536,-0.3671,-0.3106
0.1898,-1.0073,-0.9596,-0.9318,0.5354
-0.1073,-1.3866,-1.5779,-0.8822,0.3950
-0.1964,-1.5572,-1.1751,-0.9832,-0.6654
0.0450,-0.7318,-1.3025,-0.6655,-0.6966
0.4241,-0.0397,-0.9071,-0.5312,-0.1758
0.2717,0.4077,0.0516,-0.9642,0.2707
0.3597,0.3642,0.3062,-0.7076,0.3066
0.0122,0.8296,0.5372,-0.4318,0.8465
0.1028,1.0726,0.9514,0.5353,0.5334
0.8365,1.3765,1.2521,0.6027,-0.4454
-0.1030,0.5147,1.1820,0.0498,-0.4480
-0.6259,0.1794,0.4626,0.0793,-0.0914
-0.4082,-0.1661,0.3226,0.4544,-0.5147
-0.1607,0.2773,0.6355,0.1522,-0.7365
0.7972,0.6040,0.9069,1.0232,0.0095
0.7181,0.9754,0.1708,0.7914,0.3401
-0.2418,0.8156,-1.1615,-0.0103,-0.1181
-0.4550,0.4058,-0.9501,-0.2315,-0.0699
-0.6839,0.0019,-0.4694,-0.0376,-1.2253
-0.1298,0.0496,-0.1573,0.3733,-0.5359
0.7522,0.5239,0.7228,0.3898,-0.4778
0.6058,0.7644,0.6747,0.2176,0.3216
0.3244,1.0852,0.3696,0.4328,0.2184
0.5508,1.0630,0.8880,0.9154,0.3459
0.3186,0.9183,0.7758,0.1024,0.2747
0.4188,0.6495,0.7552,1.2211,-0.0906
0.8555,0.6570,0.4954,1.0413,0.4949
0.4325,0.5343,1.2874,1.0277,0.6968
0.2985,0.8761,1.0724,0.4397,1.4588
-0.0002,0.8505,0.8257,0.7059,0.6363
-0.2343,-0.1756,0.5678,0.3093,0.4616
-1.0200,-0.2806,0.2615,-0.1668,-1.2945
-0.3620,-0.0371,0.0893,0.2334,0.5114
0.5159,0.5374,0.7097,1.0746,0.4098
0.6920,1.0771,0.2418,0.5781,0.9782
0.1961,0.1982,-0.1209,-0.0532,0.4302
-0.4143,-0.1491,-0.5139,-0.5287,0.6209
-0.6282,-0.1992,-0.0356,-0.9629,0.3921
-0.4159,-0.5887,-0.0105,-0.6955,-0.4062
-0.1658,-0.7489,0.0786,0.0565,-0.9802
-0.7865,-1.0534,-0.1353,-0.2146,-0.2742
-1.1828,-1.0600,0.2044,0.1122,-0.2164
-0.4571,-0.1991,-0.2835,-0.0386,0.4368
-0.1620,-0.0019,-0.7482,-0.0943,0.9122
0.0225,0.1323,-1.6271,-0.9517,0.4480
0.0280,0.5051,-1.7616,-0.9723,0.2188
0.5437,0.4485,-1.1791,-0.3107,0.6049
0.0477,0.0270,-0.5775,-0.2440,-0.7580
-0.1839,-0.1627,-0.0999,-0.2241,-1.1169
0.2368,0.1247,0.7191,-0.1615,-1.5344
0.5696,0.2772,0.3530,-0.0699,-0.5489
0.0869,0.5033,0.6891,0.5188,-0.4874
-0.2735,0.4571,0.2639,0.8261,-0.0750
-0.5312,0.4102,-0.2287,0.7989,-0.5574
-0.0271,0.2626,-0.1009,0.2213,-0.1471
0.3675,0.3331,-0.5021,-0.1183,-0.9797
-0.0338,0.2248,-0.5981,-0.9470,-1.0896
0.0140,0.5907,-0.5839,-1.0810,-0.2183
0.0638,0.4416,-0.3098,-0.0469,0.1243
0.4760,0.0704,0.2461,-0.0874,-0.4330
0.7725,-0.7004,1.0432,-0.1842,-1.1216
0.7679,-0.9177,0.0270,-0.4605,-1.4747
0.6321,-0.0729,-0.3438,0.4441,-0.9287
0.9396,0.4183,-0.1990,0.4459,-0.0236
0.7649,0.8960,0.3315,0.4463,-0.0646
0.8207,0.5483,0.9502,0.7125,-0.0409
0.0919,0.2952,0.5974,1.0110,-0.1152
0.0904,-0.0684,0.5629,1.5297,0.6009
0.1155,0.0646,0.1843,0.9997,0.2197
0.3089,0.3042,-0.3119,1.4747,0.6419
0.0708,0.2590,-1.1572,0.9678,-0.0661
-0.1444,0.0537,-1.2733,0.7344,-0.3663
-0.7407,-0.4972,-1.1202,-0.0934,-1.2151
-1.1873,-0.6206,-0.4206,0.1642,-0.6467
-1.2935,-0.3343,0.1836,0.2557,0.2608
-0.2088,-0.0587,0.4243,0.9026,1.0041
-0.2606,-0.0772,0.3612,0.5957,-0.5444
-0.4686,-0.1874,0.7089,0.2922,-0.7323
-1.0346,-0.7420,0.3102,-0.2747,-0.5486
-1.3791,-1.5367,0.4704,-0.6520,-0.2129
-1.7926,-1.9848,0.8158,-0.8456,-1.2103
-0.8956,-1.4860,1.0118,0.5090,-0.9110
-0.4031,-0.8005,1.0403,0.8257,-0.6058
-0.5916,-0.9931,1.0977,0.5204,0.6860
-0.6448,-1.1061,-0.1178,0.0065,-0.1011
-0.0362,-0.5487,-0.5722,-0.1301,-0.1486
-0.1769,-0.4266,-0.0469,-0.0073,-0.5630
0.2006,-0.1931,0.0694,0.2486,0.2389
0.6487,0.2178,0.1897,0.8539,-0.1050
1.0463,0.5538,0.4219,0.9532,-0.2382
0.5632,0.5261,0.5481,1.0175,0.5869
0.0604,-0.1193,-0.1382,0.8490,0.7146
-0.0855,0.2194,-0.5279,0.1590,0.2818
0.2768,0.0445,-0.7458,-0.0931,-0.1023
0.0469,-0.1647,-0.4462,-0.5770,-1.2776
-0.0841,-0.1661,0.0190,-0.0669,-0.3969
-0.1826,-0.0860,-0.1251,-0.2341,-0.3477
-0.1228,-0.0258,0.4252,0.2033,-0.0722
-0.1904,-0.4558,0.4310,-0.3677,-0.4563
-0.4381,-0.5696,0.7273,-0.4505,-0.2073
-0.2476,-0.1532,0.1825,-0.2167,0.5005
-0.1543,0.0917,0.4934,-0.2964,0.3455
-0.1921,0.0662,0.1952,-0.1299,0.6566
-0.2529,0.0959,0.2757,0.3788,0.0321
-0.0102,0.2857,0.5225,0.3653,0.2361
-0.1152,0.0825,0.2738,-0.3245,-0.1000
-0.4386,0.2267,-0.7128,-0.8452,-0.8285
-0.5148,0.0945,-0.4703,-0.8276,0.1389
-0.6221,-0.3559,-0.3358,-1.2503,0.8041
-0.7128,-0.1529,0.1269,-0.5959,-0.3817
-0.2255,-0.2195,0.5330,0.0378,-0.0461
-0.3699,-0.4694,0.4131,0.0955,-0.9793
-0.3023,-0.6390,0.4049,0.5348,-0.9094
-0.3347,-0.5460,0.0247,0.5140,-0.7652
-0.0909,-0.2237,-0.4727,-0.1034,0.0002
0.3903,-0.1112,-0.7058,-0.5618,1.3062
0.1578,-0.1195,-1.1534,-1.1011,0.2166
0.3950,0.1571,-0.1309,-0.1557,-0.0059
0.6208,0.4452,0.7620,0.4217,0.2088
-0.0600,-0.0741,-0.2006,-0.6936,0.9363
-0.0992,-0.2115,-0.3725,-0.5541,1.7393
-0.2316,-0.2554,-0.0439,-0.2028,0.7222
-0.0275,-0.5865,-0.9976,-0.7886,1.3264
0.2135,0.1482,-1.3839,-0.8474,2.1700
1.1210,0.6917,-0.3633,-0.4769,2.2263
0.8577,0.6111,-0.3072,-0.6508,1.3432
0.8313,1.2445,0.5986,-0.0432,0.6009
0.8928,0.7836,0.7027,0.9028,0.0593
0.6450,0.5995,0.9369,0.7566,-0.8418
0.4377,0.3096,0.5807,0.8792,-0.3878
0.6285,0.1469,0.3163,1.2406,-1.0388
0.4197,-0.1651,0.3003,1.1894,-1.5986
0.0500,-0.2482,-0.1101,0.5252,-0.6882
-0.0505,-0.0791,0.0633,0.3647,-0.4426
-0.4679,-0.4973,-0.0872,0.0931,-0.0445
-0.7469,-0.3483,0.0170,-0.1529,0.6146
-0.4492,-0.1603,0.2902,-0.2447,-0.1016
-0.6668,-0.1773,-0.4827,-0.8938,0.3400
-0.5532,0.0678,-0.4978,0.0999,0.1718
0.5073,0.5235,-0.3283,0.5465,0.3872
0.6076,0.9193,0.2251,1.1317,-0.2551
1.1815,1.3908,0.5356,1.3832,-0.1666
1.1981,1.4244,0.2051,0.6195,0.2740
0.8092,1.3595,0.6385,1.5285,0.4695
-0.1460,0.4630,0.5408,0.8352,0.2829
-0.4151,-0.4350,0.1902,-0.2452,0.3247
-0.4100,-1.0578,-0.8017,-0.8958,1.0945
-0.4918,-1.0817,-1.3427,-1.8405,0.5730
-0.8453,-0.9759,-1.0041,-1.8001,1.5029
-0.6511,-0.7020,-1.3601,-1.9375,1.6970
0.0129,-0.2984,-0.6610,-1.0154,2.1355
0.6125,0.2005,-0.3324,-0.0210,2.4571
0.0374,0.0684,0.0456,0.2866,1.1483
0.4098,0.6035,-0.0321,0.2683,0.8151
0.0660,0.3474,-0.0168,-0.2301,-0.0440
-0.1652,-0.0403,-0.3178,-0.6234,-0.1606
-0.0573,0.1049,0.1255,-0.5497,0.5625
0.3890,0.0575,0.3116,-0.7879,0.9983
0.5040,0.2149,0.8198,-0.0150,1.0061
0.4611,0.1754,0.9244,-0.5542,0.4093
0.7417,0.1925,0.7888,0.4156,-0.0464
1.0662,0.3560,0.6009,0.3182,0.0312
0.3938,0.3240,0.6502,0.4046,-0.9131
0.0520,0.5522,0.0307,-0.1255,-0.1611
-0.2372,0.2109,-0.1331,0.0045,0.0482
-0.2712,0.3866,-0.3862,0.5037,0.3926
-0.2397,0.0166,-0.1278,0.3090,0.5306
-0.3458,-0.3427,-0.0245,-0.0897,0.9950
-0.9164,-0.8735,0.1555,-0.1725,-0.2870
-0.7335,-0.9886,-0.6560,-0.5261,-0.3827
-0.3995,-0.3125,-0.5643,0.1485,-1.3160
0.2533,-0.0466,-0.8640,0.0677,0.4051
0.5754,0.6458,-0.8017,-0.3215,-0.5555
0.7611,1.2614,-0.1235,0.0238,-0.3183
0.6156,1.1278,-0.1121,-0.0576,-0.0494
0.4502,0.7686,0.0245,-0.2073,-0.0096
-0.0568,-0.2222,-0.0903,-0.5261,-0.4091
-0.4779,-0.6906,0.3484,-0.1575,-0.2151
-0.4427,-0.6364,0.4661,-0.2020,-0.2903
-0.1538,-0.1953,0.5967,0.2530,-0.8014
-0.0573,-0.0521,0.1474,0.2929,-0.3232
-0.4317,0.0964,0.1218,0.6759,-0.0432
-0.1579,-0.3222,-0.0704,0.1021,0.3079
-0.3403,0.0199,0.6092,-0.2051,0.2258
0.0129,-0.1210,0.3889,-0.7411,-0.3257
-0.4867,-0.1841,0.0413,-0.6408,0.1766
0.0024,0.2411,-0.2957,0.1378,0.0314
-0.2513,-1.0467,-0.6308,-0.0135,-1.0468
-0.2285,-1.1447,-0.5929,0.1014,-0.3466
-0.0672,-0.6410,-0.5419,-0.0973,0.0540
0.0019,0.0026,0.2848,0.3684,-0.4073
-0.5928,-0.6613,0.0935,-0.6916,-0.0625
-0.7772,-0.8643,-0.3904,-0.6343,-0.6700
-0.5290,-0.6558,-0.3064,0.1934,-0.2254
-0.6297,-0.3639,-0.6043,0.1045,-0.0297
-0.3305,-0.0039,-0.4372,0.3183,0.5515
-0.3463,-0.2905,-0.2690,0.1690,0.0025
-0.3966,-0.0505,0.4303,0.3419,-0.7058
-0.1374,-0.1742,0.8509,0.6490,-1.0484
0.1735,0.4176,0.6725,0.7539,0.2134
0.3905,0.7031,0.5139,0.6577,-0.0400
0.3850,0.5467,0.2888,0.3747,0.5291
0.2637,0.3367,-0.0158,-0.5679,0.3323
0.0333,0.1402,0.0868,-0.6722,0.5103
-0.3090,0.0388,0.3983,-0.5965,0.2342
-0.3023,-0.2450,0.2173,-0.3819,0.6584
-0.8431,-0.8836,0.2051,-0.5777,0.4042
-0.9851,-0.9385,0.4815,-0.5153,0.3273
-0.1839,-0.6164,0.1580,-0.8846,-0.5491
0.0908,-0.2350,0.5041,-0.1894,-1.4162
-0.4765,-0.5645,0.0280,-0.3447,-1.1839
0.0822,-0.0665,-0.1370,0.0075,-1.2209
0.5544,0.2856,0.0316,0.1444,-0.7756
0.3010,0.5897,0.8976,0.4762,0.0059
0.0690,0.3391,0.9341,0.5154,0.5532
-0.0228,0.4938,0.0453,1.1561,0.0518
0.3293,0.3992,-0.0876,1.0113,-0.1133
0.3338,0.5484,0.1641,0.9102,-0.0711
0.4319,0.3096,0.4301,0.7616,0.1161
0.2002,0.5355,0.3885,0.7335,-0.2136
0.6160,0.8113,0.5511,0.4478,0.6233
0.2100,0.7531,0.4672,0.8860,0.1222
-0.1582,0.2842,0.1544,-0.2090,1.0198
-0.2689,0.2711,0.2780,-0.9727,0.2485
-0.8101,-0.3910,-0.7298,-0.4654,0.2604
-0.4888,-0.3586,-0.8401,-0.5075,-0.8357
-0.2561,-0.0325,-0.6354,-0.3843,-1.2689
0.1658,-0.0372,-0.5332,-0.6789,-1.4841
0.4101,0.1941,0.0553,-0.0272,-0.1116
0.3350,-0.7762,-0.5358,-1.1530,0.7327
-0.0359,-0.9080,-0.8914,-1.4151,0.3571
-0.1981,-0.4246,-0.4735,-1.1718,-0.5359
0.4340,-0.2332,-0.8134,-0.9234,-0.7363
0.7501,-0.2948,-0.8694,-0.5323,-0.7053
0.6097,0.4869,-0.3077,0.0410,0.7838
0.7398,0.3553,-0.0080,-0.1521,1.2491
0.1676,0.2900,-0.0631,-0.5289,0.6974
0.4732,0.7556,0.5115,-0.3577,1.2151
0.3759,1.0396,0.3420,0.1640,1.1613
0.2710,0.6071,0.0185,-0.1288,1.3496
0.6865,0.7981,0.3136,0.5313,0.0035
0.3448,0.8613,0.5423,0.8933,0.1033
0.9123,0.8998,1.0644,1.0087,-1.0881
1.2542,1.3730,1.3917,0.8772,0.2759
0.3110,0.5510,0.6857,0.4126,-0.3593
-0.4785,-0.6659,-0.0782,-0.0357,-0.1833
-1.5431,-1.6673,-0.4898,-0.5603,-0.1650
-1.4387,-1.1876,-0.3920,0.1354,-0.3868
-0.2729,-0.4214,-1.1063,0.3669,0.2207
