A1_L,A1_R,A2_L,A2_R,PCG_L
-0.7856,-0.7522,-2.1163,-2.3578,-1.5861
-0.1798,-0.4996,-1.7206,-2.0791,-2.0796
0.0784,0.1009,-0.8406,-1.0484,-0.5091
0.5260,0.7490,-0.4864,-0.3157,-0.7676
0.8706,1.3359,0.2303,0.4215,0.2983
0.8835,2.0205,0.1497,0.5321,0.2945
0.3915,1.0881,-0.2265,0.0414,1.1310
0.6651,1.4344,-0.6426,0.2626,0.3120
0.5702,0.8828,-1.1987,-0.5257,0.1167
0.4737,1.0248,-0.6369,0.1944,0.3773
0.2508,0.7367,-0.2881,-0.2058,-0.3607
0.3863,0.1394,0.3159,0.1064,0.0825
0.1968,0.3400,0.6440,0.7112,-0.1084
0.3999,0.0551,1.0754,0.5944,-0.3109
0.3152,0.3386,1.2475,1.1092,0.8406
0.2458,-0.3809,0.7112,0.5366,-0.1953
-0.3597,-0.7151,0.3725,0.0059,0.2444
-0.7773,-0.7460,0.1207,-0.0923,-0.3072
-0.6539,-0.8506,0.4029,0.5313,0.4727
-0.4648,-0.2140,1.3881,0.6950,0.9374
0.0689,-0.3561,0.8199,0.7021,0.3549
-0.2136,-0.4814,0.4551,0.8852,0.1042
0.4850,0.1670,-0.0271,0.4646,-0.4653
-0.4888,0.3655,0.0589,-0.0466,-0.4353
-0.5080,-0.2867,-0.0011,-0.5992,-0.7203
-0.7975,-0.4993,-0.3803,-0.9331,-0.1266
-0.2971,-0.6405,0.1637,-0.2722,-0.1854
0.2546,-0.3952,0.4014,-0.0150,0.0925
-0.2779,-0.1258,0.2171,-0.1709,-0.0727
-0.2327,-0.1000,0.2475,0.3241,-0.0826
0.0674,-0.2405,0.5312,0.3437,0.5894
-0.3136,-0.5679,0.2626,0.1374,-0.4327
-0.3743,-0.8417,0.0757,0.0204,-0.3435
-0.5275,-0.0540,0.0634,0.0550,-0.8047
0.2318,0.1406,0.0396,0.0228,-0.3462
0.3056,0.3053,0.3464,0.2953,0.5092
0.1804,-0.2231,0.3371,-0.1672,0.0279
0.0330,-0.8411,-0.0963,-0.4699,0.5085
0.1651,-0.3225,0.0393,-0.1480,0.1894
-0.1331,-0.5172,-0.0364,-0.0378,0.1497
-0.0436,-0.3535,0.3735,0.0296,0.6567
0.1314,-0.4684,-0.0340,-0.3551,-0.1413
-0.3594,-0.7047,-0.0883,0.2633,0.0777
0.1020,-0.1430,0.0958,0.3473,0.0562
-0.9271,-0.4928,-0.9976,-0.5595,-1.0847
-0.5919,-0.5343,-0.8997,-1.1313,-1.4845
-1.0790,-0.3583,-1.1509,-0.9604,-0.4874
-0.9122,-0.8629,-0.7701,-0.7162,-0.8706
-0.1217,0.1897,0.1804,0.3308,0.6724
-0.1987,0.5953,0.2802,0.8976,0.8915
-0.0643,-0.1647,0.5854,0.6153,1.5900
-0.5476,-0.3599,-0.1939,0.2808,1.9371
-0.1787,-1.2340,-0.7174,-0.0357,-0.4364
0.4962,0.1214,-0.0353,0.4846,0.3141
1.3410,1.3998,0.0792,0.3069,0.9172
0.4253,0.7749,-0.4552,-0.1699,-0.2814
0.0863,0.2747,-0.7935,-0.4242,-0.6215
0.4347,0.8036,-0.1867,0.0692,-0.5028
-0.0358,0.1916,-0.3964,0.0561,-0.3936
0.2884,-0.4206,-0.3272,-0.0486,0.4997
-0.0855,-0.0816,-0.1571,0.3888,0.8273
-0.5486,-0.2216,-0.4523,-0.2491,-0.2383
