A1_L,A1_R,A2_L,A2_R,PCG_L
-0.3474,-0.5621,-0.1544,-1.2285,0.5627
-1.2555,-1.4299,-0.0949,-1.3336,1.1717
-1.3000,-1.9330,0.5892,-1.0928,0.0010
-0.9870,-1.8979,0.1393,-1.8662,0.2517
-1.2050,-2.1691,-0.2025,-1.2677,-1.2826
0.4935,-0.4200,0.7228,-0.9648,-0.6988
0.6498,0.7279,0.0323,0.0296,-0.2886
1.6799,1.8024,-0.3227,0.6211,0.2259
1.5038,0.9645,0.1068,-0.0805,0.0608
0.5465,1.3529,-0.4952,-0.1472,-0.8719
-0.1652,0.1974,-0.4060,-0.5277,-0.3340
0.3719,0.4306,-0.2922,-0.5610,-1.0298
-0.6222,-0.4811,-0.6622,-0.7428,-0.2527
-0.1540,-0.9121,-0.3230,-0.2435,-1.3382
0.3706,-0.0317,0.1009,0.3665,-0.2675
0.8428,0.1536,0.8831,0.9040,-0.2249
0.5757,0.4071,0.3841,1.3229,-0.1097
0.3344,-0.1967,0.6788,0.1609,-0.0760
0.7642,0.5092,0.6830,0.4178,-0.2100
-0.2902,-0.5543,0.3489,0.2921,0.0630
-0.1801,-0.4002,0.2845,0.4570,-0.8796
0.5514,0.6514,0.2020,0.3396,-0.2173
0.3425,0.2325,-0.4167,0.4303,0.2659
0.1088,-0.1818,-0.4611,0.4068,-0.3365
-0.4396,-0.5045,-0.6044,0.5674,0.0497
0.0009,-0.2619,-0.0073,0.1887,-0.1391
0.8329,0.7149,0.0643,0.6714,0.0577
0.2263,0.2133,0.1216,0.3799,0.1185
-0.1564,-0.1159,-0.1846,-0.1394,-0.2346
-0.5576,-0.4479,-0.5244,-0.3052,-1.0727
-1.2056,-0.6581,-0.7401,-0.4628,0.0164
-0.2264,-0.1888,0.2666,-0.0135,-0.4123
-0.0261,0.1843,0.3553,0.2740,0.6951
-0.0520,0.2557,0.6857,0.4620,0.4826
0.7077,0.8792,0.7063,0.4671,-0.0908
0.1188,0.7408,0.2384,0.3913,-0.2116
0.3311,0.8242,-0.0608,0.3168,0.0150
0.6391,1.0145,0.5010,0.9032,-0.0561
-0.1219,0.2746,0.1561,0.3797,0.3804
-0.2914,-0.0174,-0.0195,0.0901,-0.4880
-0.2630,0.4453,-0.2429,0.6396,0.3008
-0.7417,-0.4082,-0.3971,-0.1357,0.1816
-1.0965,-0.8282,-0.8246,-0.2405,-0.3350
-0.9782,-0.3164,-0.3562,0.0432,0.2992
0.1362,0.2234,0.2046,0.8246,-0.2577
0.1831,0.4932,0.0691,0.4939,0.9246
0.8870,0.7000,-0.0064,0.3312,0.7015
0.9342,1.1079,0.3652,0.3297,1.1095
