A1_L,A1_R,A2_L,A2_R,PCG_L
-1.0188,-1.5678,-1.5226,-1.1213,-0.8063
-1.4803,-1.8433,-1.7654,-0.9922,-1.5275
-1.7430,-1.7067,-1.8287,-1.2221,-0.6284
-1.7293,-2.4403,-1.7460,-1.6672,-0.1181
-1.2090,-1.5432,-1.1602,-1.1624,-0.5429
-0.2358,-0.3042,-0.6801,-0.3573,-1.0641
0.1842,0.6106,-0.2974,0.2706,-1.7968
0.1412,1.0297,-0.3708,0.1076,-1.0731
0.0314,1.3932,-0.5111,-0.1010,-0.6357
0.1293,1.0511,-0.7108,-0.4852,-1.2202
-0.4088,0.6411,-1.1225,-0.5006,-1.9702
-0.3780,0.1848,-0.8617,-0.4828,-1.9439
0.0879,0.6590,-0.6445,-0.1621,-1.4005
0.1014,0.7023,-0.5303,0.0646,-0.6886
0.7198,0.8436,0.3215,0.2471,0.7126
0.9644,1.1569,0.8015,0.7350,1.2819
0.9993,0.9062,1.0322,0.8848,1.1693
1.0701,0.5318,1.0389,0.7129,1.5816
0.9340,0.2825,0.9316,0.2326,1.2780
0.4246,0.2745,0.6505,0.6610,0.4510
0.6204,0.1673,0.5403,0.3813,0.7316
0.6667,-0.0068,0.2456,0.2721,0.4764
0.5182,0.5033,0.4476,0.6535,0.6307
0.9106,0.6951,0.3605,0.3971,0.5910
1.1447,0.6698,0.9071,0.2196,1.2168
-0.1178,0.3992,0.4824,0.4662,0.5031
-0.3534,0.0396,0.3325,-0.0041,0.3042
0.3185,0.3634,0.8873,0.0606,0.2097
0.8554,0.2930,1.3867,-0.3126,0.6653
0.9133,0.2752,1.0098,-0.1969,0.2424
0.5529,0.2095,0.6130,-0.2248,0.5145
-0.0250,-0.3317,0.3003,-0.4207,-0.0161
-0.2523,-0.4046,0.0744,-0.1614,0.0592
0.2182,0.0351,0.6186,0.2965,0.5182
-0.0507,-0.0589,0.4243,0.2358,1.0512
0.0329,-0.1395,0.5371,0.0289,0.9095
0.1138,-0.0255,0.5315,-0.2023,1.5433
-0.1458,-0.0718,0.2465,-0.2248,0.4868
-0.2162,-0.2305,0.3543,-0.4461,1.1261
-0.1175,-0.1048,0.4798,-0.1828,0.9692
-0.2037,-0.2471,0.6266,0.3807,1.3985
-0.4072,-0.7151,0.1205,-0.0754,0.0600
-0.6827,-0.6388,-0.6965,-0.3368,-0.0340
-0.2921,-0.2297,-0.7037,-0.1903,0.7037
-0.0191,0.0546,0.0512,0.5012,0.1462
0.0584,0.0587,0.2530,0.8418,-0.0419
-0.0145,0.2335,0.5765,0.8331,1.2841
0.0453,0.0628,0.8615,0.8205,0.1514
0.0245,-0.2402,0.7408,0.5945,0.1248
-0.0411,-0.7012,0.3737,0.4487,0.0079
0.4066,-0.3918,0.7320,0.6158,-0.6031
0.3517,-0.4787,0.8425,0.6224,-0.9293
-0.0774,-0.2964,-0.0339,0.3593,-0.7894
-0.1628,0.0519,-0.2669,0.5539,-0.5296
-1.1635,-0.8716,-0.9472,0.1217,-1.8306
-1.9045,-1.1702,-1.7974,-0.6578,-0.8665
-1.3305,-0.6159,-1.4609,-0.4564,-1.3882
-1.2918,-0.9469,-1.5419,-0.8515,-1.0978
-1.1851,-1.1123,-1.7700,-1.0175,-0.7775
-1.2074,-1.8155,-1.4470,-1.3764,-0.9135
-1.6476,-2.1294,-1.6455,-1.1255,-0.6617
-0.6092,-0.7452,-0.8301,-0.3391,-0.4444
-0.2945,-0.2075,-0.1203,0.1876,-0.8293
-0.0814,0.2046,0.3600,0.6727,-0.5201
-0.0997,0.6978,0.3753,1.3502,-0.6134
0.3272,0.8910,0.9181,1.5330,-0.5247
0.7739,1.2389,1.0686,1.9016,0.3966
0.7259,1.4111,0.8494,1.4116,0.4658
0.0469,0.7604,0.4958,1.0616,-0.1912
-0.5197,-0.0937,-0.1525,0.1980,0.2361
-0.1063,-0.3388,-0.3399,-0.0860,-0.0650
0.0493,-0.2129,-0.1330,-0.1800,1.1518
0.0107,-0.4738,0.1719,0.0431,-0.2559
0.2733,-0.4772,0.6641,0.0269,0.2299
0.3798,-0.4174,0.4227,-0.0890,0.5297
0.3236,-0.3823,0.5590,-0.0098,0.4713
0.3493,0.3260,0.9732,0.4215,-0.9439
0.5527,0.7618,0.8609,0.1557,-0.1778
0.6752,0.4975,0.5464,-0.1656,-0.1767
0.3320,0.2854,-0.0708,-0.7499,-0.9189
0.3372,0.1441,-0.4770,-0.4102,-0.2115
0.4061,0.3771,-0.3821,-0.0405,-0.9327
0.5863,1.0812,0.5285,0.6777,0.0421
0.7205,1.1653,0.5142,0.8872,-0.0751
-0.1226,0.3850,-0.0335,0.1846,-0.5556
-0.6246,-0.7650,-0.7728,-1.0165,-0.1554
-1.2925,-1.1200,-0.7478,-0.8486,-0.6581
-0.9614,-0.5078,-0.6020,-0.4805,-0.5942
-0.2269,-0.4248,-0.1042,0.1099,-0.5822
0.0412,-0.0571,0.2968,0.1753,0.1122
0.3262,-0.0362,0.1876,0.4401,0.5139
0.5681,-0.0080,0.4165,0.4557,1.2075
0.2978,0.1540,0.3091,0.2788,1.3016
0.4922,0.4129,0.1896,-0.0185,-0.3913
0.7867,0.7246,-0.0904,-0.4917,-0.3520
0.4740,0.6606,-0.3597,-0.4904,-0.1111
-0.3497,0.2391,-0.3525,-0.4233,-0.2881
-0.8458,-1.0005,-0.8799,-1.4643,-0.1469
-1.0527,-1.0190,-1.1496,-2.0757,-0.6064
-0.7999,-1.0809,-0.8960,-2.0639,-0.0071
0.0054,-0.7820,-0.0334,-1.5161,1.3861
0.1748,-0.2781,0.2043,-0.5632,1.1344
0.4508,0.1161,0.3823,-0.1640,0.8031
0.3162,-0.0085,-0.3926,-0.5736,0.7533
0.9328,0.1405,0.0158,-0.8170,0.7223
0.3524,0.2043,-0.5890,-0.9335,0.1124
0.2537,0.4767,-0.0839,-0.3796,-0.2456
0.5515,0.6896,0.4399,0.1644,-0.4386
0.6706,0.5755,0.5396,0.5454,0.4359
0.4645,0.5772,0.4241,0.6333,0.1025
0.5130,0.5962,0.8451,0.6094,0.2005
0.0648,0.2509,0.5141,0.8193,0.3725
-0.3602,-0.2711,0.3201,0.2643,0.5054
0.0973,-0.1614,0.1749,0.1345,0.0686
0.2924,-0.1739,0.0649,0.5273,1.0584
-0.1378,-0.9028,-0.5168,-0.2320,0.6027
-0.3092,-0.9574,-1.0748,-1.1588,0.6341
-0.2288,-0.7671,-0.8292,-0.7226,1.1011
-0.6354,-0.9854,-0.5787,-0.5381,0.2100
-0.4826,-0.4042,-0.1124,-0.0840,0.6740
-0.5960,-0.2524,-0.0900,0.1904,0.5486
-0.1419,0.3667,0.0641,0.5391,-0.1018
0.0310,0.5796,0.3570,0.4982,0.2144
0.3221,0.4934,0.2118,0.3095,0.1381
0.5540,0.5622,-0.0075,0.9311,1.2918
0.8598,0.7826,0.3778,0.8962,1.4130
0.4122,0.8104,0.0776,0.4472,0.5659
0.2652,0.6148,0.2101,0.2400,1.4953
-0.0092,0.4655,0.3188,0.2904,0.7343
-0.4340,0.1969,0.0683,0.6292,0.2546
-0.3568,-0.4298,-0.3202,0.3668,-0.8386
0.4005,0.4501,0.3002,0.5541,-1.0938
0.3592,0.8841,0.9412,0.7732,-0.4396
0.1113,0.3941,0.7160,0.9692,-0.8000
-0.1126,0.0268,0.2575,0.4670,-0.5099
-0.9243,-0.2437,-0.7653,-0.2625,-0.1144
-1.1869,-0.0034,-1.3384,-0.9987,0.2481
-0.8082,0.3675,-0.9738,-0.4687,0.7773
-0.5227,0.2055,-0.5253,-0.5678,0.2017
-0.4790,0.1779,-0.0454,0.1034,-0.5547
-0.1849,-0.3312,0.1094,0.6647,-0.2594
-0.2601,-0.0260,0.6132,1.2290,-0.3662
-0.1600,-0.5502,0.3297,0.7279,-0.5650
0.0536,-0.5162,-0.0408,0.4198,0.2616
0.0915,-1.0165,-0.1265,-0.0345,-0.5697
-0.0345,-1.0769,0.0227,0.0615,0.0468
-0.0590,-0.5615,0.4020,0.2858,0.1522
0.2371,-0.0176,0.5931,0.8919,0.0311
0.6257,1.0482,1.0690,1.0016,0.0055
0.5285,0.4334,1.1425,0.7542,-0.9681
0.6117,0.6801,1.3062,1.1675,-0.2816
-0.0598,0.5688,0.8090,1.0102,-0.1890
-0.8476,0.1262,0.2143,0.8741,0.0356
0.1148,0.0574,0.2762,0.6081,0.1317
0.1436,0.3114,0.4153,0.5487,0.1355
-0.1110,0.2504,0.1142,0.7064,-1.6656
-0.5890,0.4643,-0.0160,0.8733,-1.0177
-0.3670,0.6793,-0.3239,0.4794,0.0238
-0.3530,0.2795,-0.4059,-0.0381,-0.4551
-0.1985,0.5902,-0.5760,-0.7514,0.3218
-0.1171,0.1753,-0.7854,-1.1945,0.0679
-0.0805,-0.2352,-0.1584,-1.3063,-0.3751
-0.0508,-0.1206,-0.6002,-0.5057,-0.3981
0.4618,0.1947,-0.2009,-0.6332,0.4574
0.3542,0.1835,-0.1277,-0.5452,0.5026
0.5249,0.3549,0.2759,-0.1925,0.1212
0.5518,0.0995,0.7309,0.0599,1.5304
0.5646,0.4259,0.6665,0.2305,1.5084
0.6281,0.0499,0.2679,0.1890,0.6589
0.4951,0.0147,0.2318,0.0749,1.0046
0.4307,-0.1154,0.1864,-0.0907,0.9094
0.3402,0.2381,-0.2947,0.0818,1.0919
0.2413,0.3144,-0.1426,0.0764,0.8363
0.2043,-0.2110,0.2431,-0.1889,-0.4288
0.4568,-0.0188,0.2267,0.0641,-0.6267
1.0666,0.6271,0.8886,0.2258,0.1024
1.0610,0.8638,1.3968,0.7369,0.0837
0.1347,0.8226,0.8218,0.7098,0.4053
0.2001,0.4421,0.6530,0.6823,0.3862
0.8228,0.7911,0.9850,0.8035,-0.1543
0.1735,0.6338,0.5709,0.8052,-0.5590
0.8641,0.9378,0.8492,1.3202,-0.1689
0.2078,0.7253,0.8781,1.8421,0.4061
-0.5294,0.5672,0.1256,0.7842,0.3956
-0.4602,0.2643,-0.4647,0.0014,0.3113
-0.4777,-0.5633,-1.0533,-0.7740,-0.1591
-0.2705,-1.2607,-1.6428,-2.1600,-1.3046
-0.2235,-1.1038,-1.1654,-2.2425,-0.4620
-0.2356,-0.5739,-0.4829,-1.5714,0.5186
-0.5724,-0.9377,-0.4719,-1.4672,1.1506
-1.1545,-0.9974,-0.6547,-0.9019,0.1011
-0.6836,-0.5807,-0.4748,-0.9775,0.0101
-0.4743,-0.3867,-0.5586,-0.7359,0.1986
-0.7920,-1.0236,-0.7007,-0.5025,0.1121
-0.8226,-1.0184,-0.9147,-0.5656,0.2209
-0.4739,-0.6641,-0.2783,-0.3207,0.2999
-0.5110,-0.8983,-0.4928,-0.3121,-0.9920
0.1080,-0.2149,0.2552,0.0590,-0.7066
0.5834,0.2170,0.6276,0.1040,-1.0847
0.4738,0.5098,0.9132,0.0494,-0.2960
0.2786,0.4256,0.6098,0.3443,-0.1211
-0.1583,0.0788,0.2418,0.0068,-0.6662
-0.6920,-0.0860,-0.0750,0.3165,-1.1228
-0.0358,0.4459,-0.0594,0.3514,-0.5075
0.6888,0.7210,0.2109,0.7734,0.3149
0.5476,1.0402,-0.1881,0.8724,0.3513
0.2506,0.9962,-0.5620,0.7511,0.6693
0.3822,0.3439,0.1853,0.7230,-0.0750
0.2406,-0.6557,0.1018,0.1830,-1.5316
0.1775,-0.5921,0.2133,0.3834,-1.6171
-0.7630,-0.5730,-0.0049,-0.0306,-2.1317
-0.8774,-0.6678,-0.0915,-0.2870,-1.5144
-0.2783,-0.0917,0.4714,-0.0268,-0.0460
-0.6924,-0.5614,-0.1391,0.0965,-0.5953
-0.8466,-0.6854,-0.7126,0.0073,-1.2371
-0.7471,-0.1285,-0.7257,0.0204,-0.4911
-0.2403,-0.2009,-0.6393,-0.1213,-0.0325
-0.6455,0.0315,-0.6034,-0.3588,-0.4723
-0.1168,-0.3399,-0.6149,-0.5795,-0.4058
0.2766,-0.1763,0.0574,-0.4232,0.1742
0.6033,0.1724,0.3012,-0.7162,0.3390
-0.2786,-0.5660,-0.2798,-0.9510,0.0034
-0.3208,-0.5972,-0.6246,-1.1526,0.0391
-0.8202,-0.7403,-0.7799,-1.1346,1.6072
-0.1275,-0.4549,-0.6926,-0.8502,0.7325
-0.3350,-0.7591,-1.0493,-1.4646,0.6965
0.0174,-0.6838,-0.8674,-1.2133,0.8192
-0.1619,-0.3196,-0.9080,-1.0229,1.6344
-0.0866,-0.1915,-0.6356,-1.0823,-0.1552
0.4676,0.4834,0.0500,-0.1436,-0.7227
1.2022,1.0876,0.6168,0.0474,-0.3421
1.8976,1.4414,0.9278,0.4741,0.7582
1.3271,1.0335,0.7779,0.2240,0.3225
0.1596,0.1259,0.5238,-0.0329,0.3471
0.2065,0.1032,0.1227,0.0002,0.4159
-0.0396,0.0751,-0.4524,0.0169,0.4133
0.2199,0.2868,0.2362,0.5749,0.4296
0.9384,0.5336,0.7694,0.7785,1.1589
0.7108,0.3163,0.7821,0.6174,0.8094
-0.1766,0.0780,0.5577,0.6637,0.5129
0.1481,0.5300,0.5076,0.9674,0.9014
0.4808,0.8405,0.7930,1.3119,0.7203
0.4583,0.4624,0.8317,0.9776,-0.1062
0.2591,0.2601,0.8855,1.0701,-0.7784
0.2049,0.3041,0.8335,0.9137,-0.6721
0.5715,0.2380,0.6133,0.7130,-0.5894
0.8246,0.7112,0.6317,0.9518,-0.5976
0.8552,0.5627,0.8551,0.6500,-0.1064
0.1181,-0.3560,-0.2299,-0.0382,0.0910
-1.0133,-1.3506,-0.8987,-1.5834,0.8764
-0.5032,-0.4609,-0.7749,-1.5992,-0.6053
0.7219,0.5791,-0.3113,-1.3585,0.4691
0.8202,0.8563,-0.0698,-0.9939,0.2566
0.8634,0.7070,0.2176,-0.5008,0.0626
0.8263,0.3779,0.3819,-0.1907,-0.2756
1.0273,0.0514,0.1378,-0.4404,-1.5033
1.0402,0.3263,0.1964,-0.4046,-1.6639
1.4679,0.8291,0.6151,0.7055,-0.3398
0.6100,0.6775,0.6222,0.6338,-0.6864
-0.3349,0.3965,0.5379,0.8172,-0.7327
-0.3988,0.0442,0.2728,0.5129,0.2380
-0.2358,0.1997,0.5150,0.6010,0.4123
-0.1312,0.2048,0.6473,0.6108,0.9340
-0.3824,-0.0442,0.5857,0.4744,0.0755
-0.9852,-0.6901,-0.1934,0.2619,-0.1894
-0.8191,-0.2046,-0.1870,0.1680,-0.3954
-0.7198,-0.4153,0.1270,0.0353,0.4526
-1.0322,-0.3475,-0.4878,-0.0310,0.5837
-1.2691,-0.8476,-0.7199,-0.3471,-0.3683
-0.7866,-1.0468,-0.8385,-0.5486,-0.2805
-0.1568,-0.1383,-0.4820,-0.2186,0.9731
-0.0839,0.1639,-0.2702,-0.6455,1.2381
-0.4322,-0.2484,-0.6011,-0.9046,0.3913
-0.1916,-0.3833,-0.9150,-0.7614,-0.0629
-0.1079,-0.4328,-0.8006,-0.5892,0.4698
-0.1604,-0.3581,-0.9742,-0.5892,-0.0755
-0.1436,-0.1395,-0.8969,-0.4669,0.0686
0.2526,0.2072,-0.4866,-0.5348,-0.4597
0.3829,0.1662,-0.2097,-0.3600,-0.4686
0.7151,-0.2233,-0.2481,-0.6486,0.2352
0.3814,-0.2585,-0.2841,-0.5880,-0.2075
0.4410,-0.1446,0.1283,-0.3080,0.0530
0.1857,-0.6059,0.3858,-0.6968,-0.1769
-0.0648,-0.5417,0.3280,-0.4049,-0.4246
0.3228,0.4094,0.6996,0.1771,0.1110
0.7377,0.7220,0.6116,0.6963,0.1842
0.6064,1.0047,0.8044,1.2760,-0.5591
0.8513,1.2450,1.0927,1.5923,-0.6990
0.1139,0.5924,0.6873,1.3251,0.3960
-0.1049,0.1831,0.6774,1.1313,1.4002
-0.0509,-0.4067,0.7833,0.9614,1.0955
-0.4621,-0.4646,0.3536,0.7706,-0.5414
-0.4765,-0.4039,0.2713,0.7965,-1.5128
-0.1285,-0.1446,0.2121,0.5615,-1.7836
-0.0739,0.1804,0.1116,0.2269,-0.4522
-0.5166,-0.3729,-0.5888,-0.7628,-0.7864
-0.8652,-0.2378,-1.2622,-0.8845,0.1280
-0.7339,-0.2384,-1.2706,-1.2289,0.0535
-0.8871,-0.5281,-1.4839,-1.3394,0.1179
-1.4161,-1.1023,-2.0117,-1.3049,-0.2910
