A1_L,A1_R,A2_L,A2_R,PCG_L
0.2292,-0.0266,-0.9785,-1.4839,-0.3662
-1.1393,-1.3480,-0.4762,-1.4944,-1.6962
-1.1899,-1.6914,-0.2320,-1.2679,-0.5895
-0.5349,-0.9266,-0.5483,-0.8698,0.4077
-1.8742,-1.2069,-1.4681,-1.0592,-0.2214
0.0142,0.2524,-0.7142,0.5359,-0.2160
0.2483,0.8081,-1.0673,0.3167,-0.7446
0.9416,1.4609,-0.5101,0.2369,-0.8061
1.4012,1.7170,-0.1398,0.4619,-0.9208
0.9143,1.2253,-0.3021,0.5180,0.3391
0.3424,1.4177,-0.4209,0.3924,0.7485
-0.1041,0.7414,-1.0100,0.3542,0.7786
-0.0886,0.9201,-1.2801,-0.0557,0.7366
0.0174,0.9118,-0.7588,0.5112,0.6944
1.0807,1.4019,0.0979,1.2097,0.4387
0.7188,0.9233,0.2494,0.8650,0.3557
0.7548,0.5754,0.4570,0.7539,0.7250
0.2976,-0.2822,0.5182,0.0735,0.3929
-0.4415,-0.5180,0.5784,0.2438,-0.1846
-0.1744,-0.2045,-0.2614,0.2281,-0.2710
-0.3061,-0.3904,-0.5101,-0.4928,-0.2460
-0.1017,-0.6672,0.1233,-0.6676,-0.5376
-0.2889,-0.4625,-0.0870,-0.6297,0.0905
0.0052,-0.3076,-0.2258,-0.3439,0.3727
0.2171,-0.0612,-0.1009,-0.2329,0.8033
-0.3338,-0.2242,0.1653,-0.4931,0.3791
0.3967,0.0699,0.4656,-0.2950,0.7371
0.2719,-0.0804,0.4380,-0.5491,0.4706
0.2089,-0.2973,0.6370,-0.2077,0.4509
0.1840,-0.5651,0.6012,-0.7912,0.8765
0.3597,-0.1163,0.6855,-0.6462,0.3394
-0.4516,-0.4869,0.6359,-0.4185,-0.3211
-0.7213,-0.3996,-0.0710,-0.6926,-0.0276
0.2843,0.1746,0.6645,0.3355,0.1119
0.6769,0.3032,0.9163,0.6464,1.1724
0.6322,0.0216,0.8895,0.3150,0.1821
0.4176,-0.1128,0.8812,-0.0571,0.3419
-0.0819,-0.1529,0.5196,-0.1203,0.1342
0.2830,0.0441,0.7908,0.0919,0.1338
-0.6311,-0.5557,0.7510,-0.2886,-0.6054
-0.7712,-0.4656,0.4759,0.4533,-0.7286
-0.6582,-0.6472,0.3222,0.4125,-0.2872
-1.3918,-1.0676,0.3225,-0.0850,-0.6927
-0.2932,-0.5730,0.3030,0.3426,-0.1351
1.0323,0.0696,0.9764,0.9015,-0.0089
0.8503,0.3158,0.8106,0.7788,0.2815
0.5499,0.1435,-0.2186,0.3173,0.2178
-0.1067,-0.2570,0.3505,0.1695,-0.0336
0.6513,-0.2328,0.4946,0.1660,0.5691
0.6890,0.0121,0.6460,0.2646,0.7237
0.6492,0.1995,0.2988,0.2857,1.2473
0.6985,0.0637,0.6802,0.5562,1.1185
0.0923,-0.0157,0.4067,0.4768,-0.5136
-0.6263,-0.6801,0.0798,0.2446,-0.8800
-1.3658,-1.9422,-0.0297,0.0756,-1.4402
-1.0415,-1.0376,-0.3027,0.0867,-1.0732
0.1573,-0.2699,0.3399,0.4437,-0.3303
-0.5898,-0.3130,-0.2926,0.0768,-0.2286
0.0093,-0.3442,-0.5088,0.5797,-1.0449
-0.6146,-0.6507,-0.6652,-0.0490,-1.1181
-1.2096,-1.2569,-0.6684,-0.2767,-1.3086
0.1235,-0.2759,0.0638,0.7521,-0.3325
0.7265,0.3616,0.7410,0.7342,-0.2071
0.0891,-0.0494,0.8549,0.5905,-0.7339
-0.8556,-0.5246,-0.1474,0.2284,-1.0636
-0.2721,-0.2747,-0.1908,0.5925,-0.6752
-0.2105,-0.0846,-0.3074,0.4757,0.3389
0.3153,0.4308,0.3363,1.2061,0.2456
-0.2785,0.5040,0.0819,0.9670,-0.9919
-0.7541,-0.2325,-0.1655,0.5594,-1.0416
0.4420,-0.0594,0.1142,0.5943,-0.5327
0.5184,0.5849,0.4129,1.0279,-0.1090
0.9124,0.4610,0.4105,0.7125,0.4514
0.7423,0.3844,0.3878,-0.1148,0.6418
0.5028,0.0181,0.5888,0.3966,0.4690
0.2607,0.0166,0.3155,0.3134,-0.4283
-0.0739,-0.6160,-0.2292,-0.7706,-0.1543
-0.1312,0.0733,-0.1400,-0.4644,0.3283
-0.0420,-0.1099,-0.1768,-0.2037,0.4714
0.1488,0.2318,-0.1518,0.0828,0.4690
0.1548,0.3365,0.0648,0.5151,0.2556
0.6215,0.8196,0.6479,0.8461,-0.2086
0.3553,0.7047,0.2657,0.7164,-0.4622
0.6114,0.3592,0.4108,1.0377,-0.6394
0.0664,0.0591,0.6106,1.0222,0.2556
0.1248,0.0334,0.3163,0.6737,0.5302
0.2747,0.4837,0.0991,1.1077,-0.2308
-0.8917,0.3973,-0.7403,0.2072,-1.0464
-0.3290,0.4556,-0.0570,0.0269,-0.3401
0.3581,0.1190,0.3302,-0.0256,0.2475
0.3831,0.3388,-0.2127,-0.2643,-0.1081
0.0824,0.6547,0.2201,-0.0692,-0.0643
-0.0115,0.5652,0.2382,0.0285,-0.9469
-1.1086,-0.2811,-0.0289,-0.4358,-1.3297
-1.0561,-0.6273,-0.6139,-1.5448,-0.5296
-0.6247,-0.5857,-0.3863,-1.8485,0.1806
-0.2723,-0.2860,0.1156,-1.0781,0.0623
-0.5672,0.3725,-0.5710,-0.9474,0.0460
-1.9290,-1.6924,-1.5114,-1.8514,1.5279
-0.4778,0.0400,-0.4314,-0.7340,1.4571
-0.7294,-0.0611,-0.9316,-1.0443,0.4649
-1.9104,-1.6414,-1.0011,-1.7572,-0.8216
-1.6760,-1.1849,-0.7621,-0.5963,-0.8764
-1.4861,-1.0302,-1.5556,-0.9179,-0.0063
-1.1007,-1.0237,-1.7026,-1.5147,-0.2977
-0.8008,-0.3707,-1.8764,-1.2728,-0.1683
-0.2975,0.4339,-0.8143,-0.7043,0.1988
-0.4731,0.2101,-0.3556,-0.6185,0.7925
-0.1652,-0.2001,0.2457,-0.4867,0.1957
-0.3048,-0.0748,0.6202,-0.2202,-0.4715
-0.0505,-0.0964,0.6019,-0.1325,-0.4621
-0.1600,-0.1722,0.4309,-0.8098,-0.4280
0.5391,0.6065,0.2848,0.0401,-0.0642
0.4277,0.7156,0.4210,0.3301,0.3881
0.3762,0.5373,0.7008,0.2308,0.2614
-0.2687,-0.1848,0.8460,0.4436,-0.5718
0.0989,0.0755,0.2609,0.5793,-0.4414
0.6045,0.4634,0.3843,0.3906,-0.1750
-0.0372,0.2516,-0.6281,-0.0363,0.2377
-0.1497,0.3185,-0.3310,0.4309,-0.5800
-0.5109,0.1283,-0.5233,0.1595,-0.9665
0.5834,0.5988,-0.0504,0.9078,0.0241
0.3714,0.9872,-0.2025,0.9255,1.1500
0.4810,1.1209,0.0930,0.7397,1.3226
0.8797,1.0539,-0.0176,0.9609,0.7607
0.3323,0.5109,0.3197,0.8592,0.8892
0.7346,1.1581,0.4262,0.8132,0.9676
0.0132,0.6568,0.0285,0.2200,-0.0160
-0.2475,0.3423,0.0196,0.9023,-0.5008
-1.3056,-0.4805,-0.0014,0.2816,-0.8754
-0.5648,-0.3036,0.7129,0.1414,-0.5454
-0.2207,-0.6012,0.5700,-0.4230,0.2109
-0.5447,-0.0727,0.6728,0.2713,-0.0040
-0.4511,-0.2612,0.5065,-0.3545,-0.3391
0.0671,-0.1037,-0.2568,-0.8910,-0.4813
0.3143,-0.1408,-0.6597,-0.4901,0.2482
-0.0242,-0.1957,-0.6610,-0.1450,0.0537
-0.5289,0.0890,-0.1934,-0.1321,0.1615
0.4563,0.0880,0.3791,0.4780,0.1590
-0.7409,-0.5718,-0.1248,0.0864,-0.8557
-0.3824,-0.3456,-0.4822,-0.1811,-0.0731
-0.0698,-0.4004,-0.0070,-0.0213,0.1561
-0.2054,-0.7604,0.3724,0.2878,0.2417
-0.0168,-0.4083,0.0943,0.3375,-0.1201
-0.2639,-0.2513,-0.9347,-0.1812,-0.1930
-0.0514,0.1871,-0.8413,0.2542,0.0983
0.4420,0.5997,-0.5465,0.4185,-0.0283
0.5522,0.7662,0.2532,0.6869,0.1167
0.2995,0.5080,0.1777,0.5053,0.1504
0.4522,0.5323,0.8667,0.6552,-0.2312
0.7026,0.4240,0.5798,0.8710,0.2523
0.6774,0.5786,0.5413,0.4049,0.6576
0.6295,0.6499,0.5873,0.7235,0.5034
0.2503,0.6994,0.7158,0.8929,0.3403
0.7850,0.7094,0.7279,1.0980,-0.1082
-0.7626,-0.1522,-0.1804,0.4679,-1.2081
-0.5904,-0.0323,0.0499,0.4099,-1.3407
-0.2173,0.1553,0.1070,0.4665,-0.5534
0.1682,-0.1998,0.4137,0.2879,-0.0348
0.5019,0.0472,0.1782,0.2476,0.5311
0.1700,-0.2191,0.3842,0.3806,0.4998
0.1648,-0.3798,0.0961,-0.0617,0.3329
-0.5308,-0.8271,-0.3437,-0.6203,-0.2568
-0.2712,-0.2593,-0.7675,-0.2506,-0.2677
0.1551,-0.2966,-0.0771,-0.4520,-0.3396
0.9072,0.3739,0.6789,-0.2011,0.2067
0.5561,0.3278,0.5740,-0.2348,0.3371
0.3181,0.4048,0.2401,-0.1200,0.0993
0.1170,0.2144,-0.3434,-0.6729,-0.5844
-0.4776,-0.5343,-2.1070,-1.5078,-0.2897
-1.4328,-1.3787,-1.9242,-2.2293,-1.0079
-0.6969,-0.3687,-1.4895,-1.4420,-0.6062
0.2748,-0.1647,-1.2141,-1.9298,0.1306
-0.1979,-0.7653,-0.9455,-1.7329,-0.2965
-0.2466,-0.3802,0.0425,-0.5790,-0.9196
0.1014,0.2087,0.3791,0.2232,0.2043
0.6685,0.4457,0.6000,0.1911,0.4414
0.1305,0.4293,0.7416,-0.0964,-0.6926
-0.0005,-0.1430,0.7942,0.3908,-0.2525
0.8277,0.6530,1.4773,0.9980,0.2636
0.7344,-0.0520,0.8772,0.7010,0.7456
0.4553,-0.1952,-0.3374,0.3935,0.2112
0.2248,0.2914,-0.0445,0.0273,0.6874
-0.4529,-0.2548,-0.6438,-1.0266,1.5771
0.2615,-0.2664,-0.5911,-1.0413,0.7620
-0.1923,0.0956,-0.8827,-0.9408,0.2154
0.2442,0.3919,-0.1626,-0.4917,-0.1631
0.4441,0.4551,-0.1213,-0.2497,0.5895
0.7566,0.5312,0.4093,-0.2886,0.2201
0.7679,0.7379,1.0003,0.3164,0.3678
0.2892,0.4450,0.1584,0.0940,0.3078
-0.4263,-0.2850,-1.0689,-0.4282,0.2267
-0.0857,-0.1213,-0.7612,-0.2699,0.3562
0.6736,0.4250,0.1532,0.2893,-0.2109
0.1190,-0.0277,-0.6117,0.2988,-0.1638
0.3403,0.1162,0.3065,0.5140,-0.1579
0.1014,0.5912,0.3464,0.4570,-0.1981
-0.1525,0.3025,0.0685,0.1092,-0.2733
0.2182,0.4331,-0.0872,0.4433,0.0526
0.2367,0.3474,0.1647,0.8699,0.8199
0.8376,0.6624,0.0278,0.7736,0.9437
-0.2072,-0.2865,0.2302,0.7297,0.9722
0.2019,-0.0296,0.3417,0.8659,0.3391
0.4670,0.4139,0.7910,1.2436,0.3066
0.6877,0.9414,0.5492,1.0222,0.4049
0.0445,0.3784,0.0037,0.1517,-0.5506
-0.2774,-0.1884,0.0987,0.0946,-0.3092
0.2337,-0.1173,1.0733,0.4453,0.4116
-0.2103,-0.2521,1.2063,0.2515,0.2931
0.3104,0.1716,1.0475,0.4097,-0.1304
-0.4730,-0.9206,0.2396,-0.7945,-0.3185
-0.2286,-0.7872,0.1555,-0.5856,-0.1841
-0.2520,-0.6579,0.2288,-0.1718,-0.0854
-0.1604,-0.0035,0.1399,0.7148,-0.4605
-1.4885,-0.6412,-0.7958,0.0825,-1.1645
-1.0637,-0.5088,-1.1258,-0.2631,-1.0415
-0.3264,-0.1021,0.0182,0.3552,-0.0977
0.4336,-0.0703,0.6426,0.5166,0.0576
-0.1640,-0.3490,0.3777,-0.0519,0.1309
0.7358,0.2619,0.6222,0.3047,-0.2500
0.4222,0.0090,1.0063,0.3057,0.0725
0.7087,-0.0368,0.7877,-0.0257,0.3217
0.1411,-0.3002,0.5060,-0.2569,0.9198
0.0226,-0.5925,-0.3645,-0.2412,0.1531
0.0466,-0.4286,-0.6658,-0.5918,0.8624
0.1220,-0.0481,-0.7649,-0.2727,1.1158
-0.1418,0.0776,-1.4009,-0.8017,0.8902
0.0126,-0.0531,-1.3468,-0.3676,0.6497
-0.4282,0.0544,-1.2607,-1.0515,1.0155
0.4656,0.2653,-0.3631,-0.8661,0.5752
-0.1853,0.0237,-0.9742,-1.4060,-0.3894
0.2737,0.2729,-0.6127,-0.8001,-0.2967
-0.5303,-0.2644,-1.0936,-0.5890,-0.6716
-0.9178,-0.8076,-1.3869,-1.1308,-1.1117
-0.7382,-0.7919,-1.2743,-0.9324,-0.7009
-0.5869,-0.8580,-0.7699,-0.9800,-0.8911
-0.1882,-0.2274,-0.6468,-1.0059,-0.2975
0.4610,0.2888,-0.5488,-1.2787,0.1822
-0.1332,-0.3811,-0.6249,-1.2613,0.2972
-0.3873,-0.5288,0.1798,-0.8084,-0.8335
0.1867,0.1730,0.9886,-0.2300,-0.2161
0.3399,0.1910,1.0499,0.1126,0.3330
0.6815,0.3455,0.8858,0.3664,0.2362
0.1674,0.2778,-0.2213,-0.0974,0.3645
-0.4170,0.1597,-0.0221,0.0207,0.2285
0.6393,0.6145,0.1263,0.4034,-0.2566
-0.1708,-0.2704,-0.2611,0.2673,-0.1093
-0.0661,-0.7572,-0.0027,0.5674,-0.1868
-1.2099,-1.3517,-1.0016,-0.5193,-0.8005
-1.2086,-1.0565,-1.3875,-0.8302,-0.6517
0.3071,0.3837,-0.9535,-0.0948,-0.0272
0.7492,0.8075,0.0049,0.1756,1.0080
0.9260,0.7987,0.3304,0.1907,1.1570
0.8202,0.6213,0.8290,0.4645,0.9679
0.1509,-0.1464,0.7028,0.1080,0.4018
-0.6127,-0.2588,0.0361,-0.2206,0.2259
0.1440,0.0867,0.8278,0.7055,0.1809
0.3945,0.6451,0.3933,0.7272,0.5246
-0.1551,0.2772,0.2673,0.3286,-0.8975
-0.7635,-0.2606,-0.2824,-0.4199,-1.0719
-0.1901,0.1533,0.3090,0.1911,-0.1449
0.5367,0.5042,0.3726,0.3301,0.7355
0.6913,0.4611,1.0134,0.3388,0.7457
0.7419,0.4298,0.9175,0.4417,0.4820
-0.1141,0.1639,0.3025,0.3589,-0.6620
0.4796,0.4710,0.2766,0.5727,0.2193
0.9672,1.3393,0.5406,1.0607,0.6020
0.6470,0.9406,0.7193,0.6389,-0.0211
-0.6018,-0.2584,0.3681,-0.1506,-0.0627
0.3687,0.3122,0.2780,0.3727,-0.1941
1.3109,0.9888,0.5008,0.5689,0.7910
1.6578,1.2236,1.1492,0.3416,0.9086
1.1349,0.7758,0.6732,-0.2973,0.8154
0.5162,0.3182,0.3692,-0.3962,-0.0679
0.3874,-0.1009,0.1532,-0.5288,-0.0809
0.2980,-0.1882,0.4684,-0.0805,0.2363
1.1128,0.3798,1.1942,0.9001,1.0833
0.6385,0.5439,1.0246,1.0766,1.1862
1.1789,0.4937,1.5285,1.0585,0.6817
0.6151,0.1954,0.9566,-0.1353,0.6284
0.5912,-0.1846,1.0581,-0.7190,0.3665
-0.0471,-0.6207,0.3738,-0.4718,0.4411
-0.6626,-0.7741,-0.1023,-0.0311,0.4806
-0.2711,-0.1501,-0.1626,0.4250,0.7018
0.5244,0.6967,-0.0318,1.0254,0.3168
0.7609,0.8566,0.4950,1.1065,0.3275
0.0601,0.4637,-0.2889,0.0753,-0.2525
0.0759,0.3517,0.0105,0.0066,-0.2085
-0.0815,0.2525,0.2593,0.4461,0.1582
0.4920,0.2377,0.2752,0.5499,-0.0344
-0.2088,0.0932,0.2623,0.6783,-0.3352
0.3261,0.4003,-0.0652,1.0294,-1.1306
-0.0629,0.1421,-0.6659,0.3147,-1.7004
-0.5890,-0.1842,-1.0182,-0.2412,-1.3298
-0.9708,-0.5858,-1.0611,-0.3469,-1.2094
-1.1825,-0.6389,-1.5624,-0.4911,-0.1449
-1.5444,-1.1691,-1.8153,-1.1289,0.2727
-2.1701,-2.1057,-1.6483,-1.8592,-0.3074
-1.3148,-1.8152,-1.4885,-1.7071,-1.0858
-1.1436,-1.5072,-1.3087,-1.4054,-1.0150
