A1_L,A1_R,A2_L,A2_R,PCG_L
0.0057,-0.4988,0.2739,-0.0588,0.8420
-0.1348,-0.3834,-0.1273,-0.4221,0.1735
0.1106,0.0525,0.4212,0.9735,-0.1171
0.5279,0.3917,0.4100,0.7079,-0.6589
0.8850,1.1586,0.6259,0.9235,-1.6737
0.9762,1.2573,-0.1693,0.5148,-1.2907
1.2247,1.4240,-0.5013,-0.0322,-0.7825
0.4271,0.8869,-0.9725,-0.2529,-0.9746
-0.0744,0.1583,-1.1587,-0.0428,-0.1935
-1.3856,-1.2348,-1.9327,-1.1997,-1.0663
-0.3560,-0.9653,-0.9637,-1.1102,-1.0707
0.5314,0.0464,0.1410,0.5679,-0.0112
0.1800,0.4588,0.3762,0.3440,0.5813
0.2484,-0.0945,0.2336,0.3263,-0.1041
-0.0259,-0.4128,0.0895,0.3216,0.2313
-0.0740,-0.3997,0.1124,-0.2752,-0.3065
-0.9222,-0.5382,0.1226,-0.3176,-0.1756
-0.8228,-0.8784,-0.0932,-0.6367,0.3550
-0.3186,-0.5135,0.0301,-0.4466,0.3074
-0.8058,-0.2114,-0.2443,-0.3497,-0.2124
-0.5946,-0.8685,-0.3045,-0.6364,0.4806
-0.2807,-0.7586,-0.1362,-1.0139,-0.4358
-0.7064,-0.4958,-0.2185,0.0217,-0.9174
-0.7404,-0.0918,-0.7729,0.1197,-0.1893
-0.1984,-0.4167,-1.1066,-0.6629,0.4262
-0.3723,-0.3377,-1.3084,-1.0911,0.6682
-1.3787,-0.6408,-1.5432,-1.1695,0.3872
-0.6072,-0.6993,-1.3515,-0.7521,-0.1782
-0.8924,-0.9194,-1.4278,-0.8872,-0.4646
-0.7291,-0.4486,-1.2515,-0.5823,-0.3598
-0.2557,0.5148,-0.5000,-0.0796,0.4371
0.1351,0.8824,0.1512,0.8163,0.5701
0.0874,0.2240,-0.1572,0.3834,0.1928
0.5836,0.4382,0.2203,0.8643,-0.6078
-0.1751,0.4518,0.4344,0.0978,0.2469
-0.1510,0.6669,0.0223,0.2330,0.1238
0.0198,-0.2308,-0.3636,0.0954,0.1868
-0.2677,-0.4794,-0.3743,0.4546,-0.0726
-0.8457,-0.5723,-0.9290,-0.2714,0.8854
-0.7583,-0.9505,-0.7368,-0.2830,0.6170
-0.3287,-0.6489,-0.1346,0.2813,0.5980
-0.0491,0.0422,0.0403,0.4666,0.8087
0.4019,0.4151,0.7255,0.4303,0.9212
0.1525,0.7266,0.9111,0.6520,0.2813
0.3232,0.4967,0.7584,0.2134,0.4079
0.4218,0.0362,0.6361,0.0967,-0.0664
-0.4383,-0.2811,0.6636,-0.0759,0.7754
0.1466,0.1944,0.9154,-0.0347,0.7518
