A1_L,A1_R,A2_L,A2_R,PCG_L
-0.5123,-0.8962,-1.6065,-1.9938,0.3779
-1.1584,-0.7278,-1.6116,-1.6936,-0.3362
-0.4651,0.2948,-1.3027,-1.2687,-0.8271
0.0706,0.2696,-0.1832,-0.4327,-0.1749
-0.2858,-0.0280,0.0138,0.1438,-0.5265
0.0782,0.1448,-0.6024,0.0850,-0.9348
-0.1890,0.3281,-0.4754,-0.0280,-0.9759
-0.2132,0.6169,-0.4886,-1.0022,-0.5804
0.7925,1.1588,-0.5543,-0.0589,-0.3467
0.1032,-0.1805,-0.3114,-0.7117,-0.6885
-0.1564,0.3582,-0.8499,-0.6358,-1.4851
0.8249,1.0581,-0.0634,0.3870,0.2816
0.3812,0.4479,0.3381,0.5800,0.2011
-0.1084,0.1022,0.4573,0.4228,0.0773
0.4598,0.3148,0.8334,1.2716,-0.1944
0.0646,-0.4733,0.9373,0.9325,0.4796
0.2095,0.0486,0.6086,0.4266,-0.3555
0.6150,0.3887,0.8460,0.5688,-1.0375
-0.4756,-0.5601,0.8278,0.5666,-1.1161
-0.6868,-0.7890,0.3188,-0.0553,-1.3452
0.2582,-0.0221,0.5281,0.7934,-0.5015
-0.4240,-0.8808,0.5276,0.0927,0.2501
-0.7818,-0.7450,-0.0838,-0.1180,-0.0776
0.8569,-0.0178,0.5263,0.3786,-0.2536
0.6163,-0.0890,0.7376,0.6481,0.5665
0.2219,-0.5900,0.3360,0.0814,-0.7775
-0.0130,-0.0941,-0.1864,0.2277,-1.2294
0.1862,-0.3193,0.0907,-0.0757,-0.7255
-1.2178,-1.2939,-0.5842,-0.9316,-0.4867
-0.5201,-0.3538,-0.5980,-0.6307,-1.1226
-0.1663,-0.6976,0.2005,-0.5122,-0.1696
-0.2007,-0.9238,0.2029,-0.2511,0.3644
0.4567,0.2086,0.5501,0.4962,-0.1161
0.3557,-0.0899,0.5690,0.4407,0.7541
0.0625,-0.6863,0.3179,-0.1182,0.6539
0.5327,0.3269,0.6055,0.7061,0.6297
0.3148,-0.8496,0.4489,0.2095,0.5352
-0.6994,-1.2270,-0.3646,-0.4595,0.8437
0.3512,-0.6108,0.0317,0.3403,1.1718
-0.4682,-1.1012,0.0497,-0.0407,1.0305
-0.8294,-1.1700,-0.0157,-0.8560,1.3743
0.3404,0.2413,0.6740,0.3899,0.1992
1.4104,0.5875,1.0246,0.7968,1.3534
0.2197,-0.1727,0.6356,0.3199,1.5251
1.0576,0.4268,0.3368,0.3358,1.0256
1.1800,-0.0988,0.9356,0.7341,0.5673
0.2789,-1.2245,0.0232,-0.1816,-0.2961
0.1429,-0.2623,-0.3535,-0.1310,-0.0267
1.1992,0.5319,0.3780,0.2941,0.5355
0.5758,0.2194,0.2924,-0.2434,1.3786
0.6949,0.7927,0.1357,0.4090,1.0867
0.0293,0.4258,-0.0979,-0.3160,1.2461
-0.5923,-0.9556,-0.4796,-1.3786,1.7579
-0.1867,-0.2879,-0.2842,-0.1519,0.4631
0.1177,-0.3484,0.1829,0.1079,0.4654
-0.6285,-0.8281,-0.5478,-1.1223,0.4253
0.1279,0.4458,-0.4545,-0.4293,-0.4462
0.1440,-0.1892,0.0984,-0.6123,-0.3688
0.1254,0.1017,0.1345,0.2523,0.1425
0.2174,0.3105,0.4189,1.4013,0.3229
-1.7185,-0.6702,-0.5342,0.5326,0.8751
