A1_L,A1_R,A2_L,A2_R,PCG_L
-0.8808,-0.9301,-0.6987,-1.1235,-0.2411
-1.0915,-0.8284,-1.0576,-1.2651,-0.2669
-1.4936,-1.3528,-1.3548,-1.5064,-0.9254
-1.5160,-1.7231,-1.2219,-1.8589,-0.4926
-1.5440,-1.5216,-1.3594,-1.9295,-1.0808
-1.1842,-1.2437,-1.5158,-1.6048,-0.9570
-0.3778,-0.5121,-0.9840,-0.8489,-0.5314
0.0508,-0.0353,-0.8160,-0.7703,-0.4282
0.4578,0.3334,-0.4388,-0.2618,-0.4141
0.7306,0.0988,-0.5314,-0.7341,-0.9911
-0.1560,-0.4535,-1.0570,-1.2222,-1.0862
-0.8931,-0.8191,-1.5643,-1.5517,-0.4286
-1.1438,-0.9026,-1.9820,-1.7207,-0.4447
-0.7538,-0.6970,-1.4030,-1.1501,-0.2137
0.4050,0.6150,-0.3659,0.0425,0.1301
0.1864,-0.0701,0.1697,0.4752,-0.1737
0.6553,0.3196,0.9766,0.7908,-0.3083
0.6999,0.4108,0.7633,0.8330,-0.6579
0.0310,0.1567,0.2154,0.1524,-0.3303
-0.4359,-0.3895,-0.5780,-0.5396,-0.6718
-0.6355,-0.6050,-0.1249,0.0267,-0.1251
-0.1236,-0.2401,0.4630,0.2255,0.4108
0.4468,0.4184,0.8121,0.3995,-0.0727
0.5805,0.7153,0.6340,1.1647,0.1116
0.9434,1.0819,0.5379,1.2475,0.0323
0.6922,0.7781,0.8315,1.2119,0.3133
0.9493,0.9730,0.6093,1.2106,0.1200
1.0459,0.7930,0.5508,0.6417,0.4110
1.0630,1.0754,0.2110,0.1434,0.5834
0.5651,0.5557,0.0589,0.1860,0.9964
0.7512,0.6129,0.4630,0.2692,0.6198
0.2338,0.6313,0.3524,0.9464,0.3412
0.5735,1.0029,0.2583,0.6406,-0.3675
0.8065,0.9518,0.5210,1.2236,-0.3751
0.6329,0.8235,0.5669,0.8619,0.1446
0.7423,0.5574,1.1056,1.0206,0.6013
0.4637,0.3598,0.7521,0.4513,0.3777
-0.2248,-0.0915,0.3097,0.0341,0.3763
-0.0834,0.1349,0.2387,0.1081,0.9760
-0.4150,-0.2666,0.3171,-0.2180,0.2843
-0.6009,-0.5711,0.0444,-0.0835,-0.4248
-0.8691,-0.6664,-0.4102,-0.3727,-0.9661
-1.1675,-0.7594,-0.8809,-0.6423,-1.1229
-0.5810,-0.5023,-0.0065,-0.2908,-0.6423
0.3043,0.2956,0.9344,0.9003,0.2365
1.0475,1.0888,1.3948,1.6930,0.8916
1.0654,1.3224,1.3141,1.6293,1.1445
0.9141,0.8178,0.8648,1.0535,1.1279
0.6239,0.5530,0.9417,0.9913,0.6887
0.5554,0.2893,0.9060,0.6515,0.1082
0.0265,0.2323,0.4609,0.8024,0.9983
-0.2136,0.0541,0.3426,0.2211,0.4688
0.0781,-0.0741,0.9498,0.7940,0.4197
-0.0331,0.0704,0.6444,0.2379,0.5746
-0.9258,-0.8635,0.1952,-0.9960,-0.1431
-1.4207,-1.3728,0.1243,-0.7915,-0.2184
-0.7322,-0.8743,0.0319,-0.4062,-0.3873
-0.2391,-0.3209,0.3592,-0.1947,0.4810
-0.0936,-0.2757,0.3657,-0.0286,0.1650
-0.2567,-0.1307,0.3990,-0.1213,0.8295
-1.0257,-0.8002,-0.5735,-0.7280,0.1175
-0.7330,-0.7469,-1.1295,-1.1067,-0.8745
0.0903,-0.3252,-0.6253,-0.6360,-0.8112
0.5834,0.3901,0.4346,0.9767,0.1002
0.5777,0.5805,0.4365,0.2536,-0.0295
0.2855,0.3109,0.1727,0.2048,-0.1007
0.1007,-0.0654,0.1951,0.3999,0.0481
0.1231,0.0350,0.4627,0.7946,0.7967
-0.2839,-0.6708,0.6785,0.3963,0.6414
-0.6574,-0.5901,-0.0372,0.2814,0.2468
0.0609,-0.3613,0.3397,0.1400,-0.3802
0.3498,0.3830,0.2476,0.7991,-0.4020
0.4450,0.6578,0.5139,0.7419,-0.1495
0.7788,0.5863,0.5906,0.7376,-0.3848
0.7554,0.6479,0.7580,0.7350,-0.6438
0.3865,0.3488,0.6739,0.5218,-0.3407
0.0710,0.1517,0.5103,0.2973,-1.0131
0.2072,0.5142,0.2747,0.2390,-0.2517
-0.1859,0.0698,-0.1588,-0.4074,-0.0432
-0.7151,-0.4690,-0.3792,-0.4616,-0.6843
-0.4334,-0.4084,-0.2334,-0.0902,-0.3581
0.2733,-0.2032,0.4697,0.2761,0.1312
0.0719,-0.3727,0.9346,0.6753,0.3272
0.2004,0.1847,0.8498,0.7529,0.6045
0.3326,0.2172,0.6052,0.8356,-0.4123
-0.5991,-0.4294,-0.4173,0.1230,-1.0604
-0.9785,-0.3751,-0.7899,-0.2706,-0.2328
-0.6694,-0.6356,-0.8275,-1.0534,-0.5719
-0.2850,-0.0874,-0.8361,-0.3404,-0.2938
-0.0230,0.2107,-0.5356,-0.3329,-0.2442
0.1823,0.1675,-0.1795,-0.0174,-0.4552
0.0988,0.1165,-0.1198,0.0535,-0.3572
0.0036,0.0496,0.1755,0.1367,0.5685
-0.4572,-0.6223,0.2211,-0.0616,-0.1526
-0.4025,-0.4194,-0.2846,-0.5432,0.3183
0.0107,-0.1435,-0.3834,-0.8459,0.6075
-0.8951,-0.8896,-0.9101,-1.1718,0.8919
-0.6251,-0.4008,-1.6579,-1.4070,-0.1271
-0.3854,-0.2305,-1.3674,-0.5261,-0.1813
0.0346,0.1523,-0.8513,-0.0911,0.3019
-0.1321,0.1101,-0.6905,-0.1563,-0.1669
0.0250,0.2127,-0.0799,-0.2792,-0.3575
0.0122,0.4259,-0.1172,-0.1689,-0.6581
-0.4237,-0.3625,-0.2683,-0.1873,-0.6947
-0.1283,0.1604,-0.0326,-0.1582,-0.5382
-0.0751,-0.0494,-0.1965,-0.1359,-0.4758
-0.0302,-0.1141,0.2518,0.0725,-0.6005
-0.0029,0.1875,0.3783,0.4553,0.2464
0.3683,0.4016,0.3097,0.2642,0.2216
0.3945,0.2033,0.3658,0.7345,0.5837
0.3480,0.4150,0.1911,0.2097,1.3668
0.2913,0.2290,0.3529,0.1710,0.8242
0.0857,0.1967,0.4981,0.1582,0.7368
0.2755,0.3026,0.4638,0.2565,0.5069
-0.0216,-0.0537,0.0783,0.0249,0.5911
-0.4219,-0.5306,-0.3003,-0.5996,0.2235
-0.7230,-0.6883,-0.6786,-0.4301,-0.4243
-0.1454,-0.2339,-0.3945,-0.5593,-0.4292
-0.1034,-0.2167,0.1181,-0.1309,-0.3050
-0.6706,-0.4346,-0.3764,-0.9758,-0.0978
-0.8523,-0.4311,-0.6472,-0.6816,-0.3488
0.0766,0.3454,-0.8383,-0.4005,-0.2554
0.8238,0.3791,-0.3516,-0.0320,-0.3559
1.4369,1.1445,0.1433,0.8254,-0.0413
1.0464,0.6952,0.1481,0.8738,0.2557
0.5190,0.4032,-0.0079,0.4000,0.4580
0.6848,0.6168,-0.0087,0.2861,0.0226
0.5124,0.2406,-0.0888,0.3432,0.0711
0.5357,0.5807,0.1394,0.2302,0.1125
0.6871,0.5766,0.6996,0.7547,0.2491
0.3179,-0.1303,0.3197,0.0297,0.2439
0.1451,-0.1344,0.5546,0.2044,0.7501
0.0988,-0.1991,0.5870,0.2643,1.0615
-0.6818,-0.8758,0.6173,0.1318,1.3254
-0.2959,-0.5696,0.1938,-0.2202,0.9459
-0.0826,-0.1462,-0.0724,-0.3546,0.0991
0.3056,0.3505,-0.7247,-0.1421,-0.0883
0.5011,0.5057,0.0390,0.4417,0.4160
0.5335,0.1780,0.3117,0.5571,-0.1997
0.0887,0.1482,0.3841,0.7993,-0.0104
-0.3831,-0.2118,0.1841,0.1399,0.0210
-0.1483,-0.2371,0.1291,0.1131,-0.0418
-0.5100,-0.2607,0.2364,0.1477,0.4025
-0.5254,-0.2665,0.2523,0.1345,0.4973
-0.3158,-0.4762,0.2031,-0.0788,-0.0418
-0.4616,-0.6629,0.3374,0.2485,-0.3621
0.3335,0.1646,0.8510,0.8407,0.2986
0.4423,0.3473,1.2425,1.0505,0.6775
0.3691,0.3500,1.0880,0.8237,1.0622
-0.0368,-0.0014,0.7885,0.6072,0.8043
0.2590,0.1492,0.5660,0.7053,0.9669
0.4626,0.3230,0.3517,0.4584,0.7242
0.1041,0.2162,0.3199,0.0377,0.0593
0.0002,-0.0246,0.2893,0.1991,-0.4052
