A1_L,A1_R,A2_L,A2_R,PCG_L
-0.5847,-0.7089,-1.2035,-1.4662,-0.3432
-0.7161,-0.7744,-1.1360,-1.5069,-0.3369
-0.4966,-0.5011,-1.1708,-1.3109,-0.2809
-1.1233,-0.8024,-1.8983,-1.8996,-0.0030
-1.4651,-0.8965,-1.9202,-1.8458,-0.5514
-0.3474,0.0105,-1.0869,-0.9951,0.4223
0.1727,0.1288,-0.3824,-0.6685,-0.5962
0.8594,1.0578,0.1584,0.1873,-0.0108
0.1239,0.1486,-0.6460,-0.4673,-0.4064
0.0039,0.1997,-0.9951,-1.2406,-1.5478
-0.3487,-0.4084,-1.6189,-1.8062,-0.8591
-0.5520,-0.6425,-1.8781,-1.3560,-0.9315
-0.1087,-0.3055,-1.5073,-0.8166,-1.1262
-0.4237,0.0775,-0.9375,-0.7721,-0.5620
0.4703,0.9843,-0.0958,0.3551,0.2915
0.4858,0.6653,0.7234,0.9803,0.8025
0.7331,0.1772,1.7667,0.8253,0.8823
1.0690,0.7788,1.3704,1.1581,0.1577
0.6259,0.0907,0.1716,0.2064,0.2999
0.2569,-0.3965,-0.0591,-0.0489,0.0168
0.3544,0.4667,0.4848,0.5488,0.6755
-0.1152,-0.0437,0.5619,-0.0522,0.1108
0.5344,0.3050,0.4334,0.0838,0.1025
0.5406,0.3136,0.5594,0.4619,0.1806
0.1534,-0.0120,0.3975,0.5148,0.9163
0.2390,-0.2913,0.7445,0.8747,0.2922
0.6303,0.3447,1.1673,1.3188,1.0255
0.0651,-0.1758,1.0594,0.6227,0.6451
0.3003,0.2723,1.3132,0.6611,0.4419
0.0956,-0.0935,0.6954,0.1905,0.8495
-0.0112,-0.2664,0.7868,-0.0378,0.7069
-0.3416,-0.4664,0.8042,0.0478,-0.2683
-0.0546,-0.1860,0.9037,0.2624,-0.1160
-0.2147,0.1014,0.5637,0.4189,0.3652
0.7805,0.8821,0.8555,1.1802,0.3633
-0.1208,-0.1182,0.3099,0.4965,0.6794
0.2146,-0.2768,0.7475,0.8217,0.2271
-0.0238,-0.0794,0.4186,0.4536,0.3676
-0.1022,-0.3721,0.1319,0.5525,0.1460
-0.3376,-0.8181,-0.2016,0.2568,-0.5246
-0.7620,-0.1557,-0.4805,0.4569,0.0333
-0.9209,-0.1335,-0.3684,-0.1658,0.0569
-0.6153,0.1961,0.1393,0.1083,0.0948
-0.2868,0.3628,0.3360,0.2964,0.3659
0.2602,0.1193,0.6060,0.8318,0.1988
0.5597,0.7684,0.9583,1.4733,0.3766
0.2418,0.0727,0.7080,0.6736,0.0161
0.5042,0.3024,0.2674,0.7185,-0.8010
-0.0818,0.0739,0.3471,0.3690,0.2413
0.0760,-0.1854,0.9644,0.5640,-0.0275
0.6757,0.5569,1.2398,0.9895,1.2077
0.2986,0.3958,0.8671,0.4732,0.6884
0.5589,0.7499,0.7081,0.8010,-0.7149
-0.0176,-0.0599,-0.1453,0.3158,-0.6558
-1.1226,-1.0746,-0.5074,-0.0094,-1.7577
-0.6526,-0.7878,-0.5348,0.1414,-1.0008
0.3745,0.0055,-0.0498,0.7504,-0.7292
0.8156,0.5123,0.2777,0.9061,-0.1527
0.1313,0.2982,-0.1799,-0.3199,-0.6494
0.1378,0.2695,-0.1391,0.0893,-0.9471
-0.8939,-0.7245,-1.0223,-0.3202,-0.3986
-0.4608,-0.1877,-0.4535,0.0743,0.0052
0.4611,1.0368,0.2001,1.0739,-0.1712
0.0928,0.5864,0.5000,0.5756,-0.7219
0.1151,0.1219,0.2730,-0.1910,-1.1600
0.2388,0.5827,-0.2471,-0.2065,-0.5078
-0.2068,-0.0996,-0.4692,-0.2500,0.2916
-0.4372,-0.5211,-0.2179,-0.1466,-0.6679
-0.5165,-0.3379,-0.0931,0.3555,-0.6543
-1.1840,-1.0202,-0.6436,-0.4625,-0.4178
-0.3422,-0.1205,-0.5673,-0.2185,-0.4385
0.0009,-0.0589,-0.9186,-0.3886,0.2423
0.1287,-0.1367,-0.9883,-0.3398,-0.6164
0.0505,0.1322,-0.4971,-0.3241,-0.4477
-0.0667,-0.4446,0.4236,-0.1307,-0.3817
