A1_L,A1_R,A2_L,A2_R,PCG_L
-0.5649,-0.8081,-0.8014,-1.0206,0.8943
-0.2856,-0.2297,-0.5724,-0.6612,1.1155
-1.0286,-0.7483,-1.1534,-1.2243,1.1232
-1.3792,-1.1373,-1.4864,-1.2768,-0.1600
-1.4562,-1.4034,-1.3078,-1.3850,0.7079
-1.1612,-1.2506,-1.0360,-0.8673,0.7532
-0.0393,-0.5053,0.0210,-0.0413,1.0079
0.4116,0.0031,0.1472,0.1752,-0.1630
0.0733,0.1744,-0.3418,0.1168,-1.4634
-0.1427,0.1962,-0.3990,-0.2868,-1.3045
0.4080,0.2408,-0.2099,-0.2268,-0.8428
0.0470,0.2649,-0.6684,-0.3144,-1.4065
-0.4590,-0.0083,-1.1323,-0.6138,-1.4159
-0.2578,0.2334,-0.6754,-0.0072,-0.4876
0.9140,0.3521,0.7426,0.1631,-0.6418
0.5654,0.0100,0.7486,-0.0098,0.0483
0.1702,-0.1334,0.7096,-0.3427,-0.2392
0.6982,-0.1258,1.0747,0.1125,-0.1722
0.6368,-0.3073,1.1334,-0.2040,0.1055
-0.2869,-1.1044,0.3022,-0.5717,-0.1645
-0.0294,-0.8947,0.1569,-0.2075,-0.3896
-0.1962,-0.9137,0.1448,-0.1384,-0.4761
0.7395,-0.1938,0.6407,0.4403,0.5968
0.6911,-0.1263,0.9720,0.6595,-0.1798
1.1108,0.2717,1.2694,0.9720,-0.1738
0.6728,0.0361,0.8916,0.5866,-1.1138
-0.0490,-0.9386,0.0083,-0.1749,-0.0325
0.1325,-0.6788,0.4907,-0.3622,-0.5185
0.0132,-0.2881,0.5573,-0.0221,-0.2316
0.9096,0.3355,0.6841,0.3299,-0.2015
0.2924,0.6417,0.3778,0.1269,0.4148
0.3363,0.5189,0.6595,0.2236,0.4385
0.1984,0.2880,0.2407,0.3222,-0.0585
0.1092,-0.1072,-0.1992,-0.1223,0.4776
1.8485,0.1417,0.8685,0.4838,2.1804
-1.0360,0.7251,-1.3273,-0.5487,-0.0288
0.2511,1.3423,-0.2526,0.2791,0.1446
0.8279,2.0035,0.4181,0.4593,0.1234
0.0562,1.0777,0.3361,0.3314,0.0651
-0.2890,0.5386,0.5501,0.5013,0.3983
-0.5312,0.2516,0.4162,-0.0787,0.0033
-0.5073,0.0568,-0.0672,-0.2149,0.4992
-0.6068,-0.2928,-0.6227,0.0834,-0.0353
-0.4724,0.1114,-0.3543,0.5003,0.2657
0.4597,0.5630,1.1290,1.0257,-0.3072
0.7024,0.8803,1.1080,0.8540,0.2192
-0.1314,0.5848,0.3073,0.9403,-0.1667
-0.0225,0.1073,0.1936,0.5641,-0.0372
0.1213,-0.0115,-0.1688,0.2796,0.0648
-0.2882,0.3608,-0.3452,0.3692,0.5572
0.0586,0.5597,0.2241,0.6601,0.5463
-0.2423,0.3605,-0.0765,0.2693,0.1010
-0.8036,-0.1888,-0.6753,-0.3394,-0.3503
0.0713,0.4397,0.2103,0.4045,-0.1136
-1.0836,-0.2252,-1.3471,-0.0429,0.1693
-1.0231,-0.4263,-1.4247,-0.0182,-0.0504
0.2082,0.5350,-0.2355,0.9830,0.0011
-0.3689,-0.1172,-0.2447,0.4810,-0.3991
-1.1719,-0.4712,-1.7041,-0.3940,0.3003
-0.8259,-0.4479,-2.2188,-0.4045,0.0643
-0.9812,-0.6555,-1.8945,-0.7184,-0.5989
-0.8410,-0.4678,-1.5580,-0.6114,-0.3790
0.0973,0.1234,-0.5031,0.2315,-0.7881
0.2290,0.7575,0.0007,0.3530,-0.6498
-0.6562,0.2521,0.0011,-0.0083,-0.6461
