A1_L,A1_R,A2_L,A2_R,PCG_L
-0.3932,-0.4298,0.0093,0.1154,0.3153
-1.3604,-0.8459,-0.3184,0.0108,-0.0949
-1.4957,-0.6523,-0.5976,-0.0340,-0.5510
-1.8387,-1.3858,-0.2037,-0.8814,-1.0665
-1.2235,-1.0071,0.0790,-0.7969,0.1190
-0.3066,0.3382,-0.0094,0.3120,-0.5485
0.2773,1.0351,-0.2268,0.7586,-0.4030
1.0716,1.6684,0.1434,0.5012,-0.7787
0.5429,0.9674,-0.2821,0.2931,-0.1603
0.0745,0.1592,-0.0699,-0.4501,-0.7462
-0.4240,0.2158,-0.3479,-0.7350,-0.7774
0.0910,0.5938,-0.0907,-0.3092,-1.3455
0.0212,0.4139,0.4276,0.0258,-0.8159
-0.1977,0.5582,-0.5178,-0.0759,-0.8048
-0.1594,0.5267,-0.1459,0.2505,-1.2721
0.2751,0.3767,0.4576,1.0962,-1.2382
0.0687,0.2366,0.8453,1.1801,-1.4934
0.1467,0.3072,0.2456,0.6644,-0.3060
0.0590,-0.3604,-0.3210,-0.4014,-1.1522
-1.0825,-0.5917,-0.1973,-0.5348,-1.6310
-0.2592,-0.0280,0.1864,0.1485,-1.0606
-0.7803,-0.6611,-0.1597,-0.2959,-1.9834
-0.6645,-0.1336,-0.7370,-0.4942,-1.2589
-0.5651,-0.1271,-0.0950,0.1620,-1.4600
-0.0440,0.2237,0.4417,0.8681,-0.8951
-0.0479,0.3957,0.5071,0.7710,-1.4456
-0.3342,-0.0546,0.2330,0.3617,-0.2872
-0.3397,-0.1445,0.1886,0.7540,-0.3883
-0.4360,-0.1499,-0.3725,-0.4184,-2.0754
-0.8221,-1.0102,-0.9263,-1.3962,-0.4878
0.2808,-1.0575,0.4617,-0.9853,0.5919
0.5354,0.3435,-0.1822,-0.8555,0.2621
0.6709,0.4029,-0.3907,-1.1374,0.0016
0.2977,0.0237,-0.2055,-0.2009,0.7633
1.0874,0.5593,0.6175,0.6997,0.2940
1.1949,0.6313,-0.0701,0.1139,0.9317
0.4337,-0.0429,0.0277,-0.2021,-0.5753
0.6133,0.0703,0.1895,-0.1159,0.5621
1.0330,0.6243,0.4957,0.5850,0.9535
0.6997,0.2858,0.2435,0.2777,1.8010
0.9197,0.6360,0.1866,0.3391,1.3476
-0.1632,0.0119,-0.6987,-0.4412,1.3765
-0.5809,-1.0214,-0.3384,-1.0850,-0.1171
0.3862,-0.1874,0.3991,0.2449,0.2336
0.6214,0.4185,0.8426,1.0886,0.7826
0.8871,0.3184,0.6675,0.9157,0.6920
0.7648,-0.0890,-0.1418,-0.0138,0.7388
0.6634,0.0681,-0.1126,0.0884,0.7419
0.0441,-0.2589,-0.0824,0.2596,0.7395
