A1_L,A1_R,A2_L,A2_R,PCG_L
0.2962,-0.2757,-0.8547,-0.6238,2.7820
-0.1161,-0.5633,-1.1745,-0.7429,0.8666
-0.9238,-0.7110,-1.3063,-0.9330,-0.3220
-1.4947,-1.8071,-1.4326,-0.6828,-1.1847
-1.9721,-2.3023,-1.7936,-0.9563,-1.3566
-0.9601,-0.6953,-0.7292,-0.2798,-0.5610
0.3216,0.9152,0.3345,0.2352,0.4866
1.2227,1.7189,0.6407,-0.0103,-0.0383
1.1574,1.3077,1.0108,-0.1553,0.3771
0.4733,0.6550,0.1260,-0.6108,0.0091
0.4329,-0.1535,-0.1128,-0.7952,0.1401
0.1778,-0.3329,-0.0413,-1.1507,0.3656
-0.4611,-0.6048,-0.7309,-1.4655,-0.7506
-0.1447,0.1311,-0.2720,-0.6365,0.0475
0.4422,1.0908,0.4314,0.2144,0.3380
0.6793,0.7131,0.8564,0.4294,0.0940
-0.1930,0.4453,0.5559,0.6352,0.0134
-0.1823,0.2696,0.7400,0.7097,-1.0861
-0.6746,-0.0420,0.1866,0.4140,-0.8706
-0.5459,-0.6683,0.2593,0.3254,-0.2493
0.5797,0.1298,0.7774,0.5604,0.0827
-0.1870,0.0132,0.4918,0.6552,-0.6994
0.3977,0.0617,0.1665,0.6500,0.5840
-0.0271,0.1468,-0.2084,-0.1596,0.6982
0.3706,0.3064,0.3744,0.0560,0.4312
0.0149,0.2033,0.8310,0.1179,-0.2808
-0.1739,0.0121,0.6338,0.3218,-0.0902
0.7474,0.3118,0.5167,0.3073,0.4163
0.3015,-0.0381,0.6678,0.2951,0.1080
-0.3534,-0.1962,0.2971,0.2717,0.2732
-0.1198,0.2134,-0.0916,0.3941,-1.5314
-0.1562,-0.2655,-0.5595,0.1713,0.1777
-0.0832,0.0814,-0.0505,-0.0575,-0.3006
0.2120,0.6071,-0.1250,-0.0208,0.1282
0.6013,0.5583,0.1840,0.1697,-0.4265
0.2420,0.4487,0.4789,0.3349,-0.2545
0.3325,0.4281,0.5925,0.3037,-0.3410
1.1444,0.4030,0.2626,0.3296,0.2444
0.5406,0.2256,0.5530,0.2998,0.6823
0.4529,0.1287,0.3096,0.7486,0.1526
0.2347,-0.0713,0.4785,0.9571,0.2386
-0.3320,-0.0900,0.0317,0.7435,-0.0690
-0.5268,-0.7549,-0.3025,-0.5154,-0.1048
0.1345,-0.3701,0.3025,-0.1535,-0.0424
-0.0032,-0.0231,0.4069,0.4131,-0.4042
-0.6294,-0.5821,0.0339,-0.1579,-0.5416
-0.7863,-1.2163,-1.1568,-1.3969,-0.0361
-0.9687,-1.1606,-1.1541,-1.6477,-0.2755
-0.7124,-0.8452,-0.6107,-1.1875,-0.5296
-0.1495,-0.6579,-0.4579,-0.6622,-0.3068
-0.0812,-0.2219,-0.0167,-0.0523,-0.4926
-0.7377,-0.5203,-0.0409,0.1855,-0.7152
-0.8589,-0.6175,-0.3957,0.0951,-0.0442
-0.8443,-0.9742,-0.8455,0.0360,-0.3433
-1.6125,-1.5378,-1.3476,-0.2741,0.0115
-0.5978,-0.4981,-0.2672,0.1996,0.2919
-0.8025,-0.1442,0.0272,0.8571,0.5967
-0.3897,0.3069,-0.0388,0.9845,0.2405
-0.2164,-0.3612,-0.0540,0.3057,-0.1858
-0.5239,-0.2308,-0.4812,0.3302,-0.4451
-0.4535,-0.4605,-0.7133,0.5199,-0.5517
0.2828,0.0315,0.1742,0.9879,-0.0090
0.5552,0.8540,0.5846,1.3251,0.0790
0.1072,0.7644,0.2965,0.9148,-0.3636
-0.4492,0.0812,0.3091,0.7371,-0.3416
-0.1755,-0.0514,-0.1500,0.8930,0.3978
0.0697,0.1824,-0.2968,0.5785,0.1045
1.0848,1.0126,0.3614,0.4674,0.6175
1.4065,0.7095,-0.1366,-0.1960,0.6108
0.3020,-0.4512,-0.8359,-1.4249,-0.2092
-0.4658,-0.3055,-0.7819,-0.9517,-1.0564
0.0063,0.1493,-0.2084,-0.2030,-1.2575
0.0564,0.1368,0.1070,0.3247,-0.3987
0.4268,0.4294,-0.2555,0.1726,-0.4289
1.0160,0.4974,0.3426,0.1979,-0.3051
0.7286,0.6281,0.3746,0.5326,-0.0294
0.5984,0.9466,0.3581,0.6893,-0.4861
0.7768,0.8026,0.5351,0.6455,-0.5987
0.2384,0.1315,0.0032,-0.4571,0.3829
0.0677,0.3532,-0.2880,-0.5087,-0.0089
0.2771,0.3198,0.0038,0.1404,0.5940
0.2832,0.4412,0.4470,0.5147,0.7033
-0.5774,-0.4491,0.4414,0.8680,-0.4053
-0.6351,-0.3343,0.1375,0.8798,-0.7227
-0.3055,0.1735,0.2181,0.6069,0.7307
0.2006,0.3355,-0.5890,0.2786,0.5049
0.4391,0.2677,-0.5029,0.2202,0.1161
-0.1602,-0.1077,-0.3247,-0.0849,-0.7697
0.3053,0.6121,-0.1656,0.3486,-0.3345
1.4109,0.8237,0.6164,0.7576,-0.6120
0.7166,1.0813,0.8252,1.2048,0.2416
1.2318,1.3488,0.7617,1.0755,0.4819
0.5495,0.6486,0.8163,0.5513,1.7305
-0.4500,-0.2289,-0.2403,-0.3298,0.4259
-0.3794,-0.6634,-0.8330,-1.2589,-0.3959
0.2642,-0.1323,-0.1328,-0.8162,0.0593
-0.4141,-0.5867,-1.2838,-1.4312,-0.3739
-0.4695,-0.7998,-1.1937,-1.6102,-0.2129
0.3398,0.0770,-0.6171,-0.7147,0.1652
0.2052,0.1926,-0.3387,-0.7292,-0.0386
-0.0049,-0.4221,-0.3872,-1.0613,-0.3561
-0.4852,-0.4717,-0.7155,-1.0046,-0.0305
-0.7104,-0.6355,-1.0966,-0.9086,-0.3932
-0.8312,-1.0188,-1.1502,-1.0299,0.1350
-0.7879,-0.6150,-1.1164,-1.4544,0.2487
-0.6425,-0.6087,-0.6373,-1.3314,0.3175
0.0714,-0.2666,-0.3837,-0.6793,1.0090
