A1_L,A1_R,A2_L,A2_R,PCG_L
-0.8338,-1.7023,-1.4567,-1.8932,0.5788
-0.5893,-1.7262,-1.3126,-1.6909,-0.4428
-1.1093,-1.9861,-1.4684,-1.7187,-0.3772
-1.3573,-2.1183,-1.2227,-1.7180,-1.5032
-2.0764,-2.5224,-1.7157,-2.2656,-0.7842
-0.2978,-0.2656,-1.0689,-0.8615,-0.6495
-0.3078,-0.2944,-0.7908,-0.6717,-0.7448
0.7053,0.7852,-0.1161,0.2209,-0.7691
0.5582,0.2659,-0.3825,0.0382,0.2815
0.6948,0.6010,-0.9169,-0.0216,0.3109
0.2040,0.0281,-1.3013,-0.6618,0.2345
0.0099,0.3069,-1.3541,-0.3527,0.2878
-0.3889,-0.2001,-0.9978,-0.3746,0.2842
-0.2735,0.2417,-0.6956,-0.0616,-0.5037
0.0486,0.4266,-0.1264,0.2619,-0.3188
1.0539,1.0897,0.9402,1.0323,-0.4206
0.8723,0.6830,1.0478,1.0644,0.0078
0.9052,1.1855,1.1655,1.3957,-0.5445
0.2611,0.3349,0.7507,0.4660,0.0116
0.0989,0.0055,1.0734,0.2816,-0.6818
-0.4900,-0.1214,0.6251,0.3351,0.4251
-0.3904,-0.6459,0.5047,0.0420,-0.0503
0.1049,0.2243,0.3937,-0.0758,-0.3294
-0.0428,-0.0037,0.1591,0.3535,0.2875
0.1664,0.6735,0.7509,0.1074,-0.4219
0.0543,0.2636,0.5307,0.4026,0.1266
0.3185,0.5348,0.5746,0.6581,-0.4524
-0.4124,-0.0779,0.0994,-0.1148,-0.0086
0.3245,0.1018,0.7150,0.1998,-0.3509
0.2348,0.1299,1.0655,-0.1267,0.2225
-0.0507,-0.3011,0.3585,0.1543,1.0979
-0.1725,-0.0373,0.7191,0.1205,0.1599
-0.2817,0.1138,0.5394,0.0335,1.0046
0.1944,0.5188,0.9258,0.5576,0.1277
0.2672,0.5751,0.4636,0.7610,0.4164
0.6589,0.7683,0.8117,0.7498,-0.1696
0.8361,0.8392,1.0207,0.5708,-0.1338
0.7739,0.3046,1.3021,0.0537,-0.0102
0.1320,0.2954,1.0667,0.1849,0.7537
-0.4583,-0.7476,0.9530,-0.3455,0.6913
0.0158,-0.0969,0.7177,0.4722,0.4375
-0.3035,-0.1901,-0.2955,-0.2285,0.0037
-0.0285,-0.0276,-0.0075,0.0846,0.4864
-0.5450,-0.1007,-0.2924,-0.2018,0.4627
0.3042,0.1321,0.2182,0.4129,-0.0172
0.5108,0.6827,0.4772,0.4095,0.4436
-0.1058,-0.2278,-0.1335,-0.5829,0.9361
0.6671,0.3297,-0.1660,-0.4500,0.6582
0.2801,-0.0103,-0.0513,-0.3270,0.5314
0.5108,0.1368,0.0838,0.0501,0.1975
-0.2525,-0.2635,-0.0360,0.0018,0.1510
0.2160,0.2352,0.6552,0.6452,0.0120
-0.2253,0.2226,0.4852,0.2950,0.1354
-0.1646,-0.2932,0.7922,0.4794,-0.5895
-0.5986,-0.6008,0.2178,-0.2139,-0.8018
-0.7448,-0.7725,-0.4852,-0.2673,-0.4218
0.5127,0.2197,-0.2798,0.2917,-0.1340
-0.2323,-0.4381,-0.3231,-0.1734,0.8666
-0.4700,-0.8015,-0.6607,-0.2767,0.1343
-0.4546,-1.1608,-0.8654,-0.7790,-0.0601
-0.5866,-1.2147,-1.0396,-0.7174,-0.5399
-0.6417,-0.6790,-0.7764,-0.9758,-0.4756
0.3025,0.7172,-0.0435,0.1825,-0.0481
0.0822,0.2400,0.2404,0.5701,-0.4077
-0.0129,0.3533,-0.1449,0.3843,-1.0539
-0.6335,-0.4710,-0.6277,-0.3353,-0.1233
-0.2711,-0.1689,-0.5059,0.4035,-0.1480
-0.2234,0.0739,-0.1908,0.7342,0.2170
0.1042,0.5065,0.5554,1.4222,-0.0307
-0.1648,0.0255,-0.0839,0.6721,-0.6645
0.4019,0.4461,0.0676,0.7329,-0.3182
0.2510,0.6943,0.1468,0.5839,-1.0576
0.6547,0.8676,0.2270,1.0858,0.1647
0.4138,0.4253,0.2521,0.1862,-0.5134
0.4566,0.3503,0.2873,0.4305,-0.3620
0.0904,-0.1449,0.2817,0.2052,-0.3629
-0.1424,-0.2080,-0.0232,-0.1638,0.2146
0.1902,0.2111,-0.1342,-0.7445,0.4557
-0.5321,-0.9612,-0.5869,-0.9950,0.5520
-0.5158,-0.8442,-1.3317,-0.9607,-0.0919
-0.3696,-0.7476,-0.7142,-0.2897,-0.1281
-0.3928,0.0418,-0.4200,0.1500,-0.2318
-0.2847,-0.2241,0.2931,0.9056,-0.0283
-0.2789,0.2748,0.1656,1.0855,0.3782
-0.5864,-0.7502,0.1140,0.1701,-0.4287
-0.1311,-0.1930,-0.0462,-0.0786,-0.6159
-0.9257,-0.5758,-0.7896,-0.1912,0.4375
-0.5562,-0.2305,-0.2099,0.2124,-0.5779
-0.3879,-0.4682,-0.6740,-0.1566,0.0651
-0.9757,-0.9469,-1.2245,-1.5920,0.1328
-0.5401,-0.9023,-1.1398,-1.1546,-0.5380
-0.6692,-0.7583,-0.9296,-0.4993,0.9233
0.3232,0.5742,0.3847,0.2840,0.8819
-0.6361,-0.3903,-0.0881,0.3232,0.3518
-0.0685,-0.2278,-0.4632,-0.4161,-0.4129
-0.4057,-0.4348,-0.7562,-0.8362,0.0137
-0.5444,-0.7103,-1.0153,-0.6837,0.3008
-0.2228,-0.0707,-0.8087,0.0250,0.5744
0.2972,0.7071,-0.5883,0.0111,-0.2562
0.6170,0.3213,-0.2501,0.0643,-0.1898
0.4814,0.4968,0.1768,-0.1835,-0.2848
0.0284,-0.3878,0.1626,-0.4353,-0.1141
0.0490,-0.1763,-0.4594,-0.2989,-0.1512
-0.2135,-0.3042,-0.1186,0.1814,0.2735
0.0127,0.1919,-0.2602,-0.1831,0.4516
0.1459,0.1148,0.1595,-0.0253,0.0064
0.2322,0.5094,0.1299,0.2044,0.9784
0.4639,0.5207,0.7346,0.6696,0.4126
0.3500,0.7041,0.4528,0.3497,0.1002
0.1440,0.2561,0.4793,0.2136,-0.3756
-0.0608,0.0365,0.0305,0.1120,0.0302
0.2155,0.2335,0.6462,0.5520,-0.3407
0.5632,0.4237,1.1700,0.4371,-0.1436
0.7663,0.6834,0.9326,1.0686,0.0952
0.6981,0.5320,0.8708,0.7805,0.0440
0.2977,0.0137,0.1998,0.1920,0.5444
0.1116,0.4959,0.2161,0.2497,-0.3470
-0.4590,-0.4855,-0.1579,0.1533,0.1715
0.1654,-0.1476,-0.1000,0.0837,-0.5404
-0.9284,-0.9266,-0.1104,-0.2072,-0.1361
-0.3293,0.0936,0.2746,-0.0525,0.1213
0.2520,0.5789,0.0628,0.3907,0.7334
1.1568,1.2682,0.2901,0.7934,0.0777
1.1886,1.1484,0.1611,0.7318,-0.1917
1.3893,1.1253,0.5950,1.4464,0.1023
0.8722,1.0454,0.0862,0.8129,-0.3786
0.7649,1.0820,0.0665,0.9454,1.1769
0.5130,1.0162,0.0677,1.1442,0.8935
0.1263,0.5961,0.0870,0.8507,1.1110
-0.1560,0.2497,0.4114,0.3209,0.5807
-0.3225,-0.3704,-0.6287,0.1707,0.7257
0.4160,0.4721,-0.4347,0.4447,0.5791
0.1065,0.3507,0.1678,0.5494,1.0555
0.2990,0.0417,0.7183,0.2023,0.5308
-0.5260,-0.0041,0.0524,-0.4151,0.0944
