A1_L,A1_R,A2_L,A2_R,PCG_L
-0.6855,-0.8299,-1.9876,-1.9598,-1.5474
-1.4763,-1.5145,-1.7208,-2.0963,-1.3002
-0.5917,-0.6803,-0.6685,-1.2439,-1.1791
-0.1961,0.2698,-0.3504,-0.4220,-0.4064
-0.1594,-0.0293,-0.0074,-0.4218,-0.6175
-0.4518,-0.0900,-0.7044,-0.9037,-0.5843
-0.7170,-0.0668,-1.0502,-1.2023,-0.7131
-0.3310,-0.1323,-0.6289,-1.1906,-0.2419
-0.7159,-0.2912,-1.2573,-1.7207,0.3644
-0.3330,-0.3238,-0.9729,-1.0898,-0.1294
-0.5358,-0.4353,-0.8204,-1.2956,0.6821
-0.0738,0.4715,0.5884,0.0042,0.8223
0.4871,0.5091,0.9745,1.1054,0.3137
-0.1407,0.2324,0.3359,1.0216,0.6081
0.0226,0.4331,0.4360,1.0332,-0.0510
0.3670,0.4607,0.5919,0.7859,0.1702
-0.2721,-0.1107,0.3414,0.1337,0.1742
0.0914,0.1041,0.9015,0.8169,0.5103
0.0510,0.0292,0.8384,0.9004,0.7564
0.1350,0.4643,1.0948,0.6295,1.3382
1.1524,0.7477,1.3114,0.7311,0.9882
0.5669,0.7055,0.5737,0.7288,1.5127
0.3364,0.4508,0.7568,0.6186,1.0980
0.6768,0.2327,0.8648,0.8794,0.0732
0.1560,0.2428,-0.0670,0.5973,0.5582
-0.0834,0.2995,-0.2319,-0.0178,-0.1911
0.4447,0.4044,0.0695,0.6588,-0.1018
0.2458,0.2504,-0.1011,0.2698,0.2578
-0.0949,0.0125,-0.0449,-0.5329,0.5870
0.4676,0.3785,0.2395,0.0546,-0.0001
0.8142,0.3758,0.6252,0.6383,0.2849
0.3361,0.3774,0.1224,0.3324,0.7332
0.2361,0.1133,0.2164,0.3795,0.0179
0.5558,0.4903,0.0414,1.2290,0.0700
0.2039,0.0387,0.1406,0.5114,-0.0410
0.0150,-0.2872,0.2040,0.7476,-0.0776
-0.1923,-0.5520,0.3972,0.6044,-0.5210
-0.6853,-0.3651,0.0241,0.1433,0.6101
-0.6317,-1.0083,-0.2460,-0.5019,-0.4723
-0.7611,-1.2392,-0.5289,-0.9078,-0.1622
-0.4907,-0.2893,-0.5510,-0.7440,-0.0267
0.3523,0.2003,0.1596,0.7570,-0.2938
0.2781,0.1102,-0.1649,0.6064,-0.1556
-0.3894,-0.5047,-0.4651,-0.1454,-0.9070
-0.0185,-0.0567,-0.1255,0.2407,-0.5993
-0.3993,-0.2905,-0.3544,-0.0417,-0.5040
-0.1562,-0.3126,-0.1761,0.1305,-0.4300
-0.5152,-0.4820,-0.9547,-0.3134,-0.0904
-0.2509,-0.3954,-0.3032,-0.1086,0.1260
-0.3280,-0.4563,-0.1865,-0.2264,-0.0903
0.0420,-0.3098,0.0824,-0.1830,-0.1176
0.2566,-0.4686,0.2273,-0.3438,-0.1115
-0.0465,-0.5290,0.2516,-0.7897,-0.2947
0.6111,0.0299,1.2153,0.1042,-0.1329
-0.1477,-0.5103,0.5057,-0.0022,-0.2801
-0.2528,-0.1720,-0.0455,-0.0408,-0.1970
-0.5837,-0.3283,-0.5309,-0.8821,-0.5828
-0.1618,-0.3673,-0.4177,-0.7728,0.1937
0.0426,0.0438,-0.1634,-0.8796,-0.0843
1.1186,0.7941,0.0737,-0.1306,-0.2614
1.2291,0.7867,0.6978,0.3154,-0.5276
0.1896,-0.0571,0.9561,-0.1016,-0.4653
0.1087,0.1181,0.9010,0.1639,0.0642
0.3234,0.2143,0.4130,0.1760,-0.1904
0.3509,0.0947,1.2499,0.6394,0.1636
0.8475,0.1948,1.4643,0.6506,0.0884
0.5964,0.1460,1.0613,0.4641,-0.4335
0.0761,-0.0676,0.2231,0.0175,-0.8438
0.0602,0.2400,-0.0425,0.0772,-0.5408
0.1097,0.3019,0.0002,0.3377,-1.2218
0.1995,-0.0285,0.3938,0.3474,-1.0971
0.8028,0.3674,-0.0175,0.2368,-0.8955
0.4662,0.0729,-0.3134,-0.2805,-1.0028
0.6281,0.4882,-0.3325,0.0488,-0.9879
0.4969,-0.1664,-0.0556,0.2785,-1.6392
-0.2959,-0.4967,-0.4018,-0.0851,-0.5292
-0.4906,-0.6254,-0.5712,-0.2723,-1.0602
-0.5297,-0.4123,-0.6758,-0.4631,-0.3095
0.2286,-0.1043,0.1092,0.1109,-0.8074
-0.1285,-0.2620,0.0320,-0.0387,-0.4604
-0.4030,-0.4259,-0.6533,-0.2242,-1.0346
-0.5731,-0.5707,-0.5769,-0.2709,-0.4691
-0.4965,-0.9345,-0.3172,-0.3939,-0.1560
-0.4638,-0.7417,0.0641,-0.0741,0.1768
-0.4088,-0.6505,0.0787,0.0281,0.1385
-0.3182,-0.1525,0.6456,0.4330,-0.0716
-0.4037,-0.2143,0.0575,0.6205,-0.0252
-0.2332,-0.2439,-0.3774,-0.2511,-0.5411
0.2174,0.1689,-0.2283,-0.0081,-0.0502
0.3515,-0.0148,-0.0724,0.2637,-0.1678
0.0170,-0.3042,0.3261,0.0013,-0.5909
-0.0367,0.0032,-0.2666,-0.3632,-0.7523
-0.2110,-0.3481,-0.5073,-0.6813,-0.9012
-0.3767,-0.3482,-0.8618,-1.0673,-0.1991
-0.2954,-0.1338,-0.9843,-1.3113,-0.0093
0.3873,0.0777,-0.7762,-0.8700,0.4876
0.5613,0.5222,-0.9877,-0.5010,0.3621
0.2969,0.5096,-0.6952,-0.6335,-0.6262
0.0802,0.3267,-0.4137,-0.1708,-0.6395
-0.1926,-0.1145,-0.0374,-0.2553,-1.2054
-0.2908,-0.1343,-0.0937,0.2901,-0.1696
-0.4079,-0.4100,-0.1120,-0.0530,-0.6466
-0.5479,-0.5716,-0.5926,-0.2809,-0.3120
0.2026,0.1288,0.0120,0.4744,0.7936
-0.4943,-0.0212,-1.2027,-0.1636,1.0003
-0.1681,0.1183,-0.6659,-0.0785,0.9859
-0.4523,-0.3936,-0.6956,-0.0650,0.6795
-0.9930,-0.3213,-0.8766,-0.1890,-0.0333
-0.0799,0.4937,0.1666,0.3840,0.3512
0.2463,0.5261,-0.1916,0.0908,0.0113
-0.7963,-0.3717,-0.6115,-0.2692,-0.3133
-2.0217,-1.8873,-1.5419,-1.5260,-1.0259
-2.6345,-2.1807,-1.4578,-1.8379,-1.2146
-2.3345,-2.0448,-1.0337,-1.7408,-1.1548
-1.0854,-0.7615,-0.0420,-0.4303,-0.8245
-1.2044,-0.8653,-0.6635,-0.4421,-0.9450
-1.2703,-1.2846,-1.0092,-0.9957,-0.7242
-1.1176,-0.8472,-0.6283,-0.7588,-0.7436
-0.7711,-0.2243,-0.8179,-0.5388,-0.3004
0.1754,0.4828,0.5039,0.7321,0.2389
0.6640,0.7479,0.7165,0.7518,0.0756
0.2874,0.3804,0.6482,0.4393,0.1941
0.1579,0.2541,-0.1771,-0.5108,0.4505
0.8911,1.2315,0.1866,0.5965,1.2060
1.1781,1.2531,0.1730,0.3526,1.5217
1.4879,1.5677,0.0448,0.3829,1.3702
0.6808,0.8081,0.0744,-0.2249,1.0736
0.2512,0.2845,-0.0625,-0.3887,0.2191
0.1335,0.2195,-0.4876,-0.5569,-0.0274
0.1272,0.3372,-0.6957,-0.4005,-0.0769
0.0072,0.0737,-0.5580,-0.0682,0.4686
0.2225,0.5249,-0.6189,-0.0436,0.5958
0.6202,0.9191,-0.0666,0.0234,-0.1234
0.4243,0.7614,-0.5373,-0.0440,0.9831
0.8391,0.7301,-0.1368,0.4876,0.4116
0.5391,0.5870,0.3895,1.4194,0.4377
1.0669,0.9308,0.8098,1.5345,0.5006
1.0695,0.8445,1.2739,1.0948,0.1973
0.9744,0.6701,0.8659,1.1149,0.4658
-0.0616,0.1374,0.3432,0.3586,0.6721
0.1537,0.7174,0.3894,0.3958,0.2119
0.6768,1.0254,0.3957,0.6242,0.3189
0.0954,0.5852,0.2978,0.4842,0.7686
0.3209,1.2708,0.2000,0.4838,1.5255
0.4605,0.8107,0.1469,-0.0301,0.8792
0.3517,0.6775,0.0330,-0.0300,0.9326
0.5400,0.7582,0.3029,0.6443,1.1677
0.4809,0.4889,0.7605,0.6667,0.7519
0.2227,0.5817,0.9800,1.2265,0.4635
-0.6145,-0.1135,0.4124,0.3799,0.2302
0.0364,0.3056,0.5593,-0.0855,0.5469
-0.5236,-0.0667,0.3560,0.2161,0.6758
-0.0288,0.0666,0.7673,0.2115,0.2670
0.4597,0.2827,1.2479,0.2375,0.1228
0.6340,0.7327,0.9113,0.0408,0.6957
0.8760,0.8933,0.4522,-0.4114,0.5796
0.8299,0.9752,0.2317,-0.1881,0.9991
0.7604,0.4829,0.0794,-0.2099,0.4321
0.4434,0.1763,-0.3329,-0.6348,0.6979
0.2117,0.3319,0.2057,0.2092,0.8059
0.5034,0.2933,0.3248,0.3319,-0.0106
0.4876,0.1501,0.2097,0.5071,-0.4818
0.7005,0.6842,-0.0865,0.6054,-0.2037
0.0128,0.4741,-0.0010,0.2226,-0.1231
0.0271,0.3398,0.1427,0.0703,0.8147
0.4297,0.4799,0.4940,0.7866,1.0890
0.0425,0.4681,0.2259,0.9067,0.4036
0.2934,0.0111,0.6920,0.6870,-0.1317
-0.4430,-0.3203,-0.3123,-0.4389,0.6196
-0.1826,0.2859,-0.7576,-1.0067,-0.4207
0.2720,0.1753,-0.2476,-0.3692,-0.9981
0.3494,0.5276,0.0912,0.4977,0.0847
0.9195,1.2004,0.6231,0.9247,0.4097
0.8986,1.3157,1.0570,1.8086,1.3689
0.4497,0.2959,1.0795,1.2434,0.0300
-0.2197,-0.4047,0.5819,0.7954,-0.1627
-0.1752,-0.2656,0.5891,1.0585,0.0407
-0.3222,-0.6883,0.3071,0.3386,-0.4354
-0.2909,-0.5025,-0.3702,0.6466,0.8094
-0.3111,-0.6481,-0.3365,0.2302,0.8184
0.1176,-0.2450,-0.2317,0.0991,1.4424
-0.2833,-0.3009,-0.8435,0.0764,1.3450
-0.1359,-0.6054,-0.9550,-0.3143,0.7709
-0.2938,-0.3591,-0.8136,-0.0064,0.8398
-0.4393,-0.1425,-0.5094,-0.2269,0.8992
0.2715,0.3186,0.0314,0.5102,0.5242
-0.2549,-0.7208,-0.1742,-0.1231,0.6765
