A1_L,A1_R,A2_L,A2_R,PCG_L
0.6762,0.7492,0.3916,0.4814,0.6591
-0.8103,-0.2637,-0.8029,-1.0295,0.0652
-1.8254,-1.3813,-1.5015,-1.7111,-1.6766
-2.4949,-1.9457,-2.0744,-1.9716,-1.1432
-2.5061,-2.2494,-1.9632,-2.0703,-1.2105
-1.2079,-1.0001,-1.4731,-1.2231,-0.5459
-0.2506,-0.5123,-0.6347,-0.6351,-0.5878
0.8422,0.9080,-0.3540,0.2469,-0.3823
0.7744,0.8510,-0.0695,0.0991,-0.3944
0.9080,0.5432,-0.1209,-0.5555,-1.5018
0.2999,0.3730,-0.7046,-0.7025,-1.0633
-0.0327,0.2677,-1.4981,-1.0827,-1.4334
-0.4516,-0.2690,-1.6980,-1.3316,-1.0814
0.1203,0.1295,-0.7545,-0.5229,-0.5820
0.4071,0.5310,0.0628,0.2447,-0.7737
0.4560,0.5053,0.8148,1.0681,-0.7016
0.2311,0.5934,0.6165,1.1201,0.2315
0.0963,0.1271,0.4481,0.9509,-0.3090
0.6398,0.4402,0.6427,0.7295,-0.5114
-0.1711,-0.1957,0.2399,0.3337,-0.3062
0.0000,0.2801,0.2547,0.7928,-0.2101
0.0693,0.1230,0.4374,0.6793,0.0056
0.6026,0.3530,0.6586,1.3483,1.1453
0.4585,0.0717,0.2973,0.4270,1.5469
-0.1934,-0.5597,0.0367,-0.4400,0.9608
-0.3179,-0.2997,0.0023,-0.2032,-0.0100
0.1777,0.0518,0.1557,-0.2143,-0.2570
0.1302,0.0627,0.1243,-0.6815,0.5367
0.3136,-0.1123,0.4556,-0.5751,0.7068
0.2019,-0.0649,0.6620,-0.2626,0.8377
-0.1396,-0.5592,0.6472,0.0430,0.6116
0.5178,-0.2782,0.9054,0.6082,0.7342
-0.0529,0.0933,0.5929,0.4402,0.9603
0.6371,0.1684,0.9029,0.7268,0.2587
1.0143,0.5470,1.0705,0.8213,1.4089
0.5199,-0.1424,0.6122,0.3557,0.9166
1.2501,0.3756,1.0129,1.1281,0.6350
0.7086,0.4902,0.9210,0.7255,1.0379
0.9800,0.5819,0.9800,0.8335,0.5782
-0.0719,0.0480,0.5520,0.9608,0.9600
-0.6534,-0.3616,0.6522,0.7926,0.2654
-0.6057,-0.1411,-0.1054,0.7654,0.1543
-1.2110,-0.9137,-0.3246,-0.6283,-0.3188
-0.0545,0.1222,0.0881,0.3848,-0.3782
0.1576,0.3392,0.3728,0.7771,-0.3126
1.2759,0.8540,1.1284,1.1846,-0.0019
0.9235,0.8602,0.7542,0.0750,1.4097
0.8245,0.5093,0.2771,-0.0079,0.3904
0.3907,0.5818,0.4007,0.2903,0.8186
-0.0455,0.0459,0.0186,-0.2162,0.1824
-0.1528,0.0213,-0.0350,-0.1346,0.4422
0.6236,0.1562,0.4576,0.1502,0.0798
0.1123,-0.0987,0.5014,-0.1081,0.3184
-0.6382,-0.5702,0.1881,-0.0410,-1.0107
-1.0382,-0.9505,-0.2922,-0.3052,-1.8149
-1.4346,-0.6675,-0.6709,0.2359,-0.3807
-0.0776,-0.0283,0.0001,0.5408,-0.4218
0.0409,0.2532,0.3380,0.5651,0.3903
-0.6843,-0.4617,-0.2526,-0.4009,0.2622
