A1_L,A1_R,A2_L,A2_R,PCG_L
-1.2131,-0.8687,-0.5244,-0.7924,0.5107
-1.4191,-1.2435,-0.5554,-0.9965,-0.1060
-1.4713,-1.1947,-0.9698,-0.9374,-0.9664
-1.6101,-1.4378,-0.8862,-0.8053,-0.9896
-1.5258,-1.7017,-0.6175,-0.8651,-0.5536
-0.5627,-0.3796,-0.6069,-0.3491,0.2716
-0.2816,0.1127,-0.7827,-0.5026,0.7843
0.3826,0.5509,-0.5089,0.2425,0.9073
0.4165,0.5717,-0.5376,-0.0195,0.9504
-0.0032,0.4317,-0.6834,0.0480,0.1626
-0.3959,-0.0769,-0.6463,-0.4686,-0.2983
-0.4987,-0.0260,-0.4544,-0.5209,-0.7256
-0.4690,-0.1165,-0.4524,-0.1396,-0.8388
-0.3653,-0.2411,-0.6958,-0.6939,-0.6372
0.1480,0.4607,-0.2061,-0.1313,-0.3818
0.7160,0.6194,0.5603,0.4375,0.3703
1.0508,0.4791,0.6935,0.6213,0.9392
0.6410,0.3592,0.3814,0.4292,0.6640
0.3862,-0.2245,-0.2622,-0.0824,0.4803
0.1300,-0.5236,-0.1634,-0.0502,0.0576
-0.1509,-0.4011,-0.1532,-0.2549,-0.0293
-0.0949,-0.4008,-0.1283,-0.3630,-0.3584
0.1899,0.2426,0.2291,-0.0386,-0.7546
0.4926,0.0741,0.2952,0.1557,-0.0703
0.4793,0.4106,0.5782,0.5803,0.0521
0.4025,0.3877,0.5427,0.5268,0.4721
0.5822,0.3505,0.5064,0.6992,0.5632
0.6461,0.5745,0.7586,0.6292,0.4907
0.7297,0.3067,0.9129,0.8182,0.4855
0.2575,-0.0011,0.6205,0.4080,0.0773
0.3118,-0.1699,0.5120,0.2211,0.3225
0.1036,-0.2288,0.2746,-0.1380,0.1536
0.2383,0.1878,0.2619,-0.2380,0.4745
0.7592,0.8375,0.5677,0.5610,0.4478
0.9934,1.0454,0.9920,0.8597,0.1581
1.2563,1.0842,0.8090,1.2204,-0.3568
0.6516,0.8304,0.6434,0.8363,-0.5093
0.8220,0.7184,0.6635,0.9978,-0.8156
0.2343,0.6295,0.5230,0.9630,-0.5970
0.3997,0.4821,1.0904,1.1149,-0.1577
0.1895,0.0708,0.9757,0.6317,-0.1987
-0.3884,-0.2560,0.3778,0.1493,-0.4224
-0.6552,-0.2575,-0.2838,-0.0356,-0.9810
-0.8143,-0.3344,-0.4501,-0.3446,-0.9779
-0.4454,-0.2693,-0.2313,-0.0754,-0.9227
-0.2206,-0.1871,-0.1781,-0.3801,-0.5683
-0.4428,-0.1738,-0.6986,-0.6589,-0.3897
0.1868,0.1225,-0.2405,-0.2488,-0.8902
-0.2769,0.1304,-0.3159,-0.4483,-1.2253
-0.2760,0.4283,-0.3274,-0.2720,-0.9659
-0.0228,0.4907,0.1929,-0.0054,-0.6190
0.3504,0.6538,0.3538,0.4012,-0.4516
0.2315,0.6793,0.5619,0.7764,-0.9659
0.0325,0.5441,0.8373,1.0790,-0.8182
-0.4094,0.3890,0.6976,0.9494,-1.2600
-0.9893,-0.1466,-0.1270,-0.2360,-0.9760
-0.1794,0.2286,-0.3064,-0.0474,-1.0257
-1.1158,-0.0412,-1.3336,-0.1824,-1.1482
-0.7878,-1.1985,-0.6400,-1.2692,0.0067
-0.7620,-0.1872,-1.6662,-1.6202,-0.1993
-1.1081,-0.8737,-1.4875,-2.2778,1.1160
-0.5973,-0.3794,-1.6283,-1.6789,1.5338
-0.0797,-0.3840,-1.3618,-1.7829,1.3882
0.5060,0.5328,-0.2763,-0.4194,0.5193
0.2266,0.2283,0.2362,0.0764,0.5210
0.4774,0.2256,0.8818,0.3861,0.0034
0.3624,0.4954,0.8297,0.5051,-0.6536
0.2020,0.2128,0.5480,0.3777,-1.1319
-0.4793,-0.1661,0.2734,0.6514,-1.2427
-0.5229,-0.3730,0.1548,1.0021,-1.0463
-0.7862,-0.3714,-0.0610,0.4024,-0.6966
-0.3616,-0.4796,-0.0461,-0.2265,-0.6154
0.0880,-0.2526,-0.1839,-0.3325,-0.8011
-0.0166,-0.2055,-0.2624,-0.2942,-0.1803
0.4225,0.3262,0.5811,0.4767,-0.5199
0.3987,0.2917,0.8097,0.4370,-0.3466
0.7059,0.5533,0.9161,0.6223,0.1341
0.8269,0.4711,0.7953,0.5348,0.2865
0.1658,-0.0269,0.0647,-0.2496,-0.0009
-0.3479,0.0583,-0.0636,-0.1218,-0.5106
-0.2915,0.0573,-0.3702,-0.0295,0.2941
0.2220,0.4373,0.1946,0.4125,0.4334
0.6774,0.8485,0.9034,1.1690,0.1222
0.1463,0.4503,1.1029,1.2451,0.2489
0.0239,0.1043,0.5418,0.8972,0.5921
-0.6295,-0.5188,0.0932,0.2239,0.4592
-0.6795,-0.8686,-0.1189,-0.3864,0.9548
-0.4382,-0.2242,0.4303,-0.1701,0.4704
0.1812,0.1511,0.7296,0.3364,0.6291
0.5313,0.1279,0.9710,0.7306,0.8758
0.4351,0.0591,0.5787,0.3558,1.2207
0.4696,0.2545,0.4925,0.3932,1.0755
0.4371,0.0947,-0.0248,0.1977,0.4895
0.0107,-0.1238,-0.5100,-0.2331,-0.1121
0.2404,0.1555,-0.2992,-0.0904,-0.2986
-0.2322,-0.0671,-0.3270,-0.6938,-0.5191
-0.1509,-0.0119,-0.0783,-0.3148,-0.1587
-0.4411,-0.0245,-0.2710,-0.3718,-0.0373
-0.4343,-0.7851,-0.7635,-1.1706,-0.3534
-0.4672,-0.7629,-1.1434,-1.2465,-0.4119
-0.8999,-1.3455,-1.3516,-1.3788,-0.2047
-0.5178,-1.0840,-0.8404,-0.7165,-0.0522
-0.4601,-0.9215,-0.4306,-0.6128,0.4200
-0.4352,-0.2977,-0.0667,-0.4538,0.7465
-0.0617,-0.0570,-0.0243,-0.2229,0.6253
-0.3322,-0.1704,-0.2649,-0.6217,0.9684
-0.3008,0.1008,-0.2771,0.0118,1.3477
0.3077,0.6164,0.0902,0.5660,1.0400
0.4914,0.5586,0.4412,0.7366,0.4466
0.5963,0.2385,0.5318,0.7519,0.0526
0.0315,-0.1924,-0.2147,-0.0710,0.3697
-0.5881,-0.7315,-0.6116,-0.5117,1.3555
0.0003,-0.2289,0.1679,-0.1010,1.2157
0.8635,0.6895,0.8718,0.6370,0.8710
0.8634,0.7262,1.0402,0.9180,0.5135
0.7670,0.4785,0.8013,0.8958,0.3983
-0.0387,-0.2925,0.2691,-0.1863,0.4101
-0.0112,-0.1856,-0.6587,-0.9273,-0.0774
-0.3944,-0.1914,-1.1382,-0.7618,-0.0538
-0.6108,-0.2730,-1.0896,-0.1404,-0.1037
-0.5930,-0.5444,-0.8034,0.1350,-0.5254
-0.4606,-0.2318,-0.7827,-0.1285,-0.2292
0.0053,0.0952,-0.3423,0.0864,0.7964
0.2565,0.3234,-0.0410,0.5807,0.3783
0.3065,0.3216,0.2907,0.6989,0.6430
0.3018,0.5816,0.2994,0.5842,0.6115
0.6291,0.9966,0.8858,1.1804,0.0570
0.6279,0.8445,0.7210,1.1370,-0.0507
0.3473,0.3446,0.2163,0.9481,-0.6847
-0.2479,-0.1315,0.3715,0.6083,0.0029
0.0453,-0.1891,0.7957,0.5925,-0.1198
-0.2338,0.2337,0.2775,0.4254,0.0168
-0.9444,0.2558,-0.7513,-0.2020,1.0456
0.2969,-0.7155,0.3541,-0.5551,1.6635
0.7184,0.4771,0.6042,-0.2440,1.6637
1.0839,0.8600,0.5609,0.0749,2.0910
0.9177,0.9713,0.6990,0.3144,1.7272
1.0377,1.1022,1.1836,0.9221,0.9433
0.8077,1.0900,1.2628,1.0111,-0.4803
0.1088,0.1464,0.5699,0.9746,-0.4904
0.0330,0.3950,0.8487,1.1072,-0.8983
-0.2456,-0.1965,0.6475,0.4023,-0.1536
-0.6482,-0.7144,-0.0709,-0.0905,0.3994
-0.8237,-1.0692,-0.5522,-1.0716,0.6055
-1.3197,-1.1757,-1.3012,-1.7264,1.1070
-1.1835,-0.8609,-1.2448,-1.3435,1.4677
0.0648,-0.0617,-0.5224,-0.5723,0.3817
0.2559,0.0453,-0.1847,-0.3508,-0.5577
-0.3919,-0.3781,-0.6914,-0.7859,-0.7824
-0.1013,-0.1984,-0.6927,-0.6610,-0.8441
0.0105,0.1417,-0.3300,-0.1861,-0.9144
0.3049,0.0905,0.1971,0.5239,-0.9657
0.2687,-0.1471,0.1277,0.5120,-0.4409
-0.3174,-0.3867,-0.2537,0.0702,0.4192
-0.4296,-0.1187,-0.4798,-0.3589,0.6076
-0.3306,0.2408,0.0072,0.3212,0.5576
-0.3156,0.1400,0.3101,0.5489,0.1036
0.2212,0.4674,0.9183,0.7555,-0.2355
0.4359,0.4094,0.9779,0.6484,-0.4532
0.7110,0.5496,0.9324,0.8842,-0.5651
0.7761,0.9983,1.3049,0.8934,0.2869
0.9651,0.5690,0.9786,0.8883,0.5473
0.4907,0.5344,0.6659,0.9803,0.2824
0.2913,0.0463,0.2816,0.4016,0.6428
0.3007,0.4334,0.0316,0.0487,0.7173
0.2150,0.2606,-0.0286,-0.0313,0.3086
0.3318,0.2097,0.1050,0.4983,0.1756
0.6081,0.6315,0.2247,0.8870,0.5867
0.7318,0.1264,0.3436,0.5520,0.4372
0.0043,-0.3941,0.1238,0.5287,0.3928
-0.8708,-0.7488,-0.4641,-0.4525,0.6318
-0.4280,-0.6687,-0.2850,-0.4660,-0.1894
0.0807,-0.2855,-0.1819,-0.4566,-0.0385
-0.1908,-0.6835,-0.4188,-0.7792,-0.5654
-0.3504,-0.5353,-0.9559,-0.7838,-0.7161
-0.0471,-0.2644,-0.6530,-1.1029,-0.5070
0.1795,0.0807,-0.7756,-0.4109,-1.3193
-0.4940,-0.3633,-0.7597,-0.5443,-1.1327
-0.6647,-0.6198,-0.5791,-0.6255,-0.9728
-0.4746,-0.3136,-0.0327,-0.1853,-0.6608
-0.3904,0.0870,0.4063,0.4900,0.0268
0.1927,-0.0160,0.8643,0.9006,0.4277
0.0463,0.4038,0.9819,1.0379,0.2084
-0.0223,-0.0067,0.7979,0.7330,0.3392
0.3230,0.1144,0.7158,0.3358,0.6682
0.3282,0.0782,0.6395,0.0210,0.9473
0.3069,0.4799,0.0085,0.1031,0.6513
0.3260,0.3593,0.1433,-0.0663,0.3084
0.7028,0.3740,0.0942,-0.0437,-0.4105
0.4597,0.2998,0.1873,0.1677,-0.6711
-0.5593,-0.4963,-0.3734,-0.5321,-0.5922
-0.5136,-0.5069,-0.6612,-0.3184,0.1245
-0.3023,-0.3421,-0.5976,-0.5784,0.9981
-0.5930,-0.2290,-0.6368,-0.7301,1.1664
-0.1134,0.1880,-0.2631,-0.1094,0.2408
0.1620,0.4469,-0.0119,-0.1420,-0.5217
0.0838,0.2734,-0.0958,-0.0482,-0.9446
0.0666,0.2693,-0.1653,0.2112,-1.0250
-0.0962,-0.1226,-0.1977,-0.3474,-0.5513
0.0365,-0.1551,-0.2943,0.0279,-0.3913
0.0634,0.1439,0.0436,0.0546,0.3951
-0.2551,-0.1906,-0.0351,-0.2646,1.4101
0.4927,0.7455,0.3080,0.3378,0.6250
0.9671,1.1120,-0.0206,0.5445,0.5329
1.1576,1.3247,0.3373,0.8958,0.3072
0.8186,1.3315,0.2947,1.0616,-0.0415
0.1916,0.5596,-0.0932,0.8476,-0.0407
0.0752,0.0237,-0.1770,0.6250,-0.1077
-0.5004,-0.5421,-0.1140,-0.2102,0.3136
-0.3449,-0.2980,0.3571,0.1097,0.6449
-0.1357,0.0098,0.6329,-0.1563,0.6536
-0.1703,-0.3458,0.1775,-0.8158,0.8731
-0.1533,-0.5434,0.0005,-0.9852,0.8481
-0.7051,-0.8659,-0.2854,-0.9259,1.2305
-1.1364,-1.1950,-0.5294,-1.1931,0.7612
-0.6567,-0.6612,-0.5254,-0.7071,-0.1512
0.2573,0.2577,-0.2051,-0.1634,-0.9869
0.4366,0.2683,-0.2513,-0.2662,-0.8689
1.1773,0.5367,0.0157,0.1654,-0.6526
0.6601,0.5536,-0.2352,-0.2967,-0.7700
0.5983,0.3975,0.0608,-0.0101,-0.7888
1.0632,0.4783,0.4261,0.3763,-0.0755
0.3877,-0.2261,0.2934,0.1080,-0.4558
-0.1746,-0.4137,0.6196,0.1821,0.0974
-0.0287,-0.2784,0.6700,-0.0020,0.6327
-0.4171,-0.1572,-0.2909,-0.3425,0.7414
-0.0325,-0.1553,-0.3843,-0.0639,0.7653
0.1206,-0.2021,-0.6634,-0.0284,0.1389
-0.7475,-0.5965,-1.0133,-0.6238,-0.6047
-0.6541,-0.9034,-0.7136,-1.0921,-1.4067
0.2629,-0.0952,-0.1601,-0.0425,-1.4294
0.2135,0.1498,-0.2133,0.0933,-0.9235
0.0357,-0.1602,-0.2101,0.2955,-1.0504
-0.2834,-0.1345,-0.0721,0.2352,-0.9800
-0.1951,-0.5315,0.0851,-0.1425,-0.7822
0.2358,-0.4151,0.3344,-0.2149,-1.1855
0.3249,-0.1296,-0.1647,-0.0860,-0.5800
0.4360,-0.0656,-0.1501,0.0014,-0.9530
0.3239,-0.0993,0.0989,-0.2685,-0.1921
-0.1352,-0.4875,-0.0039,-0.3732,0.3090
-0.0484,-0.6167,0.1474,-0.4549,0.7860
0.0086,-0.3698,0.2502,-0.4263,0.7896
-0.5090,-0.4534,-0.1415,-0.3098,1.0996
0.0353,0.0347,-0.3107,0.0884,1.0685
0.1863,-0.1646,-0.7361,-0.8352,-0.0113
-0.0704,-0.6940,-1.0344,-0.7841,-0.8401
0.2642,-0.5125,-1.2890,-0.7605,-1.2731
-0.2618,-0.3905,-1.4577,-1.2183,-1.0932
-0.5655,-0.8408,-1.5181,-1.2217,-0.8767
-0.7001,-0.8593,-1.0920,-0.6786,-1.2742
0.3272,0.0517,-0.4551,-0.6034,-0.6047
0.3635,0.1574,-0.2727,-0.2857,-0.7865
-0.3244,-0.1747,-0.5160,-0.9020,-0.4121
0.4765,-0.1292,-0.5794,-1.0817,-0.6358
0.6884,-0.2443,-0.1439,-0.3614,-0.9125
-0.0703,-0.5943,-0.1159,-0.3549,-0.3909
-0.6677,-1.0215,-0.1076,-0.4276,0.2746
-0.4711,-0.5990,0.5389,0.1664,0.7785
-0.5720,-0.3222,0.5414,0.3980,1.0729
-0.6083,-0.6766,0.1704,0.1667,1.1802
0.0391,0.0535,0.0203,0.4088,1.1038
0.0240,-0.0949,-0.2844,-0.0695,0.4545
0.0171,-0.4789,0.0230,-0.3316,0.0989
-0.0021,-0.6332,0.2677,-0.5525,0.1797
-0.1187,-0.4417,0.4696,-0.2165,0.5180
0.3810,-0.0403,0.5289,0.1458,0.7389
0.5214,0.5863,0.6787,0.3319,0.0111
1.0603,1.0038,1.0525,1.0684,-0.2485
0.7582,0.6537,0.9704,0.6713,-0.0031
1.0204,0.5585,0.8721,0.7412,-0.5141
1.5154,0.9451,1.2951,1.4361,-0.6438
1.2683,0.8999,1.3367,1.0686,0.2735
1.6152,0.9945,1.7541,1.2247,0.2867
0.5053,1.0728,1.1388,0.7719,0.3479
0.1229,0.7532,0.7554,-0.1078,-0.1017
0.0448,-0.0976,0.8682,-0.1300,0.3710
0.3712,0.6624,1.1520,0.4573,0.1472
0.6591,0.9437,0.6755,0.7728,0.3320
0.1908,0.8449,-0.0622,0.8669,-0.1486
-0.2586,0.4648,-0.5423,-0.1291,-0.3847
-0.6870,0.0143,-1.4942,-1.3040,-0.7599
-1.0213,-0.3879,-1.5927,-1.2973,-1.0811
-0.9301,-0.5241,-1.2079,-1.6370,-0.5871
-0.9098,-0.9487,-1.2485,-1.6561,-0.2655
-0.3135,0.0084,-0.6200,-0.7585,-0.1040
-0.0620,0.5313,0.2219,0.3051,0.0864
-0.5975,-0.0351,0.1323,0.4136,0.0079
-0.3194,-0.2947,0.3438,0.4012,0.1570
-0.4808,-0.1054,-0.0675,0.5864,0.6188
0.0191,0.2559,0.4040,0.9304,0.3918
-0.0623,0.2480,0.4487,1.0682,0.3784
0.2990,0.1895,0.4439,0.8081,0.0740
0.3056,0.4884,0.3791,0.6743,-0.4780
0.0386,0.2628,0.0668,0.5101,-0.1334
-0.4370,0.0743,-0.7546,0.2522,-0.1610
-0.9096,-0.2954,-1.3097,-0.7848,0.1556
-0.8011,-0.6003,-0.8390,-0.7808,-0.2955
-0.8048,-0.4035,-0.3435,-0.2038,-0.7590
-0.7772,-0.6087,-0.4215,-0.2178,-0.7967
-0.9749,-0.6873,-0.9915,-0.5338,-0.9344
