A1_L,A1_R,A2_L,A2_R,PCG_L
-1.8182,-2.3323,-2.1349,-2.1434,-0.3401
-2.4584,-2.8408,-2.7456,-2.6561,-2.3222
-1.5914,-2.3123,-2.1120,-2.2987,-2.5540
-1.5176,-1.5129,-1.8884,-1.5578,-1.5547
0.0565,-0.6390,-1.0063,-0.8701,-0.6727
-0.7500,-0.8915,-1.4203,-1.1781,-0.8718
-0.1204,-0.2344,-0.7124,-0.2458,-1.1372
-1.3084,-0.3094,-0.9268,-0.0938,-0.9418
-0.4826,-0.0732,-0.5863,-0.1076,-1.2743
-1.0636,-0.8282,-1.3640,-0.6816,-1.0944
-0.5779,-0.3446,-0.9043,-0.4304,-1.4466
-0.9366,-0.6414,-1.1355,-0.5959,-0.7288
1.0210,0.7060,0.0096,0.5744,0.1342
0.0131,0.2591,0.0551,-0.0772,1.0836
1.2250,0.9727,0.8470,0.9466,1.3423
0.2799,0.6733,0.4655,0.7215,0.8177
0.9183,0.7325,0.3489,0.7611,0.5821
-0.5737,-0.1988,-0.7262,-0.1085,0.6678
0.6222,0.4479,0.1771,0.1661,1.5059
0.1492,0.0514,0.0642,0.3287,0.2923
1.2237,0.7492,0.5162,0.6787,0.7540
0.6525,0.6455,0.0274,0.7168,-0.1018
0.8292,0.9122,0.3398,0.3406,0.0694
0.4754,0.3430,0.0795,0.0101,-0.1363
1.1318,0.8340,0.6754,0.0521,0.5000
0.3777,0.7233,0.5470,-0.3359,0.5438
1.2370,0.5581,0.5371,0.1170,0.2708
0.0268,0.2306,-0.1075,-0.3630,0.5194
1.0447,0.5911,0.7536,0.4681,0.3471
0.1377,0.1306,0.0736,0.0741,0.5232
1.2064,0.9984,0.5889,0.7133,0.1294
0.4033,0.5211,0.1462,0.5922,0.4510
1.1457,1.3649,1.4597,1.5490,0.9390
0.8857,0.8228,0.8608,1.1758,1.2368
0.7976,1.3623,1.1377,0.7731,0.2566
0.5996,0.6186,0.8844,0.0546,0.7216
0.4437,0.4467,1.1914,0.3852,0.2337
0.3658,-0.1002,0.9378,0.0293,-0.0669
-0.1038,0.3178,1.4287,0.5176,-0.2572
-0.4978,-0.5973,1.1476,0.5971,-0.5447
-0.6895,-0.7463,0.7019,0.4937,0.1878
-0.2460,-0.0093,0.4799,0.7911,0.0259
0.4642,0.3837,0.9883,0.8557,-0.3838
0.7981,0.7838,0.8916,0.7396,0.2567
0.1750,0.3311,0.7083,0.2009,1.1964
0.2097,0.2647,0.4678,-0.1400,0.8373
0.0294,-0.0574,0.7192,0.0581,0.6927
0.3321,0.2196,0.7499,0.0395,0.1286
0.0994,0.0488,0.9996,0.1541,0.4518
0.5810,0.3189,0.4335,0.4044,0.7565
-0.0795,-0.1826,0.4910,0.4432,-0.1445
-0.7389,-0.4584,0.4045,0.3406,0.8631
-0.9336,-1.0001,-0.0027,0.0551,-0.4456
-1.3491,-0.9636,-0.2627,-0.1376,0.2023
-0.5680,-0.4337,-0.2359,0.1000,-0.5917
-0.2932,-0.1924,-0.0085,0.4453,0.7939
-0.5931,-0.4987,0.2903,0.4428,0.6685
