IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.8904,0.9102,0.5755,0.8439,0.9695,1.2078,-1.1275,0.0186,0.8271,0.9433
0.6510,1.1753,1.0154,0.9958,1.0313,0.8369,0.2484,-0.7287,0.2376,0.2384
0.5287,0.6811,0.2984,0.6725,0.2503,0.5117,-0.1268,0.4401,-0.0975,-0.0108
0.3322,0.0873,0.1690,0.2441,-0.1723,0.2453,-0.4282,0.9671,-0.2691,-0.1580
0.4936,-0.1574,-0.1194,-0.0236,-0.2988,0.0585,-1.2321,0.2819,-0.3015,-0.0271
0.1933,-0.5148,-0.4700,-0.3291,-0.3422,0.0607,-1.1923,-0.2195,-0.3694,0.0482
0.4777,-0.2884,-0.6611,-0.5019,-0.2748,0.0467,-1.3530,-0.0322,-0.1117,0.1330
0.2548,-0.5271,-0.6114,-0.6770,-0.5778,-0.2940,-0.3341,0.8774,-0.2001,-0.1249
-0.2058,-0.6038,-0.1099,-0.3680,-0.5265,-0.4567,-0.7306,-0.5429,-0.3216,-0.2482
-0.6954,-0.9125,0.4816,-0.1111,-1.0130,-1.4939,0.3360,0.1794,-0.5611,-0.4860
0.6224,0.2150,-0.4074,-0.3333,-0.0852,0.1495,-0.0247,0.4107,0.1106,0.1968
0.4168,0.3975,-1.2074,-0.6753,0.1177,0.5563,-1.2635,-0.4457,0.0039,-0.1384
0.2686,0.2556,-1.4055,-0.5186,0.2018,0.2658,-1.2592,-0.6306,-0.2531,-0.2633
-0.0815,0.0486,-1.5036,-0.7033,0.3591,0.1939,-1.7432,-0.0131,-0.1751,-0.0477
-0.2412,-0.4663,-0.7902,-0.3281,-0.1332,0.1591,-0.1428,-0.3311,-0.0695,0.0018
-0.6998,-0.7923,-0.2665,-0.0950,-0.3710,-0.1588,0.3854,-0.8159,0.2053,0.1072
-0.8779,-0.7865,-0.0424,-0.4710,-0.3337,-0.1834,0.1188,-0.7729,-0.2663,-0.4059
-0.8895,-0.6330,-0.4520,-0.7227,-0.4213,-0.3415,-0.4924,-0.4114,-0.3258,-0.4129
-0.6280,-0.2733,-0.6657,-0.7497,-0.0600,0.0645,-1.3022,-0.3133,-0.3987,-0.5057
-0.2554,-0.0687,-0.9405,-0.7510,0.1652,0.0926,-0.0222,-0.3097,-0.4453,-0.5042
-0.5473,-0.5041,-1.0294,-0.6716,-0.1450,-0.1448,-0.6986,-0.2967,-0.4690,-0.4720
-0.7603,-0.7831,-0.2850,-0.4628,-0.2348,-0.3261,0.9832,-0.3684,-0.4824,-0.5810
-0.6048,-0.7030,0.0807,-0.6537,-0.6697,-0.5979,0.4972,-0.5980,-0.2808,-0.3069
-0.6680,-0.4760,0.5262,0.0598,-0.5444,-0.6072,0.1747,0.5068,-0.1816,-0.1188
0.0540,0.2002,0.5859,0.1521,-0.4794,-0.6006,-0.1435,0.9679,0.0046,-0.0761
-0.0748,-0.0414,0.3644,-0.3131,-0.2260,-0.4449,0.3926,0.8175,-0.0635,-0.2518
-0.4650,-0.1926,-0.1729,-0.4695,0.1572,-0.2245,0.0997,0.1869,-0.4192,-0.6072
-0.5008,-0.2767,-0.6104,-0.7048,0.0950,-0.1495,-0.0350,-0.6935,-0.4989,-0.4571
-0.0113,0.0550,-0.5180,-0.5065,-0.0036,0.1811,-0.2122,-0.3464,-0.3282,-0.1942
0.1352,0.4852,-0.1390,-0.0439,0.2171,0.3716,-0.1482,-0.4489,0.0585,0.3609
0.6383,0.6895,-0.2734,-0.1933,0.0227,0.2639,-0.3331,-0.1169,0.1719,0.4625
0.2540,0.5212,0.1087,0.2024,0.2036,-0.1222,0.1694,0.2302,0.2019,0.2650
0.4691,0.8476,0.4381,0.6055,0.2395,0.1784,-0.0535,0.2521,0.0325,-0.0796
-0.1929,0.3156,0.7058,0.6595,0.2532,0.0508,-0.2651,0.2688,0.1241,-0.0500
-0.0776,0.1854,0.7661,0.5337,0.2212,-0.3325,0.4054,0.7497,0.3931,-0.1396
-0.6895,-0.4413,0.2962,-0.2619,-0.3890,-0.6754,0.5305,0.3598,0.1661,-0.2287
-0.1756,-0.2238,-0.5017,-0.8393,-0.9807,-0.8665,0.1747,0.3379,-0.2143,-0.0914
-0.2025,0.0403,-0.4178,-1.1425,-0.7133,-0.4514,0.5258,-0.4225,-0.2227,0.0553
0.0749,0.5619,-0.4089,-0.8802,-0.4842,-0.7058,1.6641,0.8338,-0.1587,-0.0148
-0.1295,0.2195,-0.0016,-0.3556,-0.6002,-0.6629,1.3415,-0.1669,-0.0632,-0.0575
