IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.5140,0.4405,-0.4803,0.1444,0.9694,1.1101,-0.0944,-1.6597,-0.4744,-0.0354
-0.2659,-0.2069,-0.9337,-0.3739,-0.0000,0.0783,-0.7460,-0.1575,-0.4670,-0.2426
-0.3873,0.1057,-0.3826,-0.5878,0.5964,-0.0372,-1.1214,-0.7621,0.0649,-0.1054
-0.5663,0.1390,-0.8462,-0.7744,0.7346,-0.4649,-0.3600,-0.4770,-0.1174,-0.3362
-0.0983,0.2493,-0.8624,-1.2198,0.1899,-0.5741,0.1723,-0.2373,0.0737,-0.0180
0.0975,0.1955,-0.8988,-1.1255,0.1601,-0.0824,-0.7458,0.6116,-0.4576,-0.4172
-0.0518,0.2127,-1.2269,-1.1242,0.1313,-0.3042,0.9845,-0.9103,-0.6239,-0.2359
0.0577,0.0168,-0.5976,-0.4302,0.5335,0.1116,0.8055,0.2998,-0.6409,-0.2555
0.6543,0.1444,-1.0044,-0.9674,0.1585,0.2385,-0.2988,0.2701,0.0281,0.4983
0.7106,-0.1698,-0.9961,-0.5267,-0.0060,0.8111,-1.6667,-0.2942,-0.1973,0.0478
0.6981,-0.1136,-1.1006,-1.1129,-0.7741,-0.1711,-0.1588,-0.2938,0.2045,0.7400
0.2550,-0.5114,0.0957,-0.0255,-0.3453,-0.1491,-0.9517,0.0792,0.1331,0.1188
-0.0683,-0.5184,-0.0496,-0.5083,-0.2415,-0.7070,0.0355,-0.0520,-0.2717,-0.3113
0.0764,-0.3073,0.3471,-0.2337,0.2360,-0.1362,0.1992,0.1734,-0.5905,-0.6959
0.1603,-0.1387,-0.3586,-0.7700,0.4240,0.3287,0.4745,0.0389,-0.4041,-0.4372
0.2946,0.0204,0.3217,0.0578,0.2212,0.2834,-0.0869,-0.2179,-0.0057,0.0731
0.0363,0.1344,0.6012,0.2773,-0.1242,-0.0246,0.3347,0.4203,0.3453,0.4093
-0.4147,-0.2220,0.9892,0.6911,-0.0180,-0.0520,0.6301,0.6098,0.4704,0.3665
-0.1768,0.1665,0.8873,0.4568,0.7694,0.4224,-0.3489,-0.1127,0.5718,0.2521
-0.2932,-0.1645,0.2437,-0.1805,0.2410,-0.1099,-0.8196,-0.3102,0.1264,-0.0685
-0.0835,0.0150,-0.3605,-0.5494,-0.1239,0.1103,-1.3524,-0.6520,-0.3439,-0.2484
-0.7201,-0.5231,0.0950,0.4001,-0.7738,-0.3261,-0.7864,-0.0075,-0.1903,-0.5734
0.0727,0.2036,0.6800,0.7180,0.8188,0.7532,-0.2528,-0.7317,0.4143,0.0917
0.1628,-0.0339,0.7638,0.8417,0.3116,0.4909,1.0527,-0.1874,0.2581,0.2001
-0.0677,-0.0785,0.7243,0.8269,0.4748,0.4677,0.4494,-0.3533,-0.0477,-0.4553
-0.5768,-0.5804,0.6355,0.2754,-0.6723,-0.5067,-0.0949,0.1172,-0.1474,-0.2944
-0.5843,-0.6870,0.5160,0.6315,-0.2917,-0.2388,0.1632,-0.6189,-0.5752,-0.7682
0.1363,0.1982,0.8224,0.4714,0.5874,0.3248,-0.4433,-0.0915,0.2105,0.3526
-0.1708,-0.0767,0.6607,0.9230,0.0963,0.2786,-0.0644,-0.6150,0.2729,0.0925
0.1022,0.5750,0.9243,0.7056,0.2521,0.4106,0.9630,-0.4590,0.7468,0.2240
-1.0346,0.0790,1.0402,0.7806,-0.4472,0.3226,0.1859,-0.5717,0.2114,-0.6068
-0.2164,0.4639,0.4823,0.5290,-0.1265,-0.0481,0.0179,0.6078,0.2175,-0.4842
