IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
-0.2778,0.8476,0.4880,0.6981,1.1554,0.4693,-0.1928,-0.2046,0.2714,-0.0511
-0.1600,0.4082,-0.6184,-1.3858,-0.0351,-0.3986,-0.6599,-0.4257,0.9652,0.7113
0.0290,0.2292,0.1595,-0.4478,-0.0988,0.0574,0.4964,-0.3141,0.8248,0.7501
0.5974,0.5136,0.7284,0.3680,0.2130,0.8318,0.1246,-0.4065,0.6065,0.6509
0.6647,-0.0113,-0.7181,-0.6836,-0.0235,0.4570,-0.1720,-0.7317,-0.3021,0.1244
0.5919,-0.3560,-1.2506,-0.3558,-0.5181,0.3090,-0.1901,-0.0153,-0.7056,-0.2281
0.5574,0.0856,-0.5163,-0.0051,0.1855,0.5680,-0.9033,-0.5213,-0.0028,0.2347
0.9340,0.5818,-0.0620,0.3609,0.4206,1.0371,-0.6137,0.1064,0.5098,0.5763
0.3946,0.0556,0.5256,0.5175,-0.0106,0.4750,-0.4757,0.3795,0.1513,0.3850
-0.2926,-0.4820,0.4500,0.2013,-0.1425,-0.2125,0.3540,0.0555,-0.2144,-0.3172
-1.0332,-1.1133,0.5703,0.2166,-0.4994,-0.1533,-0.3459,-0.1618,-1.1815,-1.4039
-0.9336,-0.9235,-0.8523,-1.1101,-0.0447,-0.5987,-0.7946,-0.5998,-1.3116,-1.6237
-0.7758,-0.2643,-0.5752,-0.3529,0.1426,-1.0007,-1.2466,-1.1515,-0.8744,-1.1166
-0.3244,-0.1951,0.0377,-0.0359,0.4350,-0.2955,-0.4909,-0.6056,-0.3770,-0.2834
0.0356,-0.6109,0.4315,0.6915,-0.1957,0.1066,0.4863,-0.0731,-0.0481,0.2372
0.1543,-0.8619,0.3825,0.2583,-0.5146,0.1362,-0.4558,0.2712,-0.2221,0.2275
0.2353,-0.2723,0.1123,0.2270,-0.6291,-0.0510,-0.3453,0.3002,-0.0134,0.1670
0.2408,-0.1479,0.3793,0.4291,-0.3801,0.1767,0.1423,0.0772,-0.3419,-0.0053
-0.1245,-0.6095,-0.3886,-0.1933,-0.8490,-0.0628,-0.6449,-0.2677,-0.7606,-0.7738
-0.7775,-1.0963,-0.9207,-0.3988,-1.2154,-0.7607,-1.2814,-0.9999,-1.3200,-1.2267
-0.4564,-0.5578,-0.9551,-0.8253,-0.7903,-0.6948,-1.2063,-0.6568,-0.5789,-0.4239
-0.1413,0.1153,-0.5182,-0.3919,0.2197,-0.3297,-1.3732,-0.0880,-0.1736,-0.4181
-0.1813,-0.4705,-0.5436,-0.3707,-0.2227,-0.5118,-0.2705,-1.0048,-0.2219,-0.1816
0.3604,-0.3360,-0.0076,0.4084,-0.4757,0.1167,-0.0040,0.1083,0.2767,0.4978
0.4533,0.1127,0.6559,0.6430,-0.0559,0.4276,0.2530,0.3289,0.5528,0.4702
0.2295,0.0664,0.1898,-0.3067,0.0330,0.1433,-0.1234,0.3998,0.6094,0.4328
-0.1100,-0.0323,0.1205,0.1419,-0.2336,-0.1498,0.4267,0.9881,0.1065,-0.1542
-0.7563,-0.0254,0.1956,-0.1509,-0.1501,-0.3503,1.1494,0.3524,-0.0972,-0.2611
