IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
0.6544,1.1479,-1.1067,-0.6641,-0.0473,-0.2939,-0.0390,0.6821,0.9768,1.0500
-0.1107,0.3267,-0.9519,-0.8943,-0.0419,-0.3279,0.1147,-0.0595,0.1205,0.0053
0.4427,0.3627,-0.8185,-0.5147,0.4276,0.3797,0.1033,-0.6413,0.4962,0.2450
0.5235,0.4859,0.4180,0.1776,0.6643,0.6584,-1.3414,-0.3606,0.2559,-0.1109
-0.2786,0.2208,0.1690,-0.1634,0.3483,0.2674,-0.8358,-0.0652,-0.4575,-0.7469
0.0424,0.7006,-0.1905,-0.7385,0.5756,0.2444,-0.6652,-0.7233,-0.3246,-0.4726
0.1717,-0.1060,-0.9938,-0.9956,0.1689,-0.3509,-0.8277,-0.2977,0.2021,0.0225
0.0605,0.2898,-0.5323,-0.3281,0.0820,0.2858,0.1333,0.2859,1.0448,0.8199
-0.5635,-0.4172,0.0200,0.2006,-0.3726,-0.1571,-0.2962,-0.0371,-0.0387,-0.0022
0.1474,-0.4360,0.3445,-0.1846,-0.4027,-0.3114,-1.5572,-0.7582,-0.1528,0.0995
-0.0119,-0.3253,-0.4403,-0.4478,-0.2757,-0.2083,-0.3571,-1.3313,-0.7444,-0.5266
-0.4288,-0.5523,-0.0419,0.0651,-0.2427,-0.0681,-0.3813,-1.0398,-0.5753,-0.3773
-0.4919,-0.1887,0.3285,0.6304,0.1955,0.5026,-1.1299,0.1638,-0.1519,-0.0380
-0.4029,-0.3620,1.1407,1.1431,-0.2043,0.0670,-0.5083,0.4270,-0.2548,-0.4799
0.5536,-0.2872,0.7601,0.5850,-0.1859,0.0815,-0.4107,0.3400,0.0893,0.3290
-0.3008,-0.2567,0.2841,-0.1163,-0.3278,-0.1264,-0.1899,0.2923,-0.5491,-0.3023
-0.4529,0.0257,-0.0237,0.1698,0.3769,-0.1053,0.3852,-0.3712,-0.0726,-0.1408
-0.0473,-0.0217,-0.0556,-0.3476,-0.1151,-0.5775,0.0256,0.2085,0.0828,-0.1790
-0.5583,-0.8195,0.1016,-0.1326,-0.3570,-0.9475,-0.0998,-0.1471,-0.4893,-0.4360
-0.5806,-0.3316,0.2946,0.1313,0.2889,-0.1754,-0.7511,-0.4471,-0.2366,-0.2764
-0.2505,0.0802,0.2786,0.5753,0.3420,-0.1548,-0.1236,-0.2469,-0.1927,-0.3831
-0.1322,0.0663,0.3055,0.4746,0.1033,-0.2867,0.1131,0.1564,0.5959,0.4157
-0.4908,-0.3933,-0.2625,-0.4228,-0.2975,-0.7498,0.0809,0.1488,-0.3377,-0.3352
-0.6844,-0.1255,0.1258,0.4004,-0.2951,-0.3919,0.1056,-0.6180,-0.0064,-0.0771
-0.6355,-0.0213,0.5437,0.2388,-0.0887,-0.3131,-0.0194,-0.4596,-0.3610,-0.7078
-0.6051,-0.8426,0.2998,0.5599,-0.3226,-0.3975,-0.6973,-0.5313,-0.9781,-1.2852
-1.0030,-0.6421,0.8335,0.8619,-0.2340,-0.2385,-0.1969,-0.3457,-0.5644,-0.8063
-0.7163,-0.6832,0.4432,-0.1807,-0.8102,-0.5570,-0.7007,-0.2380,-0.5237,-0.5624
0.3109,-0.2738,-0.1568,-0.3918,-0.2418,-0.0896,-1.0578,-0.7039,-0.0504,0.1719
0.5931,-0.2159,-0.8885,-0.4029,0.2347,0.6878,0.5203,-0.0491,0.4801,0.4868
0.1607,-0.4303,-0.6910,0.2814,-0.4054,0.4933,1.1087,0.0932,0.1310,0.4516
-0.0984,0.2800,0.0092,0.0254,0.0537,0.0996,-0.2766,0.3575,0.3692,0.6394
-0.4073,-0.3090,0.1280,0.0257,-0.3215,-0.8717,-0.4856,-0.2794,-0.2055,-0.3416
0.2975,-0.2377,-0.1704,-0.3321,-0.6809,-0.2291,-0.6670,0.3220,-0.1440,-0.0306
-0.1660,-0.1363,-0.0881,-0.2387,-1.0261,-0.2142,0.6114,-0.0834,-0.3752,0.0875
-0.2085,-0.5811,-1.1824,-1.1410,-1.9324,-1.0659,1.5957,0.2410,-0.8168,-0.7028
-0.0182,-0.1150,-1.5466,-1.4969,-1.2006,-0.7467,0.2639,-0.4944,-0.3084,-0.3325
-0.2972,-0.5623,-1.3413,-1.0186,-1.1074,-0.6394,-0.0115,-0.5334,-0.8155,-0.5731
-0.7823,-1.1832,-1.1799,-1.1152,-0.9283,-1.0471,0.3991,-0.2696,-0.5195,-0.6705
0.0537,-0.3818,-1.1822,-1.0291,-0.4693,-0.4535,0.1751,-0.6133,-0.0277,-0.3626
-0.2626,-0.6206,-1.1932,-0.9079,-0.8820,-0.6105,0.7807,-0.2527,-0.5579,-0.6926
-0.3745,-0.5601,-0.7061,-0.8883,-0.9221,-0.8633,-0.0964,-0.4870,-0.4442,-0.2767
-0.3842,-0.0912,-0.7856,-1.0145,-0.5297,-1.0501,-1.4301,-0.8753,-0.2155,-0.0125
