IPL_R,IPL_L,mPFC_L,mPFC_R,MFG_L,MFG_R,MTG_L,MTG_R,PCC_L,PCC_R
1.0343,0.5555,0.3073,0.6926,2.8330,1.8521,-0.2445,1.0474,0.7649,0.6128
0.1794,-0.0853,-0.1301,-0.4740,1.1725,0.7202,-0.9222,0.1794,-0.0536,0.0792
-0.2912,-0.0945,-1.0276,-0.8114,0.5019,0.1236,-0.6271,-0.9081,-0.4129,-0.4081
0.1918,0.3873,-0.7633,-0.4813,0.3384,-0.0511,-0.6245,-0.6158,-0.0790,-0.1755
0.2817,0.3457,-0.3909,0.2613,0.3717,0.3331,-0.5056,0.3918,-0.2763,0.0115
0.5892,0.3449,-0.8168,-0.0388,-0.0640,0.0158,-1.4876,-0.2398,0.1040,0.2388
0.0258,-0.0822,-0.3305,0.0107,-0.6011,-0.0919,-1.6813,-0.8330,-0.2120,0.1399
0.0718,-0.1843,0.1988,-0.0575,-0.5656,-0.2318,-0.4742,-0.4115,-0.1745,0.0293
0.5367,0.1102,0.5444,0.7506,-0.3116,0.6806,-0.4778,-0.0682,-0.1000,0.2045
0.7350,0.3122,0.9054,0.9792,0.1420,0.9976,-0.3751,0.6337,0.1838,0.4258
0.5924,0.3644,1.1382,0.8360,0.0356,0.7221,0.2593,0.6160,0.5134,0.3462
0.7144,0.6549,1.3866,1.0253,0.5064,0.9805,0.5536,0.5292,0.0034,-0.0483
0.6526,0.8209,0.5066,0.4159,0.5567,0.3801,-1.4734,0.0860,-0.1786,-0.2928
0.0076,0.9851,0.3710,0.0303,0.7195,-0.4605,-0.7938,-0.7107,-0.3830,-0.6842
-0.4585,0.5132,-0.2867,-0.7996,0.1563,-0.6490,-0.3615,-1.2478,-0.6703,-0.8895
-0.7795,-0.6257,-0.5797,-0.6424,-0.3639,-0.8964,-0.7714,-0.0542,-0.7692,-0.9079
-0.2816,-0.9022,-0.4588,-0.3369,-0.3556,-0.1963,0.3497,0.1666,-0.5155,-0.4007
-0.4601,-0.3528,-0.3511,0.0896,-0.1799,-0.2297,0.5450,-0.0691,0.2311,0.2962
-0.4916,0.1118,0.4761,0.4753,-0.1462,-0.1387,1.0864,0.3235,0.4257,0.5966
-0.8077,0.2101,-0.0247,-0.3676,-0.3364,-0.5167,0.5601,-0.3535,0.4063,0.2613
-0.4156,0.1206,-0.2198,-0.4144,-0.3906,-0.3603,-0.0796,-0.4876,0.1861,0.0885
-0.1572,0.4911,-0.1431,-0.1464,-0.0684,-0.5601,0.2924,-0.6973,0.1380,-0.0961
-0.5768,0.1147,0.1956,-0.1985,-0.2610,-0.7557,0.1858,-0.4791,-0.2529,-0.6559
-0.8372,-1.0401,-1.1838,-0.9908,-0.8948,-1.1552,-0.4558,-1.2387,-0.5333,-0.6181
-0.6587,-1.0340,-0.8353,-0.9565,-1.0780,-0.8965,-0.7795,-1.1173,-0.5647,-0.6654
-0.6364,-0.8984,-0.7913,-0.7055,-0.9706,-0.7476,0.2573,-0.6814,-0.4327,-0.5291
-0.6637,-0.4358,-0.2970,-0.0425,-0.6802,-0.5451,0.8161,-0.0133,-0.0417,-0.1870
-0.2675,0.0671,0.8428,0.7119,-0.1828,-0.3062,0.9237,0.2349,0.1419,-0.0313
-0.1045,0.1221,0.2894,0.2381,-0.2793,-0.2367,0.8471,-0.3244,0.3424,-0.0038
0.0187,0.4268,0.5593,0.2673,-0.0453,0.3478,1.0647,-0.1164,0.1865,-0.0576
0.1450,0.2643,-0.0418,0.3605,0.3685,0.2854,1.1999,-0.1057,0.3230,0.1152
0.3833,0.3493,0.0184,0.2481,0.1283,0.2116,0.3709,0.8252,-0.0238,-0.0655
0.2685,0.0721,-0.4627,-0.3053,-0.3820,-0.2495,0.2606,0.2631,-0.0558,0.0371
-0.1279,0.0789,-0.8080,-0.5563,-0.2257,-0.0927,-0.5526,-0.1047,-0.3160,-0.3127
-0.0347,-0.1023,-0.5641,-0.4470,-0.0946,-0.1412,-0.0353,-0.2191,-0.4504,-0.3599
0.1559,-0.1025,-0.2718,-0.0598,-0.4364,-0.0567,0.4833,0.2186,-0.0479,-0.2586
-0.2072,-0.0593,-0.0144,0.0242,-0.2436,-0.1457,0.3946,0.2050,-0.1108,-0.2307
0.1815,0.1767,-0.2851,-0.5575,0.3150,0.0474,0.5004,0.5091,-0.2065,-0.2346
0.0289,0.1770,-0.6659,-0.6302,-0.1607,-0.2050,0.6810,0.1816,0.2256,-0.0502
0.1262,0.3767,0.4689,0.3234,-0.0744,-0.1764,0.3247,0.1017,0.1409,-0.1653
0.2966,0.6753,0.5605,-0.0278,0.2454,-0.2715,1.1205,-0.0417,0.6405,0.3731
-0.1615,0.4230,0.1993,-0.1004,0.4934,-0.1937,0.4133,-0.8830,0.3975,0.1035
0.2931,0.2373,0.0041,-0.1824,0.5833,0.3458,-0.1403,-0.9361,0.2328,0.2046
0.2408,-0.3032,0.6188,0.7382,-0.0467,0.6370,0.0096,0.2753,-0.2450,0.1632
-0.4376,-0.8361,0.8196,0.9161,-0.5333,-0.2529,-0.4327,-0.4410,-0.6497,-0.2213
-0.5049,-0.8503,-0.3118,0.0280,-0.2405,-0.1209,-0.8263,-0.6408,-0.8807,-0.6831
-0.2674,-0.5440,-0.2248,-0.1298,-0.0407,0.0539,-1.8190,-1.2354,-0.9459,-0.6095
0.4798,0.0582,0.1032,0.1261,0.5427,0.6525,-0.8092,-0.2215,0.0549,0.2712
0.5581,0.2136,0.8583,0.9657,0.5859,0.7755,-0.6078,0.4538,0.2484,0.4490
0.3441,0.2920,0.6583,0.6707,0.2821,0.1782,0.1700,1.1219,0.7145,0.6483
0.3607,0.2500,0.5926,0.6195,0.2986,0.4870,0.5236,0.8457,0.2803,0.5166
0.2511,-0.1042,0.0911,0.2029,-0.1315,-0.1314,0.7677,0.3395,0.2903,0.6001
0.3551,-0.0884,0.5806,0.5139,0.1840,0.2727,0.3770,0.4961,0.3926,0.4870
0.4144,-0.1843,0.3234,0.7678,0.0008,0.3849,-0.1144,0.1442,0.6983,0.9544
0.3404,0.1761,0.5003,0.6115,0.3652,0.8497,0.1617,0.2789,0.8176,1.0715
0.3040,0.3998,0.3645,0.1643,0.3021,0.4144,0.3729,0.5638,1.0742,1.1016
-0.0696,-0.2068,0.2168,0.1994,-0.0768,0.3240,0.9811,1.2793,0.7985,0.7738
0.2989,-0.0493,0.2954,0.4753,-0.1020,0.2904,0.9200,0.5552,0.4962,0.6060
0.3436,-0.1469,-0.0782,-0.4860,-0.4112,0.1210,0.2398,0.0630,0.3437,0.5585
-0.7885,-1.0205,-0.0468,-0.2336,-1.2147,-0.5411,-0.5105,0.1765,-0.5305,-0.1135
-1.1037,-1.4762,-0.4257,-0.4927,-1.5094,-0.8990,-0.2699,-0.1781,-0.6319,-0.3403
-1.1078,-1.3730,-0.7817,-0.5702,-1.4340,-0.6788,0.2402,0.4716,-0.3882,-0.1358
-0.8517,-0.5507,-0.2523,-0.0639,-0.8889,-0.1095,0.4697,1.3565,-0.2234,-0.0931
0.2941,0.1603,-0.3172,-0.0322,-0.2804,0.0825,1.2575,0.9355,0.5289,0.5498
0.4384,0.1868,-0.0321,-0.0373,-0.0758,0.4702,1.4126,1.6786,1.0257,0.8985
0.3350,0.3384,0.6528,0.5631,0.3322,0.8965,1.0277,2.2613,1.1785,1.1205
-0.0196,-0.2749,-0.2084,0.1291,-0.1576,-0.0852,0.4190,1.7354,0.5275,0.5269
-1.0525,-0.9830,-0.3638,0.1009,-0.3443,-0.7496,-0.1370,0.2274,-0.4689,-0.2870
-1.2790,-1.3859,-0.5103,-0.4876,-0.8639,-1.4611,-1.2782,-0.4067,-0.9657,-0.8357
-0.9408,-1.4297,-0.7719,-0.9071,-0.4468,-0.8426,-2.9739,-0.6344,-0.6893,-0.6229
-0.3584,-0.7252,0.0818,-0.2430,-0.2259,0.0577,-1.5652,-0.7384,-0.2635,-0.0600
0.3546,-0.0023,0.4572,0.4000,-0.1023,0.2737,-0.6823,0.0151,0.5103,0.3954
-0.0367,0.1033,0.8970,0.5327,0.1684,0.5529,0.6361,0.5702,0.6719,0.7303
0.0810,-0.2716,0.7549,0.2563,-0.2307,0.1227,1.3480,0.5617,0.2312,0.3846
-0.1152,-0.5068,0.2791,-0.2358,-0.4727,-0.5595,0.4161,0.3382,0.2910,0.2018
-0.4549,-0.6329,0.2356,-0.2509,-0.3194,-0.1550,1.1374,0.5721,0.0698,-0.0724
-0.0557,-0.1681,-0.0537,-0.4753,-0.1296,-0.2019,-0.5445,0.4536,0.0155,-0.0320
0.2243,-0.2819,0.0335,-0.3792,-0.1440,-0.7528,0.0952,0.1473,0.1839,0.2442
-0.4513,-0.8972,0.0121,-0.7380,-0.8943,-0.8686,0.5251,-1.0018,-0.4152,-0.2047
-0.4231,-0.9536,-0.1027,-0.0237,-0.9263,-0.5379,-0.2367,-0.0815,-0.4742,-0.3796
-0.6313,-0.8677,0.4701,0.4311,-0.9496,-0.5990,-0.3188,0.0894,-0.3598,-0.3670
-0.1656,-0.1269,0.6038,0.2146,-0.2107,0.1619,0.6639,0.4662,-0.0413,0.0094
0.0143,0.2296,0.1216,0.3139,0.1522,0.0506,-0.1072,0.3988,0.6653,0.4250
-0.0895,-0.1499,-0.0584,0.4966,0.0425,-0.1302,0.6333,0.5147,0.2140,-0.0166
-0.1459,-0.4551,-0.8307,-0.2423,-0.3937,-0.1603,0.2676,0.6400,-0.1773,-0.2838
-0.7426,-1.2592,-1.4640,-0.9614,-1.2864,-0.7940,-0.8406,-0.0606,-1.0666,-1.0341
-0.4219,-0.9695,-0.8893,-0.3819,-0.9786,-0.3551,-1.1530,-0.0028,-1.0054,-0.8697
0.0916,-0.4098,-0.9346,-0.2322,-0.5733,0.0248,0.2637,0.5054,-0.5042,-0.4408
0.2979,-0.3054,-0.5310,-0.4668,-0.3223,0.3937,-0.4896,0.4306,-0.7030,-0.6536
0.5018,-0.2623,0.0963,0.0779,-0.4782,0.3919,0.2472,-0.0154,-0.2841,-0.1499
0.2232,-0.1132,0.5539,0.4769,-0.2574,0.2777,0.4330,0.7394,-0.1295,0.0705
-0.0953,0.1062,0.8087,0.4977,0.0849,-0.1407,0.4073,0.1876,0.1380,0.1027
-0.7432,-0.2038,0.2416,-0.5287,-0.5889,-0.8198,0.2711,0.4922,0.0824,0.1125
-0.5424,-0.2402,0.3700,0.1175,-0.0964,-0.2821,-0.6988,0.3608,0.0059,-0.1185
0.1585,-0.1825,0.3568,-0.3098,-0.2126,-0.0977,-0.5554,-0.3866,0.1808,0.2818
0.3688,-0.1840,0.4763,-0.0893,0.2490,0.3367,-0.9619,-0.3729,-0.0255,0.4194
0.8205,0.0654,0.0582,0.0917,0.8301,1.1208,-0.7732,0.0820,-0.1796,0.3117
0.8531,0.1429,0.3459,0.0916,0.7188,1.2166,-0.3919,0.6961,-0.0521,0.4490
0.9169,0.2949,1.1846,0.9368,0.4065,1.1338,-0.0920,0.9859,0.1453,0.4304
0.6966,0.0168,0.5805,0.5817,-0.3010,0.4362,-0.1541,0.2777,-0.0437,0.2278
0.2878,-0.2072,-0.5665,-0.3598,-0.4266,0.0041,-0.5521,0.3662,-0.1658,-0.0188
0.4186,0.2342,-0.3644,-0.4849,0.4830,0.5194,-0.8036,0.4632,-0.4147,-0.5306
